 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 8.893011404548393e-06 1.7648247300243176e-08 -2.4495452066543587e-06 -1.1028947125647996e-05 7.076178209054963e-07 4.793461080438979e-08 -2.8293555060552054e-10 -1.4511269700714414e-08 9.286151654307862e-11 2.354365217377355e-06 1.4493218396422582e-07 3.058146197166617e-06 -3.26161065564073e-05 4.471668120710015e-05 -5.835432673660119e-05 3.797332000530215e-05 -3.5000348904531735e-05 -3.3738844434932425e-06 -6.30577735522717e-05 -3.856108263084472e-06 -1.313300142152888e-05 -4.189644521449579e-05 -1.788833054670942e-07 -2.9415167677451136e-05 -5.447202327918864e-06 4.3166360517496935e-06 -3.379241025892096e-05 -4.041411999073049e-05 5.304189040506608e-05 2.240134597234332e-08
yob 1.764824730023881e-08 8.279878027193578e-08 1.2325490285762778e-07 3.527851119338225e-07 -3.860738758241462e-08 -4.284314388244424e-10 -1.1875122515855555e-12 5.562755340765499e-10 -1.3822879079707396e-12 5.971390858088849e-07 5.8420804207945475e-06 4.014750630392803e-07 -5.574934797778978e-06 -1.4991893495276647e-06 -2.5621214516575635e-06 1.1966988800440823e-07 -2.0466443014331584e-06 3.795558100417135e-06 -1.3271120863653323e-06 -3.480570172525885e-06 4.9524461907449835e-06 -4.433237290024573e-06 -2.252581338228823e-06 7.03973011596569e-06 2.425043815503457e-06 -6.858580380680294e-08 -1.8193836849784956e-06 2.6415565312328767e-06 -9.427761254748349e-06 3.71704251666898e-09
age -2.449545206651304e-06 1.232549028577947e-07 3.254730716586412e-05 0.0004799414722220077 -3.217846228145848e-05 -6.549303652084761e-07 4.101326316504743e-09 6.502586153722163e-07 -4.074866154214774e-09 1.612425298663231e-06 -1.62120968015758e-06 -7.167142083699671e-06 -1.8579953025098748e-05 -3.4992982240079782e-06 1.077007007535978e-05 1.0351371481864905e-05 6.999693680166092e-06 4.466720106596817e-08 9.74437665640293e-06 2.610199884707654e-06 -1.5738530154610913e-05 -9.079721545718238e-06 -2.0684730368740666e-05 -2.5163724900900338e-06 1.845005424345755e-05 -5.7846945060032755e-06 -2.375240115824371e-05 -9.194620805876287e-06 8.761951650183438e-06 -7.565816340160716e-09
sex -1.1028947125272596e-05 3.527851119449676e-07 0.00047994147222076564 0.012689089625306502 -0.0008240856909916603 -9.450263330476051e-06 5.811840316896437e-08 1.6311388646563378e-05 -1.0065578136924743e-07 1.1651841454698228e-05 8.039287260442556e-05 -3.661901822317641e-05 -7.90198458069413e-05 -0.00018371174804457513 0.00018252526370787406 0.0002047531715659331 0.0001307383796995719 0.0001916791488907316 4.928311959369842e-05 -0.00010167983992968845 -0.0001567407514707211 -0.00012647957659005603 5.9544169382771235e-05 -0.0002486057290982362 0.0005032466220063668 0.0003012379735877248 -0.00018963217692171815 -0.00012675447058470093 -8.925633646232031e-05 -4.6021376234136746e-07
age_sex 7.076178209087138e-07 -3.860738758287917e-08 -3.217846228138204e-05 -0.0008240856909918783 5.53418240182902e-05 6.495984625408626e-07 -4.071920611451434e-09 -1.121970739184082e-06 7.051336208151405e-09 -1.7234799365569802e-06 2.9970257507501704e-07 8.276757785623173e-06 5.914172648536085e-06 1.0694164349758535e-05 -1.6806263332278483e-05 -1.2847648325653865e-05 -1.0896271340798834e-05 -8.928838295672838e-06 -6.069134301225996e-06 4.552186403161064e-06 9.139448246697752e-06 8.225427235092466e-06 -1.2083829739531477e-06 1.901658451095223e-05 -3.011054717802509e-05 -2.0237406203479076e-05 1.5911392901486757e-05 9.682933192886216e-06 2.535609876407066e-06 -4.069287052787647e-08
age2 4.793461080421986e-08 -4.284314388216202e-10 -6.549303652085914e-07 -9.45026333050463e-06 6.495984625426314e-07 1.350925812354686e-08 -8.617768361298093e-11 -1.3408342412250728e-08 8.554100523246723e-11 2.9774330402728368e-08 3.1497624639948733e-07 2.4081043876120484e-07 2.639470968761758e-07 8.19481972321656e-08 -3.267838359296024e-07 -2.2618892682032768e-07 -2.615262668144939e-07 1.4967269142753335e-07 -3.187456093132291e-07 -2.2193511047411455e-07 4.058940086007006e-07 3.738107672934555e-08 4.5496712925884085e-07 2.7251394721197896e-07 -2.126092360734826e-07 1.4248168261492194e-07 4.2988304503117337e-07 2.2545849110260834e-07 -5.239161404875556e-07 -1.1442800991878269e-09
age3 -2.8293555060644187e-10 -1.1875122515535122e-12 4.101326316506171e-09 5.811840316916205e-08 -4.071920611463781e-09 -8.617768361299475e-11 5.585031608755518e-13 8.552132679789561e-11 -5.541675586989263e-13 -6.058832890831051e-10 -2.708994262653322e-09 -1.932413785116114e-09 -1.7708259003277934e-09 -4.447143914880337e-10 2.1569714369803197e-09 1.5186012984199704e-09 2.009742588773064e-09 -1.4048673473105208e-09 2.3205752284379417e-09 1.950875148211935e-09 -2.6077362637467653e-09 7.458530732412875e-11 -3.3839942348551747e-09 -2.3142419038241394e-09 6.4929335303768e-10 -1.0762466430835389e-09 -2.6416418201047523e-09 -1.3242761424878705e-09 4.453053691779732e-09 1.5224181231729408e-11
age2_sex -1.4511269701254615e-08 5.562755340998666e-10 6.502586153708244e-07 1.63113886465721e-05 -1.1219707391843703e-06 -1.3408342412217888e-08 8.552132679766405e-11 2.3211032018833896e-08 -1.4838033993663075e-10 3.9968313004049236e-08 -8.293975966932198e-08 -2.517956470499903e-07 -1.2690660538782355e-07 -2.0601515377617163e-07 4.161324791198314e-07 2.529004662511696e-07 2.412062000022332e-07 1.269326561204961e-07 1.9019602703376708e-07 -7.470317979221773e-09 -1.661187130114906e-07 -1.4408511993977082e-07 -4.230456046732183e-08 -4.442585377404782e-07 5.70572578193754e-07 3.836590802394043e-07 -3.47939555758093e-07 -1.961459819498684e-07 1.8186280543731146e-08 1.6139382772306718e-09
age3_sex 9.28615165411158e-11 -1.3822879080367808e-12 -4.074866154206894e-09 -1.0065578136932735e-07 7.0513362081549265e-09 8.554100523227897e-11 -5.541675586975842e-13 -1.483803399366655e-10 9.632731174497231e-13 -1.6265709057070116e-10 8.871353453325577e-10 2.013381744608428e-09 8.329669727716858e-10 1.289298737548613e-09 -3.002246341744921e-09 -1.4988263048514186e-09 -1.5831680671139612e-09 -5.716995190724402e-10 -1.6211225855306814e-09 -4.4758886818461854e-10 9.362737296690884e-10 7.921998673286035e-10 6.492026948090635e-10 3.067112421085921e-09 -3.4508896750355913e-09 -2.2194225205311354e-09 2.2591007655228317e-09 1.0315204563779194e-09 -4.405565388379043e-10 -1.4099391677148242e-11
PC_3 2.3543652173782402e-06 5.971390858088935e-07 1.6124252986431988e-06 1.1651841454268826e-05 -1.7234799365274e-06 2.97743304031433e-08 -6.058832890857622e-10 3.9968313003435435e-08 -1.6265709056676197e-10 0.022208601860689688 0.0006367546528695687 0.0014369900497849487 -0.00032398556819728707 -0.0036703747748555496 0.001616690457337389 0.0030675576053302523 -0.0033901500900336092 -0.0002478143914308248 -0.0011506472496655216 0.0004909335943146725 0.004263399806504639 0.0021717059066692977 -0.001432260013063075 -0.0078013408112765385 0.0008363248932846324 -0.0006958292474676191 0.0026086742155296137 -0.0005402915424732244 0.003821622895612854 6.094840990226139e-06
