 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_4 0.0006265783266620738 0.0004649905955941376 1.818473388818904e-05 0.00045344679323103764 3.13819452491672e-05 1.0598283155399483e-05 -8.256281817498508e-08 -3.019542468708716e-06 5.1746397720340743e-08 -0.09302992303767096 1.8314755990188127 -0.07584223160002905 0.4337773078064139 -0.2010440755452373 -0.1418910956570188 -0.0439494496422954 0.016022678494707242 0.055323800474332545 0.0917475686848273 0.26837541143326327 -0.07939899416001696 -0.23257284100210873 0.1527137981108174 0.09719675539022384 -0.1318628929766192 0.06760136725788381 -0.06301762088347099 0.0746429518496216 0.27531234824216244 -8.431478986840635e-05 0.0002672164402632456 0.0005610952453309382 -0.00031921328432963465 -0.0010163424245523283 0.0003732073907983224 -0.0022727919451138727
PC_5 0.0003229222409589942 2.8500641341249874e-05 -0.00034676328581536767 -0.016498455305075935 0.0010236520702126526 2.8950391218920622e-06 2.5451642281355232e-08 -1.6145370456609032e-05 5.1578538820001293e-08 0.024631948816115426 -0.07584223160003054 2.484188736185815 -0.20380869539638014 -0.3704211345168715 -0.33734873486878036 0.3627553808258514 -0.11664738721416985 -0.38681044542385556 -0.11316526299571932 0.16456238164509854 -0.2626457470994372 -0.09092259245031067 0.13551057156099247 -0.4042367070470663 -0.1761217218674709 -0.08554909216638264 -0.08218757408292181 -0.13366195001451453 0.39358521227925847 -0.0006246752941637794 0.0018236247518255981 -0.0013573966908508443 -0.00045880586963091064 -0.0011765977473877033 0.00024253443315018833 0.003117172974326621
PC_6 0.0017977841158485271 -0.0002739881799977664 -0.0009147032410291173 -0.01659873662473847 0.001965419405076277 2.3405041497796194e-05 -2.3101056424362646e-07 -6.419466744785447e-05 6.093189205549373e-07 0.13183397639063135 0.4337773078064015 -0.20380869539638397 3.319258899073424 0.14515669058023903 0.39379489297466264 -0.4149901684236928 0.32613105235498285 0.19005235085757044 -0.1699698230772788 0.11087588980702574 0.6415476388135514 -0.6178390681105198 0.25580504897779505 0.39469759716967473 -0.038679034001884695 0.11775371701161588 -0.24841694888892316 0.22065442279492778 -0.279277018290209 0.0002543756044955 -0.0011873037269344603 0.001716507830987225 0.00010409976133510971 0.0017111692771197545 -0.0016838411968239082 -0.001692987080430188
PC_7 -0.0014405858387938877 0.0001564437687849426 -0.0011339559480802565 -0.0075647723521447795 0.0008910107320167181 4.3595196463139416e-05 -4.299634094498384e-07 -3.156744113538543e-05 3.3915936369941797e-07 0.04184950176904057 -0.20104407554524065 -0.3704211345168751 0.1451566905802484 4.397869573532947 0.036186603443053175 0.6714153355949196 -0.39148844632858554 0.4717960392348577 0.1638283332814312 0.10898050929327155 -0.1430243034947611 -0.596176825101411 -0.2617048427983466 0.5726705073807793 0.19696131718301796 0.1284921377182741 -0.3507279752508935 0.09339421436212715 -0.8079285209088487 -0.00043527779419162265 0.0003742638361923086 0.0008690901350875284 -0.001104875970499203 0.0018232165881516165 -0.0004603270443572904 0.001022351299643751
PC_8 -0.003326520912424269 -0.0004179381471832492 -0.0011189193413484871 -0.01209860073846059 0.0011748432273425585 2.4006980106450877e-05 -2.268900496313936e-07 -3.294641605051429e-05 2.800466553634878e-07 0.032800928458522075 -0.1418910956570247 -0.3373487348687775 0.39379489297465314 0.036186603443046854 4.810200358507869 0.6525977063752343 -0.08304350436864127 0.26338192011428785 0.4692094002772619 -0.019102050226723895 0.23624690686905142 0.39330491995900996 -0.36820192136974017 0.3932553093342764 0.6779266355319254 0.08036512594511301 0.3645283612934882 0.36692812353839455 -0.32147646241293704 0.0008064545235256868 -0.0019360460091698136 -0.0009875177816507427 0.004916975974905703 -0.002825215387730843 0.00021829133614246614 0.002585522430704845
PC_9 0.0047407095824297625 -0.00010496689396868206 0.00011570588485416221 0.008884787927593651 -0.0008489168609409432 -1.4368002300151291e-05 2.2830398387637115e-07 3.0534964402988176e-05 -3.5671934699575546e-07 -9.227145620199973e-05 -0.04394944964228967 0.3627553808258533 -0.41499016842370046 0.6714153355949185 0.6525977063752262 6.291648396746546 0.41088893457340686 0.05008400554015088 -0.5556122662409342 0.4534687380095696 -0.08303732184362758 0.10445927348409988 -0.33837269932134195 0.30323809453603073 -0.5517703806754006 -0.29826265892678494 0.1399253070781249 -0.22257491898420126 0.5940281712990972 0.0002355885834649577 0.0006121842952693563 0.0013529568955214862 0.0014790773871121946 -0.0019377296117579093 -0.000131325589613683 -0.001516342759551355
PC_10 0.0005764159336577232 -0.0001776236994750805 -0.002343488917569885 -0.02471190497983571 0.0024421030802043477 5.2242831537141965e-05 -3.6379233342529185e-07 -6.722507830292836e-05 5.372085719975446e-07 -0.10131298646582146 0.01602267849469299 -0.11664738721417624 0.3261310523549921 -0.39148844632858754 -0.08304350436863392 0.41088893457340864 8.127300305183066 1.0865680062967342 -0.40293065954679036 -0.08807419604864813 -0.07590563024830484 0.2377646977583022 0.13623301612765 0.3276426536399511 0.5908352732080641 0.39872684759057414 -0.07585368517755572 -0.25377780809584055 -0.7561729964159027 0.0008887601102200367 -0.0012524443014067562 -0.0019189988530891485 -0.0034929392690074505 0.004748792239040664 0.0019582133935028487 0.0007893597474197897
PC_11 0.0009035516463103225 0.0002980466318541709 -0.0007687456614084083 -0.026020912223004025 0.0024877504730220898 2.513916764612289e-05 -1.8802635931827602e-07 -6.942956091420045e-05 5.885972250084746e-07 -0.08708208442309179 0.05532380047431835 -0.38681044542385556 0.19005235085757338 0.4717960392348509 0.2633819201143063 0.050084005540156705 1.0865680062967347 6.670093145215504 0.3958566438472312 0.9020485643771512 0.6485061035097373 0.06892175899330606 0.01941669381743363 0.04903426173216415 -0.5614969005674452 -0.0788641476516571 0.04934488025145215 -0.8200487212082459 0.8603589303283048 -0.0015053177183820738 -0.0009623727874597251 0.001821823991663888 0.0040624708115427136 -0.00030145496049684205 -0.0016235342748347164 0.0012390473094484285
PC_12 1.2359584747259053e-05 -9.031623949347496e-05 0.0019431301713353371 0.0046139715101950135 -0.001048268454484777 -7.245720749414186e-05 7.072585843895304e-07 4.339961841965301e-05 -4.629879099100082e-07 -0.00583392775768754 0.09174756868483384 -0.113165262995723 -0.16996982307729142 0.16382833328142546 0.4692094002772489 -0.55561226624094 -0.4029306595467959 0.39585664384722546 8.493702270922075 0.3091226290710842 0.14982133740933032 -0.09200067194785885 0.18521556419202195 0.7411797975788107 0.15765404558697557 0.05027638045218303 0.5227879514747652 0.2209992662965961 -0.017752694703875607 -0.0005404058168090145 0.0024808896700070776 0.00165163561726379 -0.00029834102854359797 -0.002300417905257497 0.001300545528191843 -0.0015536865682873311
PC_13 0.0011841515887794848 -0.00023482450579993176 5.449823842972329e-05 -0.0037768801889372533 0.0005781886109969843 -3.2858658086886355e-06 -2.1553479125380838e-09 -2.2690112547615997e-05 2.647297711716331e-07 0.09673874880916762 0.26837541143325777 0.16456238164509507 0.11087588980703128 0.1089805092932641 -0.019102050226715423 0.45346873800956844 -0.08807419604866014 0.9020485643771569 0.30912262907108407 7.942627296391505 1.4813747538111244 -0.3763487183897504 -0.03522046634351181 1.1562040604744706 0.4018193029913635 0.16711765737622536 -0.6344175243337258 -0.18038929813559076 -0.5902031584734441 -0.00022305595458069593 -0.0004166110789165835 -0.0003755976372083559 -0.00359181401173069 0.005158762021274587 0.00713263188177756 -0.006337228755168771
PC_14 -0.005151097614980615 0.00021433040718273272 -0.00046269565165513095 0.007942588176931251 -0.0010686227791114283 1.7714067618202206e-05 -1.7037471441030505e-07 3.3324349103457556e-05 -2.933187205131497e-07 -0.015718596220030547 -0.07939899416001397 -0.26264574709944005 0.6415476388135566 -0.14302430349476095 0.2362469068690538 -0.0830373218436354 -0.07590563024830005 0.6485061035097488 0.14982133740931938 1.4813747538111228 8.476855293998288 0.34781446036925573 -0.6103378015444507 0.2850007601429639 0.29601329330678067 0.12197362777518836 0.4350625742192925 -0.9123846340776361 0.6232229653006234 -0.0005798166976682879 -0.0006900422258681057 -0.00033239580286447426 0.0035485646674849303 -5.271747455527027e-07 0.002948402591451219 -0.0013900695898549516
PC_15 -0.0069551515724175445 -0.00018929067914839494 0.00039594911079338183 0.008634741195590628 -0.000828574958765437 -1.1139944927066641e-05 6.022556316637077e-08 2.8150923191630475e-05 -2.975636510340158e-07 0.18519375566563667 -0.23257284100210557 -0.09092259245031048 -0.6178390681105287 -0.5961768251014091 0.393304919959004 0.10445927348410057 0.2377646977582921 0.06892175899330398 -0.09200067194786109 -0.37634871838975176 0.34781446036925484 8.651698921237085 0.06257166823843544 0.19890550200120344 0.4207883727958488 -0.23652026039217644 0.7817375251092554 -0.2700306707791553 -1.1958170434778652 4.66556621527893e-06 -0.002895612570536264 -0.0010282802210716 0.0012627557024183513 0.002710756442436438 0.00026744457707218993 0.0006060427800085726
PC_16 -0.007727903719637844 -3.3131879140985154e-05 0.00023714307404199757 -0.01598673365880155 0.001281020357837917 -4.6059691460053795e-07 -1.1779190070141113e-07 -3.503239772009626e-05 3.381377870364762e-07 0.06459955291304383 0.15271379811081504 0.1355105715609938 0.2558050489778036 -0.2617048427983442 -0.36820192136973345 -0.3383726993213461 0.13623301612765273 0.019416693817433814 0.18521556419202276 -0.03522046634350326 -0.6103378015444504 0.0625716682384329 10.678304473415915 -0.08644147875213945 0.10061712952843373 0.30744723206381525 0.24157149588839208 -0.04677037359253105 0.11616429899638757 0.0007141048328028576 -0.0009207356595951784 -0.001792874610669004 -0.002006296796424235 -0.0016709099074596894 0.00019319658967649795 -0.000475594937218643
PC_17 0.0004710086924282499 0.00012795834754543916 0.0006339483331752906 -0.0227245002619897 0.002405988269382118 -1.1979071091780637e-05 4.7192185082694344e-08 -7.615265185409983e-05 7.524649169760136e-07 -0.41211537550577254 0.09719675539021319 -0.40423670704707937 0.3946975971696888 0.5726705073807741 0.3932553093342857 0.3032380945360327 0.32764265363996603 0.04903426173217063 0.7411797975788109 1.156204060474484 0.2850007601429652 0.19890550200120674 -0.08644147875214286 11.706990020668218 0.11762606078977762 0.20242065188425343 -0.7143242689675089 -0.6363213374613859 -0.6803457134229666 -0.00016594458032089245 0.0033237002461539095 0.000900932152883323 -0.005020495506375584 -0.001942853312099301 0.004178071877768911 -0.0046585191191649625
PC_18 -0.012242091154381029 0.00010757806103849646 -0.0016619238330400393 -0.0022985855461926832 0.00035232993708747903 7.022097708755422e-05 -7.884971896331161e-07 -1.8578892375847937e-05 2.6207519503481985e-07 -0.09555502672821398 -0.13186289297661763 -0.17612172186745936 -0.03867903400186283 0.19696131718301912 0.6779266355319403 -0.5517703806753995 0.5908352732080819 -0.5614969005674382 0.1576540455869672 0.40181930299137086 0.2960132933067716 0.4207883727958454 0.10061712952843542 0.11762606078978306 9.919154795140795 -0.0189969025002071 -0.19420374780526672 -0.8281341088639372 0.5965282671823411 0.0007664161812944287 -0.0012533458248026425 -0.0035168333542803585 0.0055087966127560445 -0.0036244445392400963 0.004814639240691857 -1.2157633887704919e-05
PC_19 -0.005123242569216818 -9.670981118325988e-05 -0.002736700362778782 -0.0239406637528651 0.002922515980549348 9.050920396693084e-05 -9.115411149586314e-07 -0.00010330065530602264 1.0411364074337494e-06 -0.044435500818047445 0.06760136725786868 -0.0855490921663864 0.1177537170116367 0.12849213771826543 0.08036512594513039 -0.2982626589267805 0.39872684759058674 -0.07886414765165642 0.050276380452184494 0.16711765737623763 0.12197362777518321 -0.23652026039217525 0.30744723206381 0.20242065188425087 -0.01899690250021898 10.158301094497999 -0.013901815071452992 0.4018320606911433 0.5242506566442487 -0.00031103178296478136 0.002938910545526205 -0.0007317866909630704 -0.001925175899971506 -0.001082325806991478 0.004115624536727127 -0.003121396416863679
PC_20 2.4695270318147298e-05 -0.00012275381300522198 -0.0007401873850672877 0.012153808836376088 -0.0006708719832561557 1.1020846313556676e-05 -3.918224387926309e-08 1.0957145971605641e-05 -6.626330526818885e-08 0.1084250394964459 -0.06301762088346949 -0.0821875740829246 -0.2484169488889282 -0.35072797525089 0.3645283612934802 0.13992530707812287 -0.07585368517756115 0.04934488025144715 0.5227879514747714 -0.6344175243337273 0.4350625742192963 0.781737525109253 0.24157149588839172 -0.7143242689675114 -0.19420374780527205 -0.01390181507145609 10.650941224719617 1.3818652020736655 -0.009314797928940365 0.00016585635040266533 0.0006956536623378191 0.000297525553694433 0.00039854230252632034 -0.00034704280654415914 -0.003322601180316273 -0.0004931959742464001
PC_21 0.010062866169927224 9.446422436185179e-05 0.002267666267948853 0.037079093170962446 -0.00335136652127616 -8.177543594976406e-05 9.043887957710053e-07 0.00010143343714783779 -1.0064550457764758e-06 -0.11889777574087151 0.0746429518496398 -0.13366195001451653 0.22065442279491349 0.09339421436212951 0.36692812353837373 -0.22257491898420909 -0.2537778080958356 -0.820048721208245 0.22099926629659092 -0.18038929813560683 -0.9123846340776177 -0.27003067077915927 -0.04677037359252922 -0.6363213374613745 -0.8281341088639249 0.4018320606911464 1.3818652020736577 12.836648758076935 0.7610966237857075 -0.001013518791646868 0.0015031060473061702 0.002148394170129277 0.0011507634872061601 -0.005639088761552688 -0.0024474845420982562 0.0006657087385414727
PC_22 0.00605800916581138 -0.00038759246552186734 0.00127837787755364 0.013398985052278614 -0.0015283424390111588 -4.3291404748666524e-05 4.0866946169843046e-07 5.307769045221421e-05 -5.715118306549519e-07 0.2486364611472793 0.275312348242169 0.3935852122792571 -0.27927701829022994 -0.8079285209088515 -0.32147646241295114 0.5940281712991002 -0.7561729964159215 0.8603589303282941 -0.017752694703872106 -0.5902031584734474 0.6232229653006311 -1.195817043477863 0.11616429899638203 -0.680345713422968 0.596528267182338 0.5242506566442334 -0.00931479792894417 0.761096623785721 10.936402202654516 -0.001430997151491482 0.0002914903919121613 0.0004600568423531027 -0.002784198908720215 0.0018570917720218203 -0.00309532012135743 0.0036993683812382287
proband 3.0193736314864387e-05 -2.9492910712132307e-07 7.722483254058987e-06 -8.324710015751376e-06 -8.203933737627468e-07 -2.4830096805208123e-07 2.2666920086672894e-09 2.3211052882336793e-08 -2.383237184915831e-10 0.0002186901498498261 -8.431478986836222e-05 -0.0006246752941635014 0.0002543756044951601 -0.0004352777941914139 0.0008064545235255539 0.00023558858346530603 0.0008887601102203497 -0.0015053177183821493 -0.0005404058168090946 -0.00022305595458111958 -0.0005798166976685934 4.665566215300408e-06 0.0007141048328027018 -0.00016594458032109487 0.0007664161812944103 -0.00031103178296484825 0.00016585635040281677 -0.0010135187916468012 -0.0014309971514913386 0.00042543376898844114 -0.0002165531004778335 -0.00020653975366936509 1.4670288695166975e-05 -4.901803503986196e-06 -9.842317246150326e-06 -5.926112837957671e-06
paternal -1.1338191167643598e-05 9.920075097081632e-07 2.5605283398902144e-05 0.000373742281756959 -3.778666774594506e-05 -7.079491200982257e-07 5.920810331884709e-09 1.0893401460249934e-06 -9.427336453465969e-09 0.0002226135889984962 0.0002672164402639109 0.0018236247518248255 -0.0011873037269330888 0.00037426383619300184 -0.0019360460091705476 0.0006121842952693881 -0.0012524443014053938 -0.0009623727874604559 0.0024808896700055936 -0.00041661107891446735 -0.0006900422258663307 -0.0028956125705363635 -0.0009207356595976672 0.0033237002461555024 -0.001253345824802094 0.0029389105455263857 0.0006956536623380149 0.0015031060473059247 0.00029149039191154634 -0.00021655310047783354 0.0013567817603094563 9.119768399588291e-05 -0.0009850789821271892 -0.0009137726644855562 -1.7234809211128367e-05 -8.831225587664201e-06
maternal 2.0819079838295685e-05 1.544934657588605e-06 -1.1133326835090976e-06 -3.9565171438096966e-05 1.0012178098410953e-05 1.0335970775795709e-07 -1.4127347089115563e-09 -4.3691096622421737e-07 4.8735924386886834e-09 0.0014403699436665515 0.0005610952453305499 -0.0013573966908510477 0.001716507830985584 0.0008690901350863598 -0.0009875177816508845 0.001352956895521438 -0.0019189988530889804 0.0018218239916641774 0.0016516356172628659 -0.00037559763720822583 -0.00033239580286472314 -0.0010282802210718643 -0.0017928746106693327 0.0009009321528825465 -0.0035168333542801447 -0.0007317866909630004 0.00029752555369213395 0.0021483941701284388 0.00046005684235336867 -0.0002065397536693644 9.11976839958787e-05 0.0013321127065493627 4.644883459599615e-05 -5.200808422259672e-05 -0.000895221212773085 -0.0009577838090479238
gpp 0.0001891592672757209 -3.23654911905249e-07 3.417936385646215e-05 -0.00034138494672910627 2.567346237935667e-05 -1.0729428249933713e-06 1.0430044138742945e-08 -6.215290177636932e-07 4.83513377568208e-09 -0.0002048164578780983 -0.00031921328432991746 -0.0004588058696273415 0.000104099761335366 -0.0011048759705005954 0.004916975974909068 0.0014790773871136676 -0.0034929392690067618 0.004062470811540443 -0.0002983410285441553 -0.0035918140117341527 0.0035485646674814886 0.0012627557024191553 -0.002006296796424334 -0.005020495506378597 0.005508796612758759 -0.0019251758999719029 0.000398542302528307 0.001150763487205541 -0.002784198908718388 1.4670288695167234e-05 -0.000985078982127187 4.644883459599412e-05 0.0042020629571105994 -0.002436463057532307 4.9325678686632785e-05 -0.00011918168239774796
gpm -0.00012815927396732068 -7.648221431159583e-07 -7.43000247369294e-05 -0.0002170127078762766 2.9370613384250898e-05 2.166688556656397e-06 -1.9292297714649675e-08 -9.5934489134081e-07 8.937136774967653e-09 -0.00011627038195230858 -0.001016342424553238 -0.001176597747387852 0.0017111692771182396 0.0018232165881517132 -0.0028252153877307905 -0.0019377296117584725 0.004748792239034067 -0.00030145496049525017 -0.0023004179052574457 0.0051587620212779255 -5.271747492475687e-07 0.002710756442436043 -0.0016709099074593522 -0.001942853312097573 -0.0036244445392393868 -0.001082325806991421 -0.00034704280654419345 -0.005639088761551567 0.001857091772021641 -4.901803503986315e-06 -0.0009137726644855587 -5.2008084222600805e-05 -0.002436463057532302 0.004099362628771717 -4.0617369925874195e-05 0.000134785130675445
gmp -1.4160732407493238e-05 1.1794753809011056e-06 2.478578558264522e-05 0.0002809216046178382 -2.447468631427764e-05 -6.650318337826173e-07 5.7519883858711335e-09 7.034601031896861e-07 -6.2556879378697525e-09 -0.0018526303314746672 0.0003732073907979647 0.0002425344331497306 -0.0016838411968237614 -0.00046032704435816424 0.0002182913361410666 -0.00013132558961550926 0.00195821339350408 -0.0016235342748345946 0.001300545528191853 0.007132631881777227 0.002948402591451153 0.00026744457707212466 0.00019319658967700706 0.004178071877768746 0.004814639240691118 0.00411562453672711 -0.003322601180315163 -0.002447484542097651 -0.0030953201213581136 -9.842317246150018e-06 -1.7234809211129157e-05 -0.0008952212127730851 4.932567868663514e-05 -4.061736992587546e-05 0.0022869774988292357 -0.000642138547873906
