 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.3961281348279988e-05 1.1281403566162525e-07 -6.876263870641155e-07 -8.530934476356332e-06 6.858226806684973e-07 1.3952640633737678e-08 -5.891618156704507e-11 -1.5710753125386874e-08 1.0926664722076977e-10 -2.2525411264654902e-05 -3.353263958157577e-06 -2.861554128738995e-05 -4.80174310773072e-05 0.0001119686218136239 -7.974004136265994e-05 5.685629675268093e-05 -8.121088648624363e-05 3.941047700639565e-06 -0.00010610038943608842 -7.037963388276192e-06 -5.312242926956371e-05 -7.427495963221496e-05 -1.0850277974457593e-05 -6.353330502561279e-05 -1.1346118969721355e-06 1.921329520658045e-06 -1.2666128505453244e-05 -0.00010342834741582267 0.00010527502905049489 7.239997142938038e-08
yob 1.1281403566162108e-07 1.0843579678257933e-07 1.7164045871956536e-07 6.600861566599125e-07 -5.70066509367106e-08 -5.341344124558434e-10 -3.0441215521178694e-12 7.485638761194417e-10 -1.3801076882686236e-12 7.75953868924346e-08 1.0676304115055711e-05 1.520717056545025e-06 -6.497135673235779e-06 -2.995953519215547e-07 -5.837006173741841e-06 4.012026897457494e-07 -5.244672990013912e-06 6.827460912511418e-06 -3.854412366331455e-06 -6.717679123216491e-06 5.997257486803246e-06 -5.759665569652086e-06 -2.3203761612445347e-06 1.0447419959572055e-05 4.462512673252567e-06 3.7703222557103574e-07 -1.2196632667146687e-06 3.995551683740686e-06 -1.5934189227404694e-05 6.9340975589322965e-09
age -6.876263870575341e-07 1.716404587195715e-07 2.4879031309370126e-05 0.000342879581552867 -2.4531914981375e-05 -5.207026857013566e-07 3.365950433911925e-09 5.174530228976793e-07 -3.34873127817371e-09 -1.2292175703836073e-06 1.3908404026704587e-05 1.0870754914942401e-05 -1.0523171662733965e-05 4.743107166812311e-05 -2.5601947029189272e-05 1.494470811295092e-05 -3.294080189376281e-05 1.5776151766374973e-05 -7.229796585133123e-06 4.504188089302744e-06 -1.184985460326157e-05 -1.3884884157793081e-05 -3.162570604717956e-05 -1.7090797570565843e-05 6.73699293520731e-06 -5.389838973603446e-06 -1.1365598635086921e-05 -1.6518830578130863e-05 2.860487964778415e-05 2.0902393454911237e-08
sex -8.530934476209813e-06 6.600861566568369e-07 0.000342879581552097 0.009212773230606932 -0.0006219854536691702 -6.931811185289054e-06 4.3585861060083034e-08 1.2670021763202169e-05 -8.002118226442873e-08 9.843572004171363e-05 7.958349362293537e-05 4.7669905508625846e-05 0.0001909953427199919 0.00012856589625569165 -0.0001414867480648551 9.185994693385898e-05 -0.0003817319821080346 2.360525751982365e-05 8.094832043016352e-05 -0.00029698454482160827 5.0873510073096605e-06 -0.00038544222302372953 -0.0001348782932747818 -0.00025555966273618015 -2.584451029937036e-05 0.000137594687753994 0.00017890044622456775 6.633771849488595e-05 0.00015066833415210146 2.1538293197590586e-06
age_sex 6.858226806703012e-07 -5.700665093678943e-08 -2.4531914981319663e-05 -0.0006219854536692335 4.4515107786661666e-05 5.166489301210426e-07 -3.346282739315646e-09 -9.424834114965719e-07 6.122038717833546e-09 -9.885984116394846e-06 4.346654388151188e-06 7.473978468356717e-06 -9.772410673412873e-06 -3.925560927085567e-06 2.0052726394277936e-06 -9.613404582484969e-06 1.4941091478936618e-05 -1.6238252345207587e-06 -1.0063387825782983e-05 2.137380502226159e-05 4.0098725018977664e-06 2.1526877445354842e-05 1.0659515709076853e-05 2.1169655277714485e-05 4.242357942227655e-06 -9.611736975054408e-06 -8.884003432857185e-06 -7.267594088542484e-07 -2.1031719459385526e-05 -2.356362905265062e-07
age2 1.3952640633724998e-08 -5.341344124561054e-10 -5.207026857013592e-07 -6.931811185306202e-06 5.166489301222781e-07 1.1333431376206259e-08 -7.528176677601113e-11 -1.1251241297505475e-08 7.470870741609514e-11 7.284553144921393e-08 2.7104429311596197e-07 7.951129583042022e-08 1.863605955056232e-07 -7.826001300128083e-07 2.170615997848382e-07 -3.223382977914307e-07 3.5847848907186195e-07 -1.3664375934738257e-07 -5.90475018381348e-08 -2.8759435597641555e-07 3.559631827805767e-07 7.105331970647879e-08 7.505710147550428e-07 6.820767923697715e-07 7.098970608736758e-08 1.4971795858664853e-07 2.115621346695509e-07 4.129947030590019e-07 -1.1993853419241917e-06 -1.99341159868001e-09
age3 -5.891618156638445e-11 -3.044121552116087e-12 3.3659504339119394e-09 4.358586106019855e-08 -3.3462827393239663e-09 -7.528176677601079e-11 5.110384170285925e-13 7.469088320133101e-11 -5.065245627631366e-13 -1.0353739764412627e-09 -3.1328818050208728e-09 -1.7981153590887849e-09 -1.7175072117274002e-09 4.564303559782755e-09 -8.112059069822683e-10 2.1425741236354597e-09 -1.4818878977475434e-09 5.174461507646146e-10 9.024545884790344e-10 2.2119944806941655e-09 -2.478857009306611e-09 -4.801594202873607e-12 -5.6988659891881776e-09 -5.208005896230802e-09 -1.185627716100385e-09 -1.1629750775158338e-09 -1.0680051866486376e-09 -2.7035960777529816e-09 9.66917362753723e-09 2.2716113480163187e-11
age2_sex -1.571075312528065e-08 7.48563876124121e-10 5.174530228964867e-07 1.267002176320416e-05 -9.424834114966185e-07 -1.1251241297478749e-08 7.469088320115103e-11 2.0558588131388247e-08 -1.3677401086850938e-10 2.3363543855279066e-07 -2.2150686662560683e-07 -3.4925627309395287e-07 1.5135934416240314e-07 7.757707744345373e-09 5.650879774793293e-08 2.629340388927452e-07 -1.7629941195423518e-07 2.5315293754036084e-08 3.0067571911281303e-07 -3.789259977680373e-07 -1.4671034241255856e-07 -3.597871191066934e-07 -2.819402472944777e-07 -5.009249357386995e-07 -9.412919192255131e-08 1.943029035444582e-07 1.901797441776743e-07 -5.064841886899414e-08 6.089412564320342e-07 5.626466600280248e-09
age3_sex 1.0926664722068667e-10 -1.380107688258194e-12 -3.3487312781657247e-09 -8.002118226444428e-08 6.12203871783401e-09 7.470870741591712e-11 -5.065245627619378e-13 -1.3677401086851272e-10 9.289623813733798e-13 -1.4777222116012081e-09 1.985809725053751e-09 3.2725209284505637e-09 -6.705371030650957e-10 3.194352982517206e-10 -7.597244148728057e-10 -1.9984273412556004e-09 6.078633307974471e-10 -1.0290646757747139e-10 -2.42852759467242e-09 1.9963436058001297e-09 1.2218788097701484e-09 1.879471978790232e-09 2.1105244000557594e-09 3.4392005594233475e-09 4.291901037519369e-10 -1.2130476029568224e-09 -1.5133162616198624e-09 4.1955580911095356e-10 -4.735911678052823e-09 -3.925221502158466e-11
PC_3 -2.2525411264656098e-05 7.759538689246106e-08 -1.229217570410958e-06 9.84357200413437e-05 -9.885984116364949e-06 7.284553144983304e-08 -1.035373976445487e-09 2.3363543855210644e-07 -1.4777222115965062e-09 0.03374997231026567 0.0002106497375928932 0.000458837920015031 0.0017068636797509184 -0.004882685990649347 0.001511155602949916 0.0033813566526503616 -0.004791995341171983 -0.0026731035976836964 -0.0036475761357423345 0.0033956699163737608 0.0066365060010314765 0.00493371570177362 -0.003603935605204217 -0.013996534445561109 9.086015454953492e-05 -0.0009322530114797918 0.00256895011962598 -0.003660146623098391 0.01032652053003636 6.962370176299234e-06
