 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.013855571154297442 -1.2300662358879159e-05 0.0022694147582556627 0.007153913541568633 -0.0007316835169924894 -7.730099365818546e-05 7.951023860543462e-07 2.2628382623425982e-05 -2.1543484343078956e-07 -0.005564196418395894 -0.0015628278378865368 -0.003516988008391389 -0.004312823208552718 0.007077330948829965 0.00035210217356611333 0.009411239624322481 -0.006975995609930201 0.0013659302728796323 -0.003465136709800647 0.009280560937724816 -0.004508324665047675 -0.006779646898708531 -0.013193774643825859 -0.010044231446046584 -0.0022560615943597218 -0.0007203352106649391 -0.0019573862539277744 -0.006872655803285487 0.016745210875986554 2.870991312220937e-05 -6.372866053636749e-05 6.52973371322353e-05 9.045283411902821e-05 2.1336941721176683e-05 -6.206934060182369e-05 -0.0001514551410950671
yob -1.2300662358891724e-05 3.971563292233521e-06 8.584200772554313e-06 1.0959416153033908e-05 -1.7173697362172548e-06 -1.0999704795713017e-07 6.154810431159879e-10 3.5851928986598856e-08 -1.3687283682574333e-10 1.0764966112535601e-05 0.0011428541736244226 0.00020584665869776225 -0.00048292083792879836 5.030888484106099e-05 -0.000884552665675666 -0.00011266188154377451 -0.00022938772086038387 0.0005000295653340271 -6.26251272643955e-05 -0.000653972776507533 0.00030128634474925253 -0.0004343042617588057 0.00031288816820082587 0.0004836582396121241 0.00018283031417687436 1.5577327149867868e-05 7.960689302103967e-06 0.0002476770200391756 -0.0004482515187893665 -4.014999704472899e-07 1.2437183668899843e-06 -5.18581492894018e-08 2.0865043056603986e-07 -1.5805742319648726e-06 8.142181994156922e-07 1.886246491321895e-06
age 0.0022694147582444945 8.584200772555863e-06 0.001543169169432313 0.01567235772949485 -0.0015143296758993226 -4.483843988192776e-05 4.047693053797968e-07 4.425704934970105e-05 -3.999901584159309e-07 -0.00030621248303691184 0.003602357618817298 0.0014423122408936298 -0.001023271496138986 -0.00017766228248056474 -0.004332957177660664 0.0016425092772792526 -0.0032659113585652155 4.8746726682762986e-05 0.006170256057925807 0.0008731693939815622 0.00269015390608496 -0.001638275505701897 0.00034222263990900924 0.0007601628707169803 0.0005712140982351644 -0.0022646677383941945 -1.4412566519759053e-05 -0.001638905999122152 0.003673788500923215 7.267143774683379e-06 -4.448556630852341e-06 -5.485645608893137e-06 5.015935588050052e-05 -6.630770959343966e-05 2.8325137443071747e-06 1.1879198053974623e-05
sex 0.0071539135413288225 1.0959416154193496e-05 0.01567235772943773 0.2583434471793834 -0.023681206277155743 -0.00044026833845749945 3.865770688357475e-06 0.0006681166536522388 -5.889279720388968e-06 0.0010597000449430664 0.005750674234995156 0.014424428695587865 -0.0004091703361825469 -0.013181103215548884 -0.029941993380091684 0.006429740595866538 -0.052791112407255966 -0.022631888470214943 0.06890120860085625 -0.00808441186135702 0.01880981576603146 -0.0077239466488119085 -0.01644771427955109 -0.012383908160203228 0.002250159063583267 -0.019465333692878048 0.02031984391235402 -0.006193052424078721 0.04542834556107723 0.00014461211699062838 -0.0002910034161765756 -0.00041810316430195525 0.0006482595894339542 -0.00043111687306828574 -0.00011558479961217488 0.0005795440843247924
age_sex -0.0007316835169725024 -1.7173697361921515e-06 -0.0015143296758944487 -0.0236812062771646 0.0023029292974197117 4.419503941056065e-05 -3.9938743477727464e-07 -6.778643855038533e-05 6.167713652635102e-07 9.329879024429921e-05 -0.0010618290427066288 -0.0016112203488947967 0.0002909179086490233 0.0014778839393443338 0.0028196664130576573 -0.0012499661531410193 0.0037241465219541537 0.0016445986163987692 -0.006851512448954466 0.00045040099182190114 -0.0014450271387720917 0.0006963613057881232 0.001392354788570716 0.0010467195676370704 -0.00019363270457597775 0.0028562864775064766 -0.0009000211341100764 0.0007758512687792101 -0.005257528507309405 -1.1968281747299409e-05 2.3322642471625777e-05 4.3200458926067924e-05 -6.113661951764838e-05 4.25579427494865e-05 1.2771053729904005e-06 -5.022236977694787e-05
age2 -7.730099365793104e-05 -1.099970479525174e-07 -4.4838439881943574e-05 -0.0004402683384593975 4.419503941072603e-05 1.3489614353779799e-06 -1.2494781371300325e-08 -1.3321038234394302e-06 1.2341887328953773e-08 1.3947168801406676e-05 -6.624151609742808e-05 -3.405297553627214e-05 1.8999678978852765e-05 2.0607444626733392e-05 7.690300161937979e-05 -6.202259478915706e-05 6.517269781732529e-05 7.690295619905787e-07 -0.00018184549940044643 -5.7854944917323435e-05 -4.9236537988136585e-05 2.4439884382204396e-05 1.2529814948257304e-05 -1.3066203313089171e-05 -6.4016215592492824e-06 8.269575965647997e-05 1.337213181847622e-05 5.112191958249062e-05 -0.00012996378540192408 -2.4985091748496244e-07 1.403825386206983e-07 1.7351076974559716e-07 -1.3330720450707657e-06 1.7454715560562409e-06 -2.1323292427103252e-07 -7.06003690420617e-08
age3 7.951023860515416e-07 6.154810431127952e-10 4.0476930538005655e-07 3.865770688376214e-06 -3.993874347789272e-07 -1.2494781371303566e-08 1.1820611262077046e-10 1.2335381484189315e-08 -1.1668271462238176e-10 -1.703169858528672e-07 5.529332740361221e-07 3.0340792686689696e-07 -1.9474028202698083e-07 -2.421136064995831e-07 -5.06370755883553e-07 6.470152336089433e-07 -4.532267918113152e-07 2.9010899289571258e-08 1.6082853607085439e-06 6.011983046060573e-07 2.6318538729544807e-07 -1.822222768432233e-07 -2.818789325930912e-07 8.253440844119886e-08 3.2055711288289003e-08 -8.245962176130823e-07 -1.8672401828672892e-07 -4.285288532204716e-07 1.2988861759927064e-06 2.614810220003952e-09 -2.0776339400994033e-09 -2.49881409195673e-09 1.1773607266400404e-08 -1.3998285751367114e-08 3.2548857889912216e-09 -4.336347297190855e-10
age2_sex 2.2628382622764172e-05 3.585192899072027e-08 4.425704934957331e-05 0.0006681166536527046 -6.778643855040529e-05 -1.3321038234350085e-06 1.233538148414464e-08 2.0628963514151446e-06 -1.9271771545788454e-08 -8.453402391624621e-06 4.071354184407027e-05 5.436405997999023e-05 -9.999864442149068e-06 -4.845172792324021e-05 -7.265787320462245e-05 4.919881322267509e-05 -8.02615652781486e-05 -4.407034273823047e-05 0.00019946779040410606 -3.4222149886129814e-06 2.9772840152365344e-05 -1.7569379059494243e-05 -4.528440649038759e-05 -2.1414086209243874e-05 6.816665750350609e-06 -0.00010462492090536015 1.4201974706457444e-06 -2.6544523126393334e-05 0.00016585840655810872 3.427676043085422e-07 -6.709971383222487e-07 -1.4330852878840373e-06 1.7326492516088106e-06 -1.2152030298723212e-06 3.362678206874201e-07 1.3432408351587148e-06
age3_sex -2.1543484342663041e-07 -1.3687283677188826e-10 -3.999901584148893e-07 -5.889279720394663e-06 6.167713652638346e-07 1.2341887328916771e-08 -1.1668271462200408e-10 -1.927177154579268e-08 1.840837478737545e-10 1.1239833127184397e-07 -4.1858479862342876e-07 -5.648284298627985e-07 8.650770900867614e-08 4.989332272562477e-07 5.498944523282984e-07 -5.168043215462331e-07 5.428229194767125e-07 3.827361562726016e-07 -1.8082397582691823e-06 6.238165814677701e-09 -1.328820490585323e-07 1.29707762606917e-07 4.580122389306562e-07 1.54403178753753e-07 -8.802371448138002e-08 1.09151044100873e-06 1.4434494524128215e-07 2.1531333795101465e-07 -1.6215720822355063e-06 -3.352353716464469e-09 6.503642831706253e-09 1.4701669728091377e-08 -1.540009483063533e-08 1.0521884907189633e-08 -5.978494597006616e-09 -1.1696074983677017e-08
PC_3 -0.005564196418389991 1.076496611251265e-05 -0.000306212483029789 0.001059700045037364 9.329879023395553e-05 1.3947168801179955e-05 -1.7031698585068557e-07 -8.453402391292342e-06 1.1239833126861737e-07 0.9099694733953603 -0.14232367109717475 -0.04368536353452985 0.24330091390475336 0.08171582183780793 -0.013215771596914663 0.09725522898778803 -0.28629479920325607 -0.1967926344414786 -0.23424533838350148 0.22061058426462832 0.16883976499396808 0.3615561954865529 -0.18699630191921016 -0.7211248113964559 -0.2033026991546116 -0.0633129751537404 0.17383870955921102 -0.31316933691354726 0.44844547609539726 7.655552351081712e-05 0.0002484295925956912 0.0027123356257081274 -0.0005154879930151343 -0.00025200808361565126 -0.0031044319147805815 -0.0013789302063573412
