 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.524674436960331e-05 3.232595773506881e-07 1.3720898970856262e-06 -4.1647800838749355e-07 2.525784578098407e-07 -2.4528339234548196e-08 1.5265484066731065e-10 -9.277483833094904e-09 7.856138988045861e-11 2.9819501618485017e-05 -3.59939337515682e-05 5.930091908240678e-06 -6.410789040540953e-05 2.93338889427632e-06 -7.155142009149705e-05 9.317668678763687e-05 -6.749675969129531e-05 -7.160490761352002e-06 -0.00010672756080303477 -3.1925204703827785e-05 -6.409825629589386e-06 -9.090074591567886e-05 1.6691362006385324e-05 -3.893994273876942e-05 6.708396419208904e-06 6.809276971776319e-06 -5.153089885733404e-05 -4.076956812315523e-05 5.499089814920461e-05 3.2120464241501922e-06 3.675528634170642e-06 -4.388902993494866e-06 -5.364662790269458e-06
yob 3.2325957735068524e-07 1.3321186898033212e-07 1.435580414143546e-07 6.895319816781582e-07 -8.299718328783923e-08 -6.435733314568339e-11 -4.8719889594382894e-12 1.3623352838629814e-09 -5.0117682025339025e-12 2.3674501700395718e-06 5.418505684447279e-06 -8.573200113498071e-07 -9.390233954192397e-06 -5.035799669125012e-06 -2.0742486267920804e-06 2.0892725440478383e-06 -3.0452926133765194e-06 5.775105894816815e-06 -2.5821056211518253e-06 -5.47914815020826e-06 9.290112251069743e-06 -6.770479729201026e-06 -2.9136595851602806e-06 1.1117592969698282e-05 3.5741257853159107e-06 7.311296990428376e-07 -2.7694051589826747e-06 3.961188921784102e-06 -1.5074701838063073e-05 2.7363552965419872e-08 1.5188067695454007e-08 -1.8838925939357163e-08 -3.097778049289743e-08
age 1.372089897041868e-06 1.4355804141390232e-07 1.9725151449069074e-05 0.0002433232086205226 -1.9265996513876553e-05 -4.2845144241528246e-07 2.807592086241204e-09 4.220097836867991e-07 -2.770116955600157e-09 2.096077646430472e-06 -1.1219528415118337e-05 -2.113109411194842e-05 -1.9192431530436464e-05 8.416955554224102e-07 1.803806342748278e-05 8.429610637652949e-06 -1.3911420495904587e-06 -1.25081213485831e-05 2.918629898205428e-05 1.5866279499605684e-05 -9.56080397719198e-06 -1.603355663825366e-06 -1.3752919582865826e-05 2.012358783356304e-06 1.1582030869002724e-05 -1.9813755956833483e-05 -1.862876156713079e-05 -1.3075082547549189e-05 2.485383780401453e-05 2.951044548933458e-07 1.9034441948513437e-07 -1.8573246140073866e-07 -2.3084309764239736e-07
sex -4.1647800851961285e-07 6.895319816692551e-07 0.00024332320862049007 0.0067224073684683215 -0.0004690599509554868 -5.0195011431459925e-06 3.175283868714859e-08 9.619361592988208e-06 -6.053822368795375e-08 1.613052277027597e-05 3.5374441056795263e-05 -7.789521577751822e-05 -7.184842869117291e-06 -0.00013948611223612553 0.00018975527248959903 0.00022007430631092918 0.00014743613019497164 -0.00013352806801437294 8.277527082805007e-05 -0.00010433508318418836 -0.00011004391132477491 -0.00041116217001126046 -5.827282446592154e-05 -0.00015931944910882145 0.00017629948653518677 -2.831624541631199e-05 -0.0002509189288992126 -0.00021417136400123427 -7.140425723177127e-05 -3.553513318158612e-07 -2.7609031653264756e-08 -3.723693830670856e-06 7.1584873879557135e-06
age_sex 2.525784577984896e-07 -8.299718328774007e-08 -1.9265996513870363e-05 -0.0004690599509554216 3.608441168736102e-05 4.2063813659583426e-07 -2.762139786271373e-09 -7.817379969130163e-07 5.102319746546545e-09 -3.1088018358479983e-06 1.3544509852902162e-06 1.2435042052007035e-05 5.920556061845827e-06 7.266316590598572e-06 -2.348622507931614e-05 -1.1573559300690631e-05 -1.1518216852765607e-05 1.639660824392084e-05 -9.506045905070078e-06 9.798773902091129e-06 5.385001087292922e-06 2.3803967671281313e-05 9.628009921487592e-06 1.3038818026960519e-05 -1.1343124144464065e-05 -1.656642365247213e-06 2.1512007407147094e-05 1.590437139822901e-05 6.4335845840483034e-06 -1.0005590350310036e-09 9.173740023563973e-08 4.768052711026629e-08 -4.6948446113383436e-07
age2 -2.4528339234839648e-08 -6.435733314071436e-11 -4.28451442415222e-07 -5.019501143145667e-06 4.206381365958956e-07 9.725522974137509e-09 -6.558073245868596e-11 -9.564732580772932e-09 6.456716524145586e-11 6.157533196061413e-08 6.243221717406447e-07 5.388262809980907e-07 2.412089183297521e-07 2.1361486267085457e-08 -5.071062476341433e-07 -1.7779420469481322e-07 -1.5895869760624665e-07 5.078255224659964e-07 -8.162772250512692e-07 -5.30721447223865e-07 3.6493650117294083e-07 -1.2824254201029711e-07 3.952189637703446e-07 2.585979613252709e-07 1.896643467217387e-08 4.4693276947814087e-07 3.436518246681919e-07 2.494430050212728e-07 -9.753390267080684e-07 -6.555179841912738e-09 -3.1078881588788594e-09 4.743253731764243e-10 4.35893240420155e-09
age3 1.526548406674081e-10 -4.871988959482118e-12 2.8075920862405396e-09 3.175283868714201e-08 -2.762139786271425e-09 -6.558073245868004e-11 4.519692000295896e-13 6.451460097239819e-11 -4.450297662701596e-13 -1.08123387547119e-09 -5.0048886290439334e-09 -4.008783031457142e-09 -1.8162577428667007e-09 -7.86163529073128e-11 3.2567052002866335e-09 1.189072096709127e-09 1.6426356124789235e-09 -3.976397337613674e-09 5.720801067825276e-09 4.045367761909773e-09 -2.5540903729208157e-09 1.056853608411478e-09 -3.6465161033654554e-09 -2.4030027596553188e-09 -1.2960697730260594e-09 -3.08010502135709e-09 -2.335002260530006e-09 -1.169594697864211e-09 7.758944670357775e-09 4.782835558375251e-11 1.806188893201878e-11 8.433054313315584e-12 -2.510142491762585e-11
age2_sex -9.277483833098151e-09 1.3623352838522832e-09 4.220097836865986e-07 9.619361592985872e-06 -7.817379969129416e-07 -9.56473258077028e-09 6.451460097238854e-11 1.756011936996346e-08 -1.1775918973165273e-10 8.321316531673281e-08 -9.537617838155423e-08 -3.7526626447388544e-07 -1.7099400775517146e-07 -1.3176047936202207e-07 6.285536482340499e-07 1.7818369333360038e-07 2.6392066763588297e-07 -4.1630815859072537e-07 3.015109694539553e-07 -1.3347938521125986e-07 -9.721925372655846e-08 -3.9999131968512375e-07 -3.196451479941391e-07 -3.359972973364758e-07 2.4733291362625626e-07 4.02013630803032e-08 -4.940107038861523e-07 -3.0740564279464093e-07 -9.698931468612993e-08 4.1100289658723847e-10 -3.02415757049253e-09 1.7511629141841803e-09 9.171077019574464e-09
age3_sex 7.856138987554314e-11 -5.011768202516329e-12 -2.7701169555985493e-09 -6.053822368793366e-08 5.102319746545686e-09 6.456716524143186e-11 -4.4502976627005314e-13 -1.1775918973164451e-10 8.073004804999744e-13 -4.402140912528547e-10 9.916626448662014e-10 3.0539632620336638e-09 1.2500517110732747e-09 8.14422694080459e-10 -4.6790597957873835e-09 -6.992344613080426e-10 -1.8024527393410767e-09 2.901525543336084e-09 -2.595009362365855e-09 3.156440120170792e-10 5.48540947849694e-10 2.1426700666252136e-09 2.6842719936873402e-09 2.4785623749228043e-09 -1.7371498192559144e-09 -1.9322280635595426e-10 3.3357225013570317e-09 1.4794111270679467e-09 4.0625031879246607e-10 -6.1542683702379726e-12 2.3944698196416125e-11 -2.2660420998645837e-11 -5.58168549251855e-11
PC_3 2.9819501618486867e-05 2.367450170039592e-06 2.0960776464297394e-06 1.6130522770266813e-05 -3.108801835847581e-06 6.157533196062794e-08 -1.0812338754712675e-09 8.321316531672829e-08 -4.4021409125284666e-10 0.034388742853367626 0.00040276334300695183 0.0032370535467984903 -0.0004062315101012466 -0.0067478215189464815 0.0016966916605440072 0.005576405053516308 -0.004757180712021239 0.00023919255382822533 -0.0014479929129609097 -1.6977470771117012e-05 0.0070380668366828185 0.0033148579485642892 -0.001091941068656519 -0.012179138940190156 0.00279861791652899 -0.00040293795289255563 0.003550877070398664 -0.00042355612028905206 0.005797742141457737 1.8691984203692558e-05 2.148640517312111e-05 -1.593017708497919e-05 -2.2443276709296845e-05
