 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.5059262729591945e-05 2.486873830710118e-07 -2.680636863188291e-06 -5.930873292076004e-06 5.156770018043045e-07 4.949168877895132e-08 -2.779476460581673e-10 -1.2898879921685347e-08 9.341857975556677e-11 3.0143670919635955e-05 -4.2597995157336174e-05 2.847317859609103e-06 -5.840229929153605e-05 5.051174287781605e-06 -7.5140266297422e-05 8.680427072117869e-05 -6.632759385770119e-05 -3.5411150624697514e-06 -0.0001029474359716089 -2.4201921212339637e-05 -7.835585201408172e-06 -8.441599277880709e-05 1.5004745070862372e-05 -4.067084379089846e-05 7.395520075931542e-06 1.1348574453035466e-05 -5.009443509106436e-05 -4.176441639814242e-05 5.767827202106673e-05 3.3816619254460853e-06 3.80200508167989e-06 -4.544154371574606e-06 -5.51954032664746e-06
yob 2.4868738307104316e-07 1.2975286255434692e-07 3.6058824522094734e-07 1.3018853201490465e-06 -1.1760798427490576e-07 -4.180641439185753e-09 1.9590698430417466e-11 2.01671983747904e-09 -9.016625018593166e-12 2.738013711205763e-06 5.33644065798772e-06 -7.952659590341131e-07 -9.998244662410401e-06 -5.0969179766753955e-06 -1.9055407398069478e-06 2.0696535421378717e-06 -2.9802643763201433e-06 5.642640943543293e-06 -3.0610380687189353e-06 -5.9313007748898555e-06 8.97450020402091e-06 -7.2057849371204265e-06 -2.717751802304008e-06 1.0875921693035784e-05 3.6548492800973814e-06 3.162479544416213e-07 -2.999957047215219e-06 3.75361938045512e-06 -1.5136769993481038e-05 2.5108508360107394e-08 1.4757242494979057e-08 -1.6553816183319153e-08 -3.8751644395259905e-08
age -2.680636863109347e-06 3.605882452213796e-07 5.7304198501352697e-05 0.000852365231861186 -5.626019520550784e-05 -1.1292506666929942e-06 6.944496247926707e-09 1.116155596979649e-06 -6.873040911959855e-09 1.6566108797833732e-05 -3.6609690407796728e-06 -2.5360088309400312e-06 -4.173326647883495e-05 -1.893462720300632e-05 2.9351138497279062e-05 3.904831867295735e-05 -6.967495788759302e-06 -1.771902703113259e-05 3.726212495144433e-05 7.615557780167948e-06 -5.27402115680496e-07 -2.221938502948587e-05 -2.5556974854064112e-05 2.3719263805638166e-05 1.8182578263646693e-05 -2.2344224874847362e-05 -3.704937144900977e-05 -4.0729133629028935e-06 -1.1731970062220845e-05 -2.0171560767675903e-07 -2.8269843851635987e-07 2.7451096898216405e-08 1.8018529118405816e-07
sex -5.930873291646682e-06 1.3018853201520802e-06 0.0008523652318611056 0.024785896006339805 -0.0015714440166169493 -1.64343218077386e-05 9.924789679588634e-08 3.0387478016682924e-05 -1.8365544483323037e-07 -2.6228918556920895e-05 0.0003940339519667665 0.0001684838539545115 0.00012038118479114237 -0.00022361830129860575 -7.393026835012862e-06 0.0008134680186370406 -0.00029489215674693384 -0.00017003629668965685 0.0005617047345997598 1.2787126811523736e-05 -2.9381499746317288e-05 -0.0005279899992196852 -0.00015526304924376179 5.0772653954731635e-05 0.00027985769611146394 0.00029022623574407485 -0.0004090539188188654 2.7880115667513856e-06 -0.00035579164765874363 -6.095336955310041e-06 -2.387807565385325e-06 -9.871823481044289e-06 1.8595306295611535e-05
age_sex 5.156770017879568e-07 -1.176079842753028e-07 -5.6260195205523905e-05 -0.0015714440166174177 0.00010335798211569912 1.1142950226625174e-06 -6.865445283443495e-09 -2.04922956870227e-06 1.2617498930529402e-08 2.496830158465676e-07 -1.9596892514495727e-05 -2.6932950828254466e-06 -3.057743267353101e-06 1.1208775991637355e-05 -1.046491143566629e-05 -4.940313112607482e-05 1.725820017212136e-05 1.69835888400613e-05 -3.7961887666672586e-05 1.8133408155565078e-06 -6.980883087837026e-07 3.1308334860261616e-05 1.4969172819039114e-05 -5.196832981188366e-09 -1.5086912117701319e-05 -2.054710379983324e-05 3.0893523227962066e-05 3.916422586344244e-06 2.4954149115304396e-05 3.234538155084185e-07 1.9562327900375388e-07 4.2993833921491926e-07 -1.103379074826708e-06
age2 4.949168877845386e-08 -4.180641439194763e-09 -1.1292506666931886e-06 -1.6434321807744165e-05 1.1142950226624581e-06 2.2793474705726236e-08 -1.427185929289537e-10 -2.2582134011642626e-08 1.415149499469883e-10 -1.852942093560375e-07 4.791974707552005e-07 1.8378080521794852e-07 6.323472629699193e-07 3.640422132838772e-07 -6.95065550259858e-07 -7.529609627243796e-07 -3.177344078115526e-08 5.861614213660392e-07 -9.517593846221086e-07 -4.0079108659146055e-07 1.8222954535659576e-07 2.5316562408758606e-07 6.25170079796912e-07 -1.5521773946463292e-07 -8.989078084352827e-08 4.741821353341514e-07 6.767670624299885e-07 9.395403576679513e-08 -2.6697757548834426e-07 2.5837635482506558e-09 5.3764072454993215e-09 -3.527423945551292e-09 -2.603264710341102e-09
age3 -2.7794764605607065e-10 1.959069843048413e-11 6.94449624792888e-09 9.924789679593923e-08 -6.8654452834443674e-09 -1.4271859292897288e-10 9.072494827318744e-13 1.4152673776653287e-10 -9.002590398216891e-13 2.7916254477748057e-10 -4.127395915222132e-09 -1.8900715922279735e-09 -4.015411872996414e-09 -1.979809391162598e-09 4.274914018137566e-09 4.582094311116815e-09 8.101079889486521e-10 -4.3877724514688325e-09 6.396661998661785e-09 3.3839943402414068e-09 -1.4073690293200132e-09 -1.1895242321791023e-09 -5.017119032644431e-09 6.271037969850843e-11 -7.053947102962157e-10 -3.164390969311515e-09 -4.260097045046239e-09 -3.552432273093889e-10 3.4740915044765327e-09 -5.486430479818514e-12 -3.038838632317179e-11 3.223499626055498e-11 1.2411192037920067e-11
age2_sex -1.2898879920698023e-08 2.016719837489239e-09 1.1161555969802952e-06 3.0387478016699312e-05 -2.0492295687027404e-06 -2.2582134011650455e-08 1.4152673776655657e-10 4.143936127588423e-08 -2.5933348457560505e-10 5.732460174959372e-09 2.8935598772497433e-07 -9.506477584036778e-08 1.297114965952931e-08 -1.914142283743099e-07 3.7023337205189147e-07 9.104552352208822e-07 -3.017802297577195e-07 -4.0990952852982025e-07 8.19498585652522e-07 2.5345854464493883e-08 3.597483107764389e-08 -5.513959962819345e-07 -4.0155214585870807e-07 -8.229242058137478e-08 2.7464276517722947e-07 3.885040753495492e-07 -6.547979073619645e-07 -9.483060070835339e-08 -4.6697893770055144e-07 -5.425613650273623e-09 -4.471263396330072e-09 -5.398745163811428e-09 2.0232891409943907e-08
age3_sex 9.341857974935609e-11 -9.016625018441276e-12 -6.873040911965379e-09 -1.8365544483336862e-07 1.2617498930534694e-08 1.4151494994707066e-10 -9.002590398220459e-13 -2.593334845756522e-10 1.6465466411704477e-12 8.755967007053569e-11 -1.2582284411254578e-09 1.4379027711319215e-09 1.0543261796625278e-10 1.0940676572453869e-09 -3.099154017600951e-09 -5.1343584082750106e-09 1.6458446462908278e-09 2.821186690679008e-09 -5.558584905595624e-09 -6.700242640131026e-10 -3.285113597833392e-10 3.0863201126130243e-09 3.0518661816667723e-09 8.960134138243867e-10 -1.6835611661297455e-09 -2.2097761218251727e-09 4.1931186546607455e-09 2.8207978658119766e-10 2.6888308434011137e-09 2.7553525758518567e-11 3.015017862968623e-11 1.906704136591984e-11 -1.1724855316902365e-10
PC_3 3.014367091963509e-05 2.738013711205848e-06 1.656610879787697e-05 -2.622891855553841e-05 2.4968301575760853e-07 -1.852942093568729e-07 2.791625447825237e-10 5.732460176695562e-09 8.755967005997982e-11 0.03280551816573657 0.0006654060925059292 0.003249180693535224 -0.0003700224386381051 -0.006930195054422849 0.0018649770331439003 0.005649988608380263 -0.004419471636592104 0.0003148432108829429 -0.0013919567300101588 -7.01550227952889e-05 0.007178092661668246 0.002930577730829717 -0.0012417831017501597 -0.012052980270606995 0.002766458539824694 -0.0004974448870266677 0.0034919055537504778 -0.0005922036105003713 0.005910212046331736 2.074682111832263e-05 2.3748166502153587e-05 -1.8420468205306712e-05 -2.668133518606769e-05
