 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0393224744599757e-05 7.504932167520301e-08 6.21855231582581e-08 -9.122482349418846e-07 1.438959965944978e-07 1.489133902642121e-09 -7.131435932520746e-12 -5.0457704989826925e-09 4.300913999459981e-11 1.6899999105786404e-06 2.1866747784535132e-06 3.4337287790112454e-06 -4.271671681806488e-05 4.425258822004027e-05 -6.942289540260575e-05 4.9419419606093966e-05 -4.368918514655253e-05 -9.652825209226029e-06 -8.267768207324289e-05 -1.4787077873759786e-05 -2.024663609981216e-05 -5.146577002073602e-05 2.866550153169597e-06 -3.5092750717645805e-05 -7.2352304829689075e-06 2.9311509576322845e-06 -4.285315502500549e-05 -4.9193626774866066e-05 6.291041215207613e-05 1.5265843453727637e-06 -1.2483844709149074e-06 -1.6411010191619851e-06
yob 7.504932167520356e-08 9.986860386991436e-08 3.6698609764342005e-08 2.045567377081857e-07 -3.568152467892042e-08 1.5981152115412439e-09 -1.4074824921910495e-11 4.744418209181443e-10 -4.625214814925006e-13 4.395010709238654e-07 7.359707725841355e-06 5.915460438490247e-07 -6.500011101705107e-06 -1.1712370842415113e-06 -3.38394018717077e-06 -2.7666541811722934e-08 -2.610359646100528e-06 4.611423503407579e-06 -1.6063528313847117e-06 -4.05462804793037e-06 5.913494539471675e-06 -4.930310824198723e-06 -2.7380118409441627e-06 8.739239439803495e-06 2.8689576456533012e-06 3.1580424246518604e-07 -2.1289803965642297e-06 3.0393012447704045e-06 -1.1472280122757431e-05 2.9186817434311194e-08 -1.664608986115679e-08 -2.1428903059028494e-08
age 6.218552315260642e-08 3.669860976423034e-08 1.3714765787693999e-05 0.00017110365511115405 -1.352949168077902e-05 -3.037114881579325e-07 2.0256118157510307e-09 3.0072354698931003e-07 -2.0072496006414363e-09 -4.183452226199514e-06 -3.970809907369315e-06 -1.4583686082916922e-05 -8.946964245150831e-06 1.6953664995984685e-05 5.537272621945303e-06 1.711371333291729e-06 4.166587441975257e-06 -4.423407050211684e-06 1.4310650591608934e-05 1.573952798133112e-05 -1.577428493060267e-05 2.593056519738841e-06 -1.58976121604612e-05 -2.2193946984971833e-06 4.889041284980003e-06 -1.2045051434623998e-05 -1.9772803647664576e-05 -1.3972965229485455e-05 3.23020882513098e-05 2.2111340989926683e-07 -6.741767185677179e-08 -8.50576186999964e-08
sex -9.12248234891013e-07 2.0455673770534199e-07 0.00017110365511117365 0.004502948153546033 -0.00031905142465208335 -3.594002695592697e-06 2.311835050836281e-08 6.67734925643759e-06 -4.285095310169736e-08 1.5899691061464676e-05 -3.956773960595214e-05 -8.747207185858429e-05 3.211289259236899e-05 -2.201886336374059e-05 0.00012183070568114803 9.355379689988816e-05 0.0001215363488948198 -1.8254378228637038e-05 7.287696335011666e-05 -6.564563877716605e-05 -0.00015349892425621845 -0.00024566174996191494 -9.378738026737358e-06 -9.322284932759745e-05 0.00016755084900732926 -2.329438534251624e-05 -0.00011711357321840501 -2.569068867513153e-05 5.8954981992722264e-05 1.3825377811313196e-06 -8.900993780793925e-07 1.4522139276733142e-06
age_sex 1.4389599660963795e-07 -3.568152467868175e-08 -1.3529491680785244e-05 -0.0003190514246521651 2.4664925058303338e-05 3.000569312707993e-07 -2.0027912598543568e-09 -5.439136747514126e-07 3.617466122976606e-09 -2.6406413189854444e-06 8.997552403126887e-06 1.3097899929169594e-05 -1.6686826829050925e-07 1.2817345224335144e-06 -1.4935479791716128e-05 -4.8633398431871234e-06 -1.2496794241057092e-05 5.730246274806372e-06 -8.504629814810251e-06 2.77075248827651e-06 9.30830915177213e-06 1.582570516800144e-05 3.799115012542041e-06 1.047530931836261e-05 -9.972314455590726e-06 -9.331188582271872e-07 1.2184664612215025e-05 2.9352924392007967e-06 -7.373800941773189e-06 -1.289072947622365e-07 -1.8026988072503298e-10 -1.0408896436231621e-07
age2 1.4891339028607028e-09 1.5981152115393048e-09 -3.0371148815798817e-07 -3.5940026955930225e-06 3.00056931270718e-07 7.044632406401454e-09 -4.8410875062376907e-11 -6.934159582688573e-09 4.767629746375822e-11 1.386863955391887e-07 4.4152882596352077e-07 4.2306276805851247e-07 8.42002521256302e-08 -2.6575660062911045e-07 -2.7802181347323446e-07 -6.395499207924327e-08 -2.584412562430162e-07 2.8195064642936224e-07 -4.4396811753039697e-07 -4.999590851695613e-07 4.2521276691406693e-07 -2.000399902417496e-07 3.80120540157823e-07 3.2054690253484067e-07 6.93389179667236e-08 2.7801747631649926e-07 3.6240748159525526e-07 3.1425282905769225e-07 -1.0586649327069781e-06 -5.093011034627057e-09 4.2596479276208597e-10 1.1633521358404805e-09
age3 -7.131435932840769e-12 -1.4074824921923029e-11 2.0256118157516982e-09 2.3118350508369704e-08 -2.002791259854171e-09 -4.8410875062383686e-11 3.404774469607885e-13 4.762030689793637e-11 -3.3510822457326983e-13 -1.29466580793158e-09 -3.728219312862275e-09 -3.2086370086892863e-09 -8.36660960079056e-10 1.5072767793198577e-09 2.011706788145347e-09 5.528343707233142e-10 2.1866704108129682e-09 -2.3470985376684343e-09 3.2193112432189426e-09 3.719607179107759e-09 -2.749797955671416e-09 1.5087825787191157e-09 -3.1098930970783315e-09 -2.7768567542633435e-09 -1.142844017871705e-09 -1.965704461504356e-09 -2.316450196301115e-09 -1.7595006416285318e-09 7.971829662192407e-09 3.7156038673888223e-11 1.116664063216078e-12 -3.3854253370934898e-12
age2_sex -5.045770499064056e-09 4.744418209147306e-10 3.007235469895356e-07 6.6773492564407785e-06 -5.439136747515217e-07 -6.9341595826922505e-09 4.762030689795316e-11 1.2451403623182279e-08 -8.520560337850555e-11 6.851815387835411e-08 -2.693764736077135e-07 -3.693920750797041e-07 -2.2832042458124783e-08 -4.14914689902327e-08 4.140993580111654e-07 8.454206789055398e-08 3.0020513599731273e-07 -1.766378457987729e-07 2.641587729664886e-07 3.8905543859556324e-08 -1.7780713526287266e-07 -2.8849323347043933e-07 -1.5936312800084122e-07 -3.1056452068303623e-07 2.06856301463795e-07 1.623994115363631e-08 -2.922444150361337e-07 -4.856062512890576e-08 2.219613222605626e-07 2.963181142226844e-09 8.121241518678154e-10 2.037881148432603e-09
age3_sex 4.300913999620558e-11 -4.625214814531851e-13 -2.007249600643383e-09 -4.2850953101726386e-08 3.617466122977931e-09 4.767629746379309e-11 -3.351082245734511e-13 -8.520560337851872e-11 5.969441618548746e-13 -3.656933818872969e-10 2.1141303380807357e-09 2.8558044292756537e-09 2.636867420101793e-10 3.970928138688674e-10 -3.1757492141859606e-09 -3.8365739474759884e-10 -2.0522735041984134e-09 1.3478710027210025e-09 -2.2400524256728526e-09 -8.17077021133e-10 1.0471134497814374e-09 1.6656739760280473e-09 1.481448549877105e-09 2.4445735763813592e-09 -1.4135938086575689e-09 -5.53374540416088e-12 1.999092227809477e-09 -3.547612906126208e-11 -1.7080308311199522e-09 -2.1071093602196652e-11 -8.447010635205125e-12 -1.2174736655194727e-11
PC_3 1.689999910578564e-06 4.395010709237191e-07 -4.183452226195601e-06 1.5899691061589915e-05 -2.640641318996257e-06 1.386863955390808e-07 -1.2946658079307597e-09 6.851815387861443e-08 -3.656933818891519e-10 0.026469351173661646 0.0005488626465584706 0.0017266015584191522 -0.0001290462888306298 -0.004129115619648899 0.001677444031933297 0.0037619798581383372 -0.004101062370983769 -0.00037432413945021146 -0.0014938889038937856 0.0008206164449264586 0.004898684172458202 0.002814878687130534 -0.0015736275670486567 -0.009524491424740088 0.000996674077022334 -0.0008948603448403154 0.003029422267930008 -0.000549825156805205 0.004707353222312749 9.700191570392633e-06 -3.3531664681672274e-07 -3.8323603952277455e-06
