 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 9.013924424294003e-06 1.943819276125275e-08 -2.4474877065006464e-06 -1.117732240821147e-05 7.189511558053385e-07 4.7942253630561956e-08 -2.8324809833506637e-10 -1.4753445693867168e-08 9.44196715820006e-11 2.587194878446427e-06 2.4560312379832346e-06 2.393394305646963e-06 -3.241759942321416e-05 4.22611368039154e-05 -5.9249427036218305e-05 3.817566231631659e-05 -3.6058309675924016e-05 -4.97330047648862e-06 -6.506367775696716e-05 -5.922294023596365e-06 -1.589930439166783e-05 -3.973627242724321e-05 3.2843347092485953e-06 -3.062453987976407e-05 -6.005433849226384e-06 4.637503481914987e-06 -3.290103834772222e-05 -4.022953495861522e-05 5.6442073163392146e-05 1.267187034191027e-06 -1.0415689366387565e-06 -1.4057747232919245e-06
yob 1.943819276122862e-08 8.281524535737896e-08 1.2325678373895076e-07 3.503247368035234e-07 -3.8425317583220784e-08 -4.280370765559222e-10 -1.1931490835726673e-12 5.524843742579665e-10 -1.3583786930665612e-12 6.006830599444108e-07 5.874397644956847e-06 3.91866464172307e-07 -5.571841583018357e-06 -1.5346822690381782e-06 -2.5759124900944793e-06 1.2177949803604525e-07 -2.0623505910529416e-06 3.7730583405540514e-06 -1.3562111927610663e-06 -3.5087287624424916e-06 4.9128395770834926e-06 -4.402481863766162e-06 -2.202207663569454e-06 7.0227636886527e-06 2.417890419988115e-06 -6.403978271367448e-08 -1.8057991467491437e-06 2.6424560081484398e-06 -9.380152926422043e-06 2.1549460067315774e-08 -1.305271412833958e-08 -2.2023938162670175e-08
age -2.4474877065029664e-06 1.2325678373832168e-07 3.254532975492459e-05 0.00047991933148712685 -3.217678689387147e-05 -6.548887209576538e-07 4.101059807602777e-09 6.502220571528917e-07 -4.074625595564205e-09 1.607304253611441e-06 -1.563585556057683e-06 -7.1819238535957376e-06 -1.8561835337966527e-05 -3.5260134386397903e-06 1.0797581006624814e-05 1.039277755464638e-05 7.007584741964818e-06 -3.493062432641274e-08 9.705717033990162e-06 2.5150755019225576e-06 -1.5838726129990385e-05 -8.998086202389486e-06 -2.0619840199502607e-05 -2.6008250315863336e-06 1.8378240971278975e-05 -5.774439745805892e-06 -2.3757699328714603e-05 -9.134326851884651e-06 8.950618347056291e-06 2.327461780631804e-08 -1.0815141288903809e-07 4.822216935956063e-08
sex -1.1177322408166635e-05 3.5032473679505975e-07 0.00047991933148618804 0.012688718852828173 -0.0008240597339613214 -9.449851431250903e-06 5.811610557402044e-08 1.631083557691305e-05 -1.0065217667188393e-07 1.1159263642939739e-05 7.820902983214097e-05 -3.595796963868776e-05 -7.890612726602413e-05 -0.00018049335965697114 0.00018466967159941992 0.00020549366699788258 0.00013263028649880345 0.00019217781701319194 5.149442690882613e-05 -0.0001008410042758376 -0.0001549166323155542 -0.0001278383929344227 5.5639211355588013e-05 -0.0002488131491334103 0.0005022895164609235 0.00030097634992888513 -0.00019125247603548598 -0.0001255113263933296 -8.983985955961137e-05 -1.650607561546538e-06 -1.1219400677857037e-06 3.480590990557121e-06
age_sex 7.189511558093659e-07 -3.842531758236422e-08 -3.21767868938075e-05 -0.0008240597339613233 5.533999291068416e-05 6.49567397555532e-07 -4.071745829146331e-09 -1.1219316309309696e-06 7.051080438203706e-09 -1.6916239443936135e-06 4.833042857685363e-07 8.221524597489894e-06 5.914934323182984e-06 1.0454800464232011e-05 -1.6940876264547956e-05 -1.287689207271946e-05 -1.1023738688235411e-05 -9.006292704416812e-06 -6.244422957517135e-06 4.441982948364903e-06 8.957696385739956e-06 8.363687318247036e-06 -9.018458272841137e-07 1.8985724019248616e-05 -3.0082009593383804e-05 -2.0213219939119652e-05 1.601973214713855e-05 9.627832600082305e-06 2.678072729567796e-06 5.908815912929228e-08 2.0168064015312466e-08 -2.1723043571847255e-07
age2 4.794225363069999e-08 -4.2803707654094944e-10 -6.548887209576332e-07 -9.449851431269871e-06 6.495673975568176e-07 1.3508382704686607e-08 -8.617209044738544e-11 -1.3407660957133884e-08 8.55364846607511e-11 2.9931629974573726e-08 3.148133624041813e-07 2.408063622265289e-07 2.6373169630392284e-07 8.153951124461576e-08 -3.275066104982204e-07 -2.2677122216234297e-07 -2.619905674187431e-07 1.5038314639509532e-07 -3.188053195088044e-07 -2.211167456013162e-07 4.0652953008643216e-07 3.6830274629167246e-08 4.551044841022978e-07 2.734200642345274e-07 -2.1167084819299441e-07 1.424327781102438e-07 4.302601961875754e-07 2.2455069217065666e-07 -5.257207152726645e-07 -1.2122501442425726e-09 1.360962772789069e-09 -1.238366508799832e-09
age3 -2.832480983345781e-10 -1.1931490836912342e-12 4.1010598076025846e-09 5.811610557413946e-08 -4.071745829154411e-09 -8.617209044738436e-11 5.584673992456807e-13 8.5517436539339e-11 -5.541413547523634e-13 -6.072421492119988e-10 -2.713159547919446e-09 -1.930851136201272e-09 -1.7700842213224769e-09 -4.369911473381771e-10 2.16288206050641e-09 1.5213025104140477e-09 2.01458128608651e-09 -1.4051349808192353e-09 2.325373118638889e-09 1.950981481215685e-09 -2.6049749482049638e-09 7.272618487244025e-11 -3.392447621576009e-09 -2.3163932208325043e-09 6.454708462408651e-10 -1.0767220260362156e-09 -2.6456699204073295e-09 -1.3196735330387949e-09 4.4551632576181225e-09 1.281187755272637e-11 -5.105800162617833e-12 9.907940346035746e-12
age2_sex -1.4753445693430505e-08 5.524843742415498e-10 6.502220571515762e-07 1.6310835576912872e-05 -1.1219316309309563e-06 -1.340766095710735e-08 8.551743653917213e-11 2.321019200778453e-08 -1.4837480088211384e-10 3.935663946043694e-08 -8.706526792463702e-08 -2.505591103517658e-07 -1.2703517544430872e-07 -2.0097459628992935e-07 4.186587385195642e-07 2.531971328903998e-07 2.437281333618163e-07 1.2905717964935433e-07 1.9401925473118124e-07 -4.565856240733576e-09 -1.6172527975506985e-07 -1.474543439865531e-07 -4.8953857614010405e-08 -4.430341359692769e-07 5.704953499341179e-07 3.8309226133147556e-07 -3.5007322955637833e-07 -1.9544322347366257e-07 1.396862958482487e-08 -6.24653804546812e-10 3.526640863987023e-10 4.061459198322203e-09
age3_sex 9.44196715804287e-11 -1.3583786929226768e-12 -4.074625595555736e-09 -1.0065217667188108e-07 7.051080438203505e-09 8.553648466058125e-11 -5.541413547512954e-13 -1.4837480088211164e-10 9.63236193396088e-13 -1.5900143394615686e-10 9.14492132835132e-10 2.0051985466502043e-09 8.342443131658592e-10 1.2571582722698336e-09 -3.017085248246571e-09 -1.4994100095354257e-09 -1.5985867895250293e-09 -5.872509123508138e-10 -1.6460318859255371e-09 -4.684784358295966e-10 9.059537230377095e-10 8.155557925510383e-10 6.923784200159217e-10 3.05694083950177e-09 -3.4525336756943824e-09 -2.215575917819942e-09 2.272112200140174e-09 1.028902249048487e-09 -4.086953491491334e-10 7.327872341539641e-13 -5.420359296192604e-12 -2.3799482243831092e-11
PC_3 2.587194878445822e-06 6.006830599444436e-07 1.607304253619052e-06 1.1159263643135919e-05 -1.6916239444068732e-06 2.99316299744196e-08 -6.07242149211027e-10 3.935663946070745e-08 -1.590014339478671e-10 0.022205893913051923 0.0006405588543903954 0.0014357336631287286 -0.00032387325717383753 -0.0036747362865977642 0.0016138669143032469 0.00306679991071179 -0.0033921107849789497 -0.0002496430846702942 -0.0011541189199788437 0.0004880827333903547 0.004258757362899872 0.0021744738547747324 -0.0014256243675819541 -0.0078012446374535385 0.0008365551642924202 -0.0006951771935878191 0.002610395624456084 -0.0005409284717505458 0.0038248071717904373 8.212623215432725e-06 -1.5707539182148594e-07 -4.021622697764826e-06
