 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.3654816033979265e-05 3.4515251043890043e-07 -2.113925341432225e-06 1.5488830362288871e-06 8.611717493790768e-08 3.643037878321398e-08 -1.7933389102892293e-10 -6.147384576927113e-09 5.526209335251634e-11 5.965669180042369e-05 -6.833263441738424e-05 -1.0676180011056197e-05 -7.704827354696856e-05 -4.302724028385319e-06 -0.0001353198035734487 0.00011288611210320273 -7.051842950881906e-05 -7.777213098862068e-06 -0.00012686512446205634 -3.233284879887477e-05 -3.5283050103239816e-05 -0.00013845502230191596 1.3169816986437329e-05 -5.7318714860773274e-05 1.577535724504071e-05 3.310296216291797e-05 -6.586113693481041e-05 -7.920631326132289e-05 8.179712392252935e-05 5.912099323610316e-06 6.023555713664973e-06 -7.183444003950304e-06 -8.848109301852075e-06
yob 3.4515251043892643e-07 2.2294208685577222e-07 5.239757576554825e-07 1.3004258663131082e-06 -1.539017227282917e-07 -6.0522291168115224e-09 3.0384405852624235e-11 3.0268185580318196e-09 -1.5735024784027187e-11 3.0663792413940346e-06 9.511838981422092e-06 3.3663237342420953e-06 -1.4939016411871855e-05 -9.997940198496783e-06 -2.5385315562242546e-06 2.9014141049047385e-06 -5.885322869353642e-06 1.0597178494831275e-05 -5.7343633401062045e-06 -1.156574457435993e-05 1.4571092650182455e-05 -1.1469895606620206e-05 -5.6049916006579495e-06 1.8462231857129094e-05 5.9604221678621595e-06 5.312785050141532e-07 -5.406603376783755e-06 9.424294997900151e-06 -2.8630257962133532e-05 3.869012444304826e-08 2.1496788150526932e-08 -2.6477910096401384e-08 -4.523572130107526e-08
age -2.1139253414314516e-06 5.239757576547218e-07 6.904237204129829e-05 0.0009844235917299152 -6.707741967320977e-05 -1.3907226244864233e-06 8.713050751015828e-09 1.3623123339118077e-06 -8.549996425895595e-09 1.3687721713224432e-05 -3.1380064091588544e-06 -1.0440481310553443e-05 -4.5123975762590907e-05 7.25404113174497e-06 3.138302104245537e-05 3.259109220958128e-05 -3.1531126154043483e-05 -8.396750761914783e-06 4.93112246673181e-05 4.431607399651034e-05 6.011257203838259e-06 -2.0252373357101104e-05 -7.023299269571976e-05 7.310473936234951e-05 -1.9313267574876328e-05 -5.4286540867676304e-05 -5.705607952482405e-05 -3.449587211099257e-05 2.475246034217091e-05 -8.275849833016664e-08 -8.395694418931837e-08 -4.946702924229175e-07 4.769949765065451e-07
sex 1.5488830363493297e-06 1.3004258662868935e-06 0.0009844235917283236 0.029066246836898794 -0.0018682474565421315 -1.9277675834884728e-05 1.179957774876616e-07 3.6541914727970894e-05 -2.2309318148996792e-07 -1.3644175293372635e-05 0.0006623694280773893 -0.00021924937763819142 0.0001395759381692483 0.00041744950538727166 -8.64482072670684e-05 0.0008517857025200358 -0.0003484813662155146 0.00025254391299111124 0.0005709138608707456 0.0005954922035481876 0.00010957797000170955 -0.0006592125354987443 -0.000324946963840776 0.0008615401603608012 8.36423491358335e-05 0.00013971395889156448 -0.0006160183364648531 -0.0008529708637644394 -0.0004620118524035359 -5.653077259076136e-06 -2.125088447036213e-06 -1.2944602779413154e-05 2.4503509670267015e-05
age_sex 8.611717492897391e-08 -1.5390172272772623e-07 -6.70774196731176e-05 -0.0018682474565424436 0.00012570218991036052 1.3594224165672328e-06 -8.535158824510443e-09 -2.5353508960208367e-06 1.583337377297989e-08 -2.4307355915670148e-06 -3.520131612367793e-05 2.5494786877743638e-05 -1.988816762131504e-06 -3.542102551472571e-05 -1.4542163836445372e-05 -5.129663996233259e-05 2.504903723340832e-05 -1.5449742739326545e-05 -3.485873829546874e-05 -3.552433517665209e-05 -2.020546807594406e-05 3.7595512827508786e-05 2.812456769341177e-05 -5.653634180867677e-05 -1.8407931560094838e-06 -8.224817620262379e-06 4.810317321759583e-05 6.67871747603555e-05 2.1044385991713927e-05 2.8019569491719796e-07 1.7847166140115507e-07 6.854206714265124e-07 -1.527870224924236e-06
age2 3.643037878304584e-08 -6.0522291168017435e-09 -1.3907226244866528e-06 -1.927767583492142e-05 1.3594224165694171e-06 2.8858963312846453e-08 -1.8481815793628763e-10 -2.8348055454842284e-08 1.8176121364417096e-10 -9.477460371970567e-08 7.110700304897535e-07 4.4914710878333635e-07 6.943592588856537e-07 -1.4988517601129558e-07 -8.146445137511481e-07 -5.971291946564922e-07 3.589036284238342e-07 4.6417059009382497e-07 -1.3157206368420222e-06 -1.2602233076120113e-06 3.721734563109433e-08 4.516287514127058e-08 1.4919697561053424e-06 -1.0043040454740712e-06 8.621886071864706e-07 1.1900377570511842e-06 1.0184018208875206e-06 7.281784656688151e-07 -1.5699792712464738e-06 -7.151696403770386e-10 1.097150703366808e-09 6.124135143908127e-09 -7.127264146847951e-09
age3 -1.7933389102916155e-10 3.0384405852570985e-11 8.713050751018564e-09 1.1799577748791699e-07 -8.535158824525853e-09 -1.8481815793631368e-10 1.2053989883988472e-12 1.817603953136481e-10 -1.1866136226201176e-12 -6.022916898122643e-10 -6.155814928394799e-09 -3.740755901208922e-09 -4.910548366847415e-09 1.0858786462004269e-09 5.036963433829056e-09 3.259128157156865e-09 -1.6064677403445739e-09 -3.4832569435005595e-09 8.782718156317708e-09 8.97098465191204e-09 8.951080634871167e-11 6.536912314563443e-10 -1.0414541414496905e-08 5.128474778036387e-09 -7.67129866706317e-09 -8.048548775861597e-09 -6.224588925689915e-09 -4.007510913642547e-09 1.3687677060059762e-08 2.0812709198602424e-11 -2.553352252129488e-12 -2.4072321624924583e-11 3.558942152277397e-11
age2_sex -6.147384576878304e-09 3.0268185579908626e-09 1.3623123339101598e-06 3.654191472798229e-05 -2.5353508960211712e-06 -2.8348055454802904e-08 1.817603953133664e-10 5.236770102152354e-08 -3.3342009946271316e-10 7.982491558311155e-08 5.689793755661972e-07 -6.355264672847888e-07 -2.8092224375684698e-08 7.821234415839231e-07 6.004525505108226e-07 9.053475897381154e-07 -5.58393721526995e-07 3.86682601215291e-07 6.7977889422259e-07 7.575683825425482e-07 5.753308807792425e-07 -6.398690608592489e-07 -6.22671016745995e-07 1.0580527081554331e-06 5.728391234078509e-09 7.477244395451747e-08 -1.073496988488905e-06 -1.388335390810781e-06 -1.958122195942789e-07 -4.1848247213175366e-09 -4.203865015313232e-09 -1.0669099298914562e-08 2.835712340448906e-08
age3_sex 5.526209335186376e-11 -1.5735024783951254e-11 -8.549996425886651e-09 -2.2309318149006387e-07 1.58333737729837e-08 1.8176121364394966e-10 -1.1866136226185127e-12 -3.334200994627481e-10 2.158963501895975e-12 -4.195332405958307e-10 -2.7609643438531966e-09 4.568438010262599e-09 3.456554622796841e-10 -5.06739347109516e-09 -5.2937447746311075e-09 -4.653764493464553e-09 3.853313528152046e-09 -3.221902274704159e-09 -4.2198128188192835e-09 -5.122127609289894e-09 -4.491434409441953e-09 3.4125247438070133e-09 3.942843656240542e-09 -6.108777864032327e-09 9.128208948895732e-11 1.3481380545999914e-10 7.17975417817866e-09 8.318843029975758e-09 -9.370415144361298e-11 1.6220372147381724e-11 2.873415019079116e-11 5.1063300067178305e-11 -1.642351756331243e-10
PC_3 5.965669180042289e-05 3.0663792413937835e-06 1.3687721713167408e-05 -1.3644175294144572e-05 -2.430735591511491e-06 -9.477460371851107e-08 -6.022916898199829e-10 7.982491558194198e-08 -4.195332405882376e-10 0.05342053031027679 0.001464520619954257 0.004393083543392358 0.0012256158912264798 -0.012438794436340895 0.003300171092670812 0.009138149584698071 -0.0057019261452472235 -8.73461572172919e-05 -6.480176623853499e-05 -0.0007633595126311188 0.010265922493822141 0.004106983556595828 -0.002402797067686545 -0.019691262775111774 0.0030635248431287133 -0.0005578621469358537 0.006376224570135262 -0.000775473894719374 0.01070198292615765 3.6573835288899385e-05 3.739824280494255e-05 -4.1288851247629414e-05 -3.1680958119536334e-05
