 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
PC_8 -0.00015007149240903485 -4.9469202922269256e-06 -1.4381914967135425e-05 2.7280080156153716e-07 -2.784361120506299e-09 0.0034814401418263707 -0.003389997978367273 0.00026266332444384354 0.02472127343910241 0.023981582535434576 0.4881478607294659 0.028821550019990497 0.01427214308407779 -0.01533186211340121 -0.003022780673403316 -0.03256040997079706 0.021976138231043392 0.04265271527029197 -0.026159882934583205 0.02072735272215606 0.034903735248937966 0.011486986408306154 -0.006641063193527668 0.00860233669546029 -0.023211049027946094 -5.09383850622174e-05 -4.889360935551338e-05 3.279119030662275e-05 0.00015716592433507958
PC_9 0.0001950550191072061 4.293020067856466e-06 -2.7731769158617957e-06 -5.910651274046937e-08 1.317592901896603e-09 0.012524249476008475 -0.007047223917056018 0.015084474554229899 -0.035226820740499716 -0.0009369612758175862 0.02882155001999047 0.6757558116464919 0.005965883048003551 -0.0015584486288923993 -0.046224450679447616 0.035105102237377575 -0.005028287501699772 -0.0025988194104871226 -0.026056223651924115 -0.016575893709229465 -0.015165566088943623 -0.003725651151081049 -0.0017846959819115607 -0.016028962432437607 0.046864271206599584 -2.1569057290477575e-05 -8.526912720780851e-05 3.7711206479340387e-06 7.494403417051472e-05
PC_10 -0.00013496912893327974 -1.3632813772957199e-05 -3.4853492067055715e-05 3.046666585355831e-07 -1.0545385175754445e-09 -0.0068677999229675895 -0.003066385474378206 -0.021135609211395505 -0.00812642804220151 -0.02394402221713027 0.014272143084077774 0.0059658830480035455 0.7718019445521878 0.033922762825718135 0.004275923896443679 0.0017219309386527373 -0.009024522947777211 0.02687095121372866 -0.0006440224995489826 -0.0077300160753647484 0.02809392906058227 0.009206464818198399 -0.020475572541438156 0.008984460149836419 -0.016847556989636775 -2.4414284002823063e-05 -3.66062367306099e-05 4.860098768006246e-05 0.00014279716593198688
PC_11 -2.3167154131208644e-05 1.7430241187768556e-05 1.9130476895470296e-05 6.860349238300772e-10 -6.318289237957164e-10 -0.002211606142378985 -0.018656545018438414 -0.001781708355887661 0.009851274564474417 0.028121030376151115 -0.015331862113401274 -0.001558448628892384 0.03392276282571809 0.7403196607008962 0.007675165140417865 -0.016200237457035582 0.057071059629991865 0.03410338931448481 -0.01342074564187481 0.02668116270708825 -0.03891225867687451 -0.02633212924373462 -0.0020818472430362603 -0.014730594012056212 0.0623376289942179 2.0478646993772247e-05 -3.654909096817263e-05 8.453419884007338e-05 5.6542067932007006e-05
PC_12 -0.00021216333534111807 -1.1400554470392732e-05 2.543373478785102e-05 -8.340991353810872e-07 4.998287161483812e-09 -0.0009064442938086598 0.006417485384103363 -0.020372174416626768 -0.020795351279007283 0.0014622729628065091 -0.003022780673403324 -0.04622445067944763 0.004275923896443677 0.007675165140417903 0.84183142072335 0.044177939888190326 -0.03597566284684403 -0.03891621180087665 0.0036087201038773127 0.05249115146288802 0.029785794069102787 0.024630149517720246 0.03485009110671855 0.026457829071238722 0.015264059350433425 -1.0094098030266339e-05 3.286628059786315e-06 1.6561112292326123e-05 9.846419215505795e-05
PC_13 3.582776828961188e-05 -2.0395734565626503e-05 2.6111164361363354e-05 -8.894234074383339e-07 5.612976621295075e-09 0.004618997817113275 0.014035479556781682 -0.019410186914453224 -0.0004839527488072203 0.045806925041937535 -0.03256040997079706 0.03510510223737756 0.001721930938652716 -0.01620023745703556 0.04417793988819031 0.882997144069819 0.05497511938947791 0.013187623501192276 -0.014137364476678842 0.03889578178566976 0.03328597536984672 0.011789762675902232 -0.04919974403429771 -0.03943516965476878 -0.01815316964157836 6.117862723632756e-05 1.2257457555955625e-05 0.00010441160900816044 -0.00010803583957898297
PC_14 -5.5530605462021785e-05 2.590242956513575e-05 -1.2871459432726085e-06 4.27565624687301e-07 -2.834341873179463e-09 0.012346671742836553 -0.029707915748324116 -0.0013593907450034281 -0.0004855706169795891 0.012823485850863616 0.021976138231043378 -0.00502828750169976 -0.009024522947777199 0.05707105962999177 -0.035975662846843996 0.05497511938947788 0.8434354105527474 -0.0035543737785742437 0.0019073151841710947 0.01871037620887778 -0.003916585945964196 0.003023778954602848 -0.005660798994401397 -0.07860802237988382 0.025999526397732484 -4.9379883039354626e-05 -7.410738278323043e-05 0.00023185154379055763 7.230163648340096e-05
PC_15 -0.0001481208201896649 -1.9706436415338764e-05 2.4243461619347065e-05 -7.135430996380911e-07 3.925448609521427e-09 0.00800805028862802 -0.015898761270433742 -0.02673787008558552 -0.03246115715488623 -0.05075226494461309 0.04265271527029196 -0.0025988194104870845 0.02687095121372872 0.034103389314484825 -0.03891621180087664 0.013187623501192325 -0.0035543737785742584 0.955148948009091 0.0017453245860321192 0.026063478290441765 -0.0009847410455339854 -0.009260732044670036 0.006917886111565257 0.002350130414760764 -0.03411924559514634 -6.062560801509513e-05 4.698918846984361e-06 -6.6512431050419e-06 -4.130000342342886e-05
PC_16 -2.1799216716541352e-05 -8.511292727074619e-06 -2.1331977502967326e-05 4.1862414937248585e-07 -3.8429002488906885e-09 -0.004748375729649632 0.016526172070351397 0.022338760805363313 0.02140480526542944 -0.04193756004815652 -0.026159882934583194 -0.026056223651923994 -0.000644022499549045 -0.013420745641875224 0.0036087201038772793 -0.014137364476678887 0.0019073151841708024 0.0017453245860322962 1.0708628207506632 0.028172799114543675 0.022932953853574908 0.008269084770340012 0.03687656389518505 0.05836204124693146 0.029482174775747737 -7.028412662379282e-06 3.549800370574185e-05 -8.007866503892629e-05 -0.00022380724101872458
PC_17 -8.831796186320177e-05 3.0463507949110534e-05 3.116029649218429e-05 -9.635453792427774e-08 -3.4771060524076314e-11 -0.024442776304060727 0.011951224947694879 -0.03763732142900571 0.03972307036791594 0.04187907735393332 0.020727352722156023 -0.016575893709229437 -0.007730016075364738 0.02668116270708834 0.052491151462888005 0.03889578178566976 0.01871037620887778 0.02606347829044197 0.028172799114543817 1.1305391955954713 -0.05385784272067337 -0.034977524051270865 -0.035257539573192255 -0.013634899631914846 -0.09250022832456063 -8.7720641532756e-05 -0.00010052143525980318 0.00016540009619636328 9.930020161836861e-05
PC_18 -5.823297192427169e-07 1.2452278543623258e-05 1.3865435372474582e-05 2.510034103908615e-07 -3.6132565078330283e-09 0.001089654743506089 -0.00441262031231717 0.00916441938339261 -0.013938865381438539 -0.013297162866320487 0.03490373524893797 -0.015165566088943606 0.028093929060582234 -0.03891225867687463 0.029785794069102797 0.033285975369846725 -0.003916585945964211 -0.0009847410455340322 0.022932953853575057 -0.05385784272067338 1.1487013499237395 0.001725295855832595 -0.046076988177086074 -0.007425189252892429 0.02451061080376419 3.28240119821725e-05 1.4036982035205393e-05 7.711718596993047e-05 -9.227352022818527e-05
PC_19 -4.408999045244585e-06 -5.971240385237203e-07 -3.776822701082408e-05 8.120955195545084e-07 -5.465393173460391e-09 0.000160056474893039 0.008765582959673364 0.008621891241483135 -0.0038858872204680112 -0.018755204045432246 0.011486986408306138 -0.0037256511510810305 0.009206464818198408 -0.02633212924373469 0.024630149517720308 0.011789762675902229 0.0030237789546028334 -0.009260732044670091 0.008269084770340218 -0.03497752405127087 0.00172529585583262 1.1739827582018045 -0.0013189680606838527 0.013469404405416741 0.007231236159947614 -7.614782306034118e-05 -5.835953713274655e-05 8.380589353348969e-05 3.915529211133828e-05
PC_20 -9.098101622039546e-05 -5.010935735197531e-06 2.0083469693645106e-05 -4.911207556590525e-07 2.7280730820972215e-09 0.005996053181417958 -0.007452587397337073 0.0025016204800495574 -0.013515826843496007 -0.0006840148480898873 -0.006641063193527716 -0.0017846959819116093 -0.020475572541438114 -0.0020818472430362694 0.03485009110671861 -0.049199744034297783 -0.005660798994401472 0.006917886111565152 0.03687656389518479 -0.03525753957319237 -0.04607698817708607 -0.0013189680606838193 1.0630633669116158 0.08996980717792345 0.012423072148761089 -8.131495550729403e-05 5.61545577468388e-05 -7.689052650880573e-05 1.0821269488576865e-05
PC_21 -0.0001452183811174256 1.8701605641682892e-05 1.9842402609667194e-05 -3.2330842700143785e-07 2.5317822485389964e-09 -0.00461107905813151 -0.0017269159247306285 -0.006687555769452473 -0.002973748655267206 0.01720179965309225 0.008602336695460277 -0.016028962432437607 0.008984460149836424 -0.014730594012056203 0.026457829071238722 -0.039435169654768766 -0.07860802237988385 0.00235013041476081 0.05836204124693146 -0.013634899631914868 -0.007425189252892441 0.013469404405416748 0.08996980717792359 1.2333915225257641 -0.0059582949832286645 -4.58085086715878e-05 -9.11902424793871e-06 1.1794348808493043e-05 4.053473676487686e-05
PC_22 0.0001611041273412146 -3.957662858620385e-05 3.567482509843748e-05 -1.6008340015453175e-06 1.1924808410475628e-08 0.016674167981217805 0.010773365306249453 0.029701420875199818 -0.019768749414290625 -0.028221199642541033 -0.02321104902794613 0.046864271206599535 -0.016847556989636733 0.062337628994218026 0.015264059350433441 -0.01815316964157854 0.025999526397732505 -0.03411924559514632 0.02948217477574709 -0.09250022832456084 0.02451061080376413 0.007231236159947502 0.012423072148761134 -0.005958294983228781 1.2087698995411802 1.309177847617036e-05 3.1214738791906466e-05 -0.00022300391651116903 -0.00011996878051183552
proband 5.122761657541628e-06 -1.8264573561467622e-08 4.853879643662648e-07 -1.1088400240060872e-08 7.539941320227746e-11 5.388362760598414e-05 2.5341653745596483e-05 3.7173615220389285e-06 5.62495082626344e-07 -5.516503424915524e-05 -5.093838506220374e-05 -2.1569057290481247e-05 -2.4414284002837822e-05 2.047864699371794e-05 -1.0094098030267125e-05 6.117862723633118e-05 -4.9379883039353196e-05 -6.0625608015157126e-05 -7.02841266251743e-06 -8.772064153275058e-05 3.282401198216194e-05 -7.614782306034925e-05 -8.13149555073358e-05 -4.5808508671582705e-05 1.3091778476158538e-05 7.167097712128773e-05 3.556213525618032e-05 -6.663033110770781e-05 -6.39767888860084e-05
sibling 6.502335751134443e-06 -6.460015556902817e-09 4.2208929643710074e-07 -1.0205158393710438e-08 7.221446611760276e-11 4.318893876474906e-05 3.359130521241947e-05 -5.675574482750743e-07 1.201837701878286e-05 -1.6636297169945133e-05 -4.88936093554944e-05 -8.526912720781454e-05 -3.6606236730618894e-05 -3.6549090968176275e-05 3.286628059782164e-06 1.2257457555958503e-05 -7.410738278323015e-05 4.6989188469601915e-06 3.5498003705627e-05 -0.00010052143525980505 1.4036982035189232e-05 -5.8359537132758866e-05 5.61545577468411e-05 -9.119024247931896e-06 3.121473879176339e-05 3.556213525618023e-05 8.728765678497641e-05 -7.558087328530863e-05 -7.424474010317596e-05
paternal -8.113474791520412e-06 2.425581281829786e-08 -1.6877227076945113e-07 3.5093231571331744e-09 -2.4059770993811564e-11 -3.699110260043294e-05 -0.00012839871002074427 -2.925948068286376e-06 -2.5943102119195453e-05 0.00012509068290965212 3.2791190306600385e-05 3.771120647947629e-06 4.860098768008576e-05 8.453419884020496e-05 1.6561112292326265e-05 0.00010441160900813777 0.00023185154379056478 -6.651243104903765e-06 -8.00786650387555e-05 0.00016540009619635043 7.711718596995019e-05 8.380589353349916e-05 -7.689052650878554e-05 1.1794348808474716e-05 -0.00022300391651103036 -6.663033110770784e-05 -7.55808732853089e-05 0.00019949449292600108 2.342212536365303e-06
maternal -9.955954943014955e-06 -4.790146513784688e-08 -1.0392248101067214e-06 2.0438926736514525e-08 -1.233942144875239e-10 -5.309273082002828e-05 -0.00014449294037538935 4.488999194278185e-05 -1.979127827838755e-05 0.00011595769772073506 0.0001571659243350587 7.494403417051892e-05 0.00014279716593199997 5.654206793202751e-05 9.846419215506315e-05 -0.00010803583957897419 7.230163648339837e-05 -4.13000034235032e-05 -0.00022380724101865278 9.930020161836424e-05 -9.227352022816988e-05 3.915529211134757e-05 1.0821269488537983e-05 4.053473676486562e-05 -0.00011996878051171905 -6.397678888600823e-05 -7.424474010317586e-05 2.3422125363649445e-06 0.00019651356173876414
