 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.016828018526792134 -1.6088089974314097e-05 0.002824105278689736 0.0014933971209558658 -0.0002521378845868841 -9.439747743415726e-05 9.572047883833664e-07 9.940410719054683e-06 -1.0940957306997134e-07 -0.007020041656848102 -0.001597706656321539 -0.0018669090561503072 -0.0029169332914049445 0.009000948849606012 -0.0002337938851704268 0.005331338036334469 -0.007562621355462009 -0.001582084578429388 -0.0033898040632724196 0.009782596561864709 -0.0028230872813936984 -0.004606229137751271 -0.01429315268678956 -0.008755526590619185 0.002513126020141143 0.0017055204733216493 -0.0015042376229749239 -0.007178066791674195 0.01952518239896264 6.975291147839214e-05 -8.528154349942281e-05 1.434896670572634e-05 0.00011071219486113965 1.8626315073346747e-05 -8.723060517614038e-06 -0.00022751361187262675
yob -1.608808997431388e-05 4.370642909492976e-06 8.851354983944113e-06 1.829443008610283e-05 -2.290251400977542e-06 -1.0552217347506269e-07 5.517652351636182e-10 4.936377162272771e-08 -2.408478529167455e-10 1.0356118241406936e-05 0.001247253640313493 0.0002450903395144468 -0.0005337400447641723 6.284570688529495e-05 -0.000979103117222659 -0.00014122438230002886 -0.0002854498049947478 0.0005557076273184442 -6.326349209238645e-05 -0.0006912929880828007 0.00031060206231167073 -0.00043997827711322727 0.00033142368436992115 0.0005338624003860476 0.00017319999802909954 -4.804692402499438e-06 1.2148427872522221e-05 0.0002877380751476813 -0.000546096950342125 -4.602586194512401e-07 1.2764885843066944e-06 2.238304665855095e-07 5.139880075032932e-07 -2.079829129381712e-06 7.144393222492959e-07 1.8058511277809595e-06
age 0.002824105278681024 8.851354983982702e-06 0.0018745182670563676 0.018831530094826725 -0.0018224368433750113 -5.461319630442786e-05 4.938093848027472e-07 5.333531143952657e-05 -4.827160928947371e-07 -0.0007112708268687442 0.003752505881505562 0.0019253279229233238 -0.0015984528276340039 0.00022296350528747396 -0.005292524905111333 0.0008783456972084196 -0.003180173241192528 -0.0010979525492563434 0.007171819280477526 0.0013967749648724054 0.004218282058948724 -0.00033387235153668976 0.0016981135670052828 7.871745445688697e-05 -0.0013321260331578349 -0.0010647186270199558 0.00022112117159163897 -0.00022994708091920722 0.0032082577345794666 3.2103465348408435e-05 -6.770966727493353e-06 -3.680366665133996e-05 6.415083922934516e-05 -8.161228343306848e-05 5.0257858856743974e-05 -9.719490643837026e-06
sex 0.00149339712079611 1.8294430086562367e-05 0.01883153009479113 0.3701954280975844 -0.03399157989472887 -0.0005328288138457476 4.7050393754974515e-06 0.0009605723465296069 -8.481699526178572e-06 0.00011805898617550394 0.007665425895635562 0.006109067671212714 -0.01599965486581005 -0.016257460446601712 -0.03357355074173929 0.02207222416673422 -0.04776540540290022 -0.025198847226075384 0.08152052013659909 0.0042684358688913114 0.0367532422245421 0.0029858267156883333 0.016360890164748045 -0.049963057885131903 -0.06422626253398035 -0.014432449547295863 0.01573169999013553 0.026283073499855786 0.023704529877161654 0.0003729364175026118 -0.00016945281973746118 -0.0006604897356078198 0.0007458560340711511 -0.0006119063766832875 0.0003526440246347178 0.0006912148814652144
age_sex -0.00025213788457035895 -2.2902514010447256e-06 -0.001822436843371492 -0.03399157989473122 0.0032555004918645705 5.3234792030382996e-05 -4.814663884002631e-07 -9.486345264786255e-05 8.57273313293064e-07 0.00013200388695475712 -0.0011642969978448564 -0.0008208114977201738 0.0016698394162174236 0.001716905782132384 0.0030376234743719186 -0.0024054164426868044 0.003271527074620279 0.0018404746232166115 -0.00800412830412696 -0.0007238567798239228 -0.003008381750594623 -0.00028626211560646577 -0.001377226188775287 0.004380251228803186 0.005661235283483146 0.0024806740114988643 -0.0005559764972424831 -0.001993929442550344 -0.0034277475405557205 -3.277487123945805e-05 1.5094018332277123e-05 6.272539766970208e-05 -7.404218437410754e-05 5.948495994636761e-05 -3.725360075000324e-05 -5.876836276523974e-05
age2 -9.439747743388995e-05 -1.0552217347622702e-07 -5.461319630443147e-05 -0.0005328288138469023 5.323479203049782e-05 1.638971824898864e-06 -1.514822966083418e-08 -1.599155684033429e-06 1.4782494392325501e-08 2.525138307704689e-05 -6.787344076034254e-05 -4.417652454308262e-05 3.112601872900342e-05 9.363732195157349e-06 9.705290192559418e-05 -3.6469049701392036e-05 6.125933602762415e-05 3.3320330151624714e-05 -0.0002081931585355343 -7.494405026997942e-05 -9.180538419672384e-05 -1.3109032839689822e-05 -2.2441519703826e-05 7.86757932277014e-06 4.5439726712989966e-05 5.0107798153965934e-05 6.788948404196188e-06 1.3778610924968782e-05 -0.0001197558371942332 -9.527016042058368e-07 2.4370699197115556e-07 1.0325642425015078e-06 -1.767936256625814e-06 2.147775636872399e-06 -1.5047129677993131e-06 5.448277601211426e-07
age3 9.572047883808687e-07 5.517652351724186e-10 4.938093848028049e-07 4.705039375508724e-06 -4.814663884013882e-07 -1.514822966083498e-08 1.4259224739478956e-10 1.4766679534035985e-08 -1.389739406326703e-10 -2.699043555919505e-07 5.698061175980209e-07 3.7709736119675423e-07 -2.871220537950498e-07 -1.372941866305682e-07 -6.498333519348404e-07 3.923594690382582e-07 -4.28874822375686e-07 -2.5555598788672035e-07 1.8290341593230936e-06 7.5796572138537e-07 6.312457760144857e-07 1.532917375740546e-07 -1.9945909811307568e-09 -1.1961192036888925e-07 -4.0890872968721527e-07 -5.499250512427791e-07 -1.274489353443465e-07 -1.0465653814221014e-07 1.2137701907945302e-06 8.860027182800928e-09 -3.260090337354131e-09 -9.841183785857403e-09 1.5919623019122945e-08 -1.7394239657005103e-08 1.4189338157837118e-08 -5.861844029927668e-09
age2_sex 9.940410718564859e-06 4.936377162337764e-08 5.3335311439423265e-05 0.0009605723465297423 -9.486345264786859e-05 -1.5991556840300932e-06 1.4766679534003289e-08 2.834315064904174e-06 -2.61394558328753e-08 -8.5885579200297e-06 4.227126265284054e-05 3.070579321419505e-05 -4.8657458684746664e-05 -5.337549793680364e-05 -7.579598168619646e-05 7.575032125761057e-05 -7.096456710257653e-05 -5.0444842968239754e-05 0.0002314691317889673 2.9925332949131545e-05 7.166995287952655e-05 1.1206444989746813e-05 2.6347480056117617e-05 -0.0001149834390134953 -0.0001551126662709182 -9.566798799064007e-05 -6.393080537689953e-06 4.817773904463542e-05 0.00011627101504723726 9.33813311371799e-07 -5.095726039629156e-07 -1.931594943636338e-06 2.1729630489683293e-06 -1.684153298932086e-06 1.3248422110327007e-06 1.5722321989535893e-06
age3_sex -1.0940957306542371e-07 -2.4084785292762746e-10 -4.827160928938051e-07 -8.481699526180275e-06 8.57273313293166e-07 1.4782494392295266e-08 -1.389739406323738e-10 -2.613945583287671e-08 2.453759782901481e-10 1.0645570034424349e-07 -4.238486460812663e-07 -3.460070057074585e-07 4.3119429863022037e-07 5.283926161832164e-07 5.565350785538307e-07 -7.102825178994775e-07 4.977897020308838e-07 4.4769112124824005e-07 -2.087506339735085e-06 -2.858900042587696e-07 -4.861860930541146e-07 -1.368415369265166e-07 -1.2139899862857397e-07 9.935813378138382e-07 1.326168957403152e-06 1.0256862858617267e-06 2.0214081910818685e-07 -4.222550594668717e-07 -1.1895270399667335e-06 -8.620173218040451e-09 5.5593359416386804e-09 1.8702026734209293e-08 -1.9715018404445438e-08 1.4539925449632193e-08 -1.3993099426879249e-08 -1.3685274471336426e-08
PC_3 -0.007020041656845241 1.0356118241407234e-05 -0.0007112708268707287 0.00011805898612469731 0.00013200388695981465 2.5251383077106887e-05 -2.69904355592511e-07 -8.58855792018267e-06 1.0645570034566419e-07 0.9951535066015621 -0.13782988596320003 -0.05195116898808563 0.27108385292509785 0.08295737124398632 -0.0030683672370988534 0.1530504676216996 -0.28828734287142777 -0.21036715999002648 -0.2886811972820411 0.24541658398699362 0.18461982625025972 0.3560336006335248 -0.20458302112295523 -0.7542030209165465 -0.2307650392262728 -0.07171070136267933 0.18201081945254044 -0.3370751626831845 0.5018835082301992 4.633693922643543e-05 0.0005156896057063019 0.0029693285152858745 -0.0006045165553115649 -0.0006431786428347301 -0.0030767895075465832 -0.001786291104952946
