(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00528334593461728 0.00358902516521218 -0.000144306720472347 0.000109653093413665 -0.000196661325004658 -7.12120101846199e-05 -3.69200757686199e-05 -0.000132304133333413 6.1792954719278e-06 3.87713684298423e-05 0.000270650774390549 -0.0002847664933386 1.94659444148281e-05
covarage 0.00358902516521218 0.00652959510910941 0.00579811554856618 -0.0103603503044858 -0.000101266988729652 0.000113070701902459 1.48771704954975e-05 -0.000255554172763162 4.37882810944322e-05 -7.70988250626134e-05 0.000520457207473724 -0.000245495464719427 0.000226740063151458
covarsex -0.000144306720472347 0.00579811554856618 0.0125945146257444 -0.019669557312843 7.45243747045222e-07 2.63202453813476e-06 -7.09616749287337e-05 -0.000204773943494313 0.000106074732974983 -0.000149288244291653 0.000449739636670952 -8.12558497572258e-05 6.00849626807963e-05
covarage_sex 0.000109653093413665 -0.0103603503044858 -0.019669557312843 0.0341927177021211 -3.58085703946615e-05 8.12117843136585e-05 -2.43599105383607e-06 0.000307491960984618 -0.000246414715521694 0.000173818361527247 -0.000634954803331194 0.00027884916706609 -3.52435719023398e-05
covarPC_3 -0.000196661325004658 -0.000101266988729652 7.45243747045222e-07 -3.58085703946615e-05 0.00139707640381305 -0.00019532217990427 1.98434220773217e-05 3.65757873047714e-05 0.000143592497020002 8.3537437408549e-05 -0.00011346870126274 -0.000168784201422564 -6.77750805436747e-05
covarPC_4 -7.12120101846199e-05 0.000113070701902459 2.63202453813476e-06 8.12117843136585e-05 -0.00019532217990427 0.00127547501829718 -3.80995902282394e-06 3.73604592399562e-05 6.0324808653903e-06 1.30332542968822e-05 -0.000144227035342644 2.4305361878186e-05 -6.74003404400479e-05
proband -3.69200757686199e-05 1.48771704954975e-05 -7.09616749287337e-05 -2.43599105383607e-06 1.98434220773217e-05 -3.80995902282394e-06 0.00283419639329065 -0.00145810496451971 -0.00139797019317543 -2.22291454928938e-05 9.5038346595868e-05 -7.40909916394638e-05 4.09786766350821e-05
paternal -0.000132304133333413 -0.000255554172763162 -0.000204773943494313 0.000307491960984618 3.65757873047714e-05 3.73604592399562e-05 -0.00145810496451971 0.00951429280256366 0.000703920879495508 -0.00747606799196873 -0.00596406304095787 -0.000152509659804102 -0.000147271829081793
maternal 6.1792954719278e-06 4.37882810944322e-05 0.000106074732974983 -0.000246414715521694 0.000143592497020002 6.0324808653903e-06 -0.00139797019317543 0.000703920879495508 0.00938263309791665 0.000160470098692824 -0.000312735726502892 -0.00647513185325865 -0.00674500396400615
gpp 3.87713684298423e-05 -7.70988250626134e-05 -0.000149288244291653 0.000173818361527247 8.3537437408549e-05 1.30332542968822e-05 -2.22291454928938e-05 -0.00747606799196873 0.000160470098692824 0.0324555847476442 -0.0190120332499401 0.000180474252328852 -0.000310803600345867
gpm 0.000270650774390549 0.000520457207473724 0.000449739636670952 -0.000634954803331194 -0.00011346870126274 -0.000144227035342644 9.5038346595868e-05 -0.00596406304095787 -0.000312735726502892 -0.0190120332499401 0.0298892268212401 -6.27072085462381e-05 0.000492099405224408
gmp -0.0002847664933386 -0.000245495464719427 -8.12558497572258e-05 0.00027884916706609 -0.000168784201422564 2.4305361878186e-05 -7.40909916394638e-05 -0.000152509659804102 -0.00647513185325865 0.000180474252328852 -6.27072085462381e-05 0.0180622095311673 -0.00621944871218951
gmm 1.94659444148281e-05 0.000226740063151458 6.00849626807963e-05 -3.52435719023398e-05 -6.77750805436747e-05 -6.74003404400479e-05 4.09786766350821e-05 -0.000147271829081793 -0.00674500396400615 -0.000310803600345867 0.000492099405224408 -0.00621944871218951 0.0184567935326538
