 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 0.0016747080860730398 -1.0102240985771636e-06 -0.0015215005233862515 2.3465043466625982e-05 -1.1836733772058661e-07 -0.00023024982656588954 -0.0002871973609388096 -0.00019578321434917179 -0.00014524769531722072 0.0007467213818433388 -0.00039630378054961683 0.00032991929513292344 -0.00039954072238112447 0.0001415093587744178 -0.00037441525779732674 7.433253104634861e-05 -0.0002210793209693209 -5.898223419190739e-05 -0.0003382112581807355 -0.00047482719849886013 -0.00048450275184331064 0.000266141945461955 -0.00024184398882677897 -0.0007045929870488379 0.0002872338656571104 2.57689852264371e-07
yob -1.0102240985709811e-06 3.3794988899582545e-07 1.5450164179109574e-06 -2.0079010211924497e-08 1.0364429444519189e-10 6.564771286674008e-06 2.5033386947502142e-05 6.510612786869693e-06 -3.451990790124094e-05 -1.565558863800848e-05 -1.6501321182306733e-06 1.6735934327213469e-06 -1.365565359683062e-05 1.853931757536202e-05 -1.0006842902720661e-05 -2.5403716093954313e-05 3.2456489190407775e-05 -2.8858445977985062e-05 -6.967411146711171e-06 3.540714188785825e-05 1.4998323238229022e-05 2.3244842413318055e-07 -8.246034331559272e-06 2.2396258064603423e-05 -4.618901101033038e-05 -8.286161445817894e-08
age -0.0015215005233859974 1.545016417917106e-06 0.0014726894247444147 -2.3041563930883312e-05 1.1788544010895048e-07 0.00023630910803220038 0.0003632854240486444 0.0002588408618518679 4.992302219944486e-06 -0.0005600494612359181 0.0002114198109389202 -0.0001992338799727791 0.00023801937200429622 -0.00018233523295653538 0.00023162390141516604 -2.0906797428799353e-05 8.47343385319508e-05 -9.75573820037805e-05 0.00026628847890323624 0.0004307477327024336 0.0004174595655760488 -0.0002911015200102103 0.00012683872322114418 0.0006006874739507673 -0.00016748949108010954 -1.1912344153292124e-06
age2 2.3465043466621497e-05 -2.007901021201456e-08 -2.3041563930882367e-05 3.6224362043087083e-07 -1.861854690962213e-09 -3.3913272768165316e-06 -5.353348619539791e-06 -4.22663305634266e-06 -4.5966697826335084e-07 8.45272388555181e-06 -3.2211839105445838e-06 3.095806222127214e-06 -3.978211157104604e-06 3.36788163107861e-06 -4.0600035996254315e-06 -1.0379878644806066e-07 -5.177403278028766e-07 1.0869825983720367e-06 -4.057413011737977e-06 -6.3431774541063e-06 -5.884786593686752e-06 4.756567237028843e-06 -2.0863234833924384e-06 -9.377851829340789e-06 1.8859193473646833e-06 1.7730520437355e-08
age3 -1.1836733772055987e-07 1.0364429444567248e-10 1.1788544010894026e-07 -1.86185469096213e-09 9.614172456088558e-12 1.5856362049365136e-08 2.7375047932536424e-08 2.301573984837232e-08 1.6118629946834484e-09 -4.185313385338904e-08 1.5239820006157544e-08 -1.5377213603144694e-08 2.0927461803511998e-08 -1.8864455289981262e-08 2.167959211738937e-08 1.1415955629999193e-09 4.739140936193542e-10 -5.153032857520562e-09 1.930026770406493e-08 3.2218712665893204e-08 2.706050732650262e-08 -2.5452346132818786e-08 1.0446898834570943e-08 4.8761847977589846e-08 -7.697156377751816e-09 -8.470572589583937e-11
PC_3 -0.00023024982656584417 6.564771286675047e-06 0.0002363091080321931 -3.3913272768165595e-06 1.585636204936602e-08 0.06386962154697816 0.0019044393338910834 0.0020969949970589367 -0.004806191086186864 -0.013501257674591012 0.005704505259456021 0.007765582199431895 -0.010102984842034875 -0.0010546818360996182 -0.0006258593314018454 0.0033342097510636703 0.015047029672947859 0.0061304635060764395 -0.006517557229844011 -0.022553366785773965 0.0025445108834756644 -0.0014518675150257073 0.007512517935787605 -0.0023363356544870476 0.013301367539696032 2.1576163593612613e-05
PC_4 -0.00028719736093819176 2.5033386947503003e-05 0.00036328542404808915 -5.353348619531282e-06 2.7375047932493834e-08 0.0019044393338910278 0.22840436025383143 -0.010147261374333446 0.007044240721440726 0.0002575804797522411 -0.00502027027432608 -0.011201119076160603 -0.0009452028231305217 -0.021383981236640873 0.004589959851210039 0.01847596840354364 -0.029353881978628774 -0.010671732347537613 0.017554791451562156 0.014822320857668665 -0.010185506506584065 0.005934123339366477 -0.0070900345667593125 -0.0003787273037803686 0.009319849421834737 -9.463268572610017e-05
PC_5 -0.00019578321434879974 6.510612786870394e-06 0.0002588408618515431 -4.226633056337732e-06 2.3015739848347978e-08 0.0020969949970588825 -0.010147261374333427 0.300040269288725 -0.00354680365662495 -0.0014155105286237002 -0.0012533465581147322 0.004769158110573 -0.02590315131337102 0.009449149356301322 -0.02718620691415653 -0.022229591574905328 0.0013725652907246135 -0.021275443570407164 0.020109213812928746 -0.03475778664060434 0.013626698833151216 0.007688586439261902 0.0011001871484013508 -0.003020606576123411 0.02473507220866313 1.181426565856599e-05
PC_6 -0.00014524769531763898 -3.451990790124051e-05 4.992302220365897e-06 -4.596669782700289e-07 1.6118629947180454e-09 -0.004806191086186818 0.00704424072144084 -0.0035468036566248624 0.3721720580859605 0.011454269588391302 -0.004880049067936362 -0.017156194879999878 -0.017644155949219587 0.01150690079413113 -0.014479531529012529 -0.000630245155354237 -0.008800294886190108 -0.03547224958049678 0.023181822153033157 0.037509497139656706 -0.009964013667616378 -0.00021956036083272513 -0.00907544349286974 -0.0034724489820521253 -0.017267041513129678 -2.2115684908511573e-05
PC_7 0.0007467213818430869 -1.5655588638010864e-05 -0.0005600494612357508 8.452723885549525e-06 -4.1853133853379246e-08 -0.013501257674590973 0.00025758047975203105 -0.0014155105286237923 0.011454269588391458 0.45769188697486285 0.015225241215734226 -0.01417019325050976 -0.029246883698668576 0.018397878386254337 0.0128707881886978 0.04690518228166068 0.01505237319192611 -0.04274740989024008 -0.02960825334937906 0.043554999709703154 -0.019284131457763014 -0.01935491885372632 0.0034721120361556005 0.00803124084604976 -0.017454932550773454 6.883167540471496e-05
