 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.5425176189705246e-05 2.430158283746137e-07 -3.1184050761941627e-06 -1.1300666949001886e-05 8.270789677292535e-07 5.7630919998621834e-08 -3.263810666513236e-10 -1.865480536085906e-08 1.272449351094412e-10 3.0112476531310965e-05 -3.8535347459079835e-05 5.269022747546948e-06 -5.9820025395115935e-05 5.894559432897147e-06 -7.418657456996162e-05 8.831919871772718e-05 -6.744517004709963e-05 -5.52857885670572e-06 -9.931166405464535e-05 -2.2789830662210723e-05 -5.9055181456316525e-06 -8.221627557926783e-05 1.4813339539098735e-05 -4.2295935276069225e-05 6.238487564582911e-06 1.5110355862603766e-05 -4.441721146011932e-05 -3.669033613008905e-05 5.6819412952472814e-05 3.399527793332673e-06 3.849698959202572e-06 -4.589518181698298e-06 -5.608534632616935e-06
yob 2.430158283745664e-07 1.3052138672474045e-07 3.62599878119366e-07 1.4375642164825653e-06 -1.2749545110816816e-07 -4.20991897480212e-09 1.9760070342404548e-11 2.2200228755673446e-09 -1.029220376843855e-11 2.6749691737889046e-06 5.143799858466166e-06 -7.375278126399448e-07 -9.543910410225183e-06 -5.41451470463608e-06 -1.6728289183321828e-06 1.986376549652316e-06 -2.9544879978436607e-06 5.581806556796981e-06 -2.829542556269444e-06 -5.684699166552164e-06 8.717525139743153e-06 -6.906791925863333e-06 -2.735323837452311e-06 1.0835882732886928e-05 3.6024104244808557e-06 4.805804842477781e-07 -2.9491169808522215e-06 3.6236163738854344e-06 -1.5026788550763975e-05 2.6499670064144088e-08 1.4760526602771476e-08 -2.0265154119284562e-08 -3.271543299592789e-08
age -3.118405076240589e-06 3.625998781184113e-07 6.177586777826686e-05 0.0009234936403015743 -6.06964021590379e-05 -1.2145910469602015e-06 7.455224148879492e-09 1.200862493253792e-06 -7.379961479869401e-09 1.482578153090428e-05 -7.774090067453907e-06 -1.8672795867382383e-06 -2.5003366828616637e-05 -2.0189284918489785e-05 4.0948077673571976e-05 2.3291517083291588e-05 -3.955661059867149e-06 1.252477377763521e-06 3.251368957668086e-05 -2.620464362456253e-06 -1.1389936921186768e-05 -2.116589093666462e-05 -3.1032407133797125e-05 2.0280234846732565e-05 2.602133691959206e-05 -1.625008841086208e-05 -4.969086019555226e-05 -2.4808917930721915e-05 2.152853832977619e-06 1.1610637523591841e-07 -5.499734968166189e-08 -3.1863553810892776e-07 2.2341246946322792e-07
sex -1.1300666949468427e-05 1.4375642164850407e-06 0.000923493640303848 0.02586316612265065 -0.001637976576365067 -1.779307460977155e-05 1.0739243631208761e-07 3.165007820092685e-05 -1.9118103713698272e-07 -4.276238892610357e-05 0.0002518510195189151 0.00013644977981364334 0.00029441954445858984 -0.00023229104025270604 9.575219213435137e-05 0.00048342595456873943 -9.729549674851871e-05 0.00031136530987377044 0.00048261414278283506 -0.0002587804940464836 3.459304272258809e-05 -0.00030497477683594443 -0.00022427228641014758 -0.0001014878667264051 0.0001862139440953336 0.000510038166245652 -0.0006279536300223847 -0.0004931655566075396 -0.0002325436081606124 -5.400416132571834e-07 2.6220051953040733e-06 -1.0757891562063167e-05 1.1540730552980704e-05
age_sex 8.270789677576126e-07 -1.2749545110902546e-07 -6.06964021591853e-05 -0.0016379765763649614 0.00010742387017647907 1.198771539312117e-06 -7.3705242271849575e-09 -2.1257705436538938e-06 1.307075682325691e-08 9.021589086020345e-07 -1.0837955491585543e-05 -7.390960008740642e-07 -1.2578606328323303e-05 1.2010929187102747e-05 -1.674535544286843e-05 -2.9622883027126515e-05 4.82562846060902e-06 -1.2273143920590114e-05 -3.3065560720894096e-05 1.8945366933906595e-05 -4.960780608863155e-06 1.7436851638676915e-05 2.019884075574446e-05 9.645753697748335e-06 -9.825450955450797e-06 -3.477352520350789e-05 4.3407136712745176e-05 3.5111636208154284e-05 1.6945809844330913e-05 -1.0446234137667949e-08 -9.291756305790046e-08 4.5891289538882274e-07 -6.856758253829921e-07
age2 5.7630919998509794e-08 -4.2099189748079224e-09 -1.2145910469601602e-06 -1.7793074609725296e-05 1.1987715393091304e-06 2.4419225697070463e-08 -1.5242992019953188e-10 -2.4190768298855492e-08 1.5111770743746146e-10 -1.5612503376214557e-07 5.495543124058256e-07 1.6979255043760028e-07 3.3834871549579105e-07 3.7688425045496165e-07 -9.163918703687612e-07 -4.6643674427584584e-07 -8.05872127690335e-08 2.2161425995184197e-07 -8.586318577471172e-07 -1.915335100597758e-07 3.924821973712161e-07 2.332169499570421e-07 7.31848059539065e-07 -8.188669344798938e-08 -2.4712870386961476e-07 3.579620360625541e-07 8.989272763211865e-07 4.850238502240228e-07 -5.246168049235723e-07 -3.246774975848539e-09 1.2188872832351158e-09 2.782789682780675e-09 -3.501888333012181e-09
age3 -3.2638106665385934e-10 1.97600703424504e-11 7.455224148879121e-09 1.0739243631179876e-07 -7.370524227166308e-09 -1.524299201995289e-10 9.651464135854954e-13 1.5112075270641714e-10 -9.573879226241121e-13 1.164858066246673e-10 -4.523288876977831e-09 -1.7987123778495615e-09 -2.329690201558887e-09 -2.0169808770763285e-09 5.594501944589328e-09 2.9344546664847796e-09 1.0561752605428484e-09 -2.1866475117727407e-09 5.851284724986289e-09 2.0765917878419314e-09 -2.6958191773397735e-09 -1.062745246011356e-09 -5.6592196364911034e-09 -4.0514515485888523e-10 2.5046505578772214e-10 -2.4636909098207445e-09 -5.4931621268745666e-09 -2.6786535243539653e-09 4.991260547868765e-09 2.8301809740081337e-11 -6.460510853778914e-12 -4.327041585639541e-12 1.8553659078877024e-11
age2_sex -1.865480536206348e-08 2.220022875557158e-09 1.2008624932567012e-06 3.16500782009246e-05 -2.125770543653873e-06 -2.4190768298914724e-08 1.5112075270678707e-10 4.286977788057521e-08 -2.677473423238522e-10 -2.399689303732698e-09 1.238728801888669e-07 -1.2845908896754186e-07 1.8064226878244394e-07 -2.0513336893179614e-07 4.822718966211301e-07 5.503578442516351e-07 -6.043599300950244e-08 1.4486877668800998e-07 7.21873183649382e-07 -3.0294339036664774e-07 1.2679838631719506e-07 -2.873302282521938e-07 -5.184492941878299e-07 -2.6515546779411387e-07 1.7945561263870534e-07 6.654574128321528e-07 -8.86230711482552e-07 -6.985058230433711e-07 -3.043120723504696e-07 7.894970814400468e-10 7.250587309703024e-10 -5.64033334311673e-09 1.2547783590863398e-08
age3_sex 1.2724493511194825e-10 -1.0292203768500435e-11 -7.379961479887467e-09 -1.9118103713696896e-07 1.307075682325686e-08 1.511177074378285e-10 -9.573879226264067e-13 -2.6774734232385445e-10 1.6956980058585168e-12 1.2394647943169167e-10 -2.730663236059778e-10 1.6054597386649735e-09 -8.453956031951171e-10 1.1611679823386879e-09 -3.6957688968020747e-09 -3.0722140996953983e-09 1.7932507221542057e-10 -5.187048437494321e-10 -4.944599152721372e-09 1.2903485010208649e-09 -9.375209023270176e-10 1.5157322971698179e-09 3.845562847058927e-09 1.9674202174038034e-09 -1.120670133008386e-09 -3.881766821659793e-09 5.576570816210401e-09 3.957584771715566e-09 1.6494847389861214e-09 -8.966653586596367e-12 5.098544193719732e-13 1.9259944501687862e-11 -7.270961568762877e-11
PC_3 3.0112476531311666e-05 2.6749691737889626e-06 1.4825781530927852e-05 -4.276238892559742e-05 9.021589085697135e-07 -1.5612503376260668e-07 1.1648580662748378e-10 -2.3996893031062e-09 1.2394647942790628e-10 0.033616914818238974 0.0006915747202865877 0.0033361945556277736 -0.0005680227851286101 -0.006992214541947257 0.0018545574161293501 0.005620567706926683 -0.004353799510849997 0.00036077811583947123 -0.0013206298573576534 -0.0002004719337145975 0.007079617082874347 0.0027890968984674237 -0.0009673723981690975 -0.011969369505007718 0.0028899631482127144 -0.0003591065412055802 0.003495888709024199 -0.0006292110803892222 0.005636387009630099 2.115488750432204e-05 2.415897692923446e-05 -1.893163547331492e-05 -2.617343428320209e-05
