(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 0.000478469148832356 0.000398296492381467 0.000217291046898695 -0.000430085771427919 2.06870339168948e-05 1.82861835619557e-05 3.65633827352323e-05 -4.4948063986942e-05 -5.1886143849521e-05
covarage 0.000398296492381467 0.00111230550267013 0.00123530853164746 -0.0017905744286837 2.94731585956288e-06 2.6651974302992e-05 -1.83471361310241e-05 -9.43816335641312e-07 1.33309224415613e-05
covarsex 0.000217291046898695 0.00123530853164746 0.00242424731049014 -0.00298777499568915 -6.08179793070948e-06 1.96526900728613e-05 -1.28666665949758e-05 -1.40980862849024e-05 2.88719502876244e-06
covarage_sex -0.000430085771427919 -0.0017905744286837 -0.00298777499568915 0.00422961157146541 9.75067949690835e-06 -1.59461563562286e-05 1.14029715422138e-05 1.4716797657462e-05 -6.02559211230584e-06
covarPC_3 2.06870339168948e-05 2.94731585956288e-06 -6.08179793070948e-06 9.75067949690835e-06 0.000297580593788633 1.13393231761968e-05 8.75408632075148e-06 -1.79768581645116e-06 -3.63220495498464e-06
covarPC_4 1.82861835619557e-05 2.6651974302992e-05 1.96526900728613e-05 -1.59461563562286e-05 1.13393231761968e-05 0.000315314235854072 -7.55039883264909e-07 -6.73121326481496e-06 -6.79514554443502e-06
proband 3.65633827352323e-05 -1.83471361310241e-05 -1.28666665949758e-05 1.14029715422138e-05 8.75408632075148e-06 -7.55039883264909e-07 0.000811589250631857 -0.000516991854399758 -0.000474847252284612
paternal -4.4948063986942e-05 -9.43816335641312e-07 -1.40980862849024e-05 1.4716797657462e-05 -1.79768581645116e-06 -6.73121326481496e-06 -0.000516991854399758 0.00089367232890983 6.21628205281411e-05
maternal -5.1886143849521e-05 1.33309224415613e-05 2.88719502876244e-06 -6.02559211230584e-06 -3.63220495498464e-06 -6.79514554443502e-06 -0.000474847252284612 6.21628205281411e-05 0.000823991776193513
