 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0003518762846738893 8.515357687328675e-07 3.251209064643723e-08 2.93594608064325e-07 6.646032611947686e-07 -1.5700929050674336e-06 6.704309318164111e-07 9.261119477072014e-07 -1.692946796522654e-07 1.3411061279419212e-06 -3.2673772266843336e-09 9.507344270849163e-07 -1.7876795603248594e-06 1.2000422723030796e-06 -1.6291795311576946e-06 -1.3186699062934574e-06 -8.187859204173319e-07 -2.8628429596979703e-09 -4.05004148153645e-07 1.6132234491178372e-06 7.780179787888533e-07 -4.955166495369507e-06 2.6880471047649458e-05 -1.703720729460498e-05 -2.5462004849361866e-05
PC1 8.515357687328676e-07 1.210804931999868e-06 -1.0092140118092916e-06 -1.0859404497899922e-07 -7.8793016379022e-08 -1.3352049097918343e-07 5.607023544543932e-09 3.4308256511632213e-08 3.711699899221764e-08 1.3872512868094538e-08 6.570374175331722e-09 -8.156523105075175e-08 3.763389801077936e-07 -1.0110362021248398e-08 -2.2538865080989022e-07 -3.598093015763873e-07 -3.274293133257156e-07 8.491195807716955e-08 1.463768370983789e-08 1.005005250141778e-07 -2.3078644810387705e-08 1.240736647862048e-07 1.8407062025752671e-06 -6.927018789957981e-08 -1.087006838823386e-06
PC2 3.251209064643766e-08 -1.0092140118092916e-06 2.7023953425767232e-05 4.317402795817482e-07 8.840287250190445e-07 -5.470226873584698e-07 -1.974835233108333e-07 -1.6819184120098756e-07 7.499520701525011e-07 -1.975892825535037e-07 1.588999951348907e-07 -1.8025770562326544e-08 -3.9180586372093567e-07 1.319550679858041e-07 -1.3954207476255242e-07 6.100080515871065e-08 -1.124780119625156e-07 3.035899676189479e-07 -1.475477283667321e-07 -2.1929260308679154e-07 -1.4375918979878278e-07 3.049450428837807e-07 2.798114432976874e-06 -4.126749374163711e-06 2.5309039309130747e-06
PC3 2.9359460806432475e-07 -1.0859404497899919e-07 4.317402795817482e-07 2.4400146460233217e-06 4.946785130953524e-08 6.571956781559297e-07 4.5042216728407905e-08 2.2177307710394685e-07 -1.1061848746888692e-07 -5.789525684854415e-07 1.3033585602693384e-07 2.1178011566601613e-07 4.374045932997834e-08 -2.67401853294701e-07 1.2420859404622207e-07 -1.0086232745473626e-07 8.286531309093075e-11 -1.541257640197201e-07 -1.980418500495425e-07 2.0606715679221816e-07 8.760675944310514e-08 -8.816437123523486e-07 8.907219621882588e-08 2.962796856606098e-07 -4.3980046649571487e-07
PC4 6.646032611947688e-07 -7.879301637902205e-08 8.840287250190444e-07 4.9467851309535186e-08 4.725227520593057e-06 1.0379365674509218e-06 -1.0764439168150771e-07 9.091936778914663e-08 -5.022431072826905e-07 3.6409466321548084e-07 1.1797638978010408e-07 1.8784730876320274e-07 -4.623052701781798e-07 -1.0152303844332456e-07 -9.581648885714795e-08 -6.789639849663763e-08 1.4808265540269482e-07 -4.332515645471698e-08 -1.8099677418120183e-07 -8.167121108652762e-08 -8.950000619106414e-09 1.2037777646385784e-06 -1.2338979103735769e-06 -1.4052774064968768e-06 3.2167281112700617e-06
PC5 -1.5700929050674346e-06 -1.3352049097918337e-07 -5.470226873584699e-07 6.571956781559297e-07 1.0379365674509223e-06 9.135697894854233e-06 2.705465472129712e-07 6.945141482715769e-07 -3.48482801721548e-07 -2.648806762120843e-07 -1.9574747254756347e-07 -6.255249314989229e-07 3.461472251273276e-07 -7.532070942699027e-07 3.67418255681692e-07 -5.9731097036737e-08 -3.483702913479835e-08 4.16842727186745e-07 -2.0085886403464367e-07 1.1117072471904458e-07 -2.8788170774650244e-08 -5.246761913076465e-07 8.198789328991442e-07 -4.541948684052408e-06 4.255983710582907e-06
PC6 6.704309318164098e-07 5.607023544543949e-09 -1.9748352331083344e-07 4.504221672840773e-08 -1.0764439168150751e-07 2.7054654721297137e-07 8.662847631164923e-06 3.1107633436623874e-08 4.440541928842197e-08 2.2543454954676568e-07 9.049958579647219e-08 -2.484542110790303e-07 -7.341087323123291e-08 -2.2947747744525935e-07 -9.233050614977516e-08 -2.805260877197783e-08 -1.1178742153127807e-07 3.123883418471827e-07 -2.2475710670275845e-07 -5.537401798856984e-08 -1.9224850105856614e-07 4.596711887982958e-07 -9.57800570654215e-07 4.1625417706803674e-06 -8.028370953337975e-07
PC7 9.261119477072017e-07 3.430825651163227e-08 -1.6819184120098756e-07 2.2177307710394693e-07 9.09193677891467e-08 6.945141482715771e-07 3.1107633436623834e-08 7.046687506331405e-06 3.082668204860668e-07 -2.156654239431448e-07 -1.0879247964597413e-07 5.529351530579889e-07 8.059483068474512e-08 4.640000900643484e-07 -1.5692637408506878e-07 -1.9028345223929256e-07 -2.6901168559579495e-07 -1.6781604965064666e-07 1.1675883165593537e-07 4.050619707178259e-08 -1.2506699392005157e-07 1.3133006444880506e-06 9.165728973932598e-07 -4.255313226884213e-06 -6.40784447461364e-07
PC8 -1.69294679652265e-07 3.711699899221772e-08 7.499520701525011e-07 -1.1061848746888696e-07 -5.022431072826904e-07 -3.4848280172154793e-07 4.440541928842202e-08 3.0826682048606647e-07 7.581302345256622e-06 2.324562025540691e-07 8.656193765882096e-08 -4.78195998653871e-07 1.0526492825688565e-09 1.2501887609132695e-07 -1.7258964001796303e-08 -1.6339008492105293e-07 1.0059601314219586e-07 6.242099643573946e-08 -2.1307819720038086e-07 -2.0685616941619013e-07 2.442558427074628e-07 1.36514679568117e-06 1.5377915495178195e-06 -3.247419281485727e-06 -3.663603389625002e-06
PC9 1.3411061279419206e-06 1.387251286809451e-08 -1.9758928255350376e-07 -5.789525684854424e-07 3.640946632154809e-07 -2.648806762120845e-07 2.254345495467658e-07 -2.1566542394314476e-07 2.324562025540691e-07 6.792855071357887e-06 -2.546868049937229e-07 -9.222856492766525e-08 -1.2767990602814759e-07 -1.8626636277912727e-07 -2.8065825353082013e-07 2.2412169660479728e-08 1.6332380647135988e-07 1.6921924458606169e-07 -3.424704860282331e-07 -1.639346539467023e-07 -2.4789713325811325e-07 -8.622713548175337e-07 3.077818320353139e-06 -1.8555023630683514e-06 6.192919742002572e-07
