 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00030722071709280677 3.8273730070985146e-07 -2.4853208658739893e-06 -4.52209963714533e-07 7.634797141570968e-08 -4.7006848093918e-07 -3.647494878844735e-07 9.850186636674627e-07 2.6156134222217002e-08 8.546281815367917e-07 -3.243328293688096e-08 -4.047671958465321e-07 5.9528104112503884e-08 1.1854557770321478e-07 4.35630629253541e-08 -4.518062074576756e-07 -6.124671579734595e-08 2.672914524950018e-07 -1.4296601866203833e-07 5.628716793027014e-07 4.50080759885589e-07 3.5407247683273104e-06 -1.0148267588421008e-06 -1.0456730319484187e-05
PC1 3.8273730070985157e-07 9.783478793541832e-07 -6.897228662954783e-07 4.244199957473218e-08 -6.741577156958338e-08 -4.149492654478686e-08 -1.1863696937483511e-08 6.212572151065432e-08 1.1684335937661981e-07 -3.404753134464902e-08 4.5591978022652005e-08 -4.549086686798764e-08 2.3772080301958964e-07 -1.1957873305351016e-09 -1.1643927259764859e-07 -1.8243925437521673e-07 -1.3590169224720576e-07 1.8970026036991397e-08 5.1002730500393134e-08 3.424500967278764e-08 3.068334560323493e-08 4.6781555420529996e-08 6.644009098329927e-07 3.9989977987114286e-07
PC2 -2.4853208658739893e-06 -6.897228662954785e-07 1.888218652529337e-05 2.383977666313373e-07 5.845728917104371e-07 -2.8276903136075156e-07 -1.469352871377073e-07 1.6488251482418075e-08 3.1343476330297134e-08 -2.5524527868745783e-08 -6.921526108912894e-08 1.2309946164799067e-07 -1.196216190641857e-07 1.9540448425120167e-08 -8.209033811507828e-08 1.620841292203687e-07 -1.6740785514606015e-07 1.7938244469809264e-07 3.751636083615297e-08 -1.3808967780462756e-10 3.07294163808687e-08 -1.6718051236264496e-06 1.4980438668846882e-06 1.2439337313369911e-06
PC3 -4.5220996371453356e-07 4.2441999574732204e-08 2.3839776663133734e-07 2.0394826613198394e-06 2.218961042756225e-08 2.978968498618804e-07 1.3342450862560824e-08 4.0037999022673855e-08 -7.950282305287663e-08 -3.189336103423585e-07 3.05111997883705e-08 1.2532200354585294e-07 7.724607194464841e-08 -1.687332803509069e-07 2.4545104538693035e-08 -1.115202768844066e-08 1.446324498128261e-09 -8.66859818049621e-08 -1.3262132665533075e-07 1.1048768961009071e-07 4.853689190457252e-08 -4.97644114071205e-07 3.206919049247896e-07 -2.999252564632919e-07
PC4 7.634797141570993e-08 -6.74157715695834e-08 5.84572891710437e-07 2.2189610427562254e-08 3.5151216369596152e-06 5.181686340262842e-07 -2.013591617145491e-07 -2.196128307044226e-08 -3.7165146366888274e-07 2.565479988989447e-07 8.970668093988747e-08 9.089881547042836e-08 -1.9690470966882918e-07 2.9787788349669518e-08 -7.380412337195448e-08 -5.5231286370458964e-08 6.780510966657539e-08 1.7561511018564412e-09 -8.67421987215084e-08 -7.650980984534931e-08 -3.759349769013435e-08 2.2636012983202687e-07 2.4219050933839476e-07 6.8105933647789e-07
PC5 -4.7006848093917983e-07 -4.149492654478677e-08 -2.827690313607521e-07 2.9789684986188026e-07 5.181686340262839e-07 5.771726646002208e-06 7.102520011009006e-08 4.938928635706772e-07 -1.507566206182558e-08 -7.179129122388852e-08 -1.0902532837749417e-07 -3.5742370796637934e-07 1.9437565103329435e-07 -2.858358923663116e-07 7.446147409987456e-08 5.2552506048429475e-08 -6.184596905965626e-08 2.4791044284742456e-07 -9.499118232919233e-08 9.798302785841684e-08 7.492953646546457e-08 -2.1624563150734767e-08 2.4958361817142325e-07 -1.346481182513309e-07
PC6 -3.64749487884473e-07 -1.1863696937483444e-08 -1.4693528713770746e-07 1.3342450862560917e-08 -2.0135916171454924e-07 7.102520011009009e-08 6.367685041825676e-06 1.2946463834677335e-08 -9.058979812132751e-09 4.1240057436936836e-08 1.884865291480276e-08 -1.570078013714493e-07 1.3311443477866113e-08 -1.732776884162338e-07 -2.653379279989843e-08 -1.0211240530558055e-08 1.0485294108625956e-08 2.6401251915208357e-07 -5.3506331579250217e-08 -2.1972594102136418e-08 -1.1410031893147928e-07 6.221683351889079e-07 -2.1205372049338544e-08 -1.993520992997576e-07
PC7 9.850186636674636e-07 6.212572151065437e-08 1.6488251482418022e-08 4.003799902267387e-08 -2.1961283070442233e-08 4.938928635706774e-07 1.2946463834677308e-08 5.319362633522776e-06 2.453724289909224e-07 -8.780807212440645e-08 -4.448025673886115e-08 3.2051490067291044e-07 5.832096176262613e-08 2.5749638504389106e-07 -2.416599424710096e-08 -1.5499987858037118e-07 -9.504757310124741e-08 -2.076092107031072e-08 4.805711727943938e-08 -6.437212839490409e-08 -1.1586168819048715e-07 2.007512981176317e-07 1.1151275051013455e-07 3.9690230989084856e-07
PC8 2.6156134222217558e-08 1.1684335937661981e-07 3.134347633029717e-08 -7.950282305287667e-08 -3.716514636688827e-07 -1.5075662061825517e-08 -9.058979812132854e-09 2.4537242899092246e-07 5.3185792432698355e-06 6.117379668793188e-09 1.5165545402418935e-07 -2.377864436935229e-07 1.1166563621676443e-07 -3.285978781236574e-08 5.87740011826727e-08 -6.883748035242495e-08 3.297214968316592e-08 6.35074291161454e-08 -3.376856984661955e-08 -7.766187857729587e-08 9.878611577173741e-08 2.60429513447316e-07 -5.869631969867763e-07 6.656683534404772e-07
PC9 8.546281815367907e-07 -3.404753134464903e-08 -2.552452786874587e-08 -3.1893361034235857e-07 2.565479988989447e-07 -7.179129122388843e-08 4.1240057436936876e-08 -8.780807212440644e-08 6.117379668793081e-09 5.058887000014322e-06 8.90830690262056e-09 -1.4957209627612603e-07 -2.9737908354629225e-08 -9.931444241059851e-08 -7.999433455521027e-08 3.839631423016234e-08 1.4922747342602391e-07 1.3044651297445196e-07 -2.117023939219779e-07 -1.0492345607485217e-07 -9.531140483392549e-08 -2.383612694518985e-07 9.701922205975966e-07 -8.366335723340628e-08
PC10 -3.243328293688086e-08 4.5591978022652025e-08 -6.921526108912902e-08 3.051119978837048e-08 8.970668093988764e-08 -1.0902532837749417e-07 1.8848652914802787e-08 -4.4480256738861064e-08 1.5165545402418932e-07 8.908306902620683e-09 4.6250150046651195e-06 -2.1932711871533006e-07 1.540752702347216e-07 -1.7320976151548814e-07 -1.374787142645603e-07 -9.453417883497644e-08 -1.4345218070002593e-07 5.589723694374465e-08 2.0426381724356743e-07 1.340480531602582e-07 2.3421415117113993e-08 8.924417487654423e-07 -1.5979937046518653e-07 -4.905518584971224e-07
PC11 -4.0476719584653154e-07 -4.549086686798768e-08 1.230994616479908e-07 1.2532200354585286e-07 9.089881547042846e-08 -3.5742370796637934e-07 -1.570078013714494e-07 3.2051490067291033e-07 -2.377864436935229e-07 -1.4957209627612609e-07 -2.1932711871533006e-07 4.57872856473037e-06 -6.781400161540765e-08 -4.881921039014691e-08 -1.0550605547772111e-07 9.212642542593575e-08 1.6047903691561087e-08 1.5115562534537768e-07 -3.8773097162503404e-08 8.110867414542307e-08 1.7970992689301377e-07 -8.984190293541894e-07 6.915444094380724e-07 -3.8988971108862857e-07
PC12 5.9528104112504116e-08 2.3772080301958972e-07 -1.1962161906418551e-07 7.724607194464831e-08 -1.969047096688291e-07 1.9437565103329424e-07 1.3311443477866041e-08 5.8320961762626035e-08 1.1166563621676443e-07 -2.97379083546292e-08 1.5407527023472155e-07 -6.781400161540765e-08 4.423357806345597e-06 -1.245441625601316e-09 -1.5703638437993504e-08 -1.1204649600407269e-07 -7.228707900635523e-08 -2.6157896783260308e-08 3.844610025081682e-08 -3.189834628882744e-08 -4.701757913366414e-08 1.9633791309157244e-07 7.129827412421477e-07 -2.1894860219325946e-07
PC13 1.1854557770321487e-07 -1.1957873305351145e-09 1.9540448425120313e-08 -1.687332803509068e-07 2.9787788349669458e-08 -2.858358923663116e-07 -1.7327768841623385e-07 2.574963850438911e-07 -3.2859787812365794e-08 -9.931444241059863e-08 -1.732097615154881e-07 -4.881921039014691e-08 -1.2454416256012365e-09 4.20628885864637e-06 -9.063500016274919e-08 2.239257705634505e-07 4.057754943815872e-08 1.2404064297189505e-08 -1.1470279419199293e-07 2.5461008059017144e-08 5.30163632342762e-08 1.2543206906062544e-06 -1.4727708609609937e-06 -6.816635371264764e-07
PC14 4.356306292535378e-08 -1.1643927259764852e-07 -8.20903381150784e-08 2.454510453869303e-08 -7.380412337195455e-08 7.446147409987444e-08 -2.6533792799898357e-08 -2.4165994247100995e-08 5.877400118267285e-08 -7.99943345552103e-08 -1.3747871426456016e-07 -1.0550605547772123e-07 -1.570363843799346e-08 -9.063500016274923e-08 4.587831373261951e-06 3.6958764698562857e-09 -8.082550992945082e-08 -3.433529250868665e-08 1.0374673663835062e-07 1.205863431517356e-07 1.3540261102660633e-08 6.398693134633213e-07 -8.14745303083033e-07 6.663022901260655e-07
PC15 -4.5180620745767527e-07 -1.824392543752168e-07 1.6208412922036854e-07 -1.1152027688440717e-08 -5.52312863704589e-08 5.255250604842954e-08 -1.0211240530557935e-08 -1.5499987858037118e-07 -6.883748035242503e-08 3.839631423016249e-08 -9.453417883497644e-08 9.212642542593569e-08 -1.1204649600407272e-07 2.2392577056345069e-07 3.695876469856314e-09 4.3485026997514e-06 1.1681778957499749e-07 -1.660634094928333e-07 -7.401526766622457e-08 1.0275991372812478e-07 8.581301653227717e-08 5.598712449669454e-08 -1.5623292824821178e-07 -5.09125504562157e-07
PC16 -6.124671579734556e-08 -1.3590169224720573e-07 -1.6740785514605997e-07 1.4463244981282501e-09 6.78051096665754e-08 -6.184596905965626e-08 1.0485294108625861e-08 -9.50475731012474e-08 3.2972149683166e-08 1.4922747342602391e-07 -1.434521807000259e-07 1.6047903691560978e-08 -7.228707900635517e-08 4.05775494381588e-08 -8.08255099294508e-08 1.168177895749974e-07 4.456828028449431e-06 4.714740321234934e-09 -4.589728576753262e-08 -1.4386718231083256e-07 -9.49883409704149e-08 -9.187578354379674e-07 7.104825874099194e-07 -1.727450297541048e-07
