 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0006666080807775459 3.507519731168175e-07 -2.042722051498312e-06 5.675262939195963e-07 1.6014210684968983e-06 -4.966768971963948e-06 4.7131772617048725e-06 2.219233892237862e-06 1.0282081571032465e-06 1.5034147506888337e-06 -4.3712227393762346e-07 5.576216789409927e-06 -3.876319851208861e-06 2.835778668597774e-06 -3.330838899584841e-06 -2.015861299486346e-06 1.941882058261438e-07 1.5837184754954922e-06 1.1749091842674911e-06 4.036427320601664e-06 -1.0548136386425875e-06 -1.1942046234583655e-05 6.361473266950287e-05 -5.8661795233876484e-05 -3.8532318124095815e-05
PC1 3.5075197311681775e-07 2.4246935659761293e-06 -2.165310630092596e-06 -1.4721464018790386e-07 -2.763169320214696e-07 -3.422017589052872e-07 3.013280762953914e-08 -2.127222217447003e-07 -1.5491640160843998e-08 3.7244863020151575e-08 6.402794109917134e-08 -2.874072626655548e-07 8.331940537469262e-07 4.42491711333431e-08 -5.424784173365005e-07 -7.853824458280166e-07 -7.762060120195059e-07 2.0011476935864862e-07 -4.549613929422748e-08 2.2025755693913697e-07 -5.451264171028175e-08 6.11718565138516e-07 3.3262871169434665e-06 1.8638407615011583e-06 -2.919054928495033e-06
PC2 -2.0427220514983086e-06 -2.1653106300925956e-06 5.866590635997343e-05 1.1180974964836232e-06 2.2162618855152577e-06 -6.111961546496347e-07 1.2482606851002984e-07 -2.0349394640966108e-07 1.061461287824553e-06 -2.3777831992023223e-07 5.786497397350203e-07 4.6703787379562995e-07 -7.685638797517383e-07 -1.1578967293868754e-07 1.0219951547210981e-06 -2.9775638362840813e-07 -1.3121705590029252e-06 1.1788778283556235e-06 -2.932685698850927e-07 -4.5114571860599886e-07 -5.660071848543645e-07 1.2068071953988009e-06 2.6340829208673806e-06 -9.28937778710147e-06 6.768879980093486e-06
PC3 5.675262939195973e-07 -1.4721464018790362e-07 1.1180974964836227e-06 5.064949212289037e-06 7.977064961007199e-08 1.5286357786751598e-06 5.8728281863155023e-08 7.503810045370923e-07 -1.731527272724763e-07 -1.0098824169177784e-06 1.8339229803944593e-07 4.1737257143621455e-07 1.0405411997820873e-07 -8.039461558920138e-07 -1.1651974145445221e-08 -4.47852246654419e-07 1.167783962343598e-07 -5.390070658139458e-07 -3.4271072907496827e-07 3.899184681073123e-07 2.1024048674331556e-07 -5.942425509836822e-07 7.846467710271362e-07 -4.0862300268388974e-06 -8.25620735172789e-07
PC4 1.601421068496895e-06 -2.763169320214698e-07 2.216261885515259e-06 7.977064961007204e-08 8.870220436343724e-06 2.247245208956428e-06 -1.9445771135434042e-07 4.2180920588928604e-07 -1.2563709558683864e-06 8.480028198065536e-07 2.058994015324749e-08 5.463468526354242e-07 -1.0250058486013826e-06 -1.4908579600464488e-07 -7.043149757515301e-08 2.6503337672115147e-07 3.821705207835723e-07 -4.183582420867844e-08 -2.3103075317176648e-07 -2.3506976825363664e-07 -1.734021845929183e-08 3.379738049346296e-06 -5.427069293444516e-06 -3.2071873657587376e-06 9.542102773102138e-06
PC5 -4.9667689719639445e-06 -3.422017589052868e-07 -6.111961546496341e-07 1.5286357786751605e-06 2.247245208956428e-06 1.968368400864038e-05 9.125624576477174e-07 2.6781985219009255e-06 -7.325657110563712e-07 -8.722313661407801e-07 -1.0021701993450937e-07 -1.312088439752442e-06 7.373953561533563e-07 -1.4522081421478874e-06 6.902416348985229e-07 4.5459430109765804e-08 -4.0784556174353e-07 9.022924195217246e-07 -4.631026662079255e-07 -1.838683964976962e-08 -8.923159787168204e-08 -1.455747129513269e-06 6.366996032015031e-06 -1.7808919121763412e-05 9.14759410405726e-06
PC6 4.71317726170488e-06 3.013280762953922e-08 1.2482606851002918e-07 5.872828186315507e-08 -1.9445771135434055e-07 9.125624576477161e-07 1.865299629550657e-05 3.405999144013477e-08 -4.2729285792073116e-07 7.582361496719585e-07 -2.1411784816966852e-07 -2.0645934495808028e-07 -2.2166800248509993e-07 -9.060368405686492e-07 1.021117899106724e-07 -1.6737598709710188e-07 -5.793635789379137e-07 1.254672475443919e-06 -4.790618386093661e-07 -5.004220497778997e-07 -3.8762723142928413e-07 -1.1339849727327654e-06 -4.7053607763597297e-07 1.1385844155227101e-05 -1.0069821210607751e-05
PC7 2.2192338922378634e-06 -2.1272222174470022e-07 -2.0349394640966155e-07 7.503810045370928e-07 4.2180920588928646e-07 2.678198521900925e-06 3.405999144013427e-08 1.5564618265773547e-05 5.803969518840135e-07 -7.695833454507975e-07 -1.1903394807437051e-07 1.4142504141128717e-06 4.043106737539498e-07 1.3194026304283154e-06 -4.430042400181098e-07 -7.231269353933591e-08 -5.481902285606918e-07 -2.7214420704579136e-07 3.1729264271054683e-07 -2.2164116061979525e-07 -4.875831349495918e-07 1.3450192060784122e-06 7.927956565892618e-06 -1.7710447636618444e-05 -4.480795973551924e-06
PC8 1.0282081571032474e-06 -1.549164016084402e-08 1.0614612878245523e-06 -1.7315272727247624e-07 -1.256370955868385e-06 -7.325657110563712e-07 -4.272928579207317e-07 5.803969518840135e-07 1.6928942490200943e-05 3.845027359154407e-07 5.074828329928509e-07 -8.881342913828592e-07 3.970534046680643e-08 4.509354521973783e-07 -2.0506614448605105e-07 -1.0182175182646047e-07 -1.160228176517293e-07 -7.214210835676778e-08 -1.1356392360329445e-06 -6.315543848298369e-08 3.7736668026857813e-07 1.6308977580810558e-06 9.821225202300369e-06 -1.1255805899726869e-05 -1.0086956368051086e-05
PC9 1.5034147506888337e-06 3.724486302015151e-08 -2.3777831992023223e-07 -1.0098824169177786e-06 8.480028198065535e-07 -8.722313661407808e-07 7.582361496719584e-07 -7.69583345450797e-07 3.8450273591544055e-07 1.3876494312258791e-05 -1.2952138750449204e-06 -6.170674881371567e-08 -3.916376664921814e-07 -5.392051412818884e-07 -3.4828909851783313e-07 -1.0792346291531343e-07 1.1735158033343475e-07 5.409528359839342e-07 -5.410967397942413e-07 -4.749124652329637e-07 -5.650396862416754e-07 -1.611301345497525e-06 6.835796029732345e-06 -5.225022970895625e-06 -1.2224815380231154e-06
