 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004036865984077163 6.153117172970764e-07 -3.1877544910626787e-06 -7.385863291352515e-07 9.682042350673587e-07 -2.813755809961476e-07 9.928982993486684e-08 1.839537448641036e-06 8.406360891372521e-07 4.2559982926629637e-07 -5.017432042122358e-07 5.338068806673074e-07 -4.281194506038026e-07 8.1960949893588e-07 3.0763689893130255e-07 -9.043151427738412e-07 -3.55544082688432e-07 -5.153116260950017e-07 6.028073449474314e-07 1.2536649725260356e-06 4.193092312000854e-07 3.041492878185185e-06 1.5440981466349163e-05 -3.480103657797295e-05 -2.4227381790561763e-06
PC1 6.15311717297077e-07 1.4031744648383956e-06 -1.0872248594587935e-06 -1.4669545305359362e-08 -7.88117990027619e-08 -1.9666400470291017e-07 2.8687560272084748e-08 1.4283908602002054e-07 1.5087564236062473e-07 -6.778400715591786e-08 1.4433667735481622e-07 -9.92838186190581e-08 3.33138409282508e-07 -9.328694376259003e-08 -1.4693028171595194e-07 -3.2754738028330813e-07 -2.5420368544884584e-07 -2.0855037122676644e-09 -2.0718340120523047e-08 9.030885250886777e-08 1.3436512064007959e-08 9.420649529902406e-07 -1.1768915607330238e-06 2.6638155667399787e-06 6.922901314511491e-07
PC2 -3.18775449106268e-06 -1.087224859458793e-06 2.836392764853197e-05 4.696993722914737e-07 9.79986714196936e-07 -1.4667427621068195e-07 -5.0595992848345864e-08 -2.2882218806058268e-07 2.7237747599003795e-07 8.34446087385905e-09 -3.7046460476059106e-08 -9.34973778912356e-08 -2.30485600328592e-07 2.844088064963337e-07 -3.67621594236616e-07 2.9515640573652976e-07 -1.30834545633432e-07 6.724707323578203e-07 7.718081020004685e-08 -3.0095773294103306e-07 1.0493422802167069e-07 -7.961944984670073e-07 -1.0772091989728188e-07 1.3804788376105987e-06 1.8150777178115865e-06
PC3 -7.385863291352513e-07 -1.4669545305359195e-08 4.696993722914737e-07 2.855638536148891e-06 5.064884721132724e-08 5.544861661451224e-07 1.5845466577532945e-08 1.0682869296910512e-07 -1.0658951569230129e-07 -5.130613242813774e-07 1.2935786056831456e-08 1.7344207685241572e-07 1.31734374169595e-07 -4.3042222076646314e-07 -7.090099824580473e-08 -5.220316777788294e-09 2.5049774272845916e-08 -1.3440457226293806e-07 -3.340253867558872e-07 2.104911589195127e-07 7.36961845735004e-08 -5.690897764845965e-07 -1.2751582252961749e-06 1.8267151179558825e-09 6.40521678794973e-07
PC4 9.682042350673587e-07 -7.881179900276183e-08 9.799867141969362e-07 5.064884721132725e-08 5.042915888368066e-06 1.0654252446494728e-06 -3.315737659231736e-07 8.238367043233082e-08 -8.161202294579306e-07 1.7332432799925405e-07 1.7091646257313802e-07 -7.159820495658277e-09 -4.3820572280907915e-07 -2.0986098710032688e-07 -7.80400338990743e-08 -3.771264553782434e-08 7.287882441678903e-08 1.3107007317168272e-07 -1.6930813315897832e-07 -1.2194775523598167e-07 2.0782698675378866e-08 2.0919690735116178e-07 7.841681044720308e-07 -2.1517577408865376e-06 1.309197555210528e-06
PC5 -2.8137558099614765e-07 -1.9666400470291027e-07 -1.4667427621068163e-07 5.544861661451226e-07 1.0654252446494732e-06 9.388492275200666e-06 1.7595030854029054e-07 7.949294898063735e-07 -5.009187645086746e-07 -1.8857836032451383e-07 -2.46837794427086e-07 -6.783397021462486e-07 3.756467880206234e-07 -5.673667835944927e-07 2.4351244520015316e-07 -2.3795803028838646e-08 -8.662275890070509e-08 4.2557338900724057e-07 -1.498627884114382e-07 3.139405454316691e-07 1.0798024076013109e-07 7.265288944691291e-07 -4.029550913394891e-06 9.036385775687644e-06 -1.6327335295042097e-06
PC6 9.928982993486717e-08 2.8687560272084705e-08 -5.059599284834591e-08 1.584546657753294e-08 -3.315737659231735e-07 1.7595030854029062e-07 9.193477160594772e-06 5.929101716479003e-09 7.612439226148026e-08 1.8628659190273737e-08 2.9606522439675577e-08 -1.6659191342724238e-07 1.1950228987690118e-07 -2.665546065196832e-07 -4.1464445958448034e-08 3.940460432653575e-08 -2.066869632829633e-08 2.870293923644694e-07 -1.0605174723825168e-07 -2.414189196653114e-08 -2.559410696810127e-07 1.274078362445339e-06 -4.037268346754478e-06 3.620224712626359e-06 2.013493668634057e-06
PC7 1.8395374486410363e-06 1.4283908602002044e-07 -2.288221880605824e-07 1.0682869296910505e-07 8.238367043233068e-08 7.949294898063733e-07 5.92910171647896e-09 7.538710425390277e-06 4.3617572014910307e-07 -1.5638952905222236e-07 -8.299097037566443e-08 5.876761969296919e-07 1.1213657373347935e-07 3.0504999368501743e-07 -4.8083141868862306e-08 -3.6893711458959283e-07 -3.5183473235615262e-09 -3.504465604010513e-08 5.269818513760423e-08 9.318509530296666e-09 -1.6780733816028484e-07 6.323774204576977e-07 -2.517957720331694e-07 2.441451700076246e-06 -1.9246553442401857e-06
PC8 8.40636089137253e-07 1.5087564236062463e-07 2.723774759900383e-07 -1.0658951569230134e-07 -8.161202294579306e-07 -5.009187645086744e-07 7.612439226148022e-08 4.361757201491032e-07 8.149434924402537e-06 1.525747178334205e-07 2.0882689251139455e-07 -2.385297188729074e-07 2.3881602224981224e-07 -1.0876177884889307e-08 -5.356107479021652e-08 -2.0828755754087982e-07 9.683408335839822e-08 8.330409898571845e-08 -1.4284863531592104e-07 -2.3609702162344616e-07 1.6729876713341036e-07 7.449696215313193e-08 2.4116218762982717e-06 -1.763745672363245e-06 -1.6909777490422513e-06
PC9 4.255998292662972e-07 -6.778400715591786e-08 8.344460873858814e-09 -5.130613242813773e-07 1.7332432799925408e-07 -1.8857836032451364e-07 1.8628659190273645e-08 -1.5638952905222225e-07 1.525747178334205e-07 7.3375225615243605e-06 -5.6496587621006126e-08 -1.68142115581574e-07 -1.4254005493428104e-07 6.358194918891074e-10 -2.6716421681246724e-07 1.575936629812985e-07 3.0090877032369194e-07 2.936075537437724e-07 -1.950905931162672e-07 -1.6958460655568696e-07 -2.1644302635775764e-07 4.546389683962993e-07 4.802617575414221e-07 -1.1088914117405926e-06 -1.0634676275804046e-06
