 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00046296061404522894 6.450143145473519e-07 -3.3915396711893153e-06 -8.743774130982438e-07 1.0900855236022545e-06 -4.6453056314688035e-07 5.501310040727698e-08 2.0615870296865674e-06 8.68339039410272e-07 4.219208393740886e-07 -5.948198936321679e-07 3.8724621148567143e-07 -4.688637080184301e-07 9.436668809786921e-07 3.932109610114648e-07 -9.55208379049891e-07 -3.631256404349349e-07 -5.473210834226218e-07 7.118315520502792e-07 1.339562607709205e-06 5.19892964098822e-07 3.112294519040259e-06 1.540288501000846e-05 -3.570426693604261e-05 -4.493584638459194e-06
PC1 6.450143145473516e-07 1.602542996232201e-06 -1.1907630100635266e-06 -7.243854730373143e-09 -8.9019069615194e-08 -2.1358738992407094e-07 2.75624787217678e-08 1.6495277317775021e-07 1.6172194654387794e-07 -8.21520432095881e-08 1.5414988162653109e-07 -1.0970520595852606e-07 3.6313907535490595e-07 -1.0263892809138956e-07 -1.5294186453043996e-07 -3.553243639656989e-07 -2.647156060370026e-07 -6.352765449531682e-09 -2.1333367046109722e-08 9.751419232534992e-08 1.5929482278999204e-08 9.956092184046285e-07 -1.3012188499539937e-06 3.047307752519056e-06 7.9605447397103e-07
PC2 -3.3915396711893128e-06 -1.1907630100635262e-06 3.089260783947261e-05 5.215963127810606e-07 1.043630947847044e-06 -1.7327589097171214e-07 -5.947827465047416e-08 -1.9824320128957505e-07 2.91711438476444e-07 -5.742665689803681e-10 -2.6907140129503005e-08 -8.69939994988991e-08 -2.1030164161948752e-07 2.9598496052454895e-07 -3.769095045454712e-07 3.264500804977891e-07 -1.2128793063235364e-07 7.216557708242612e-07 8.225561463054552e-08 -2.9912959555443163e-07 1.1510369101679621e-07 -8.388927072504091e-07 -1.9388454063574833e-07 1.813594418210905e-06 1.5454745955546542e-06
PC3 -8.743774130982432e-07 -7.243854730373225e-09 5.215963127810605e-07 3.253742561789243e-06 5.612498336179651e-08 5.878345356711723e-07 6.653111982673859e-09 1.0559179647685647e-07 -1.2430792961016668e-07 -5.488164480975184e-07 1.7426737839926526e-08 1.8975269496194373e-07 1.474877792808068e-07 -4.650785299672748e-07 -7.021719228592487e-08 -2.1055297550609195e-09 1.520650312023811e-08 -1.4044715342140512e-07 -3.5910877235473124e-07 2.2298646813696455e-07 7.694508453000881e-08 -6.362327087099181e-07 -1.2654255456532452e-06 -8.239392911862729e-08 4.5416182555039607e-07
PC4 1.0900855236022549e-06 -8.901906961519402e-08 1.043630947847044e-06 5.612498336179657e-08 5.6984804237192195e-06 1.1604605534232572e-06 -3.626784900136076e-07 8.607225604790896e-08 -8.702064247902206e-07 1.868070456933234e-07 1.9163446491238154e-07 -1.5755761934285165e-08 -4.796080862018956e-07 -2.105501820851078e-07 -7.676839716404532e-08 -3.279480117007286e-08 6.869003696698888e-08 1.233863763583966e-07 -1.7116859661943184e-07 -1.3676910594031786e-07 1.8024549230960122e-08 2.5379421574984766e-07 1.153210196066515e-06 -2.7470680700020497e-06 1.2073009270947224e-06
PC5 -4.645305631468806e-07 -2.1358738992407104e-07 -1.732758909717119e-07 5.878345356711726e-07 1.160460553423257e-06 1.0327198979535835e-05 1.7436486892937417e-07 8.554576632003634e-07 -5.034848047534212e-07 -1.868230898861195e-07 -2.486142393515861e-07 -7.220793360236862e-07 4.0952841863647604e-07 -5.827143045066343e-07 2.7485797795185003e-07 -4.2926527375459215e-08 -1.1362245285275957e-07 4.4296871471888586e-07 -1.4744650129196508e-07 3.2810118913932173e-07 1.0996211568663111e-07 7.801908771225219e-07 -4.369356286181569e-06 1.0049752121953553e-05 -1.971020148595742e-06
PC6 5.501310040727644e-08 2.7562478721767894e-08 -5.947827465047443e-08 6.653111982673826e-09 -3.626784900136074e-07 1.7436486892937422e-07 1.0046064964035277e-05 1.835643683824072e-08 9.447064636129551e-08 1.4974231699496497e-08 4.3605164737272874e-08 -1.8467684803048184e-07 1.4335232687644298e-07 -2.864006128851261e-07 -4.5983825507638946e-08 3.6859757155657973e-08 -2.1773712975872844e-08 3.1078222575619174e-07 -1.2540627946524705e-07 -2.4502877984808625e-08 -2.733979906932401e-07 1.3054500212832052e-06 -4.3199919767326274e-06 3.871641869077674e-06 2.210167432503769e-06
PC7 2.0615870296865674e-06 1.649527731777501e-07 -1.9824320128957436e-07 1.0559179647685636e-07 8.607225604790894e-08 8.554576632003636e-07 1.8356436838240595e-08 8.2378599504645e-06 4.486314790385195e-07 -1.6494193220753796e-07 -9.85359701200514e-08 6.149020332706123e-07 1.1640782589194718e-07 3.2326027400128753e-07 -2.315784180543817e-08 -3.791187142097498e-07 -4.450473847850858e-09 -2.807948916834556e-08 6.03276194360638e-08 1.2591456195934447e-09 -1.8033926527536053e-07 6.313532626676866e-07 -3.629322637930489e-07 2.7548283759463755e-06 -1.4477758169428822e-06
PC8 8.683390394102718e-07 1.6172194654387796e-07 2.917114384764443e-07 -1.243079296101668e-07 -8.702064247902209e-07 -5.034848047534213e-07 9.447064636129551e-08 4.4863147903851965e-07 8.899377414555082e-06 1.661800057125441e-07 2.0432299162853732e-07 -2.590728814918622e-07 2.683572139159991e-07 -7.384991274909515e-09 -5.673581461858188e-08 -2.1559742137713905e-07 9.646487147210028e-08 8.87015403533503e-08 -1.556588675670958e-07 -2.6120618373139984e-07 1.783869107762766e-07 7.723015569625083e-08 2.4446892660360958e-06 -1.3797419972990637e-06 -2.076554699610034e-06
PC9 4.219208393740902e-07 -8.215204320958797e-08 -5.742665689804525e-10 -5.488164480975187e-07 1.8680704569332322e-07 -1.868230898861197e-07 1.49742316994966e-08 -1.649419322075381e-07 1.6618000571254417e-07 8.033326089286352e-06 -6.677294393106735e-08 -1.840727135485522e-07 -1.6087298218814913e-07 -3.057834485568581e-09 -2.8793939506579175e-07 1.7331471212161022e-07 3.4552474839902547e-07 3.12248432348778e-07 -2.1789113885069374e-07 -1.910386281752219e-07 -2.2746277679788085e-07 5.604382237818181e-07 5.513170730775673e-07 -1.2802273982101486e-06 -1.1581069719684593e-06
