 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005161757569662611 9.279453356920563e-07 1.3466992941285186e-06 5.594979615907556e-07 1.4182083322454045e-06 -2.101804821975072e-06 2.8824516342823115e-07 1.6831324224325754e-06 -4.301819084778241e-07 1.8134250036228452e-06 -1.1381046832324822e-07 5.254717321024453e-07 -2.054217745066111e-06 1.328615848941813e-06 -1.691598331286556e-06 -1.4509824679601417e-06 -4.072349075917195e-07 9.398501620162857e-08 -1.3146554967086598e-07 1.5974454468940664e-06 1.388751656538891e-06 -6.908275115662875e-06 3.1675016795554745e-05 -1.8209104918232737e-05 -3.220039367592659e-05
PC1 9.279453356920558e-07 1.738556540138738e-06 -1.252692565475279e-06 -1.5233461578648497e-07 -9.480032780322511e-08 -1.520885743713004e-07 -2.814109064525522e-09 4.4242122581561194e-08 3.955072044307517e-08 6.0174684253636e-09 1.5036701223506337e-08 -1.0979661404852618e-07 4.6663988121408297e-07 -3.410581862083657e-08 -2.585222217262315e-07 -4.257932553642233e-07 -3.726165117231241e-07 1.0038465239078464e-07 1.6095692640950786e-08 1.2537437924767912e-07 -2.0176111399789027e-08 1.840184091930081e-07 2.1898137135084682e-06 1.9249214307590272e-07 -1.5578052665913709e-06
PC2 1.3466992941285234e-06 -1.252692565475279e-06 3.316268395666551e-05 5.144274007568545e-07 9.763480928035158e-07 -7.629927148459827e-07 -2.601290247273169e-07 -7.334746243786492e-08 7.050920334204942e-07 -3.1123096377710833e-07 2.6271828184799165e-07 6.012530802754335e-09 -3.81375866563493e-07 1.344464361860991e-07 -1.200103124177947e-07 2.195888044538088e-07 -1.0585749413259783e-07 2.736065496401132e-07 -2.644458489578997e-08 -1.2406302320393443e-07 -1.0508424351772397e-07 -7.964940164683151e-10 3.924814899812721e-06 -4.607806408769407e-06 2.4981393979744783e-06
PC3 5.594979615907556e-07 -1.523346157864849e-07 5.144274007568542e-07 3.4585511779900477e-06 3.154426339534977e-08 7.725977329061084e-07 1.5675708834816744e-08 2.3783559141861743e-07 -1.4831043349670218e-07 -6.99616909246299e-07 1.5708371006233748e-07 2.5393071538798693e-07 6.123106019696574e-08 -2.8935051130016384e-07 1.8682330774634792e-07 -1.402565686843909e-07 -2.4067203088912272e-08 -1.3706602954060892e-07 -1.9932825563924178e-07 2.190511472606011e-07 1.1358892763632334e-07 -1.0748291247915026e-06 6.009907276270191e-07 2.938061025517023e-07 -1.649235795974934e-06
PC4 1.418208332245404e-06 -9.480032780322511e-08 9.763480928035158e-07 3.154426339534974e-08 6.460034255636746e-06 1.1847697180002818e-06 -1.490524982428084e-07 5.820746357240308e-08 -6.225663691477223e-07 4.832969958745847e-07 1.671889934603869e-07 2.4622725655168013e-07 -5.454235486090515e-07 -9.321264124297479e-08 -7.396168217565381e-08 -9.285299606206195e-08 2.0949136388074584e-07 -6.761180986788684e-08 -1.679255884328564e-07 -1.076584741778549e-07 -6.243433549882813e-08 1.462608832191532e-06 -1.7339288372094178e-06 -2.0201938750597587e-06 5.558352991673795e-06
PC5 -2.1018048219750717e-06 -1.5208857437130044e-07 -7.629927148459828e-07 7.725977329061085e-07 1.1847697180002824e-06 1.1439902808118582e-05 2.992043821473506e-07 7.602076282179411e-07 -2.4556085665213603e-07 -2.7913172250863226e-07 -1.6024772134045922e-07 -7.131855885922375e-07 4.807047423522042e-07 -8.277501182518423e-07 3.6221078612085927e-07 -6.231275293838408e-08 -8.56999324325808e-08 5.334619026445454e-07 -2.2334858980476914e-07 3.970486180181436e-08 -4.8686770410067805e-08 -4.6773729011252816e-07 6.264950115745003e-07 -4.4694907029615515e-06 4.2212068707681175e-06
PC6 2.882451634282323e-07 -2.8141090645255637e-09 -2.601290247273167e-07 1.5675708834816923e-08 -1.4905249824280836e-07 2.992043821473507e-07 1.077063395441993e-05 1.5923936738165302e-08 -1.5340603419445932e-08 2.1672520715090576e-07 1.332768704378411e-07 -2.938201459128151e-07 -5.2306748621656815e-08 -3.029328668861815e-07 -1.2992268084332032e-07 -4.360918742878382e-08 -8.41357201238575e-08 3.684411943363847e-07 -2.6727234333870964e-07 -7.223990259036352e-08 -2.587379432418292e-07 4.029080299902236e-07 -1.204667225234332e-06 4.158908498782725e-06 -5.515040139895537e-07
PC7 1.6831324224325752e-06 4.424212258156115e-08 -7.334746243786496e-08 2.3783559141861743e-07 5.820746357240301e-08 7.602076282179414e-07 1.5923936738165646e-08 8.787019710683954e-06 3.834556515328782e-07 -2.937795325057156e-07 -1.746118665791764e-07 5.38195203433605e-07 6.079850922186278e-08 4.864396369884638e-07 -1.0897303547896039e-07 -1.821635578586489e-07 -2.8233577489002616e-07 -2.07083911300966e-07 1.3572009281393634e-07 1.903836094956719e-08 -1.1281058879271172e-07 1.3310825878271921e-06 1.1791736774623923e-06 -5.984982594191389e-06 -4.145903178664726e-07
PC8 -4.3018190847782583e-07 3.955072044307514e-08 7.050920334204933e-07 -1.4831043349670202e-07 -6.225663691477222e-07 -2.45560856652136e-07 -1.53406034194459e-08 3.834556515328782e-07 9.395197010716173e-06 2.839124392905862e-07 5.697504833410375e-08 -6.28924610075186e-07 2.5970447268256562e-08 1.3408936866997078e-07 -6.636486075018671e-08 -1.6772724624674162e-07 7.644438216125473e-08 4.84141248368859e-08 -2.6749703187801356e-07 -2.6958101889844917e-07 2.392549760363934e-07 1.3758485527604179e-06 1.877851832542411e-06 -3.92261645260887e-06 -4.499640786557823e-06
PC9 1.813425003622846e-06 6.017468425363587e-09 -3.112309637771084e-07 -6.996169092462989e-07 4.832969958745846e-07 -2.791317225086325e-07 2.1672520715090592e-07 -2.9377953250571565e-07 2.8391243929058636e-07 8.481647693889269e-06 -2.285841863484508e-07 -7.495888782938833e-08 -1.2491954974952253e-07 -2.0381351837684498e-07 -3.4615676137659855e-07 -9.11461541994496e-09 2.996263226531102e-07 1.7894911330958642e-07 -4.849347662964248e-07 -2.462855636482008e-07 -2.89669962158779e-07 -9.588889812663135e-07 3.791583212042517e-06 -2.9914238455473e-06 1.65010393094662e-06
PC10 -1.1381046832324899e-07 1.503670122350623e-08 2.627182818479914e-07 1.570837100623374e-07 1.671889934603867e-07 -1.6024772134045935e-07 1.3327687043784106e-07 -1.7461186657917632e-07 5.6975048334103644e-08 -2.2858418634845087e-07 8.615201075258326e-06 -2.413504484617018e-07 1.1756786000581978e-07 -2.577604530493755e-07 -1.5596911671726306e-07 1.700331583689267e-07 -1.5568244482773498e-08 -1.5859887563813122e-07 2.693685566560055e-07 2.7265547811831284e-07 -4.482840739791091e-08 5.232311252152307e-07 -2.413881737910251e-06 1.6719632386927293e-07 5.346696854172361e-06
PC11 5.25471732102446e-07 -1.0979661404852603e-07 6.012530802754488e-09 2.5393071538798667e-07 2.4622725655168e-07 -7.131855885922375e-07 -2.938201459128149e-07 5.381952034336051e-07 -6.289246100751859e-07 -7.495888782938824e-08 -2.413504484617016e-07 8.08627209315999e-06 -1.2890886057995896e-07 -6.310341274740302e-08 -1.039170667158577e-07 1.0554007509582604e-07 4.4543076221412224e-08 1.4538007921423458e-07 -1.9760957805506277e-08 1.5476233843278574e-07 3.382489374153141e-07 -6.2564368015482e-07 5.488488445532369e-07 1.8464532807601064e-06 6.842685859708478e-07
PC12 -2.0542177450661093e-06 4.666398812140832e-07 -3.813758665634927e-07 6.123106019696558e-08 -5.454235486090517e-07 4.807047423522042e-07 -5.23067486216567e-08 6.07985092218627e-08 2.5970447268256635e-08 -1.2491954974952237e-07 1.175678600058199e-07 -1.2890886057995901e-07 7.646981276680559e-06 7.718175946000364e-08 -5.9534993307273826e-08 -4.0525326904830397e-07 -2.0471621916118464e-07 1.1026787289638046e-07 -1.0336153655515206e-07 1.297754384866203e-07 -4.848489941707375e-08 4.717374377273414e-07 7.040801998046345e-07 7.67984032958387e-08 -1.8145656415164861e-06
PC13 1.328615848941813e-06 -3.4105818620836553e-08 1.3444643618609897e-07 -2.8935051130016384e-07 -9.321264124297501e-08 -8.277501182518423e-07 -3.029328668861818e-07 4.864396369884644e-07 1.3408936866997078e-07 -2.0381351837684512e-07 -2.577604530493753e-07 -6.3103412747403e-08 7.7181759460004e-08 7.1308721965992e-06 -3.259174691554939e-07 5.333305484546607e-07 8.851383171369726e-08 5.564649968323986e-08 -2.003980603325608e-07 3.131059274900936e-08 9.69131263585037e-08 1.3096456411493086e-06 4.885523257523999e-08 -3.0068292481474125e-06 -2.050215949413664e-06
PC14 -1.6915983312865587e-06 -2.5852222172623157e-07 -1.200103124177947e-07 1.8682330774634784e-07 -7.396168217565377e-08 3.6221078612085917e-07 -1.299226808433203e-07 -1.0897303547896025e-07 -6.636486075018664e-08 -3.461567613765987e-07 -1.5596911671726311e-07 -1.0391706671585753e-07 -5.953499330727384e-08 -3.259174691554941e-07 7.842968375779925e-06 4.079883218901914e-08 1.228465737448313e-07 -3.004637760221438e-08 9.8091921978301e-08 9.72322832353053e-08 -3.184820988797903e-08 1.0339212404119269e-06 -4.952767910080303e-06 8.980153758536917e-07 8.171596750626228e-06
PC15 -1.4509824679601417e-06 -4.2579325536422317e-07 2.1958880445380851e-07 -1.4025656868439093e-07 -9.285299606206205e-08 -6.231275293838436e-08 -4.360918742878369e-08 -1.8216355785864897e-07 -1.6772724624674188e-07 -9.11461541994492e-09 1.700331583689265e-07 1.0554007509582621e-07 -4.0525326904830397e-07 5.333305484546605e-07 4.0798832189018995e-08 7.749885593479697e-06 2.266536375689449e-07 -4.954037565398052e-07 -7.837224946405794e-08 -3.3961560017370775e-08 2.100117055012385e-07 3.869663767334975e-08 -1.933801674314379e-06 6.048525314893027e-06 -3.3389043344437345e-06
PC16 -4.0723490759171793e-07 -3.7261651172312395e-07 -1.058574941325981e-07 -2.4067203088912256e-08 2.0949136388074597e-07 -8.569993243258062e-08 -8.413572012385755e-08 -2.8233577489002606e-07 7.64443821612548e-08 2.9962632265311014e-07 -1.5568244482773432e-08 4.454307622141227e-08 -2.047162191611844e-07 8.851383171369734e-08 1.228465737448313e-07 2.26653637568945e-07 7.867694598414702e-06 -2.463186630072321e-07 8.927787486592495e-08 -4.998803598682031e-07 5.481295090488903e-08 -1.2696888071475295e-06 -6.105091063643467e-07 -2.4465067006991405e-06 7.63684427400922e-06
PC17 9.398501620163096e-08 1.0038465239078458e-07 2.736065496401136e-07 -1.3706602954060887e-07 -6.761180986788664e-08 5.334619026445456e-07 3.684411943363846e-07 -2.070839113009662e-07 4.841412483688599e-08 1.789491133095862e-07 -1.585988756381311e-07 1.4538007921423424e-07 1.1026787289638039e-07 5.564649968323971e-08 -3.0046377602214096e-08 -4.95403756539805e-07 -2.46318663007232e-07 7.131114629598472e-06 1.246108294139994e-07 -1.3217944805222804e-07 2.893587997459809e-08 -3.477574870810018e-07 -1.280641197626917e-06 3.4711767873558894e-06 8.094469328408862e-07
PC18 -1.3146554967086674e-07 1.609569264095071e-08 -2.6444584895789672e-08 -1.9932825563924197e-07 -1.6792558843285653e-07 -2.2334858980476922e-07 -2.6727234333870964e-07 1.3572009281393647e-07 -2.674970318780135e-07 -4.849347662964248e-07 2.6936855665600567e-07 -1.9760957805506466e-08 -1.0336153655515216e-07 -2.0039806033256086e-07 9.809192197830084e-08 -7.837224946405784e-08 8.927787486592495e-08 1.2461082941399934e-07 7.2408568661478695e-06 -1.3964047248079971e-07 1.7059316189856685e-07 -6.244942981278401e-07 -1.4252884365252726e-06 8.969263198549495e-07 2.2667595212848716e-06
PC19 1.597445446894065e-06 1.2537437924767902e-07 -1.2406302320393443e-07 2.1905114726060099e-07 -1.0765847417785489e-07 3.9704861801814334e-08 -7.223990259036347e-08 1.9038360949567232e-08 -2.695810188984491e-07 -2.462855636482009e-07 2.726554781183128e-07 1.5476233843278587e-07 1.2977543848662046e-07 3.131059274900936e-08 9.723228323530521e-08 -3.3961560017370874e-08 -4.998803598682029e-07 -1.321794480522282e-07 -1.396404724807998e-07 7.117968443058776e-06 3.523252550341533e-07 -6.985253652365591e-09 -6.487878130056727e-07 2.8930627548451242e-06 -1.2107969351703996e-06
PC20 1.3887516565388922e-06 -2.0176111399789093e-08 -1.0508424351772419e-07 1.1358892763632336e-07 -6.243433549882806e-08 -4.868677041006757e-08 -2.587379432418292e-07 -1.1281058879271156e-07 2.392549760363937e-07 -2.8966996215877934e-07 -4.482840739791102e-08 3.3824893741531413e-07 -4.8484899417073965e-08 9.691312635850369e-08 -3.1848209887978975e-08 2.1001170550123837e-07 5.4812950904888904e-08 2.8935879974598068e-08 1.7059316189856688e-07 3.5232525503415313e-07 6.538080140032863e-06 9.97318962817209e-07 -1.9101193437814024e-06 4.234359336171135e-06 -1.2213712443759022e-07
proband -6.90827511566289e-06 1.8401840919300795e-07 -7.964940164688058e-10 -1.0748291247915036e-06 1.4626088321915322e-06 -4.6773729011252986e-07 4.029080299902227e-07 1.3310825878271921e-06 1.3758485527604151e-06 -9.588889812663158e-07 5.23231125215233e-07 -6.256436801548199e-07 4.717374377273413e-07 1.3096456411493099e-06 1.033921240411929e-06 3.8696637673351554e-08 -1.2696888071475312e-06 -3.477574870810013e-07 -6.244942981278382e-07 -6.9852536523651194e-09 9.973189628172112e-07 0.0004420545183429712 -0.00024984784963729724 2.8211572063019088e-05 3.097374225265543e-07
