 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0011661176073153848 -1.1841178221820228e-06 -6.015365961738949e-06 8.747091302557037e-07 2.9470576104304197e-06 -2.1265706677506335e-06 7.243993815736897e-06 4.386539495880763e-06 2.234491772917305e-06 -1.3283294714024352e-06 -5.764917410330111e-07 9.347131483533519e-06 -7.047827637984109e-06 4.6284003584530375e-06 -5.4854571589864944e-06 -4.208573951962194e-06 3.0584129799709704e-06 3.586552711468182e-06 4.0673243031021485e-06 1.113487993751968e-05 -2.1523662100077533e-06 1.1725383506405418e-05 4.71020384978933e-05 -5.994558929492796e-05 -1.104244202851647e-05
PC1 -1.184117822182023e-06 4.391795431166242e-06 -3.4713750670548524e-06 -2.2192360874769354e-07 -4.956589856924784e-07 -2.966378318576774e-07 -1.1313875871968991e-07 -4.420850909292651e-07 3.845450030662208e-07 2.08118613233089e-07 2.3066609813604e-07 -3.5739049235309525e-07 1.3623119456852476e-06 1.3640075323982558e-07 -9.874187544148072e-07 -1.3690320456286708e-06 -1.2275514211641236e-06 2.2557829237280626e-07 -1.6907148799341812e-07 3.9474400718190713e-07 4.670722022454193e-07 2.708976763601848e-06 4.0079478809592405e-06 9.975036438487642e-07 -3.175387300476093e-06
PC2 -6.015365961738936e-06 -3.4713750670548524e-06 9.939527756779251e-05 2.946466050185637e-06 3.7955591531044376e-06 -9.386968095852874e-07 4.369358919736277e-07 8.181165734398906e-07 7.824529115105973e-07 1.9525330246699856e-07 2.5173218986419443e-06 4.397315743340901e-07 6.340544382615198e-07 -4.995088866333584e-07 3.5950713903757598e-06 -7.844944155025632e-08 -3.59088378166696e-06 2.080586366434281e-06 3.4200011188536526e-07 -3.1635972735456013e-06 -1.0807263597408515e-06 2.8155894069481607e-06 1.9898050466047327e-06 1.638858638555553e-05 -1.2045076998828072e-05
PC3 8.747091302557021e-07 -2.2192360874769343e-07 2.946466050185637e-06 9.343987722777646e-06 3.659514789958029e-07 2.576883151789788e-06 -1.0562145436020444e-07 1.9351353564612732e-06 3.3312606955881437e-07 -1.5306906283066872e-06 3.616305889027713e-07 1.2603390217512734e-08 4.829656805240284e-07 -1.7119300714336673e-06 6.18429569023353e-07 -1.0350502774346164e-06 3.100591633547931e-08 -7.994181801585103e-07 -2.957692728914735e-07 1.1805536758127772e-06 8.859508897121378e-07 -1.382402544647738e-06 -2.2323757283645476e-07 -5.37345368090375e-07 -2.5287755917804463e-06
PC4 2.9470576104304192e-06 -4.956589856924784e-07 3.795559153104439e-06 3.6595147899580283e-07 1.5552911077488293e-05 3.902520676133019e-06 -6.470480277105493e-07 7.092061174222825e-07 -1.5746863904712249e-06 1.0036421228978229e-06 2.901330377488434e-07 1.1667527582994595e-06 -2.0388365625769448e-06 -5.706217151847943e-07 2.2086591596273802e-07 6.55916980915853e-07 4.6189710496029454e-07 -1.9675873601766576e-07 -3.753403409639058e-07 1.2809189034175887e-07 -7.518754773126761e-08 6.328757466520564e-06 -1.3229773987247315e-05 4.8231826066971255e-06 1.1657898871696494e-05
PC5 -2.1265706677506365e-06 -2.966378318576777e-07 -9.386968095852866e-07 2.5768831517897877e-06 3.9025206761330176e-06 3.3108683343477936e-05 1.4632845585752657e-06 4.943083460934845e-06 -1.0389469282500163e-06 -1.9596650874969887e-06 -3.069069449178095e-07 -1.8974796845170103e-06 4.4626891249725435e-07 -3.0544483894683626e-06 1.0077902559983734e-06 -2.5148441346226653e-07 -7.099756231595553e-07 1.964383443820716e-06 -6.054288877142988e-07 1.0821862761855385e-06 3.8018135310760265e-08 -6.05145180454755e-06 6.122286625964982e-06 -2.459273913102361e-05 9.958580562211842e-06
PC6 7.243993815736898e-06 -1.1313875871968991e-07 4.369358919736265e-07 -1.0562145436020568e-07 -6.470480277105494e-07 1.463284558575265e-06 3.20981525429528e-05 2.4457606127098356e-07 -2.1733534738248543e-07 3.719035446501962e-07 -5.219102084651758e-07 -1.2047755531293272e-07 2.3108954379651293e-07 -1.010493854167841e-06 3.02049316519109e-07 5.066852573563634e-07 -1.358964423530587e-06 1.046819320089806e-06 -9.001929831179371e-07 -1.1915374587289403e-06 -5.576280277349199e-07 1.5008984617310052e-06 -7.316301408709101e-06 2.298414905294203e-05 -1.1077018047056214e-05
PC7 4.386539495880768e-06 -4.4208509092926517e-07 8.181165734398919e-07 1.9351353564612732e-06 7.092061174222824e-07 4.943083460934845e-06 2.4457606127098425e-07 2.561255749445925e-05 1.0669555842703726e-06 -1.3892154742174696e-06 -8.173692768371436e-07 1.644502061729937e-06 1.1083833645769385e-06 1.4997298017474886e-06 -3.3731138793288344e-07 -2.5450581709071023e-07 -1.0813017319637723e-06 -4.4493809592272856e-07 6.772844670230435e-07 -2.8554682967860235e-07 -3.1748564220915826e-07 -1.5373295593575217e-06 6.9680134932297684e-06 -2.8066699530280248e-05 -2.413993722774956e-06
PC8 2.2344917729173026e-06 3.8454500306622084e-07 7.824529115105985e-07 3.331260695588146e-07 -1.5746863904712247e-06 -1.0389469282500156e-06 -2.1733534738248617e-07 1.0669555842703722e-06 2.805118967408985e-05 5.116785257932843e-07 1.4006691224995919e-06 -2.0084780711128215e-06 -3.347513676787214e-07 6.072678533692466e-07 -5.808963161641268e-07 -8.62655578778721e-07 -2.153488874219015e-07 -6.902529166958597e-07 -2.9485903596866823e-06 -1.0045644753718581e-07 1.1874661126655074e-06 -2.644629567044809e-06 1.825787632588568e-05 -2.1655649434356128e-05 -1.3146956562370474e-05
PC9 -1.3283294714024378e-06 2.0811861323308924e-07 1.9525330246699803e-07 -1.5306906283066879e-06 1.0036421228978227e-06 -1.9596650874969887e-06 3.719035446501964e-07 -1.3892154742174696e-06 5.11678525793284e-07 2.4094856913870757e-05 -2.4500992716236395e-06 7.484377550819514e-07 -8.391541254410657e-07 -5.996359640199099e-07 -6.475044842320854e-07 1.5187344140091455e-07 7.927268619363018e-07 8.830587110715949e-07 -9.292239680777846e-07 -1.1003298731337034e-06 -8.852807963500181e-07 -6.327388879941249e-07 1.962371917780533e-05 -1.669615936395986e-05 -6.487369038173106e-06
