 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00021554237494778397 3.352010520604553e-07 -2.27079686516696e-06 -3.954034967032749e-07 -3.0554436926826215e-07 -1.8781656768907495e-07 3.535068055375467e-08 4.902745983313419e-07 9.725504974991354e-08 7.484802011870277e-07 6.573839838875481e-08 1.9522106168515604e-07 -3.751060227153826e-08 2.2987914056834356e-07 -5.9467019020724205e-08 -4.5847332219138914e-07 -2.738661757415296e-07 1.3853462797192754e-07 -2.0325892103970833e-07 6.570506348306591e-07 2.0620048915974346e-08 6.234572964158895e-07
PC1 3.352010520604554e-07 7.012044222387385e-07 -6.144569434542714e-07 4.6566155883613575e-08 -6.670469899369058e-08 -2.7356184448685316e-08 3.757978070718174e-09 3.654276658046282e-08 8.979826565072913e-08 -1.6540367328499526e-08 4.402531925928661e-08 -3.790257098151155e-08 2.227099435325103e-07 7.314514817255151e-09 -1.0089581409624395e-07 -1.752932481468141e-07 -1.5643945344020532e-07 2.7782298245068667e-08 5.473040811145041e-08 2.754109248008571e-08 1.4907289514470877e-08 4.093973021951577e-07
PC2 -2.2707968651669602e-06 -6.144569434542712e-07 1.713638626327984e-05 2.0892104306762393e-07 5.854824001521978e-07 -1.8446664335359217e-07 -9.543317140608752e-08 2.1234085509262152e-08 9.458993703521234e-08 6.2420597691778125e-09 -1.7584246410840337e-08 5.909119431238259e-08 -2.033180551978068e-07 1.0140092032597532e-08 -1.6278606855000583e-07 8.233405515112767e-08 -1.699798499706891e-07 1.8170067154805617e-07 -1.729576705290377e-08 -1.1360020757485349e-08 -2.1059201404849523e-08 -3.574531461692935e-07
PC3 -3.954034967032751e-07 4.6566155883613615e-08 2.0892104306762387e-07 1.5243456668325947e-06 2.5631675332463304e-08 2.5009786240541186e-07 1.9229319601385695e-08 6.223639814576376e-08 -5.7704808534972217e-08 -3.2523280681763415e-07 3.374150710656307e-08 1.390818717514541e-07 5.743832407618281e-08 -1.7378321044030372e-07 -1.4380546967057692e-09 4.630985967772995e-09 9.106418504263479e-09 -1.0961031780918229e-07 -1.3902533220578388e-07 1.1200032136256324e-07 3.277639771269394e-08 -4.4837543994242185e-07
PC4 -3.055443692682622e-07 -6.670469899369055e-08 5.854824001521977e-07 2.56316753324633e-08 2.672836734401227e-06 4.363615504682352e-07 -2.029521260146438e-07 -1.767799616030296e-08 -3.7359644790826854e-07 2.360918204106331e-07 8.54342520509349e-08 9.928776228578293e-08 -1.9835749481202883e-07 2.457957375421363e-08 -1.098704014029407e-07 -3.092223955504427e-08 7.816857862227978e-08 1.2620342819059133e-08 -9.347171479697432e-08 -6.796285697309912e-08 -1.2729094039334507e-08 3.6015375113856284e-07
PC5 -1.878165676890741e-07 -2.735618444868533e-08 -1.844666433535922e-07 2.5009786240541186e-07 4.363615504682355e-07 4.8175480170003355e-06 5.651203712461859e-08 5.046731473388435e-07 -5.854496669413553e-09 -6.237193185873541e-08 -8.657486960135666e-08 -3.025351936036639e-07 1.60722764945896e-07 -2.6634623689347333e-07 1.8790628237925397e-08 5.841165801912848e-08 -6.121914082119677e-08 2.539744051573919e-07 -1.0698323294632552e-07 8.595240597109433e-08 6.655560511952715e-08 3.6922259269062416e-08
PC6 3.5350680553754804e-08 3.7579780707182175e-09 -9.54331714060878e-08 1.922931960138565e-08 -2.0295212601464386e-07 5.651203712461862e-08 5.758326903476693e-06 2.2588385187147258e-08 1.211896966325184e-10 1.0662932095245683e-07 -1.4381879465602487e-08 -1.4059025287003432e-07 2.4844174057403853e-08 -2.0009261396776904e-07 -1.3076447702173375e-08 -3.569211846913017e-08 -3.113584545580673e-08 2.3828800551242162e-07 -6.007170045335899e-08 -3.8803321768943425e-08 -8.142720427569057e-08 7.449835194363759e-07
PC7 4.902745983313419e-07 3.6542766580462815e-08 2.1234085509262123e-08 6.223639814576373e-08 -1.7677996160303047e-08 5.046731473388434e-07 2.2588385187147248e-08 4.759877020413451e-06 2.435793648069371e-07 -6.763060557118594e-08 -3.0720473452542845e-08 3.818391042681396e-07 7.048669857862673e-08 2.9910545233532955e-07 -5.3387797172136225e-08 -1.6933419737680475e-07 -1.2018712955287639e-07 -2.6263684414653738e-08 6.489773808336445e-08 -4.7965994185950287e-08 -1.06928610061396e-07 2.854594893733911e-07
PC8 9.725504974991405e-08 8.97982656507291e-08 9.458993703521226e-08 -5.7704808534972217e-08 -3.7359644790826844e-07 -5.854496669413544e-09 1.2118969663256735e-10 2.4357936480693714e-07 4.829260855945236e-06 4.666373458825307e-09 1.666102419308763e-07 -2.3415590113500502e-07 8.61207923614971e-08 -5.737175267115779e-08 6.007650010112938e-08 -1.0949776369604398e-07 3.1602278751665074e-08 9.322522466376347e-08 -3.5563015702904534e-08 -3.404595048618881e-08 9.340676165301663e-08 3.462346234580956e-07
PC9 7.48480201187028e-07 -1.654036732849951e-08 6.242059769177796e-09 -3.2523280681763404e-07 2.36091820410633e-07 -6.237193185873541e-08 1.0662932095245678e-07 -6.76306055711859e-08 4.6663734588253986e-09 4.572598802672139e-06 -4.94260122608468e-08 -1.4763041358963734e-07 -5.52452341284776e-08 -1.4861097653583164e-07 -7.433898704180879e-08 8.554775963793354e-09 8.792770344438823e-08 1.3801617426644782e-07 -1.478936724115778e-07 -6.211372911001401e-08 -8.041245349486944e-08 3.1770705369047784e-08
PC10 6.573839838875483e-08 4.402531925928661e-08 -1.758424641084016e-08 3.3741507106563134e-08 8.543425205093477e-08 -8.657486960135654e-08 -1.4381879465602542e-08 -3.072047345254289e-08 1.6661024193087633e-07 -4.9426012260846886e-08 4.237191238842599e-06 -2.34359481606762e-07 1.5481149265395653e-07 -1.9688741609540546e-07 -1.0476733683785297e-07 -6.250226010842146e-08 -1.6371604474241684e-07 2.1448366039383024e-08 1.8190454983390652e-07 1.487145948753866e-07 6.754992948920011e-08 8.606514767391624e-07
PC11 1.9522106168515561e-07 -3.790257098151151e-08 5.909119431238273e-08 1.390818717514541e-07 9.928776228578294e-08 -3.02535193603664e-07 -1.405902528700343e-07 3.818391042681397e-07 -2.3415590113500507e-07 -1.4763041358963723e-07 -2.3435948160676195e-07 4.1101231180932186e-06 -4.5949807859996415e-08 -5.854621831484377e-08 -1.3395582822585294e-07 9.112653404372435e-08 1.3703454645387137e-08 1.804236455981463e-07 -2.0678688904784927e-08 7.48539416975198e-08 1.6141901706731747e-07 -6.661376005637729e-07
PC12 -3.7510602271538086e-08 2.227099435325103e-07 -2.0331805519780685e-07 5.7438324076182876e-08 -1.983574948120289e-07 1.6072276494589614e-07 2.484417405740394e-08 7.048669857862677e-08 8.612079236149705e-08 -5.5245234128477644e-08 1.548114926539565e-07 -4.594980785999638e-08 3.970189510132499e-06 2.5468191083999875e-08 -1.5506052682676537e-08 -7.948641950533047e-08 -1.1039703649051529e-07 -3.449182796173651e-08 5.849845486464874e-08 -8.575569617228757e-08 -9.645027235561401e-08 3.529014865496751e-07
PC13 2.298791405683434e-07 7.314514817255104e-09 1.0140092032597515e-08 -1.7378321044030378e-07 2.4579573754213603e-08 -2.663462368934734e-07 -2.000926139677691e-07 2.991054523353293e-07 -5.737175267115783e-08 -1.4861097653583164e-07 -1.9688741609540538e-07 -5.854621831484381e-08 2.5468191083999855e-08 3.769448831823632e-06 -4.9379149379729614e-08 1.8425229573958135e-07 6.97857969868623e-08 3.686315772098024e-08 -1.4848646480511272e-07 6.229991342423673e-08 2.58618091612921e-08 4.720865829914893e-08
PC14 -5.946701902072407e-08 -1.0089581409624393e-07 -1.6278606855000615e-07 -1.4380546967057783e-09 -1.0987040140294074e-07 1.879062823792536e-08 -1.3076447702173271e-08 -5.338779717213622e-08 6.007650010112941e-08 -7.433898704180879e-08 -1.0476733683785294e-07 -1.3395582822585286e-07 -1.550605268267651e-08 -4.937914937972964e-08 4.141441894934201e-06 -3.5988870126075935e-08 -5.934832353551629e-08 -2.363499205222122e-08 1.0088506361017466e-07 1.133211804261944e-07 -3.466359107755105e-08 4.010374169370692e-07
PC15 -4.5847332219138994e-07 -1.752932481468141e-07 8.23340551511278e-08 4.630985967773003e-09 -3.092223955504427e-08 5.84116580191284e-08 -3.569211846913013e-08 -1.6933419737680483e-07 -1.0949776369604402e-07 8.554775963793305e-09 -6.250226010842149e-08 9.112653404372439e-08 -7.948641950533045e-08 1.842522957395815e-07 -3.598887012607598e-08 3.89251096315693e-06 1.4990632221674522e-07 -1.732944036282373e-07 -1.372650581395491e-07 1.0392035696982825e-07 6.739913526488268e-08 -2.145705958447572e-07
