 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0006290291119618105 1.6748315130369153e-06 7.169906949649344e-07 -7.514445442459328e-08 1.6706381597205692e-06 -1.4359294590622187e-06 1.1284851643284394e-06 1.0915596574653772e-06 1.6317443284400112e-06 1.4339227935920182e-06 7.189802222596084e-08 3.296380327067483e-06 -3.1448122639410914e-06 1.578702655753822e-06 -1.7592835812987636e-06 -1.9599552140323713e-06 -2.2722491338135483e-06 -1.1227030215933056e-06 -6.73341345509774e-07 2.7766835437824418e-06 3.8319404256216044e-07 -6.341573828811163e-06 4.8553988077045775e-05 6.317235286204626e-05 -5.3762492147167005e-05 -3.810705330385095e-05 -0.00011904421183590901 6.627623418443838e-06
PC1 1.6748315130369153e-06 2.1657505667388195e-06 -1.7110664001462442e-06 -1.7503621063588357e-07 -5.269287419493713e-08 -3.0035200235330323e-07 5.580853273638748e-08 1.4567619666158698e-07 6.126427222345112e-08 -7.655794146116001e-08 1.05878803006174e-07 -5.2899949183181295e-08 5.712959461603039e-07 -1.5226661642006456e-07 -3.443429999475704e-07 -6.329110245653946e-07 -5.276557615857504e-07 1.8678018254059647e-07 -4.399644392331585e-08 1.892188342586579e-07 -7.247363353363198e-08 2.505526116000079e-07 1.7666537020996133e-06 -1.7090771882141421e-06 -1.369128942463612e-06 3.2892499251950856e-06 5.299159202532774e-06 -8.052695804021518e-07
PC2 7.1699069496493e-07 -1.711066400146244e-06 4.446341407790073e-05 9.196037408419608e-07 1.248496587221624e-06 -5.000980851888738e-07 -4.8721305965609504e-08 -2.1703022920394625e-07 1.0598092790858755e-06 -2.748333729771778e-07 3.85047991458025e-07 -4.996580301724162e-07 -7.368542378017249e-07 5.63334410591109e-07 -8.273231826600583e-07 3.669380383047603e-07 -1.5305305517352016e-08 7.491301681633504e-07 3.2600210941780383e-07 -3.951045290237884e-07 -2.9075496968227424e-07 1.2745093952935538e-06 1.9754618881853086e-06 6.001406899921353e-06 -7.914311821515178e-06 4.803253536409084e-06 -7.0858210381327405e-06 3.481672295910929e-07
PC3 -7.514445442459403e-08 -1.7503621063588357e-07 9.196037408419602e-07 4.23201161529039e-06 1.193196062881823e-07 9.90739877517412e-07 1.0952549078762428e-08 3.4763780043607254e-07 -2.1857297164162543e-07 -8.802332852962359e-07 1.2017647143727665e-07 2.977950401966912e-07 3.404201410380777e-08 -5.601054311628734e-07 9.34426466915385e-08 -4.3749138408141854e-08 1.9289409315804266e-07 -3.0376510304045524e-07 -4.1575845547633694e-07 3.2056698435216245e-07 1.1506564397203934e-07 -5.783785528315544e-07 -2.3163842663254744e-06 -4.4659776025300384e-06 2.272125987895207e-07 3.893523490898453e-06 8.364487433447632e-07 3.864057872321256e-06
PC4 1.6706381597205698e-06 -5.269287419493711e-08 1.2484965872216245e-06 1.1931960628818222e-07 7.88659664903164e-06 1.517804110954259e-06 -3.242851056058272e-07 1.5416139127703516e-07 -1.1143380631030763e-06 4.111996552536116e-07 2.3763648199811757e-07 1.8399438608870918e-07 -8.359033056002599e-07 -4.4137688820256575e-07 -8.97542505580142e-08 -1.2054114221476209e-07 4.928684251541783e-08 -3.234540172465959e-09 -3.979810341274919e-07 -1.625856137617673e-07 1.3035797315959156e-07 1.4178514377651798e-06 -3.372368551335704e-06 -1.774252508143942e-06 -2.2396983291937204e-06 6.922874883531758e-06 -1.4759098840792638e-07 4.029096772346271e-06
PC5 -1.4359294590622168e-06 -3.003520023533033e-07 -5.00098085188873e-07 9.907398775174114e-07 1.5178041109542595e-06 1.4845877841110979e-05 3.92456703479582e-07 9.708378094954346e-07 -6.729550465009281e-07 -3.360961107016858e-07 -1.9894032451388646e-07 -1.0635125698442445e-06 5.370578442518117e-07 -9.212378228329967e-07 5.443057122983021e-07 -1.4396337956232066e-07 -1.2489726188456495e-07 6.707767418558641e-07 -3.2239845270469936e-07 2.1269759129969374e-07 8.883125727954862e-08 2.459350467619087e-07 2.3528930951555953e-06 -9.180683612334433e-06 -1.5269120562402834e-05 1.15638212853439e-05 1.1927963247978418e-05 4.067137859448735e-06
PC6 1.1284851643284392e-06 5.5808532736387346e-08 -4.8721305965609485e-08 1.0952549078762365e-08 -3.242851056058273e-07 3.924567034795813e-07 1.400769977570597e-05 -2.3973712056943753e-08 3.2058541496594724e-07 1.8156569415222177e-07 8.458596634602853e-08 -3.967299680030776e-07 2.0388424540321197e-07 -3.1389027775986e-07 -2.0977502542534852e-07 3.678632071332254e-08 -8.632378341341188e-08 2.5254608987385284e-07 -3.7944577209076846e-07 -1.6738092504302139e-07 -4.4397520555177236e-07 2.053984043060127e-06 -4.6238065742380425e-06 -7.578089791444678e-06 6.728252533180335e-06 2.438617423265873e-06 5.314613980470887e-06 4.37043735899613e-06
PC7 1.0915596574653774e-06 1.4567619666158695e-07 -2.170302292039464e-07 3.4763780043607243e-07 1.5416139127703535e-07 9.708378094954348e-07 -2.3973712056943687e-08 1.168640262921238e-05 7.453574099516726e-07 -2.3786143397320967e-07 -1.4986379274840902e-07 1.079533611209971e-06 1.4996702871310714e-07 4.566365514480408e-07 -1.2484968220477296e-07 -3.7329006975882597e-07 -2.842047400487692e-07 -1.1508150747516943e-07 1.1574858685140877e-07 3.497691511136669e-08 -2.2051124891948265e-07 3.2235248917215593e-06 5.653155658037778e-07 1.0846340709964937e-06 -3.7990858561933604e-06 -2.1059638901829895e-06 1.8478829704151814e-06 -9.717419386406977e-06
PC8 1.6317443284400142e-06 6.126427222345095e-08 1.0598092790858761e-06 -2.1857297164162537e-07 -1.114338063103076e-06 -6.729550465009281e-07 3.2058541496594745e-07 7.45357409951673e-07 1.2567811040775033e-05 3.3194427276605626e-07 4.189718232295017e-08 -7.426795804535329e-07 1.4777489002434607e-07 7.226996313219307e-08 -1.3135312398493943e-07 -5.084955780207292e-07 6.06810608462228e-09 7.928755772643804e-08 -4.799332566304294e-07 -3.244363878928411e-07 2.6989275224762237e-07 1.9029196381389728e-06 4.281114680002599e-06 3.1594207505514857e-06 -8.60036611621764e-06 -6.740298681667271e-06 -5.702465877581815e-06 1.0759095326070668e-06
PC9 1.4339227935920192e-06 -7.655794146115986e-08 -2.748333729771776e-07 -8.802332852962356e-07 4.1119965525361135e-07 -3.3609611070168625e-07 1.815656941522217e-07 -2.378614339732097e-07 3.319442727660565e-07 1.10662247345017e-05 -3.409344518059196e-07 7.275811454360196e-08 -4.68611943120771e-07 -5.6195791177002515e-08 -7.450208599120398e-07 3.289113295758079e-07 5.322103482424503e-07 5.748608597917448e-07 -2.461171657906831e-07 -1.400260804436861e-07 -5.534607883384577e-07 -1.0555103112732786e-06 6.149138896887994e-06 1.7990310481956608e-06 -7.614800502469547e-06 1.6300350790648244e-06 -3.1921559936473526e-06 -2.885827236623983e-06
