 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00033495105019784057 5.077494996824153e-07 -2.8648942696781017e-06 -6.176145214799521e-07 6.889281655783507e-07 -2.1995656845112796e-07 2.0307681264363518e-07 1.5129928972040874e-06 7.154680574598397e-07 4.2342990451143563e-07 -3.2917311197336297e-07 6.294214703650133e-07 -3.7308273896734e-07 8.072591730261805e-07 1.7853184266333753e-07 -7.758826478626913e-07 -4.0964741275082885e-07 -5.612015676163904e-07 4.361577192441996e-07 1.1390110325122762e-06 3.162502977517237e-07 2.853465166884562e-06 1.4162839918849533e-05 -3.095367044797756e-05 -1.3729838859832538e-06
PC1 5.077494996824151e-07 1.1728766554041314e-06 -9.75289641126865e-07 -1.2098292861475533e-08 -7.390038871530683e-08 -1.6853094541383097e-07 2.5569797098843082e-08 1.262894267042638e-07 1.3483241253386995e-07 -5.5839044453874534e-08 1.284983622485483e-07 -8.426953785918242e-08 2.981984882375061e-07 -8.194965820709436e-08 -1.3417713517936834e-07 -2.961741540353794e-07 -2.282538020567302e-07 2.7960325400009593e-10 -1.6749408236730768e-08 7.949143325570444e-08 9.543445145926788e-09 8.439556523189931e-07 -1.0955284566626655e-06 2.288087787684152e-06 5.918873576261975e-07
PC2 -2.864894269678101e-06 -9.752896411268652e-07 2.5203057950648717e-05 4.2417803237422703e-07 8.842207836163206e-07 -1.041398690631332e-07 -4.644068642535121e-08 -2.0716437265106175e-07 2.4500901399187464e-07 -1.5554697224520527e-08 -4.7193183738876766e-08 -9.75105675848476e-08 -2.450187026263522e-07 2.514681142053181e-07 -3.402451873236729e-07 2.458797106600683e-07 -9.315431347473326e-08 6.028721486452105e-07 6.268825324861029e-08 -2.8526703105051936e-07 8.987946152778055e-08 -5.680229464655738e-07 2.492894757060696e-08 6.731180769402689e-07 1.6775232848894458e-06
PC3 -6.176145214799521e-07 -1.2098292861475511e-08 4.241780323742269e-07 2.404394105495565e-06 5.1685866144526447e-08 4.907108560630134e-07 1.773799371446085e-08 9.617717738103628e-08 -1.0339787316012373e-07 -4.564192507728952e-07 1.787651269159698e-08 1.5918699939755354e-07 1.1393822919433291e-07 -3.8329700797338495e-07 -6.185130682114822e-08 1.9432211749957113e-09 2.4088449940464186e-08 -1.2694953889917132e-07 -3.0187863519714477e-07 1.9490958254100225e-07 6.528344159078335e-08 -5.084871120654661e-07 -1.1061405821057526e-06 -7.465389694564788e-09 7.202874625636831e-07
PC4 6.889281655783521e-07 -7.390038871530684e-08 8.842207836163208e-07 5.168586614452639e-08 4.276869243329917e-06 9.601014414391012e-07 -2.964601119378976e-07 7.830493796321604e-08 -7.438613938987891e-07 1.5707269638856723e-07 1.5225573967637933e-07 -7.307699977556506e-10 -3.8125090536814133e-07 -1.870304154440614e-07 -8.399311865622585e-08 -4.0374803691617876e-08 7.547383319088692e-08 1.2343459495063419e-07 -1.6360540599846907e-07 -1.0498417640857403e-07 2.2711680203914456e-08 1.9288969175508892e-07 4.329069321835645e-07 -1.5724086809726612e-06 1.3147206111542367e-06
PC5 -2.199565684511271e-07 -1.6853094541383097e-07 -1.0413986906313336e-07 4.907108560630138e-07 9.601014414391014e-07 8.222789671453087e-06 1.5315814650829058e-07 7.269500799094677e-07 -4.789443983906975e-07 -1.6838371669028623e-07 -2.2252291525793733e-07 -6.237141270114202e-07 3.5034699479470745e-07 -5.110450201589042e-07 2.192421944311228e-07 -2.158134190951974e-08 -9.31492121115303e-08 3.9750921165637236e-07 -1.482653622167151e-07 3.031887159864811e-07 1.079431763461068e-07 6.14748849960772e-07 -3.6217384599922435e-06 8.053237970264842e-06 -1.3537398483822613e-06
PC6 2.030768126436353e-07 2.556979709884309e-08 -4.644068642535146e-08 1.773799371446101e-08 -2.964601119378976e-07 1.5315814650829068e-07 8.10531990352335e-06 1.1492210887742512e-08 7.428034022557871e-08 3.1913569317594284e-08 3.022417013015929e-08 -1.4620395781528926e-07 1.1332145266736906e-07 -2.4431082544992137e-07 -2.8083079157189472e-08 2.1554039254550975e-08 -2.47561717766806e-08 2.5830897747096867e-07 -9.954195487250285e-08 -2.0790630629001477e-08 -2.2755766116805485e-07 1.0980912180118632e-06 -3.57330910768346e-06 3.260851825522778e-06 1.733485186150534e-06
PC7 1.5129928972040868e-06 1.2628942670426373e-07 -2.0716437265106162e-07 9.61771773810362e-08 7.830493796321602e-08 7.269500799094678e-07 1.1492210887742309e-08 6.638765945129981e-06 3.907733190573597e-07 -1.3133987976487435e-07 -6.511879924425445e-08 5.475003869938567e-07 1.0148582998948626e-07 2.906689350611223e-07 -5.913391518620715e-08 -3.253591561734843e-07 -1.5901692969385523e-08 -3.0090085322681665e-08 4.056745730158823e-08 1.0071502654002979e-08 -1.503186901161675e-07 5.357436804376041e-07 -1.195460345515357e-07 2.2588332312232675e-06 -2.063382537913513e-06
PC8 7.15468057459839e-07 1.3483241253386987e-07 2.450090139918745e-07 -1.0339787316012369e-07 -7.43861393898789e-07 -4.789443983906974e-07 7.428034022557867e-08 3.907733190573597e-07 7.213481556515993e-06 1.5080834277117326e-07 1.9482947150218187e-07 -2.1231264605035565e-07 1.9653921107114326e-07 -2.97494002499418e-09 -4.5604379084291426e-08 -1.7556438373631238e-07 7.899016392913763e-08 8.482265943664694e-08 -1.3333801935289533e-07 -2.0706432351253857e-07 1.6183763635439755e-07 7.378759201539598e-08 2.2917657140413756e-06 -1.8592127128761644e-06 -1.4093091897899927e-06
PC9 4.2342990451143605e-07 -5.583904445387455e-08 -1.5554697224520362e-08 -4.564192507728952e-07 1.5707269638856723e-07 -1.6838371669028628e-07 3.1913569317594205e-08 -1.313398797648744e-07 1.5080834277117326e-07 6.469899933286183e-06 -6.867816881244221e-08 -1.5133233124213062e-07 -1.4277283921545816e-07 -1.034506996933808e-08 -2.5772642834258854e-07 1.320932098869179e-07 2.659093030071072e-07 2.7436272349219847e-07 -1.5687832477696196e-07 -1.4750002162867568e-07 -2.067475088441912e-07 4.1024839048405476e-07 4.2972435916516046e-07 -1.0073636540037612e-06 -9.632526006044846e-07
PC10 -3.291731119733634e-07 1.2849836224854843e-07 -4.719318373887679e-08 1.7876512691596954e-08 1.522557396763794e-07 -2.2252291525793752e-07 3.022417013015916e-08 -6.511879924425437e-08 1.9482947150218198e-07 -6.867816881244215e-08 6.174968032279607e-06 -1.8642130539397453e-07 2.1622840515782266e-07 -2.9511692742122523e-07 -5.2654486167166676e-08 -1.0621185591026385e-07 -3.2145978671194627e-07 1.6258654048547518e-07 1.973556163737103e-07 2.0944167262429296e-07 -9.044944087369688e-09 1.5344919082809237e-06 -1.3607849958800554e-06 1.4203164452707653e-06 -8.570724625353107e-07
PC11 6.294214703650137e-07 -8.426953785918254e-08 -9.751056758484741e-08 1.591869993975534e-07 -7.30769997755517e-10 -6.237141270114199e-07 -1.4620395781528915e-07 5.475003869938563e-07 -2.1231264605035589e-07 -1.513323312421305e-07 -1.8642130539397455e-07 6.06376035897784e-06 -1.6222433317926796e-07 2.0450431652634395e-08 -2.6673455886644924e-07 1.5830417708440762e-07 1.463657064765667e-07 1.3938884620886125e-07 -2.48140579097475e-08 2.4979872681110547e-07 1.9431409098556866e-07 -5.229507363327913e-07 1.1432046809555414e-06 -2.7243167778097217e-06 -8.621606774177686e-07
PC12 -3.730827389673409e-07 2.9819848823750595e-07 -2.450187026263518e-07 1.13938229194333e-07 -3.812509053681412e-07 3.5034699479470723e-07 1.1332145266736912e-07 1.0148582998948617e-07 1.9653921107114326e-07 -1.4277283921545826e-07 2.1622840515782287e-07 -1.6222433317926793e-07 5.6803626874872436e-06 -4.715852408927579e-09 -6.705457261887783e-08 -1.6162322921445683e-07 8.859480214848128e-09 -6.215519608307988e-08 -9.750813121038656e-09 4.4071317331666355e-08 -9.308579164971822e-08 6.494791563492652e-07 -3.5018091122940688e-06 3.792802595453982e-06 2.9847489199390467e-06
PC13 8.072591730261808e-07 -8.194965820709439e-08 2.5146811420531835e-07 -3.832970079733848e-07 -1.870304154440612e-07 -5.110450201589038e-07 -2.4431082544992137e-07 2.9066893506112226e-07 -2.9749400249942793e-09 -1.0345069969338175e-08 -2.951169274212253e-07 2.0450431652634435e-08 -4.71585240892742e-09 5.701073286096286e-06 -1.870045829798572e-07 4.326998922729997e-07 2.3221459923512414e-07 6.120304679287752e-08 -2.0385044782257308e-08 -1.4329928172813811e-08 3.159118557734906e-08 2.84163026665072e-07 -1.0687819748153735e-06 1.5697080494215089e-06 -2.095818260743168e-06
PC14 1.78531842663337e-07 -1.3417713517936837e-07 -3.4024518732367295e-07 -6.185130682114823e-08 -8.399311865622581e-08 2.192421944311228e-07 -2.8083079157189528e-08 -5.9133915186207185e-08 -4.5604379084291294e-08 -2.577264283425886e-07 -5.26544861671666e-08 -2.667345588664491e-07 -6.705457261887796e-08 -1.870045829798571e-07 5.932854410331479e-06 -5.874865004011777e-08 -7.896715361703345e-08 -3.21569486628272e-08 1.6921378573952952e-07 9.38203718050859e-08 -4.635495861801439e-08 -1.6036230353298262e-07 1.4040647893145619e-06 -4.779133418502047e-07 -6.99312996371286e-07
PC15 -7.758826478626911e-07 -2.961741540353793e-07 2.4587971066006793e-07 1.94322117499575e-09 -4.037480369161799e-08 -2.1581341909519652e-08 2.1554039254550925e-08 -3.253591561734841e-07 -1.7556438373631236e-07 1.3209320988691786e-07 -1.0621185591026377e-07 1.5830417708440738e-07 -1.6162322921445662e-07 4.326998922729998e-07 -5.87486500401179e-08 5.701859045227106e-06 2.0864114821611067e-07 -2.0769275519810286e-07 -5.120496766461766e-08 4.142595291528657e-08 5.9531178036719907e-08 9.19914553412503e-07 -5.030235364387376e-08 -2.32729811428046e-06 -7.468239089337906e-07
PC16 -4.0964741275082763e-07 -2.2825380205673027e-07 -9.315431347473301e-08 2.408844994046416e-08 7.547383319088698e-08 -9.31492121115303e-08 -2.4756171776680738e-08 -1.5901692969385636e-08 7.899016392913763e-08 2.6590930300710723e-07 -3.214597867119461e-07 1.463657064765667e-07 8.859480214848045e-09 2.3221459923512406e-07 -7.896715361703345e-08 2.0864114821611053e-07 5.666905910148399e-06 3.798174010558606e-08 -2.2559082894278556e-07 -2.2639138732144896e-07 -9.935385409443723e-08 -1.055553177943518e-06 -1.8556448484133253e-06 9.331128895040631e-07 2.1351692339043695e-06
PC17 -5.6120156761639e-07 2.7960325399999227e-10 6.028721486452104e-07 -1.2694953889917132e-07 1.234345949506343e-07 3.975092116563724e-07 2.5830897747096867e-07 -3.009008532268171e-08 8.482265943664714e-08 2.7436272349219857e-07 1.6258654048547524e-07 1.3938884620886104e-07 -6.215519608308003e-08 6.120304679287749e-08 -3.2156948662827254e-08 -2.0769275519810273e-07 3.7981740105586044e-08 5.435824784324162e-06 1.6300319891707148e-07 -1.309657061172342e-07 -2.998360406953651e-10 4.532660718121427e-07 -1.0566460531051609e-06 4.4624258557638767e-07 8.209808690135562e-07
PC18 4.361577192441999e-07 -1.674940823673075e-08 6.268825324861026e-08 -3.018786351971448e-07 -1.636054059984692e-07 -1.4826536221671505e-07 -9.954195487250267e-08 4.056745730158815e-08 -1.3333801935289514e-07 -1.568783247769618e-07 1.9735561637371032e-07 -2.4814057909747586e-08 -9.750813121038661e-09 -2.0385044782257143e-08 1.6921378573952947e-07 -5.1204967664617567e-08 -2.2559082894278545e-07 1.6300319891707143e-07 5.269335989461312e-06 -7.360012245307971e-08 4.475424226147104e-08 2.1352369259484304e-07 2.894766776547115e-06 -4.5404962099995073e-07 -4.753747924947426e-06
PC19 1.1390110325122764e-06 7.949143325570448e-08 -2.8526703105051995e-07 1.949095825410023e-07 -1.04984176408574e-07 3.031887159864811e-07 -2.079063062900152e-08 1.007150265400298e-08 -2.0706432351253854e-07 -1.4750002162867565e-07 2.094416726242929e-07 2.497987268111057e-07 4.4071317331666236e-08 -1.4329928172813699e-08 9.382037180508589e-08 4.142595291528656e-08 -2.2639138732144885e-07 -1.3096570611723418e-07 -7.360012245307969e-08 5.474385873657976e-06 1.7776985962423872e-07 5.591445404917784e-07 -8.355129021041435e-07 -9.094384188492756e-08 1.5399374754146065e-06
