 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002674717575994466 4.441997378676002e-07 -2.1918226646396615e-06 -4.6652510573045005e-07 8.000854146383956e-09 -2.9535037120075123e-07 -3.2817031591422647e-07 7.141106846718278e-07 5.069627226072568e-08 8.280970521364048e-07 -6.680410448761159e-08 -1.1318854686405589e-07 2.788723970819214e-08 1.2530629913239908e-07 1.265374009904152e-07 -4.7289615506939935e-07 -2.1280431913157082e-07 2.6130088608245736e-07 -1.445599416436158e-07 6.495880668640719e-07 2.726416692845408e-07 -6.621137875105822e-08
PC1 4.4419973786760004e-07 8.534625344564591e-07 -6.305811439681913e-07 5.066289419177e-08 -6.211175630988002e-08 -4.164789890311642e-08 -6.226304730465339e-09 4.7760842496641724e-08 1.0021160803693423e-07 -2.731843368325311e-08 4.599848750470025e-08 -4.4402128219477384e-08 2.2696608487797518e-07 1.1305951532243886e-09 -1.0174695046063443e-07 -1.8198693347220848e-07 -1.5784725282872694e-07 2.8126326090307253e-08 5.359172527792865e-08 2.861902356966189e-08 1.9784988414365425e-08 4.662639417059254e-07
PC2 -2.1918226646396593e-06 -6.305811439681915e-07 1.7717033984105274e-05 2.0795392870104802e-07 5.83919002827513e-07 -2.1396299020691687e-07 -4.9982341200424694e-08 1.3156990185681428e-08 1.1683527360998119e-07 6.515557562883177e-08 -8.385200174754047e-09 7.175680530411068e-08 -1.2990258107667648e-07 4.3911100298737814e-08 -1.8232190002045216e-07 1.1105390536391927e-07 -1.7069139838466288e-07 1.5295696341759353e-07 -9.842045921122594e-09 -6.924024707405753e-09 -9.886331803375954e-09 -5.369099607436693e-07
PC3 -4.6652510573044994e-07 5.0662894191770014e-08 2.0795392870104794e-07 1.8146935303301485e-06 1.694389679386164e-08 2.7048838273234595e-07 1.8068322758126047e-08 5.4712164928273095e-08 -6.057758866036498e-08 -3.267414246903483e-07 3.014438244079774e-08 1.3291462511386498e-07 6.848612482848832e-08 -1.7017727474687352e-07 -1.5654261769738273e-09 -7.912846029920636e-09 7.269307125129313e-09 -1.0242346823991654e-07 -1.401875690200532e-07 1.131061797492176e-07 4.0454603098155445e-08 -5.136407773948838e-07
PC4 8.000854146383964e-09 -6.211175630988002e-08 5.83919002827513e-07 1.694389679386161e-08 3.12773372541202e-06 4.2346932023724677e-07 -2.0903548299838886e-07 -1.6177752789127526e-08 -3.4823265302759467e-07 2.3651914397938438e-07 9.909639004563548e-08 9.438205501745603e-08 -2.0898957408080584e-07 2.3704285792839875e-08 -9.038710554973744e-08 -3.174514309406892e-08 5.429255795751357e-08 3.4620231172264115e-09 -7.661993011072876e-08 -6.862949172750557e-08 -2.278115214510526e-08 4.2924678990730194e-07
PC5 -2.953503712007516e-07 -4.164789890311641e-08 -2.139629902069171e-07 2.70488382732346e-07 4.2346932023724666e-07 5.231191437854609e-06 3.477742263343258e-08 4.787319747507914e-07 2.138420823879808e-08 -5.391183845440748e-08 -8.255058070918869e-08 -2.9883856630490235e-07 1.7437643299491744e-07 -2.4034784190163783e-07 3.3129844092297696e-08 6.30067532073629e-08 -4.850457986324203e-08 2.344098383904221e-07 -1.0470841294276956e-07 8.358539791108747e-08 7.300409738507247e-08 4.6178853236964265e-08
PC6 -3.281703159142269e-07 -6.226304730465341e-09 -4.9982341200424734e-08 1.806832275812604e-08 -2.090354829983888e-07 3.477742263343263e-08 6.025130661123269e-06 9.014688494109466e-09 7.560463557250366e-09 7.732557175091562e-08 2.219414346702739e-09 -1.4587116685134423e-07 2.2985471796886458e-08 -1.5254256467970513e-07 -2.4973998544315335e-08 -2.107772085982028e-08 -2.554777322462848e-08 2.420413999679333e-07 -6.096652721447026e-08 -2.770534908335415e-08 -9.754037083962e-08 6.812555154725183e-07
PC7 7.141106846718278e-07 4.776084249664171e-08 1.3156990185681476e-08 5.4712164928273154e-08 -1.617775278912756e-08 4.787319747507914e-07 9.014688494109471e-09 5.024490987567437e-06 2.2369857922409152e-07 -8.051290634086176e-08 -3.821820039471123e-08 3.479857818826983e-07 6.953895018692424e-08 2.7003571407188125e-07 -2.4918798630164506e-08 -1.656810552474939e-07 -1.0697501265146903e-07 -3.252756160820726e-08 6.9608252473775e-08 -3.3790086497176194e-08 -1.1136176670637657e-07 2.4958718669388935e-07
PC8 5.0696272260725926e-08 1.002116080369342e-07 1.1683527360998138e-07 -6.057758866036498e-08 -3.4823265302759467e-07 2.1384208238797982e-08 7.56046355725037e-09 2.2369857922409152e-07 5.0617538189839935e-06 7.508412702933622e-09 1.3992246841080857e-07 -2.264598522047463e-07 9.731798756300769e-08 -6.423248382479379e-08 5.885567464231505e-08 -9.16554600071127e-08 3.883691808747049e-08 6.769691435082012e-08 -3.933295030987042e-08 -5.578074762885062e-08 8.776712438082717e-08 2.678218389315055e-07
PC9 8.280970521364042e-07 -2.731843368325309e-08 6.515557562883185e-08 -3.267414246903483e-07 2.3651914397938446e-07 -5.3911838454407475e-08 7.732557175091561e-08 -8.051290634086184e-08 7.508412702933706e-09 4.7761191166017045e-06 -3.523140029510741e-08 -1.4525159036998712e-07 -4.252669509059561e-08 -1.2822724185287986e-07 -5.2623513802367823e-08 3.3122522904115885e-08 1.1517028664570659e-07 1.317588715771197e-07 -1.6394383152991514e-07 -7.996947891132863e-08 -8.348299479125207e-08 1.7123030552652389e-07
PC10 -6.680410448761166e-08 4.599848750470024e-08 -8.38520017475401e-09 3.0144382440797724e-08 9.909639004563565e-08 -8.255058070918864e-08 2.219414346702676e-09 -3.8218200394711255e-08 1.3992246841080857e-07 -3.52314002951074e-08 4.413788416632563e-06 -2.0700735497952728e-07 1.3546078418419495e-07 -1.9472966468776685e-07 -1.0356740849516212e-07 -7.834608708950711e-08 -1.5880235035364297e-07 2.6216655205194335e-08 1.697019307129711e-07 1.4297132719447692e-07 4.750039593715751e-08 8.758937880341438e-07
PC11 -1.1318854686405638e-07 -4.4402128219477364e-08 7.175680530411055e-08 1.3291462511386496e-07 9.4382055017456e-08 -2.9883856630490246e-07 -1.458711668513442e-07 3.479857818826984e-07 -2.2645985220474623e-07 -1.4525159036998704e-07 -2.0700735497952717e-07 4.343503627839611e-06 -6.637425560806067e-08 -4.980194456634769e-08 -1.0518573038924997e-07 9.514595554048685e-08 1.87113500541453e-08 1.6663679768011117e-07 -2.0950660960906373e-08 7.640724326881664e-08 1.5905710713322156e-07 -7.621851720626784e-07
PC12 2.7887239708191982e-08 2.2696608487797502e-07 -1.2990258107667632e-07 6.848612482848833e-08 -2.0898957408080582e-07 1.7437643299491723e-07 2.29854717968865e-08 6.953895018692421e-08 9.73179875630077e-08 -4.252669509059555e-08 1.3546078418419484e-07 -6.637425560806062e-08 4.206745319494974e-06 1.761916845967253e-08 -1.639793806853203e-08 -9.177076791793318e-08 -9.653314223022563e-08 -1.85991250409178e-08 4.874471811452976e-08 -6.46486494793549e-08 -7.504120979206458e-08 3.4391118987668533e-07
PC13 1.253062991323985e-07 1.1305951532243754e-09 4.391110029873787e-08 -1.7017727474687338e-07 2.3704285792839908e-08 -2.403478419016378e-07 -1.5254256467970505e-07 2.7003571407188114e-07 -6.423248382479384e-08 -1.2822724185287986e-07 -1.9472966468776693e-07 -4.980194456634767e-08 1.7619168459672622e-08 4.0113510815911334e-06 -7.274050564994123e-08 1.9059121528624062e-07 6.390684212776726e-08 2.2089877747864495e-08 -1.1657368768744189e-07 4.631839404976538e-08 2.9028887567037625e-08 2.4365598046640496e-07
PC14 1.2653740099041552e-07 -1.0174695046063446e-07 -1.8232190002045216e-07 -1.5654261769738317e-09 -9.038710554973748e-08 3.312984409229767e-08 -2.4973998544315245e-08 -2.491879863016454e-08 5.8855674642315046e-08 -5.26235138023679e-08 -1.0356740849516213e-07 -1.0518573038924995e-07 -1.639793806853205e-08 -7.274050564994125e-08 4.349708793310287e-06 -1.933265205543908e-08 -8.139731127776047e-08 -2.2080363017141392e-08 8.198899233499194e-08 1.166032031201132e-07 -8.663185108792719e-09 4.709485327655098e-07
PC15 -4.7289615506939946e-07 -1.819869334722085e-07 1.1105390536391922e-07 -7.912846029920632e-09 -3.1745143094068825e-08 6.300675320736284e-08 -2.1077720859820328e-08 -1.6568105524749398e-07 -9.165546000711266e-08 3.312252290411593e-08 -7.834608708950718e-08 9.514595554048695e-08 -9.177076791793321e-08 1.9059121528624065e-07 -1.9332652055439173e-08 4.101905133487384e-06 1.3663642094036914e-07 -1.6258971804525375e-07 -9.271676053027807e-08 9.819280124751369e-08 8.186986755126467e-08 -2.8732862288254385e-07
PC16 -2.1280431913157013e-07 -1.578472528287269e-07 -1.7069139838466306e-07 7.269307125129322e-09 5.4292557957513515e-08 -4.8504579863242026e-08 -2.554777322462856e-08 -1.0697501265146896e-07 3.8836918087470445e-08 1.1517028664570658e-07 -1.5880235035364305e-07 1.871135005414522e-08 -9.653314223022576e-08 6.390684212776728e-08 -8.139731127776034e-08 1.3663642094036912e-07 4.236991305399198e-06 -1.0350446910998271e-08 -5.695756171383804e-08 -1.1232993190713556e-07 -7.313129408381e-08 -6.343793744576136e-07
