 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0006015344335154579 1.2466224155748935e-06 -5.974115458937757e-06 -2.0629206491751004e-06 5.352082227945735e-07 -1.337483561682331e-06 5.251905680751877e-07 3.1398351771027307e-06 1.1365676219022098e-06 -7.603092150810303e-08 -1.837249514875197e-07 3.526371910384417e-07 -2.9491081672827584e-07 1.964857131244181e-06 -2.7724770497865023e-07 -1.5781689227244354e-06 -2.257474369604674e-06 -8.00232573841837e-07 1.675222087546292e-06 8.609079534231464e-07 3.603954574902434e-07 2.125578549251165e-06 -2.8143936780506943e-06 -1.5521129654706048e-05 4.832653332101025e-06
PC1 1.246622415574893e-06 2.0529450492440773e-06 -1.768577902566323e-06 7.346692061288717e-08 -2.4650861721903188e-08 -2.9073814484523296e-07 -5.59949865228031e-08 2.5339792486792567e-07 2.1411000181994661e-07 -1.0303358555418384e-07 2.2600351958074246e-07 -1.6543868560582057e-07 4.819820761242608e-07 -1.754207455268106e-07 -2.8618108314145667e-07 -5.04776997933401e-07 -2.7295304023119064e-07 -3.7413240070452345e-08 -1.4425485821084774e-08 1.560775598659903e-07 4.939881310892559e-08 9.76504744686544e-07 -2.6335128748381926e-06 3.6704100734847833e-06 3.849992588605157e-06
PC2 -5.974115458937761e-06 -1.7685779025663226e-06 4.301577988183968e-05 9.408030207144882e-07 1.4218155014538128e-06 -2.00328912119845e-08 -3.151144936493027e-07 -4.463120471109759e-07 1.5374299238179483e-07 -2.0448881716408335e-08 -3.1526860871471753e-07 -2.916544544779469e-07 -1.4364771680954477e-07 6.242980119925577e-07 4.5004400719072336e-09 3.8770952800371165e-07 -9.720665884491798e-08 6.818306272600256e-07 7.551344909750188e-08 -7.801758690217952e-07 -2.300799022826091e-07 -1.977548990519836e-06 3.897902360241882e-06 -6.194637190390855e-06 4.7446234781127215e-08
PC3 -2.0629206491751e-06 7.346692061288732e-08 9.408030207144875e-07 4.2724024647662146e-06 2.1373205782220945e-07 8.146800748536017e-07 -2.2369616462356078e-07 2.333222021235837e-07 -2.3205730318973862e-07 -7.600598561750424e-07 1.6054969837705354e-09 2.7181416317010503e-07 1.4681649732753047e-07 -5.485290720021127e-07 -1.779053368019918e-07 1.6732091743182275e-07 9.746486803171736e-08 -2.7786542501806304e-07 -4.0144901532657404e-07 3.024939849831714e-07 1.3499056621697703e-07 -6.377185055560596e-07 -2.050833058808199e-06 4.5544659016789134e-07 2.1243689289308925e-06
PC4 5.352082227945734e-07 -2.465086172190312e-08 1.4218155014538122e-06 2.1373205782220955e-07 7.198852759606318e-06 1.7003706724159713e-06 -4.376520246440638e-07 -3.510822574114623e-08 -1.1431077169801496e-06 1.0964762957799879e-07 3.82905007789175e-07 7.143597025486143e-08 -6.240387696867117e-07 -2.933124834325028e-07 9.379594280821587e-08 -1.535806384713458e-07 1.789647579671828e-07 1.0274315564456456e-07 -3.5240752940834405e-07 -9.02251814761305e-08 1.333610876479313e-07 9.819168592831937e-07 4.841517912423285e-07 -3.5791857023794043e-06 3.395510251088305e-06
PC5 -1.3374835616823317e-06 -2.907381448452331e-07 -2.0032891211984176e-08 8.146800748536018e-07 1.7003706724159721e-06 1.3678457342377572e-05 1.8972991346671094e-07 1.0386472641200545e-06 -6.244167271932163e-07 -3.8843941046238743e-07 -2.3672648571143593e-07 -1.0239352867716425e-06 7.317871503289035e-07 -7.98350092234414e-07 1.9394031096025763e-07 -1.4563518456836525e-07 -6.122777837321509e-08 3.249164056756683e-07 -1.9023461027807684e-07 3.654506255957089e-07 3.4358314005388465e-07 1.6450678228359725e-06 -4.357467710945235e-06 1.2472049269929028e-05 -3.6439375749748626e-06
PC6 5.251905680751889e-07 -5.5994986522803077e-08 -3.1511449364930254e-07 -2.2369616462356075e-07 -4.3765202464406367e-07 1.897299134667109e-07 1.3336260482218935e-05 5.253542197402301e-07 2.6810745089515855e-07 3.615736758665128e-07 3.2396948048401954e-07 -1.9758833337072504e-07 6.808106398606016e-08 -4.171663512697904e-07 -3.1986695806276387e-07 2.1729927096332792e-07 -2.780158985564929e-07 1.7559189443411573e-07 -3.375029916691115e-08 9.530447159231082e-08 -4.0316248148939437e-07 1.9109922693402165e-06 -3.7563775186181635e-06 2.5563365064736295e-06 -5.472829634391656e-07
PC7 3.139835177102733e-06 2.533979248679256e-07 -4.463120471109764e-07 2.333222021235836e-07 -3.510822574114641e-08 1.0386472641200542e-06 5.253542197402296e-07 1.0930329464494134e-05 7.715485733854535e-07 -1.0159785660919357e-07 -1.2866917211028849e-08 8.063563489811408e-07 -8.319738032455891e-08 3.855592830881505e-07 4.579265499754197e-08 -6.993494247406971e-07 1.036390371130393e-07 -3.003287474101376e-07 -2.3571198290228312e-08 2.0849311712121326e-07 -2.0175812206414244e-07 1.426987721686586e-06 -1.563967079636088e-06 2.7815385686037436e-06 -1.997143146577004e-06
PC8 1.136567621902209e-06 2.1411000181994656e-07 1.5374299238179534e-07 -2.3205730318973854e-07 -1.1431077169801496e-06 -6.244167271932161e-07 2.6810745089515823e-07 7.715485733854539e-07 1.1821872616335389e-05 2.9018520083418064e-07 3.731019431617738e-07 -1.7855785799494395e-07 6.192119518069487e-07 -8.842572248638683e-08 -2.7743989928247747e-07 -5.121426605523409e-07 2.5604236482890105e-07 4.6738664567585554e-07 1.0559836329042017e-07 -7.682255145997371e-07 1.607144647286669e-07 -1.1100187238462952e-06 5.952357562407094e-06 -7.215178407371715e-07 -8.013660724075457e-06
PC9 -7.603092150810122e-08 -1.0303358555418388e-07 -2.0448881716408504e-08 -7.600598561750424e-07 1.0964762957799865e-07 -3.8843941046238754e-07 3.6157367586651266e-07 -1.0159785660919363e-07 2.901852008341809e-07 1.076370253495836e-05 -4.4633911117737364e-08 -2.48963707649195e-07 -1.8189756763168535e-07 -9.52138520914437e-08 -3.3712892829591036e-07 9.282202774926717e-08 4.3738319045654165e-07 4.830966772938403e-07 -1.8189965130974667e-07 -5.819009060043116e-07 -3.5774252116357626e-07 8.176150080196669e-07 2.684675172496019e-06 -4.5049066679365055e-06 -2.9147403649686805e-06
