 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003152097875851221 4.322361867467547e-07 -3.1584876211694153e-06 -5.410945137858217e-07 4.4528411960305446e-07 -7.364061830119938e-08 4.490863176808406e-07 1.402268823826422e-06 8.301598328736626e-07 4.642490611148623e-07 -1.115313601162992e-07 9.790383464249976e-07 -4.290562178316458e-07 9.382990057735335e-07 -4.4185885494731876e-08 -8.51430781934541e-07 -5.007601593854319e-07 -7.856187078421081e-07 3.30661921586174e-07 1.2108567605062212e-06 1.5728558137336846e-07 3.535935663699713e-06 1.67249860125782e-05 -3.392858007131195e-05 -3.118160912989611e-07
PC1 4.322361867467548e-07 1.1194588233576964e-06 -1.0440240504310136e-06 -1.165931310706786e-08 -8.477354032098392e-08 -1.6197921588108103e-07 3.632064039733358e-08 1.1976192063849887e-07 1.3673434762445341e-07 -4.573592867316122e-08 1.3339874006846072e-07 -8.024718231626526e-08 3.201557291518722e-07 -8.266449276544764e-08 -1.4769774490649712e-07 -3.1618997327608174e-07 -2.5210274374675995e-07 4.203235764104425e-09 -1.656665385068956e-08 8.199262890330991e-08 5.7914228079108314e-09 9.04381810330077e-07 -1.2122588771628131e-06 2.2773587241870047e-06 5.46442458496778e-07
PC2 -3.158487621169415e-06 -1.0440240504310134e-06 2.672282523176458e-05 4.4855116325453834e-07 9.693965839856317e-07 -7.64902794498635e-08 -5.3714190122817224e-08 -2.5889370101029906e-07 2.5158732999018013e-07 -2.916405668448722e-08 -8.048266896844696e-08 -1.445319039094913e-07 -3.380781752917592e-07 2.762440081658674e-07 -3.8387329293161076e-07 2.3454847098676871e-07 -7.137377017385468e-08 6.464978515225704e-07 5.0492940178738386e-08 -3.3610620658868145e-07 8.011921407144456e-08 -6.602979681575342e-07 3.7028244499451496e-07 -3.531908732709794e-07 2.287950931894268e-06
PC3 -5.410945137858217e-07 -1.1659313107067932e-08 4.485511632545383e-07 2.322208622396605e-06 6.518231765133567e-08 5.180992729306576e-07 2.7958978948229574e-08 1.2024163079578638e-07 -1.1388096337365225e-07 -4.923904718979448e-07 2.9753250146561143e-08 1.7676921004877418e-07 1.129758445389735e-07 -4.1089499962306735e-07 -6.886855446739199e-08 5.434824598085039e-09 3.910912160788649e-08 -1.4890815340231672e-07 -3.28517772194774e-07 2.2097961328992912e-07 6.810213170264348e-08 -4.901055080878822e-07 -1.1995800193055353e-06 -1.6826647655211625e-08 1.0853861683325246e-06
PC4 4.4528411960305436e-07 -8.477354032098393e-08 9.69396583985632e-07 6.518231765133564e-08 4.1402601267879e-06 1.032458103301092e-06 -3.133534081293684e-07 8.396344763424532e-08 -8.298105219095434e-07 1.6589585518555993e-07 1.5713381742590668e-07 4.210303659654263e-09 -3.942948272507763e-07 -2.0425755599613502e-07 -1.093105057836418e-07 -5.393255622528447e-08 1.0076820313544209e-07 1.5184172285878832e-07 -1.9610089723430873e-07 -1.0590417909281657e-07 3.432452983238825e-08 1.8525129794247407e-07 -1.0046327888788685e-07 -8.657730031295606e-07 1.8306039513335738e-06
PC5 -7.364061830120042e-08 -1.6197921588108111e-07 -7.649027944986362e-08 5.180992729306576e-07 1.0324581033010927e-06 8.479538480100627e-06 1.83606639503544e-07 7.970355810188859e-07 -5.803633943925425e-07 -2.0787438295207018e-07 -2.57747969087322e-07 -6.958789103769077e-07 3.7833446041450924e-07 -5.857766256000682e-07 2.3757526236345464e-07 -1.861668960890738e-08 -1.0452281604940052e-07 4.5990932317693743e-07 -1.7265455153453398e-07 3.574007628380766e-07 1.2380769109118017e-07 6.77633511597142e-07 -3.937540275461086e-06 8.500935769555566e-06 -1.2126711459372452e-06
PC6 4.490863176808403e-07 3.6320640397333516e-08 -5.371419012281704e-08 2.7958978948229653e-08 -3.133534081293683e-07 1.8360663950354407e-07 8.47917199745805e-06 4.517508626155479e-09 7.0982641861586e-08 4.499129324185826e-08 1.7319526995233597e-08 -1.5535777907274502e-07 1.0961494852745099e-07 -2.946488962221515e-07 -1.2924724032775875e-08 1.4540122678056635e-08 -2.1440254285307468e-08 2.7552479745104346e-07 -1.0932317886157494e-07 -2.6587751090887753e-08 -2.542372800574592e-07 1.2236469595099316e-06 -3.690400497375287e-06 3.420894847479106e-06 1.6820177736876069e-06
PC7 1.402268823826421e-06 1.197619206384989e-07 -2.588937010102991e-07 1.2024163079578643e-07 8.39634476342453e-08 7.970355810188858e-07 4.51750862615539e-09 6.951622682103431e-06 4.400046286482632e-07 -1.3124572481878502e-07 -3.985051371992911e-08 6.40290575072176e-07 1.127198835339896e-07 3.415490138630225e-07 -1.1073698289835255e-07 -3.608578342300643e-07 -2.99411154092357e-08 -2.41543663751785e-08 3.490589898570232e-08 1.2116685782555897e-08 -1.5416593058367684e-07 6.348106703376793e-07 1.4220419535804015e-07 2.36562185052171e-06 -3.2400719761215396e-06
PC8 8.301598328736619e-07 1.3673434762445334e-07 2.5158732999018055e-07 -1.138809633736522e-07 -8.298105219095426e-07 -5.803633943925421e-07 7.09826418615859e-08 4.400046286482634e-07 7.6023268174466034e-06 1.822936917027933e-07 2.3016280766537096e-07 -2.3192459119170858e-07 1.813201860804496e-07 3.713258308845364e-09 -5.5644837614551365e-08 -1.959654363316198e-07 8.902281166728041e-08 1.2303893186572771e-07 -1.4508026642215655e-07 -2.0808589852081028e-07 1.9639048309779904e-07 5.861044236597739e-08 2.7422381002395607e-06 -2.680937168573759e-06 -1.2530735673106869e-06
PC9 4.642490611148631e-07 -4.57359286731612e-08 -2.9164056684487136e-08 -4.92390471897945e-07 1.6589585518556e-07 -2.0787438295207015e-07 4.4991293241858366e-08 -1.3124572481878502e-07 1.822936917027932e-07 6.768797035109212e-06 -1.0364831976329859e-07 -1.517533596851151e-07 -1.6438249914873926e-07 -6.400784762432821e-09 -3.042740696491692e-07 1.297810100015608e-07 2.456978264387424e-07 3.1654323567547917e-07 -1.4870240682473978e-07 -1.3570183856831302e-07 -2.3732864223432454e-07 3.078913935467308e-07 3.891509205695151e-07 -9.17970210968292e-07 -9.570258818763226e-07
PC10 -1.115313601162988e-07 1.333987400684608e-07 -8.048266896844693e-08 2.975325014656132e-08 1.5713381742590686e-07 -2.5774796908732193e-07 1.7319526995233448e-08 -3.98505137199291e-08 2.30162807665371e-07 -1.0364831976329855e-07 6.549027226000908e-06 -2.165458560643583e-07 2.5310878330727507e-07 -3.1569166752409126e-07 -5.005023374878913e-08 -1.0253110405533558e-07 -3.5028985940098414e-07 1.843994738994772e-07 2.1573792036619637e-07 2.3370233960268562e-07 1.0514241303963995e-08 1.6903141427866643e-06 -1.6246797951998377e-06 1.7294969248457967e-06 -9.63243836900535e-07
PC11 9.790383464249971e-07 -8.024718231626524e-08 -1.445319039094912e-07 1.7676921004877418e-07 4.210303659654213e-09 -6.958789103769079e-07 -1.5535777907274512e-07 6.402905750721757e-07 -2.3192459119170868e-07 -1.5175335968511495e-07 -2.1654585606435838e-07 6.3328981919890675e-06 -1.5979448718432533e-07 2.0608794269466354e-09 -3.207339032245378e-07 1.6507530371296786e-07 1.5208641690885587e-07 1.4451302891693496e-07 -5.549027314865659e-08 2.7629349706330764e-07 2.0075601336219316e-07 -5.140826502743137e-07 1.2180174717950332e-06 -2.893561675928499e-06 -7.90670868656531e-07
PC12 -4.29056217831645e-07 3.2015572915187226e-07 -3.380781752917592e-07 1.1297584453897352e-07 -3.9429482725077634e-07 3.7833446041450945e-07 1.0961494852745106e-07 1.1271988353398956e-07 1.8132018608044968e-07 -1.643824991487393e-07 2.531087833072752e-07 -1.5979448718432533e-07 5.936750625223658e-06 1.936145884476592e-08 -7.288628773499895e-08 -1.65580366758466e-07 3.0926954029289283e-09 -6.088909564237594e-08 1.0591527589875503e-08 3.8930664060344955e-08 -1.0721941754484e-07 6.984970791656194e-07 -3.5826650029759267e-06 4.211009115938536e-06 2.9467037383250136e-06
PC13 9.38299005773534e-07 -8.266449276544762e-08 2.7624400816586723e-07 -4.108949996230673e-07 -2.0425755599613505e-07 -5.85776625600068e-07 -2.9464889622215136e-07 3.4154901386302276e-07 3.71325830884544e-09 -6.400784762432865e-09 -3.1569166752409126e-07 2.0608794269465734e-09 1.9361458844766056e-08 5.9893053198808955e-06 -1.992588442760886e-07 4.839771211054427e-07 2.581215179661148e-07 6.738204624277834e-08 -4.9570806301083677e-08 -8.371425537352026e-09 3.210118754424278e-08 1.735233997012141e-07 -1.3083309933767432e-06 1.9332772882132706e-06 -2.3604270934623997e-06
PC14 -4.4185885494731876e-08 -1.4769774490649704e-07 -3.838732929316108e-07 -6.886855446739191e-08 -1.0931050578364194e-07 2.3757526236345454e-07 -1.2924724032775776e-08 -1.107369828983527e-07 -5.5644837614551286e-08 -3.0427406964916933e-07 -5.005023374878906e-08 -3.207339032245376e-07 -7.288628773499893e-08 -1.9925884427608866e-07 6.222158216988813e-06 -8.395056600132354e-08 -7.263396051351239e-08 -4.579688091810502e-08 1.726237403865172e-07 9.792409993150876e-08 -7.026407010664402e-08 -3.3324929907897925e-07 1.3169505717563244e-06 -2.2125882608041666e-07 -8.384205753867238e-07
PC15 -8.514307819345406e-07 -3.161899732760817e-07 2.3454847098676877e-07 5.434824598085048e-09 -5.3932556225284494e-08 -1.8616689608907535e-08 1.4540122678056668e-08 -3.608578342300644e-07 -1.9596543633161982e-07 1.2978101000156084e-07 -1.0253110405533563e-07 1.650753037129679e-07 -1.6558036675846587e-07 4.839771211054426e-07 -8.395056600132356e-08 5.998943665022708e-06 2.3366780976638778e-07 -2.3499093668789464e-07 -8.856217527680356e-08 4.811195042986527e-08 5.959886007400748e-08 1.1162999121399736e-06 -9.830767157780161e-09 -2.7322028237705277e-06 -8.055619150128966e-07
PC16 -5.007601593854314e-07 -2.5210274374676e-07 -7.137377017385455e-08 3.910912160788636e-08 1.007682031354421e-07 -1.0452281604940044e-07 -2.1440254285307425e-08 -2.994111540923545e-08 8.902281166728037e-08 2.456978264387426e-07 -3.5028985940098425e-07 1.52086416908856e-07 3.0926954029290474e-09 2.581215179661149e-07 -7.263396051351238e-08 2.3366780976638794e-07 5.933611043129608e-06 3.7071425789208e-08 -2.5818080981268954e-07 -2.2623859171609483e-07 -8.80778412236228e-08 -1.081112356821521e-06 -1.977760441364703e-06 8.741466485522606e-07 2.397848012597694e-06
PC17 -7.856187078421073e-07 4.2032357641044e-09 6.464978515225702e-07 -1.4890815340231675e-07 1.5184172285878838e-07 4.599093231769374e-07 2.7552479745104346e-07 -2.415436637517852e-08 1.2303893186572782e-07 3.165432356754793e-07 1.8439947389947718e-07 1.445130289169349e-07 -6.08890956423761e-08 6.738204624277814e-08 -4.579688091810502e-08 -2.3499093668789456e-07 3.7071425789207836e-08 5.692206364199845e-06 1.7841265578435925e-07 -1.5044194459373365e-07 -2.378166213957574e-08 5.547455397590355e-07 -1.1019773785557888e-06 4.559859206111203e-07 9.070417473570966e-07
PC18 3.3066192158617465e-07 -1.6566653850689487e-08 5.049294017873828e-08 -3.28517772194774e-07 -1.9610089723430876e-07 -1.7265455153453398e-07 -1.0932317886157494e-07 3.490589898570236e-08 -1.4508026642215652e-07 -1.4870240682473956e-07 2.1573792036619622e-07 -5.549027314865656e-08 1.0591527589875397e-08 -4.95708063010835e-08 1.7262374038651713e-07 -8.856217527680369e-08 -2.581808098126895e-07 1.7841265578435928e-07 5.5025865533960754e-06 -5.6585904547281464e-08 3.166642716078314e-08 2.456643698783603e-07 3.0093645904294068e-06 -2.635838918276217e-07 -4.970977144618533e-06
PC19 1.2108567605062212e-06 8.199262890330985e-08 -3.3610620658868124e-07 2.20979613289929e-07 -1.0590417909281653e-07 3.574007628380766e-07 -2.6587751090887793e-08 1.2116685782555973e-08 -2.0808589852081007e-07 -1.357018385683129e-07 2.3370233960268564e-07 2.762934970633078e-07 3.893066406034488e-08 -8.371425537352137e-09 9.792409993150863e-08 4.811195042986537e-08 -2.262385917160948e-07 -1.504419445937336e-07 -5.658590454728154e-08 5.7753096691720195e-06 2.07345952526762e-07 5.603180526387803e-07 -7.030312488931516e-07 -3.512026098138953e-07 1.4219459615846345e-06
PC20 1.5728558137336861e-07 5.791422807910828e-09 8.01192140714445e-08 6.810213170264348e-08 3.432452983238829e-08 1.2380769109118027e-07 -2.5423728005745923e-07 -1.5416593058367681e-07 1.9639048309779893e-07 -2.3732864223432446e-07 1.0514241303963952e-08 2.0075601336219306e-07 -1.0721941754483993e-07 3.2101187544242724e-08 -7.026407010664407e-08 5.95988600740075e-08 -8.807784122362275e-08 -2.378166213957585e-08 3.166642716078318e-08 2.0734595252676205e-07 5.2554319562183685e-06 7.932230993811982e-07 3.3639528097154785e-07 -3.0233553748220106e-06 1.2935615411669887e-06
proband 3.5359356636997176e-06 9.04381810330077e-07 -6.602979681575339e-07 -4.901055080878817e-07 1.8525129794247473e-07 6.776335115971413e-07 1.2236469595099318e-06 6.348106703376804e-07 5.861044236597783e-08 3.078913935467317e-07 1.690314142786665e-06 -5.140826502743141e-07 6.984970791656189e-07 1.7352339970121353e-07 -3.3324929907897893e-07 1.1162999121399727e-06 -1.0811123568215208e-06 5.54745539759035e-07 2.456643698783598e-07 5.603180526387806e-07 7.932230993811984e-07 0.0003507589285355566 -0.00018550984626605513 3.610437308699018e-05 -1.4348729720844704e-05
