 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00029395848390903375 5.167535963966425e-07 -2.0143939671976682e-06 -5.216365844286966e-07 2.2706332684843613e-07 -2.645361199135231e-07 -4.4638053658851213e-07 8.17394156013063e-07 7.235969008180607e-08 7.973201919820937e-07 -1.307033840695355e-07 -1.702763809339949e-07 5.226711525006451e-08 2.6186888271498672e-08 1.9005561015626006e-07 -4.922453873588326e-07 -1.2576597699457657e-07 3.493839886717615e-07 -1.4201256587379074e-07 5.934570974208689e-07 3.2362035451193956e-07 -1.1108437687069135e-07
PC1 5.167535963966424e-07 9.304519093815373e-07 -6.165551832072132e-07 5.581386859512781e-08 -5.538771227031822e-08 -4.755013924924849e-08 -2.8563187340368286e-09 4.459392549061199e-08 9.960143764779636e-08 -3.041595325223324e-08 4.379321306042885e-08 -4.399934871115341e-08 2.2188022703668497e-07 -3.6389023284296714e-09 -9.607744610003398e-08 -1.7816373985754948e-07 -1.571775892869712e-07 2.7871027831358117e-08 5.110239915591294e-08 2.8694988364670778e-08 2.4107010216196102e-08 4.7197341222990623e-07
PC2 -2.014393967197669e-06 -6.165551832072131e-07 1.7382942094623193e-05 1.9316471037096555e-07 5.610230643260448e-07 -2.1719502951344025e-07 -3.286209918005249e-08 2.7729825748592975e-09 1.217379712440291e-07 1.0502967870419004e-07 5.6718597353585866e-09 5.116728118007512e-08 -8.33962079165095e-08 6.618267829654858e-08 -2.148846481686997e-07 1.244962827738399e-07 -1.4686561457166343e-07 1.3318110152449884e-07 -2.52545220360604e-08 7.805613257734273e-09 -1.6404198560671075e-08 -7.329407905690852e-07
PC3 -5.216365844286963e-07 5.5813868595127834e-08 1.9316471037096565e-07 1.951750860967091e-06 1.242517218534565e-08 2.7901417931168057e-07 2.4599251552068693e-08 5.713559135562009e-08 -5.948336622723844e-08 -3.160579468037155e-07 2.6271585592472003e-08 1.2280766755306734e-07 6.993489324297605e-08 -1.6457446737600976e-07 7.590323137646422e-10 -1.8058255976342225e-08 1.0530129474288683e-08 -1.003706720203046e-07 -1.3544109172633638e-07 1.142872013037365e-07 4.060609801194027e-08 -5.081174936380369e-07
PC4 2.270633268484364e-07 -5.5387712270318184e-08 5.610230643260448e-07 1.242517218534566e-08 3.307816014307185e-06 4.0447108545207973e-07 -2.0733258017844468e-07 -1.4549143856363003e-08 -3.2490770008441873e-07 2.2084092446882818e-07 9.982976843539883e-08 8.544452842820994e-08 -2.1382375283703536e-07 1.880014072017509e-08 -6.838187106709744e-08 -3.5226760539214297e-08 4.3842957084901845e-08 1.1181988141990786e-11 -7.693370452762203e-08 -6.401381159797736e-08 -2.894577615469988e-08 4.322995516131102e-07
PC5 -2.64536119913523e-07 -4.755013924924844e-08 -2.171950295134401e-07 2.7901417931168046e-07 4.044710854520797e-07 5.307043704014872e-06 3.431769486763203e-08 4.461103388373041e-07 1.7811910274160463e-08 -6.806742552225652e-08 -7.887419995676543e-08 -2.819754125066263e-07 1.6089412420568799e-07 -2.2401799203100528e-07 4.287149905980421e-08 5.77953903059393e-08 -3.1560496797034973e-08 2.164341627254102e-07 -1.0110651777494172e-07 7.298981488864657e-08 6.856977222143489e-08 6.428749294039438e-08
PC6 -4.4638053658851165e-07 -2.8563187340368393e-09 -3.286209918005239e-08 2.4599251552068693e-08 -2.0733258017844475e-07 3.431769486763198e-08 5.948579567981328e-06 -1.0732118459346286e-08 7.375439655508661e-09 4.733037218136046e-08 9.165767018667438e-09 -1.454565280568998e-07 1.0913883310028086e-08 -1.3874373126409854e-07 -2.5494414898457624e-08 -4.0996300731449386e-09 -2.0622010851388233e-08 2.2525917243366224e-07 -4.5506522865736915e-08 -1.827090921154505e-08 -1.0026369072841112e-07 6.593652690070234e-07
PC7 8.173941560130638e-07 4.459392549061198e-08 2.7729825748592603e-09 5.71355913556201e-08 -1.454914385636304e-08 4.4611033883730406e-07 -1.0732118459346388e-08 4.98983923562023e-06 1.9802474213498443e-07 -9.771020374398749e-08 -3.762993406670453e-08 3.079109688700857e-07 6.625231873180934e-08 2.4321340681336957e-07 -5.710499787112694e-09 -1.4761944879771726e-07 -8.744498714454341e-08 -3.646052353917617e-08 6.563812891643328e-08 -2.7767662966022517e-08 -1.1025761417682648e-07 2.041870178039247e-07
PC8 7.235969008180613e-08 9.960143764779631e-08 1.2173797124402921e-07 -5.948336622723845e-08 -3.249077000844186e-07 1.781191027416044e-08 7.375439655508683e-09 1.980247421349844e-07 5.022516143898512e-06 1.0166131111821761e-08 1.1183541399569055e-07 -2.04715715893223e-07 1.0896538829348031e-07 -6.103156392711994e-08 4.210796991755023e-08 -8.811291022130765e-08 4.8573559733149576e-08 6.194584927581117e-08 -3.745131265674768e-08 -5.293113893929106e-08 8.782424794699508e-08 2.0168740611218895e-07
PC9 7.973201919820931e-07 -3.041595325223323e-08 1.0502967870418996e-07 -3.160579468037156e-07 2.2084092446882805e-07 -6.80674255222565e-08 4.733037218136043e-08 -9.771020374398737e-08 1.0166131111821713e-08 4.7073083077631305e-06 -2.5596530054739908e-08 -1.3130645052417992e-07 -2.4614043566829328e-08 -1.099295697091507e-07 -3.657481102717774e-08 4.8060101382423204e-08 1.1234437120669355e-07 1.2491294144486215e-07 -1.6570612934606207e-07 -6.998440273850877e-08 -7.823394304241035e-08 2.2433419189457863e-07
PC10 -1.307033840695357e-07 4.379321306042888e-08 5.6718597353585394e-09 2.6271585592472023e-08 9.982976843539882e-08 -7.887419995676551e-08 9.165767018667418e-09 -3.762993406670462e-08 1.1183541399569056e-07 -2.559653005474001e-08 4.356434503787238e-06 -1.8193193457915284e-07 1.1265576668577999e-07 -1.7837607740553396e-07 -1.0110666453129655e-07 -8.274670176861038e-08 -1.5363189640851764e-07 2.405962999729187e-08 1.51380129682702e-07 1.3736238316464015e-07 3.9307043605159393e-08 8.192185130286421e-07
PC11 -1.7027638093399473e-07 -4.39993487111535e-08 5.11672811800753e-08 1.2280766755306734e-07 8.544452842821003e-08 -2.8197541250662626e-07 -1.4545652805689985e-07 3.079109688700858e-07 -2.0471571589322313e-07 -1.3130645052417995e-07 -1.8193193457915292e-07 4.315284904781554e-06 -7.239036735510698e-08 -4.397024782868872e-08 -9.097611117581357e-08 8.848904451890016e-08 1.0779509904548428e-08 1.583607705993778e-07 -2.563232784084666e-08 7.626153504663007e-08 1.4725639007355085e-07 -7.623691278120778e-07
PC12 5.2267115250065025e-08 2.2188022703668503e-07 -8.339620791650959e-08 6.993489324297608e-08 -2.1382375283703541e-07 1.608941242056879e-07 1.0913883310027992e-08 6.625231873180937e-08 1.0896538829348032e-07 -2.4614043566829417e-08 1.1265576668578001e-07 -7.239036735510697e-08 4.1818741331778e-06 2.1169948830842892e-08 -2.532448026188778e-08 -9.940110863701772e-08 -7.716889768094185e-08 -4.871826499650447e-09 4.012989993310075e-08 -4.846337036327689e-08 -6.085620400346176e-08 3.2879037210069003e-07
