 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005810849933668672 1.710626324881166e-06 -3.009517446131244e-09 3.466999044793696e-08 1.2167065544022079e-06 -1.151535769682333e-06 1.4657052434678282e-06 4.108738707915e-07 1.509702608613317e-06 1.3756387122520673e-06 8.126565899018288e-08 4.081151074925283e-06 -3.273452037339035e-06 1.5689376405597648e-06 -1.9464535009821273e-06 -2.0100458781970804e-06 -2.53320316088172e-06 -1.4897110627770278e-06 -9.6712325404001e-07 2.655879295704671e-06 3.627121929556579e-07 -6.658929573669299e-06 5.256385826002635e-05 6.750040073351504e-05 -5.138514775888774e-05 -4.347336735582572e-05 -0.00011649909874230796 8.481296422024246e-06
PC1 1.710626324881167e-06 2.025925212373271e-06 -1.7514377439468849e-06 -2.0522730039838952e-07 -7.114763617033303e-08 -2.8518068867600024e-07 6.811409061522431e-08 1.5073332987874806e-07 1.0627727414924719e-07 -4.272111274600927e-08 1.118277660721362e-07 -6.049949523616376e-08 5.978478508783197e-07 -1.5025143753280594e-07 -3.801064446662601e-07 -6.795294904850331e-07 -5.954950586152978e-07 2.2036157685345793e-07 -4.665219964536258e-08 1.8854355208804173e-07 -7.289849979813825e-08 2.7810896957210036e-07 1.8564318000744922e-06 -1.4616379443066595e-06 -1.2385117773319701e-06 2.851145904507767e-06 4.922813650226723e-06 -1.1360026272910084e-06
PC2 -3.009517446131268e-09 -1.7514377439468857e-06 4.611965751243475e-05 9.621047845563813e-07 1.3614484397928447e-06 -4.815436565465608e-07 -5.4184868650436265e-08 -2.740418752182398e-07 1.1593475450314608e-06 -3.1159014864043283e-07 3.615869842473489e-07 -5.484135883060983e-07 -8.433099679348677e-07 5.779360901164853e-07 -9.284428685611099e-07 3.3101446749423785e-07 -1.7794619884913183e-08 7.668814925162791e-07 3.2865091011753814e-07 -4.780891658570347e-07 -3.1478305691707483e-07 2.0106213528093178e-06 1.119635366171566e-06 5.432702453638998e-06 -8.393722522362443e-06 5.5144913745067685e-06 -8.706482175378722e-06 2.498174752118783e-06
PC3 3.46699904479364e-08 -2.0522730039838963e-07 9.621047845563813e-07 3.9401351051384725e-06 1.2765256865952164e-07 1.0784117349364215e-06 5.334901011603841e-08 3.619108876133642e-07 -1.512916626574798e-07 -9.242414850381115e-07 1.3139269737791577e-07 2.8731049283465894e-07 6.718070360525236e-08 -5.940114365643202e-07 6.832776173375222e-08 -3.552514390148057e-08 1.8364383061312236e-07 -3.518293102348474e-07 -4.6946305005805095e-07 3.4991865945551103e-07 1.1837259246491313e-07 -6.422527127731172e-07 -2.3656517870186663e-06 -4.910325952861024e-06 6.018386608418693e-07 4.016242202980598e-06 1.2830266489108333e-06 4.4603441384181955e-06
PC4 1.2167065544022074e-06 -7.114763617033303e-08 1.3614484397928445e-06 1.2765256865952164e-07 7.603961904396416e-06 1.6559578124104573e-06 -3.1505006896301806e-07 1.5138454930575143e-07 -1.1629768175390827e-06 4.0586016081591254e-07 2.600251039692745e-07 2.21654824162252e-07 -8.538550287648005e-07 -4.85212376445285e-07 -1.0994152773241736e-07 -1.6844736875589377e-07 7.932048372144639e-08 3.8742415483668916e-08 -4.4605906718166164e-07 -1.6083298134674012e-07 1.4949948893833146e-07 1.6549111024367324e-06 -3.0439498658331583e-06 -2.899048389923871e-06 -2.135252537366306e-06 5.797280958532961e-06 8.810382000678772e-07 4.489468301483725e-06
PC5 -1.151535769682333e-06 -2.851806886760001e-07 -4.815436565465604e-07 1.0784117349364213e-06 1.6559578124104565e-06 1.5066727010517257e-05 4.169822153046768e-07 1.085779752712984e-06 -7.969850638593763e-07 -3.7544036532141007e-07 -2.782978603744544e-07 -1.1374850679003592e-06 5.341026121798592e-07 -1.051798109962371e-06 6.060153916497123e-07 -1.4011771983776463e-07 -1.2020003760231868e-07 7.108347759251065e-07 -3.476563079491574e-07 2.885801495641671e-07 1.0724001214190672e-07 -3.1469410624919325e-09 2.5577379836952937e-06 -9.87687584630587e-06 -1.63304582551053e-05 1.2777057654506525e-05 1.26414016008484e-05 4.695262552544217e-06
PC6 1.4657052434678265e-06 6.81140906152243e-08 -5.418486865043586e-08 5.334901011603832e-08 -3.150500689630186e-07 4.169822153046767e-07 1.4327354529579381e-05 -2.8029226015845464e-08 3.0144373297903865e-07 2.0254951279218524e-07 8.318005174919663e-08 -3.903238991351367e-07 1.554061590823921e-07 -2.9462046717920504e-07 -2.4155565569253537e-07 1.1123348813427772e-09 -1.0278614356603888e-07 2.599158443719203e-07 -3.6906919720478346e-07 -1.6509479610414044e-07 -4.640014632822023e-07 2.212360561549606e-06 -4.512187445649052e-06 -8.038024266058235e-06 7.482590741303129e-06 1.8570726448686412e-06 6.013505913938341e-06 3.7572200443630752e-06
PC7 4.108738707915001e-07 1.507333298787479e-07 -2.740418752182394e-07 3.619108876133642e-07 1.513845493057513e-07 1.0857797527129843e-06 -2.8029226015845473e-08 1.1946186714715756e-05 7.604887519370496e-07 -2.0950369953958957e-07 -1.3358125724179224e-07 1.189793919586975e-06 1.3822062274575413e-07 4.837918942128098e-07 -1.920958603023446e-07 -3.749555206105894e-07 -3.378036743874463e-07 -1.733209525750364e-07 1.1801146396030952e-07 5.2238095013468275e-08 -2.6552495101004467e-07 3.5859591054874487e-06 3.240831367989326e-07 2.01332848478269e-06 -3.872745503782857e-06 -2.6140350923775943e-06 1.107899936430963e-06 -1.1391597573592615e-05
PC8 1.5097026086133197e-06 1.0627727414924719e-07 1.1593475450314616e-06 -1.5129166265747994e-07 -1.1629768175390827e-06 -7.969850638593763e-07 3.014437329790383e-07 7.60488751937049e-07 1.292569709158946e-05 3.559706321846599e-07 7.967765637130891e-08 -7.693647863996777e-07 1.2279849872264115e-07 8.310593245863146e-08 -1.5036576261849999e-07 -5.363632737800002e-07 -7.633309862204757e-09 9.146059746422631e-08 -5.230966698025184e-07 -3.134885553975746e-07 2.736183964172689e-07 1.8505739310035437e-06 4.452340815052626e-06 4.009492383398907e-06 -8.721122959465142e-06 -7.045908872524675e-06 -7.639540126980101e-06 2.2494085123576025e-06
PC9 1.3756387122520662e-06 -4.272111274600928e-08 -3.115901486404328e-07 -9.242414850381115e-07 4.058601608159125e-07 -3.754403653214107e-07 2.0254951279218508e-07 -2.095036995395897e-07 3.5597063218465985e-07 1.130092934064534e-05 -3.748104682469106e-07 5.905409542156954e-08 -4.833811584259324e-07 -7.039608609268846e-08 -7.914283819752102e-07 3.2015830540221007e-07 5.209598937077896e-07 6.393973045465063e-07 -2.1157570920745273e-07 -1.3860957856877527e-07 -5.93538170586778e-07 -1.1005354089430731e-06 5.770602707950899e-06 1.559193660781285e-06 -6.5097968704263725e-06 1.0445980730051976e-06 -3.5425950164865543e-06 -1.7643453504453061e-06
PC10 8.126565899018367e-08 1.1182776607213616e-07 3.615869842473489e-07 1.313926973779159e-07 2.600251039692745e-07 -2.78297860374454e-07 8.318005174919665e-08 -1.3358125724179245e-07 7.967765637130895e-08 -3.748104682469105e-07 1.1739567484515927e-05 -3.864371865527882e-07 1.2760624974598045e-07 -3.8094013579536355e-07 -4.0212299620395084e-08 2.528000505202426e-07 -2.1996527335032317e-07 -7.266130026706504e-08 2.9402432784093516e-07 6.206619592724755e-07 -1.4587726958221715e-07 1.7904629253769118e-06 -3.2264265360741804e-06 -2.7671133104837095e-06 4.320108701548191e-06 4.696236990090327e-06 4.79138635536195e-06 -2.999531012571609e-06
PC11 4.0811510749252846e-06 -6.049949523616385e-08 -5.48413588306098e-07 2.873104928346588e-07 2.2165482416225218e-07 -1.1374850679003586e-06 -3.9032389913513635e-07 1.1897939195869755e-06 -7.693647863996775e-07 5.9054095421569364e-08 -3.864371865527883e-07 1.1225295707652285e-05 -2.1527882782148764e-07 -6.542779081093903e-08 -4.2970695969060384e-07 2.697194397481115e-07 2.4101831345858395e-07 3.351212911249611e-07 2.510634720995505e-08 5.604048916942889e-07 3.414818406942002e-07 -9.248206418112538e-07 -3.2557983600173906e-06 2.176445094242253e-06 5.936439346471353e-06 5.611264649540935e-06 -3.923201948546456e-06 -1.1388046442022536e-06
PC12 -3.2734520373390343e-06 5.978478508783194e-07 -8.433099679348672e-07 6.71807036052525e-08 -8.538550287648006e-07 5.341026121798594e-07 1.5540615908239225e-07 1.382206227457543e-07 1.2279849872264112e-07 -4.833811584259325e-07 1.2760624974598058e-07 -2.152788278214876e-07 9.92969901710232e-06 2.9807858081374616e-07 -2.2402988774900996e-08 -5.525801017232432e-07 -1.3486350418708749e-07 3.014711593601257e-08 -1.6258915755686875e-07 9.522849914330135e-08 -2.3253240661217056e-07 8.428055636808016e-08 3.848699379403278e-07 -5.214873137480029e-06 -4.3350116478968635e-06 1.4939843302227416e-06 7.926536948839888e-06 3.426743522536122e-06
