 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007105274128696977 -1.2171232149450466e-06 -1.2768531632183533e-05 -2.1199906275783304e-06 3.2010892676572683e-07 -1.728652040781761e-06 2.402505214348058e-06 2.8611645887252932e-06 -1.2133508541603954e-07 1.3907009989597636e-06 -9.93169926245977e-08 3.18518580495179e-06 -2.0554869447855258e-06 1.289789758611926e-06 -9.529616757528247e-07 3.1825123133396746e-07 4.968990479220064e-07 9.89731737318275e-07 2.8157696548835206e-06 5.132578635851578e-06 -2.1814971531684765e-06 2.2351801355369704e-06
PC1 -1.217123214945047e-06 2.6373269261127077e-06 -1.9988713327926685e-06 1.324195823945719e-07 -2.1385460865296156e-07 -1.4103471446150263e-07 1.627119716045823e-08 -3.4085098275884615e-08 4.972908156288828e-07 2.6831866702106396e-08 1.8252163072597662e-07 -1.1730367464190361e-07 6.978796786540194e-07 1.7182791308785177e-07 -3.007528992254718e-07 -6.591774333444984e-07 -5.43267916243716e-07 2.1937407990744557e-07 -7.035225796169692e-08 1.218202204205561e-07 3.260612873952369e-07 1.5160262239985677e-06
PC2 -1.2768531632183528e-05 -1.9988713327926693e-06 5.8815319217713066e-05 1.4919635235496983e-06 1.675337190707564e-06 -1.0952700013521205e-06 -4.397402078506787e-07 6.597509447432569e-07 -3.766101424606929e-07 -7.959396892153412e-08 9.845646239463848e-07 2.0133225255996346e-07 3.5716883044512877e-10 -5.982165741012144e-07 9.351801959293636e-07 -1.3328810767771534e-07 -1.8496280147513424e-06 9.035690760660882e-07 7.873915109797063e-07 -1.5261404919910373e-06 -1.3174256305344256e-07 -4.186610699470374e-06
PC3 -2.1199906275783312e-06 1.324195823945717e-07 1.4919635235496992e-06 5.693468279419077e-06 3.162351022942061e-07 1.4042199672880661e-06 -2.2419549909765316e-08 8.151029830623432e-07 1.0681558656453325e-07 -1.0663886441501234e-06 1.0850166921523862e-07 -6.828017931442731e-08 2.4498903755175803e-07 -9.580132537508992e-07 -1.0565723889644117e-08 -1.5092529489022407e-07 1.0040564316025093e-07 -4.4972995916443853e-07 -3.4163859664975275e-07 5.138327566217299e-07 2.6537212741511035e-07 -1.1044043537529418e-06
PC4 3.201089267657246e-07 -2.1385460865296154e-07 1.6753371907075646e-06 3.162351022942061e-07 9.239077371716558e-06 2.4750233169591084e-06 -7.852826155553165e-07 1.4994577800419575e-07 -1.2768450641912393e-06 4.549640944323443e-07 -3.012746495917522e-08 4.2297993488638336e-07 -9.406767778811364e-07 -2.1380073509501885e-07 -6.45216290339104e-08 -1.1947861780123347e-07 -1.079790616654803e-07 6.505027066155283e-08 -3.8141065419331046e-07 -6.528891843592393e-09 -5.342441483035872e-08 1.4347402043765436e-06
PC5 -1.7286520407817629e-06 -1.4103471446150269e-07 -1.0952700013521203e-06 1.404219967288066e-06 2.4750233169591093e-06 1.9065366403643437e-05 1.4264423033622536e-07 2.6693914976736853e-06 -9.570141530117078e-07 -1.0424113119245824e-06 -2.983783968829138e-07 -1.1289190656172718e-06 -8.239112659187722e-08 -1.610005518891224e-06 1.725820308877609e-07 -1.7153305761991375e-08 -2.094211689837873e-07 9.866839973912906e-07 -3.0382101821022687e-07 8.456375482905213e-07 2.006326011863913e-07 -2.7699023729449183e-06
PC6 2.4025052143480597e-06 1.627119716045822e-08 -4.3974020785067884e-07 -2.241954990976555e-08 -7.852826155553162e-07 1.4264423033622584e-07 1.9269300896661037e-05 3.443514337799505e-07 -1.121769214198353e-07 2.3206716560175346e-07 1.323850421856592e-07 4.624068316341121e-08 1.2885215206207334e-07 -5.676494778300429e-07 2.734273592841432e-07 2.8775873840349124e-07 -9.722566275309767e-07 6.541032863084622e-07 -3.7049541249594083e-07 -5.51059971436479e-07 -3.0277971468690336e-07 6.995677537837818e-07
PC7 2.8611645887252975e-06 -3.4085098275884926e-08 6.597509447432574e-07 8.151029830623435e-07 1.4994577800419604e-07 2.6693914976736853e-06 3.443514337799502e-07 1.5547729718967857e-05 3.165983884904382e-07 -4.6410954270496347e-07 -2.0310249831815849e-07 1.582066067437183e-06 5.137849750503675e-07 6.413285320782568e-07 -1.080868555131363e-07 -4.7440830731256026e-07 -5.465566150862214e-07 1.3605207211126082e-07 4.2618657482667704e-07 -4.2685745061307785e-07 -2.66674521931703e-07 -1.65026002642119e-06
PC8 -1.2133508541603785e-07 4.972908156288829e-07 -3.766101424606933e-07 1.0681558656453301e-07 -1.2768450641912393e-06 -9.570141530117082e-07 -1.1217692141983527e-07 3.165983884904382e-07 1.656904132067067e-05 -6.224008863680667e-09 1.1883785846371388e-06 -7.901936165838983e-07 3.584122589465934e-07 2.382590661827795e-07 -2.3255724032179336e-07 -2.7104413721234325e-08 -4.930919883455465e-09 -1.4659668852710776e-07 -1.2532346554873929e-06 -3.9484106307483824e-08 6.520589836536119e-07 7.99172378021256e-08
PC9 1.3907009989597634e-06 2.683186670210637e-08 -7.959396892153527e-08 -1.066388644150123e-06 4.54964094432344e-07 -1.0424113119245822e-06 2.3206716560175333e-07 -4.6410954270496336e-07 -6.2240088636806115e-09 1.4739267044233025e-05 -7.486213237040171e-07 4.3586866159205734e-08 -3.036524930566024e-07 -2.9837854206823936e-07 -2.665945050727649e-08 -7.230195050401334e-08 6.096652652051386e-07 2.7579964708293084e-07 4.733720803771959e-08 -4.0303842729779677e-07 -3.1691332836706194e-07 2.5512130288419237e-07
PC10 -9.931699262459827e-08 1.8252163072597654e-07 9.84564623946385e-07 1.0850166921523862e-07 -3.0127464959174794e-08 -2.9837839688291396e-07 1.3238504218565848e-07 -2.031024983181588e-07 1.1883785846371383e-06 -7.48621323704017e-07 1.4173420996483962e-05 -7.337188482351846e-07 1.245519243189781e-06 -3.626835783629149e-07 -8.127692956009132e-07 -2.6831094488812514e-07 -7.012582522436374e-07 2.601509207310609e-08 5.433865796161417e-07 7.18563952272361e-07 6.150202418908793e-07 8.860713512701827e-07
PC11 3.185185804951791e-06 -1.1730367464190373e-07 2.0133225255996404e-07 -6.828017931442706e-08 4.2297993488638336e-07 -1.1289190656172703e-06 4.624068316341116e-08 1.5820660674371832e-06 -7.901936165838986e-07 4.358686615920563e-08 -7.33718848235185e-07 1.3304120422549242e-05 -3.2845571183989555e-07 -2.667932651273054e-08 -6.850142311153279e-07 3.4055112921308944e-07 -3.874427522702952e-08 1.4455171121057715e-07 -7.65619299498025e-08 -1.2073818729568178e-07 3.808828352497054e-07 -6.151693335092303e-07
PC12 -2.0554869447855237e-06 6.978796786540193e-07 3.571688304458966e-10 2.4498903755175835e-07 -9.406767778811364e-07 -8.23911265918769e-08 1.2885215206207332e-07 5.137849750503676e-07 3.584122589465937e-07 -3.036524930566026e-07 1.2455192431897818e-06 -3.284557118398958e-07 1.3247790307830328e-05 6.085819972890633e-07 -2.8339358416795343e-07 -8.304442088701244e-08 2.1746138219767023e-07 1.3288775920979613e-07 4.1787711665203246e-07 -3.219416140584761e-07 4.859073086820452e-07 1.8787353617346566e-06
PC13 1.289789758611927e-06 1.7182791308785193e-07 -5.982165741012142e-07 -9.580132537508995e-07 -2.1380073509501893e-07 -1.6100055188912254e-06 -5.676494778300431e-07 6.413285320782572e-07 2.382590661827795e-07 -2.983785420682389e-07 -3.626835783629146e-07 -2.6679326512730667e-08 6.085819972890636e-07 1.258995184257368e-05 2.418452728856713e-07 9.633633249972863e-07 -3.249316675383089e-07 1.1603102739218698e-07 -6.188002204626811e-07 -3.113176272692117e-07 3.4780900811903284e-07 1.3463442451532505e-06
PC14 -9.529616757528243e-07 -3.007528992254717e-07 9.351801959293632e-07 -1.0565723889644254e-08 -6.452162903391043e-08 1.7258203088776094e-07 2.7342735928414306e-07 -1.0808685551313597e-07 -2.3255724032179312e-07 -2.6659450507276506e-08 -8.127692956009133e-07 -6.850142311153283e-07 -2.8339358416795353e-07 2.4184527288567143e-07 1.2804286540484136e-05 -1.0168453215822357e-07 -3.6187440315836105e-07 1.3815838741258491e-08 3.812494151768606e-07 4.7260360487316416e-07 -2.643651439464243e-07 3.1719120578494145e-06
PC15 3.1825123133396704e-07 -6.591774333444981e-07 -1.3328810767771592e-07 -1.50925294890224e-07 -1.1947861780123384e-07 -1.7153305761991524e-08 2.8775873840349103e-07 -4.7440830731256005e-07 -2.7104413721233604e-08 -7.230195050401373e-08 -2.6831094488812456e-07 3.4055112921308944e-07 -8.304442088701221e-08 9.633633249972865e-07 -1.0168453215822366e-07 1.3082809299122097e-05 5.566144679155015e-07 -7.110063523311559e-07 -3.4614569943940716e-07 -2.7364321226183563e-07 -3.612747661076715e-07 -1.5243440234963665e-06
PC16 4.968990479220064e-07 -5.43267916243716e-07 -1.8496280147513426e-06 1.0040564316025089e-07 -1.079790616654806e-07 -2.0942116898378698e-07 -9.72256627530976e-07 -5.465566150862215e-07 -4.930919883455476e-09 6.096652652051382e-07 -7.01258252243638e-07 -3.8744275227029114e-08 2.1746138219767036e-07 -3.2493166753830897e-07 -3.61874403158361e-07 5.56614467915502e-07 1.3338807224819653e-05 -2.2186721409157016e-07 7.782675257307261e-08 -5.597928672989972e-07 -1.924112395152044e-07 -1.2549283074125234e-06
PC17 9.89731737318273e-07 2.1937407990744552e-07 9.035690760660876e-07 -4.4972995916443827e-07 6.505027066155308e-08 9.866839973912914e-07 6.541032863084619e-07 1.3605207211126096e-07 -1.4659668852710774e-07 2.75799647082931e-07 2.6015092073106204e-08 1.4455171121057702e-07 1.3288775920979552e-07 1.1603102739218685e-07 1.381583874125878e-08 -7.110063523311561e-07 -2.2186721409157032e-07 1.2692547701887075e-05 -1.2556029344941869e-07 5.648194805307282e-08 -3.1805518711796426e-07 2.5263266186344256e-06
PC18 2.81576965488352e-06 -7.035225796169674e-08 7.873915109797063e-07 -3.416385966497531e-07 -3.814106541933102e-07 -3.0382101821022703e-07 -3.7049541249594057e-07 4.261865748266765e-07 -1.253234655487393e-06 4.7337208037719663e-08 5.433865796161418e-07 -7.656192994980315e-08 4.178771166520325e-07 -6.18800220462681e-07 3.812494151768606e-07 -3.4614569943940716e-07 7.78267525730724e-08 -1.255602934494184e-07 1.253847083650698e-05 3.0755398265969215e-07 2.2587836438703008e-07 -1.6636941867097104e-06
PC19 5.132578635851573e-06 1.2182022042055609e-07 -1.5261404919910365e-06 5.138327566217305e-07 -6.528891843592148e-09 8.456375482905217e-07 -5.510599714364787e-07 -4.2685745061307796e-07 -3.9484106307484056e-08 -4.030384272977966e-07 7.185639522723605e-07 -1.2073818729568173e-07 -3.2194161405847573e-07 -3.113176272692118e-07 4.726036048731643e-07 -2.7364321226183616e-07 -5.597928672989973e-07 5.648194805307297e-08 3.0755398265969204e-07 1.2572191705950723e-05 4.46131730573314e-07 2.4250354913524277e-06
PC20 -2.181497153168477e-06 3.260612873952368e-07 -1.3174256305344187e-07 2.6537212741511035e-07 -5.342441483035868e-08 2.00632601186391e-07 -3.027797146869037e-07 -2.6667452193170276e-07 6.520589836536114e-07 -3.1691332836706183e-07 6.150202418908792e-07 3.808828352497054e-07 4.859073086820453e-07 3.478090081190327e-07 -2.6436514394642426e-07 -3.6127476610767185e-07 -1.9241123951520388e-07 -3.1805518711796426e-07 2.2587836438703024e-07 4.4613173057331416e-07 1.1749501073718969e-05 2.67170435786402e-06
proband 2.2351801355369755e-06 1.5160262239985673e-06 -4.1866106994703725e-06 -1.1044043537529405e-06 1.4347402043765436e-06 -2.7699023729449195e-06 6.995677537837803e-07 -1.650260026421191e-06 7.991723780212657e-08 2.551213028841926e-07 8.860713512701837e-07 -6.15169333509231e-07 1.8787353617346558e-06 1.3463442451532497e-06 3.171912057849417e-06 -1.5243440234963699e-06 -1.2549283074125253e-06 2.5263266186344273e-06 -1.6636941867097123e-06 2.4250354913524286e-06 2.6717043578640183e-06 0.0006221923646302001
