 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004572153982842031 1.0760367105954044e-06 -4.480888148488069e-07 4.080656462096977e-07 3.9662534906833607e-07 -1.91683177306417e-06 1.5933402939088145e-06 9.588524372318759e-07 4.028135484771627e-08 1.764244477919704e-06 1.9859415801291156e-07 2.081757009516064e-06 -2.6660360759474763e-06 2.0814941811997065e-06 -2.5527119892804e-06 -2.1125290776642462e-06 -1.324766200853794e-06 -3.7794418551477193e-07 -7.743505453385836e-07 2.4139979270202313e-06 8.329733425493732e-07 -3.751880345216969e-06 3.8235515847155494e-05 -2.632374162383107e-05 -3.6651034594213336e-05
PC1 1.0760367105954042e-06 1.5997947906188322e-06 -1.4694595881175362e-06 -1.3995264854685138e-07 -1.251992372743585e-07 -1.67794769623412e-07 3.194293044293119e-08 3.66012620088605e-08 3.7139071143969176e-08 4.172564540213643e-08 5.647339678287326e-09 -1.1056134117075802e-07 5.630833485464371e-07 3.834531159296042e-09 -3.448192025003863e-07 -5.298289864602069e-07 -5.0278850533343e-07 1.4905238024693594e-07 1.964263484841023e-08 1.5263163581182424e-07 -3.6039491938920984e-08 9.200230901628667e-08 2.6149098756259888e-06 -7.504828335915599e-08 -1.4912741983146298e-06
PC2 -4.480888148488059e-07 -1.4694595881175364e-06 3.986340151579492e-05 6.694636589214536e-07 1.3656052813690341e-06 -8.61501652960663e-07 -3.455988725620428e-07 -2.978796905557863e-07 1.1809998124530677e-06 -3.335026784668564e-07 2.1753823987052847e-07 -8.539292108281443e-09 -7.208200441879869e-07 7.0398414945328e-08 -1.968519076738005e-07 -1.6171424961283001e-09 -1.9152382751142597e-07 5.035750870835527e-07 -3.2887620074280723e-07 -3.769191642971138e-07 -2.3020610040322771e-07 8.321197532461475e-07 3.011654899344312e-06 -5.344811237929304e-06 4.18028692483222e-06
PC3 4.080656462096979e-07 -1.3995264854685138e-07 6.694636589214534e-07 3.2673721155290326e-06 8.361529331242264e-08 9.542004059434662e-07 9.054481947053653e-08 3.668894143398479e-07 -1.1605216142998377e-07 -8.632047027297823e-07 2.035995858456002e-07 3.0658908590020455e-07 6.229960727196416e-08 -4.060859514818443e-07 1.6433861474356814e-07 -1.56735895924864e-07 1.0844170875120645e-08 -2.678814512215067e-07 -3.1954096573938207e-07 3.316231591006348e-07 1.3286650310620972e-07 -1.27282246185684e-06 -1.1515393336268508e-07 5.513673259446252e-07 -1.7841903391086076e-07
PC4 3.966253490683363e-07 -1.2519923727435844e-07 1.3656052813690344e-06 8.361529331242265e-08 6.36073287543374e-06 1.5900277908735515e-06 -1.2619037170161956e-07 1.3031006628154513e-07 -7.798373466179975e-07 5.237033973807193e-07 1.462767705757963e-07 2.642382419278843e-07 -6.841415333513598e-07 -1.444079423192162e-07 -1.6367401760971318e-07 -1.0673712220119702e-07 2.4522992278813426e-07 -4.714143140862644e-09 -3.26735344315375e-07 -1.4197786990113043e-07 1.671537219324835e-08 1.6885984059976062e-06 -1.984784703016877e-06 -1.0557871324696703e-06 3.936606716191926e-06
PC5 -1.916831773064171e-06 -1.6779476962341192e-07 -8.615016529606635e-07 9.54200405943466e-07 1.5900277908735513e-06 1.315242816302422e-05 4.379646925756618e-07 1.1111334524814297e-06 -6.08924154908127e-07 -4.303270758011937e-07 -3.2773401959744686e-07 -9.902017688350683e-07 4.7414084526022253e-07 -1.1961459541563893e-06 5.661951446672613e-07 -1.001601749757195e-07 -4.083291754428003e-08 6.681192689923222e-07 -3.3326697536176434e-07 2.243734712056255e-07 -2.4747226292824067e-08 -1.1174463337912922e-06 9.849646769859257e-07 -6.624757640589609e-06 6.71877620664688e-06
PC6 1.593340293908814e-06 3.194293044293128e-08 -3.455988725620436e-07 9.054481947053638e-08 -1.261903717016195e-07 4.379646925756621e-07 1.2561399304619765e-05 2.8309118505910482e-08 5.821188040884129e-08 3.5906536436208955e-07 1.2623884223762954e-07 -3.631793805755448e-07 -1.4939446839372391e-07 -4.0979001506270926e-07 -1.1751084741076221e-07 -6.253108528175787e-08 -1.8468727629322522e-07 4.497533653484381e-07 -3.250531344961216e-07 -1.3093021520693167e-07 -2.743917539067037e-07 4.381232480316181e-07 -1.0367179852100975e-06 6.3855322352408515e-06 -1.4588302836241167e-06
PC7 9.588524372318757e-07 3.660126200886039e-08 -2.978796905557859e-07 3.668894143398479e-07 1.3031006628154513e-07 1.1111334524814299e-06 2.8309118505910456e-08 1.0237707146788797e-05 5.194857468583832e-07 -3.448899455489119e-07 -1.473405711834217e-07 8.964969429261641e-07 1.3285817284448428e-07 7.275434324743166e-07 -3.086137177484903e-07 -3.021276550521061e-07 -4.281800937253382e-07 -2.606402226916182e-07 1.6343509167460128e-07 5.6204838419077234e-08 -1.8318759074404682e-07 2.1513833697367e-06 1.3882634277661819e-06 -6.079307342774338e-06 -1.4277201595568607e-06
PC8 4.028135484771547e-08 3.71390711439691e-08 1.1809998124530683e-06 -1.1605216142998385e-07 -7.798373466179972e-07 -6.089241549081267e-07 5.821188040884132e-08 5.194857468583832e-07 1.1094427506055202e-05 3.2320053594432095e-07 2.0178213983265938e-07 -7.165472633130021e-07 -4.8701574250477924e-08 1.8732448317192005e-07 -2.835697855758135e-08 -2.828853796931804e-07 1.4081721650160328e-07 1.0986432824264635e-07 -3.055271357844898e-07 -2.79397660695855e-07 4.0203931067110664e-07 2.400971412396263e-06 2.166614298831975e-06 -4.878985661632182e-06 -5.481460347634757e-06
PC9 1.7642444779197036e-06 4.1725645402136504e-08 -3.335026784668568e-07 -8.632047027297825e-07 5.237033973807192e-07 -4.30327075801194e-07 3.590653643620896e-07 -3.4488994554891194e-07 3.232005359443211e-07 9.838416470580154e-06 -4.3894015748968253e-07 -1.1330963048791886e-07 -2.2437202230055354e-07 -3.014471957774008e-07 -4.285369419286068e-07 3.866417278960654e-08 1.6285777116672828e-07 2.7247873408117633e-07 -4.8861972758805e-07 -2.208374068468951e-07 -3.693489141701067e-07 -1.6296813749659765e-06 4.4974978380214305e-06 -2.3703284371078723e-06 7.657603369406542e-07
PC10 1.9859415801291143e-07 5.64733967828741e-09 2.1753823987052863e-07 2.0359958584560006e-07 1.462767705757962e-07 -3.277340195974467e-07 1.262388422376294e-07 -1.4734057118342192e-07 2.0178213983265906e-07 -4.389401574896825e-07 1.0394901716797148e-05 -3.4242940304557247e-07 1.606687278629412e-07 -2.9869016800431384e-07 -2.5168773569053677e-07 3.7108178014664577e-07 -7.301637969279737e-08 -9.919614456458529e-08 3.226496207012014e-07 4.139545954263553e-07 3.978118332929764e-08 9.711091280347e-07 -2.905303966982604e-06 2.3084564955902374e-06 5.9352446199972124e-06
PC11 2.0817570095160653e-06 -1.1056134117075802e-07 -8.539292108281052e-09 3.065890859002045e-07 2.6423824192788416e-07 -9.90201768835069e-07 -3.631793805755444e-07 8.964969429261643e-07 -7.165472633130023e-07 -1.1330963048791867e-07 -3.4242940304557263e-07 9.408424972085932e-06 -2.2212302578597777e-07 -9.671304474503353e-08 -3.0336312346269623e-07 1.8157345233044678e-07 -4.2658415515830664e-08 2.3983084027627655e-07 -5.535106320779781e-08 2.2166226214046608e-07 3.5076310700458075e-07 -6.384194937929681e-07 5.237898350794885e-07 1.4445437711849413e-06 3.1676803378858726e-07
