 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002795376641090251 3.081412304466373e-07 -2.1272146130182172e-06 -3.7867248408289477e-07 -7.52089547789533e-09 -2.5555432653405137e-07 -3.5281092707533693e-07 6.842184247861766e-07 2.8126448404559106e-08 7.97795485660501e-07 -1.1417931372993635e-07 -4.5150013316525273e-07 4.4080680240526235e-08 1.6965071975659122e-07 8.126156493729787e-08 -4.33356267232102e-07 -1.20744692305159e-07 3.01884369217548e-07 -7.850867897342177e-08 6.125894886526829e-07 3.482693796180414e-07 4.329729482156347e-06 -2.098745742012852e-06 -1.0612166699158047e-05
PC1 3.081412304466376e-07 8.854751073279695e-07 -6.225818597714368e-07 5.3611611296840925e-08 -6.2770990573252e-08 -4.055365878795148e-08 -1.0286225658647892e-08 4.866506871995899e-08 9.75646380984793e-08 -2.8916016410124377e-08 3.9449285092004295e-08 -4.359861409975845e-08 2.1876849287779078e-07 6.874459407498546e-09 -9.793000188678184e-08 -1.6888237322582107e-07 -1.4006032840867092e-07 2.0691271334123793e-08 5.951525140344645e-08 2.7303216743253424e-08 2.106719286813062e-08 1.3641192747049214e-07 5.424818197665056e-07 4.008812638673347e-07
PC2 -2.1272146130182194e-06 -6.225818597714367e-07 1.7350928989501074e-05 1.8981091642324745e-07 5.510669733192534e-07 -2.2275607359701218e-07 -7.990860054974848e-08 3.172344837549678e-08 1.0411681456907974e-07 7.92522678025617e-08 -1.77284209624849e-08 9.895977849787594e-08 -1.0136179838779593e-07 6.807928246272695e-09 -1.4802198764799093e-07 1.2563484988858667e-07 -1.5163011309668722e-07 1.5864656055019647e-07 -1.65522935672949e-08 -1.021063944305728e-08 4.750138453934447e-09 -1.7024085925911018e-06 1.754168911138595e-06 1.2254078507297977e-06
PC3 -3.786724840828948e-07 5.3611611296840905e-08 1.8981091642324758e-07 1.8784493447370143e-06 1.2417918008862547e-08 2.442980083489446e-07 6.607610135154739e-09 4.802020734842609e-08 -6.677589779095393e-08 -3.025955893827064e-07 3.880831336790196e-08 1.2546478268295086e-07 6.899598535866648e-08 -1.6157170046815464e-07 9.733538634939077e-09 -1.4003624932251357e-08 4.084052598015492e-09 -9.059244326067939e-08 -1.2686571986209413e-07 9.29055260499852e-08 3.1692174841839166e-08 -4.240640337675193e-07 1.97104035406079e-07 -3.865990641640291e-07
PC4 -7.52089547789571e-09 -6.277099057325201e-08 5.510669733192535e-07 1.2417918008862527e-08 3.1625778018502943e-06 3.9592461524572947e-07 -2.1337750363424714e-07 -2.8524803898323468e-08 -3.232187744123335e-07 2.5014140840687663e-07 9.610857674665032e-08 8.385812226391123e-08 -1.9797227733553283e-07 5.1813190448921496e-08 -7.72531984165141e-08 -1.3388506567485183e-08 5.2130050744929684e-08 -6.638909812278548e-09 -6.372955098376733e-08 -7.109385049550729e-08 -2.7117830782056875e-08 2.655059612209712e-07 1.2072213884107665e-07 5.138469074284407e-07
PC5 -2.555543265340512e-07 -4.055365878795143e-08 -2.2275607359701234e-07 2.442980083489446e-07 3.959246152457294e-07 5.136535127979384e-06 1.8670650632295202e-08 4.485809374238169e-07 6.528112833235858e-08 -4.673200597319313e-08 -7.01943936919749e-08 -2.8576595022431266e-07 1.727494872597913e-07 -2.058644935566672e-07 3.248272298321552e-08 6.202473704834782e-08 -5.811820110201181e-08 2.2428353335188321e-07 -9.930333748031607e-08 5.99080865922233e-08 8.923695339662824e-08 1.9407683648291904e-07 1.0223280716695532e-07 -3.3271380430840194e-07
PC6 -3.528109270753371e-07 -1.0286225658647897e-08 -7.990860054974847e-08 6.607610135154838e-09 -2.1337750363424714e-07 1.8670650632295192e-08 5.918904752929439e-06 4.788920013125039e-09 9.545540351820775e-09 6.045522203756085e-08 1.1432378934251163e-08 -1.402682122703066e-07 1.9261144063559886e-08 -1.6278225299587468e-07 -1.940918471156271e-08 -3.2781187049756976e-08 -2.1944973508405706e-08 2.4453852457630654e-07 -6.793871851971134e-08 -2.5112917885479198e-08 -9.929746428439597e-08 8.364196672717004e-07 -7.127929841161775e-08 -5.048300532034536e-07
PC7 6.842184247861764e-07 4.866506871995903e-08 3.1723448375496776e-08 4.802020734842614e-08 -2.8524803898323425e-08 4.485809374238167e-07 4.788920013125071e-09 4.920894102790736e-06 2.162910956922752e-07 -8.103405604285029e-08 -4.666808342645123e-08 3.3011137285726096e-07 7.647895791245989e-08 2.642409611756413e-07 -2.1706876515396567e-08 -1.5821158294346374e-07 -8.199085140533406e-08 -2.5078443355349244e-08 5.250782926852642e-08 -3.399531888743667e-08 -9.396120924330012e-08 4.6773694870112045e-09 1.6418206285898328e-07 5.051921027879395e-07
PC8 2.8126448404559973e-08 9.75646380984793e-08 1.0411681456907958e-07 -6.677589779095389e-08 -3.232187744123335e-07 6.528112833235856e-08 9.545540351820747e-09 2.1629109569227523e-07 4.968526152194396e-06 -1.857252033303542e-10 1.2092140020753482e-07 -2.19792833267618e-07 1.0700755875738612e-07 -6.12501153453014e-08 7.012851894283307e-08 -8.25968966551024e-08 2.823409469350018e-08 6.604772293853693e-08 -2.675497228828528e-08 -6.651697459527677e-08 7.808518959424614e-08 2.1463551401720033e-07 -5.335729288904787e-07 6.188653983579513e-07
PC9 7.977954856605013e-07 -2.8916016410124367e-08 7.925226780256156e-08 -3.0259558938270644e-07 2.501414084068766e-07 -4.673200597319315e-08 6.045522203756091e-08 -8.10340560428502e-08 -1.85725203330377e-10 4.718275428051492e-06 -3.868333157031579e-08 -1.3524044103744558e-07 -4.3244849993087675e-08 -1.2687366358242398e-07 -4.624835792328645e-08 4.043613330705895e-08 1.271567231236497e-07 1.191778621228967e-07 -1.7632459445643167e-07 -7.681779221913047e-08 -8.15766765202727e-08 -1.3081059588027516e-07 8.580521820341214e-07 -1.5415636111143214e-07
