 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.001549019560837097 -1.5245563403395433e-06 -7.4142999478308294e-06 -4.748851265291903e-06 6.332493461671184e-06 3.6022579326404565e-06 1.0653712529684133e-05 8.381859266109413e-07 7.689193218233473e-06 -2.1045163287025425e-06 3.966412903771205e-06 1.8615037057716078e-05 -7.057178423960965e-06 7.502610960277727e-06 -7.861322026447154e-06 -2.557104032038029e-06 3.653735459324723e-07 1.7131621154207611e-06 4.814498098704983e-06 1.1026679628443135e-05 -1.0455291962393285e-06 8.669438715624416e-06 5.2113353844620245e-05 0.0002069850462549644 -0.0001232764297476423 1.0109106555078695e-06 -0.0004654977810040307 0.00011700983917035173
PC1 -1.5245563403395423e-06 6.023367333515448e-06 -4.426595421532573e-06 2.6826507989034057e-07 -5.513540404596391e-07 -2.2028567889639764e-07 -8.829390682256059e-08 -1.2661249962379025e-07 4.0031589814590875e-07 4.58875942554991e-08 5.515082191812687e-07 -4.5289330222619606e-07 1.999115896997383e-06 -4.087086116766023e-07 -1.0827467377076122e-06 -1.8688924532924164e-06 -1.9463346673325277e-06 4.4284407707019164e-07 -3.888402647039096e-07 7.651772189616304e-07 5.796674251143397e-07 3.7408039533112775e-06 8.467339372405785e-06 -1.1736501026441881e-05 -1.1631901476981416e-05 7.951005876671336e-06 2.1069577611043903e-05 5.2997716098315215e-06
PC2 -7.414299947830831e-06 -4.426595421532577e-06 0.00012972776451370633 4.504255837670911e-06 4.204936366289241e-06 -1.2421852776211064e-06 1.2151579670404733e-06 2.0295165141712978e-06 1.9213055871824447e-06 6.807230751291665e-07 1.1952697359877495e-06 -1.3755256166335283e-06 4.182143339047891e-07 2.5566836445845336e-06 3.6711181796594646e-06 -1.5789279590444195e-07 -2.499997448587163e-06 2.6593448065303123e-06 1.8772805901793115e-06 -5.271056512391403e-06 -2.0094015569593227e-06 6.974856441021952e-06 -1.0609238349633368e-05 8.618402216767372e-06 3.2643459679873056e-05 -2.0620637278049737e-05 -4.0957927587245994e-05 1.5742202896635568e-05
PC3 -4.7488512652919e-06 2.682650798903401e-07 4.504255837670911e-06 1.3394318637573645e-05 4.901888927017032e-07 3.951973667328015e-06 -2.52742856542498e-07 2.910935206846695e-06 8.631402919098647e-07 -2.134562546583342e-06 3.8229293626185015e-07 -5.837320073866774e-07 6.586301973940613e-07 -2.7310795059970786e-06 5.110035421902448e-07 -8.73642015181861e-07 5.522656796384226e-07 -1.3526751658653433e-06 -1.3076524414310728e-06 1.4397442758201724e-06 1.4759232184930616e-06 -2.3222364311831087e-06 -1.2449051348528355e-06 -1.5062664626458848e-05 -3.2194635664123035e-06 7.207409296513647e-06 6.290001970386342e-07 1.548704090028873e-05
PC4 6.332493461671191e-06 -5.513540404596394e-07 4.2049363662892424e-06 4.901888927017043e-07 1.992644140137261e-05 4.902366642560925e-06 -1.402107460463686e-06 1.4915227876095611e-06 -2.1782315647128675e-06 2.7123768136231076e-07 1.0810892367124608e-06 1.3834522840006457e-06 -3.0083848053392826e-06 -1.3580377248694385e-06 5.600374599142807e-07 4.773239140316247e-07 -2.7844639665653615e-07 1.9266096565530954e-07 -9.385724327406807e-07 1.1288786253196519e-07 3.5194780199422413e-07 4.330842674573761e-06 -2.3249161140128365e-05 1.0307438529000998e-05 1.3611476817324038e-05 2.5020918035856933e-05 -1.56935134256374e-05 1.0128238362398313e-05
PC5 3.6022579326404616e-06 -2.2028567889639844e-07 -1.242185277621105e-06 3.951973667328016e-06 4.902366642560928e-06 4.444223877461937e-05 6.696877296861196e-07 6.1828394058825855e-06 -1.913945311842886e-06 -1.6302525000247206e-06 -1.1410783814497517e-07 -2.163983914541195e-06 3.4766600412729216e-07 -3.7171942539400016e-06 9.693804862504845e-07 -9.757515144991694e-07 -4.3848069158549624e-07 2.6287865820426116e-06 -6.357544225107019e-07 1.640352041553247e-06 5.518767988874481e-07 2.730188113086596e-07 8.25184601308895e-06 -4.432835464725654e-05 -7.67321810749004e-05 5.695668188721001e-05 3.0175995239176128e-05 3.208550144716366e-05
PC6 1.065371252968412e-05 -8.829390682256136e-08 1.215157967040476e-06 -2.5274285654249756e-07 -1.4021074604636839e-06 6.696877296861205e-07 4.0545693685109306e-05 3.4346455412615045e-07 6.838166165740587e-07 9.59904999448328e-07 -1.4562880487467269e-06 -6.278271900527907e-07 3.5370783483552795e-07 -7.706442678780359e-08 3.4073272748723135e-07 1.5830339168379044e-06 -5.884518106265252e-07 4.256150066434857e-07 -1.2808497556191117e-06 -2.8663374502318813e-06 -9.339544299448334e-07 8.241801958616455e-06 -1.2223425413985783e-05 -1.1382420561198672e-05 3.152724575987e-05 -1.7710980409725035e-05 4.591217211449302e-06 -1.1004830501346323e-05
PC7 8.38185926610947e-07 -1.2661249962379072e-07 2.0295165141712957e-06 2.9109352068466945e-06 1.4915227876095599e-06 6.182839405882584e-06 3.434645541261494e-07 3.326728421459243e-05 1.5669498318802716e-06 -1.441242878416487e-06 -7.182921311069454e-07 2.5969299474998612e-06 1.042612767064635e-06 1.94474548349133e-06 3.7498476753659846e-07 -3.411195467922567e-07 -7.751827903712496e-07 3.15988967496104e-07 8.732109977436488e-07 -4.656800178269529e-07 -3.064107145096007e-07 3.2880573412351796e-06 4.04815049177373e-06 1.2644309149329498e-08 -1.322891402928175e-05 -7.549722646929438e-06 -3.2842904609453707e-06 -2.644092395376921e-05
PC8 7.689193218233477e-06 4.0031589814590854e-07 1.9213055871824443e-06 8.631402919098639e-07 -2.178231564712868e-06 -1.913945311842885e-06 6.838166165740593e-07 1.5669498318802735e-06 3.748507052830459e-05 4.419719244420436e-07 1.443613142772422e-06 -3.7914419720832367e-06 -4.7290852339620734e-07 -3.776426431939876e-07 -1.9624491286524238e-07 -1.428878249187649e-06 -7.19938438621119e-07 -1.8170261620039772e-06 -3.879076053893755e-06 4.9899635338792105e-08 1.2399393167788844e-06 -1.2888973183372712e-05 3.151028146728786e-05 7.881804858082498e-06 -4.331344707664415e-05 -1.2366465112331196e-05 -1.7730352171099233e-05 3.447444023519137e-05
PC9 -2.1045163287025345e-06 4.588759425549944e-08 6.807230751291651e-07 -2.1345625465833437e-06 2.7123768136231066e-07 -1.630252500024722e-06 9.599049994483266e-07 -1.4412428784164867e-06 4.4197192444204434e-07 3.138432234479047e-05 -2.2986733182411533e-06 1.3876479012099162e-06 -1.1440102376356812e-06 5.009568283088638e-07 -2.1458254729006475e-06 1.4526089389346588e-06 1.210259617425396e-06 2.213508068424934e-06 -1.2270207763086415e-06 -1.5394514655263436e-06 -2.1139048276263826e-06 5.459847178761442e-06 2.5971829289718306e-05 -1.320433673419232e-06 -2.7052539977332445e-05 -2.00700964945516e-05 -2.3360635435714013e-05 -4.086242635038142e-06
