 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004982905622889889 1.0968769571063166e-06 9.382903500515873e-07 4.7273683908649456e-07 1.3294222206825415e-06 -1.9546217427551534e-06 3.303175005830821e-07 1.4718837087255257e-06 -2.2514099733627132e-07 1.8258011191364897e-06 -1.6093627279575224e-07 5.36213263214879e-07 -2.110576507299815e-06 1.3440889717613914e-06 -1.8327989467637718e-06 -1.4596450308098995e-06 -7.740457876409903e-07 3.9132615352769943e-07 -3.031714997489168e-07 1.8708734916997534e-06 1.220036238271845e-06 -8.518042268688909e-06 3.24728718000502e-05 -1.824828806071431e-05 -3.053427043200611e-05
PC1 1.0968769571063166e-06 1.6814164052135931e-06 -1.249845040294314e-06 -1.4034772270889024e-07 -9.349251624936848e-08 -1.8007859683443627e-07 -2.571891738029421e-09 3.232829140357212e-08 3.842646613796755e-08 3.615603077529234e-09 1.1696470909756215e-08 -1.0749817952758182e-07 4.596533819592318e-07 -1.6957332373901983e-08 -2.6747756065843233e-07 -4.35807289186254e-07 -3.7090716691469947e-07 8.65071395579785e-08 2.3776606027855908e-08 1.2119208956332032e-07 -2.6334722255399857e-08 2.1513578522044055e-07 2.4094869313310964e-06 -8.227887962821554e-08 -1.5570792214845643e-06
PC2 9.382903500515892e-07 -1.2498450402943137e-06 3.334493704479438e-05 4.89195615873695e-07 1.0439286077741076e-06 -6.643369910937056e-07 -2.3281597621795384e-07 -1.4867664804201812e-07 8.75345631531284e-07 -2.362908040690564e-07 2.394178829940164e-07 -1.8316806854720673e-08 -4.189697790142167e-07 1.5636922271926907e-07 -1.5812037795827691e-07 1.1681791910063733e-07 -1.1370733975303401e-07 3.8087185997095785e-07 -9.3712665712034e-08 -2.516103527382286e-07 -1.4845915402637668e-07 5.7890164050069504e-08 4.024275750888225e-06 -4.989659387850237e-06 3.1021982290902064e-06
PC3 4.7273683908649483e-07 -1.4034772270889024e-07 4.891956158736951e-07 3.364507456337972e-06 5.06155735339154e-08 7.986249406007934e-07 3.135244369574448e-08 2.6264774636510134e-07 -1.6114772961038248e-07 -7.08552073572948e-07 1.5641089637045508e-07 2.68860951906299e-07 4.6065801147687245e-08 -3.1009865335147403e-07 1.746257656908096e-07 -1.3342867421537735e-07 -1.1048672681239957e-08 -1.6388063199646472e-07 -2.154631160878674e-07 2.2775548085979954e-07 1.013094413794417e-07 -1.025176939413599e-06 3.387454364744536e-07 1.9132092095886252e-07 -1.1243675596213318e-06
PC4 1.329422220682541e-06 -9.349251624936841e-08 1.0439286077741072e-06 5.0615573533915334e-08 6.350389343014457e-06 1.2252044603666802e-06 -1.5674823507367506e-07 9.674474292498362e-08 -5.910132917364554e-07 4.694293846520769e-07 1.6070685024552483e-07 2.2861390338822353e-07 -5.703078336841803e-07 -9.724385833993711e-08 -9.56923605463086e-08 -5.2012670878141607e-08 1.70917453410096e-07 -8.419083724011703e-08 -1.6419000201653752e-07 -8.865075517491608e-08 -3.2484374694782377e-08 1.5759136243165905e-06 -1.7338002613130128e-06 -2.0767095898645423e-06 4.933144631673953e-06
PC5 -1.954621742755153e-06 -1.8007859683443627e-07 -6.643369910937052e-07 7.986249406007931e-07 1.2252044603666802e-06 1.15350432724681e-05 3.039440002799096e-07 7.897544944076049e-07 -3.2005823453586763e-07 -2.979426439445008e-07 -1.9144978159701824e-07 -7.000270666378935e-07 4.451369980415027e-07 -8.611642127781963e-07 4.2629574337171026e-07 -8.288041719353471e-08 -4.649011037909793e-08 4.941922846602937e-07 -2.419250020050082e-07 6.300192449785557e-08 -4.754836099803522e-08 -4.37009450514887e-07 9.300513500390427e-07 -4.8218508881270965e-06 4.548177153719535e-06
PC6 3.303175005830813e-07 -2.5718917380293268e-09 -2.3281597621795423e-07 3.13524436957444e-08 -1.5674823507367527e-07 3.039440002799098e-07 1.086091270370057e-05 6.045260900420424e-08 5.359262246093665e-08 2.3609533204191454e-07 1.1979530964716867e-07 -3.0949669024103855e-07 -6.204039890935866e-08 -2.7301098262464365e-07 -1.1949936183017656e-07 -3.902800886101775e-08 -1.0436275226185447e-07 3.722051617614236e-07 -2.943656251752372e-07 -3.50741833744849e-08 -2.522739152713491e-07 7.770441982114736e-07 -1.1175900313960985e-06 4.442869591790077e-06 -7.113042681731937e-07
PC7 1.4718837087255252e-06 3.232829140357196e-08 -1.4867664804201826e-07 2.626477463651013e-07 9.674474292498367e-08 7.89754494407605e-07 6.045260900420438e-08 8.825986158539933e-06 3.5133186059647063e-07 -2.726794499984415e-07 -1.651716356666892e-07 6.223778459821649e-07 9.991246598876126e-08 5.513171033372094e-07 -1.403473131051004e-07 -2.414028022344031e-07 -2.7997144474771996e-07 -1.8657861422693624e-07 1.3988471836697376e-07 4.087908213495605e-08 -1.36408552576431e-07 1.4422898968143965e-06 1.1906983540553653e-06 -5.538116597003543e-06 -3.735580057336666e-07
PC8 -2.2514099733627127e-07 3.8426466137967664e-08 8.753456315312835e-07 -1.6114772961038243e-07 -5.910132917364558e-07 -3.200582345358675e-07 5.359262246093673e-08 3.513318605964708e-07 9.438951442681272e-06 2.828206494785152e-07 6.177632756210773e-08 -5.757460830274716e-07 4.3180746428550906e-08 1.4029162265060712e-07 -1.8503742092223824e-08 -1.9345372056452085e-07 1.3661676216656815e-07 6.326712533539558e-08 -2.626542118450045e-07 -2.889752797761086e-07 2.675791472303457e-07 1.4442372973089052e-06 1.7407446976835994e-06 -3.7038297522379243e-06 -4.336963280412951e-06
PC9 1.8258011191364882e-06 3.615603077529183e-09 -2.3629080406905662e-07 -7.085520735729481e-07 4.694293846520767e-07 -2.979426439445008e-07 2.360953320419146e-07 -2.7267944999844156e-07 2.828206494785154e-07 8.513112523900892e-06 -2.746882764500757e-07 -1.1116222644909713e-07 -1.2941304583297003e-07 -2.1917993770101698e-07 -3.279566627226361e-07 3.981803294785954e-08 2.3571649607048915e-07 1.9219272152779907e-07 -4.546989890765134e-07 -2.1075903151033097e-07 -2.8977375733418865e-07 -9.285220479702244e-07 3.837140257628347e-06 -2.7703669994452696e-06 1.2328032555596628e-06
PC10 -1.6093627279575163e-07 1.1696470909756242e-08 2.3941788299401657e-07 1.5641089637045492e-07 1.607068502455248e-07 -1.9144978159701842e-07 1.197953096471687e-07 -1.651716356666893e-07 6.177632756210765e-08 -2.7468827645007585e-07 8.706945528685309e-06 -2.777785616577607e-07 8.305876284562689e-08 -2.4923631703270734e-07 -1.3477165516365503e-07 2.0774875594790338e-07 -7.560497737298385e-08 -1.6765703277665262e-07 2.2426680400584364e-07 3.135544908741292e-07 -5.4831451189001874e-08 7.568083366304223e-07 -2.2827180901011336e-06 2.0204848897161882e-07 5.617056389205523e-06
PC11 5.362132632148773e-07 -1.0749817952758184e-07 -1.8316806854720607e-08 2.688609519062991e-07 2.2861390338822342e-07 -7.000270666378944e-07 -3.0949669024103823e-07 6.223778459821648e-07 -5.757460830274711e-07 -1.1116222644909705e-07 -2.7777856165776075e-07 8.127058201265398e-06 -1.6636267109560674e-07 -5.777373581159543e-08 -1.5743347434958768e-07 1.4308610668974941e-07 1.5098650990066533e-08 1.6915619327891574e-07 -7.501500720021604e-09 1.7384898378823192e-07 3.4097582284110955e-07 -7.60977051277447e-07 6.468296389847407e-07 2.054676890609772e-06 5.768987916523542e-08
PC12 -2.1105765072998164e-06 4.596533819592321e-07 -4.1896977901421744e-07 4.606580114768716e-08 -5.703078336841802e-07 4.451369980415029e-07 -6.20403989093589e-08 9.99124659887613e-08 4.3180746428550595e-08 -1.2941304583297027e-07 8.305876284562677e-08 -1.6636267109560672e-07 7.664241444348377e-06 9.601357295048713e-08 -3.8177103714560245e-08 -4.1777516265238753e-07 -2.0498131061335266e-07 9.168017572728935e-08 -1.1809103280771919e-07 1.223382166639673e-07 -8.668489861923192e-08 5.628956367655694e-07 9.115840941210011e-07 -6.52893126603132e-07 -1.4107667776186421e-06
PC13 1.3440889717613919e-06 -1.695733237390195e-08 1.563692227192691e-07 -3.100986533514741e-07 -9.724385833993717e-08 -8.611642127781965e-07 -2.730109826246434e-07 5.513171033372092e-07 1.402916226506071e-07 -2.191799377010169e-07 -2.4923631703270744e-07 -5.7773735811595375e-08 9.601357295048713e-08 7.217659029269895e-06 -3.365875097441235e-07 5.004157868777546e-07 9.374040581352245e-08 8.612058305774903e-08 -2.06303239828345e-07 3.4891664888376226e-08 9.945339187160647e-08 9.300200327405852e-07 1.8594700265679247e-07 -3.2164151290383494e-06 -1.7068554467985038e-06
PC14 -1.8327989467637724e-06 -2.674775606584322e-07 -1.5812037795827657e-07 1.746257656908095e-07 -9.569236054630847e-08 4.2629574337170984e-07 -1.1949936183017672e-07 -1.4034731310510043e-07 -1.850374209222357e-08 -3.2795666272263583e-07 -1.34771655163655e-07 -1.5743347434958776e-07 -3.8177103714560245e-08 -3.3658750974412336e-07 7.955307074014334e-06 3.006802212125838e-08 1.4631041458308648e-07 -2.2047016647086413e-08 1.2879844967043576e-07 8.283313909448271e-08 -5.583823749769621e-08 1.0276552139228333e-06 -4.9895300312753455e-06 5.848418627877878e-07 8.244837839200538e-06
PC15 -1.4596450308099008e-06 -4.35807289186254e-07 1.1681791910063766e-07 -1.334286742153773e-07 -5.2012670878141454e-08 -8.288041719353452e-08 -3.9028008861017686e-08 -2.4140280223440343e-07 -1.9345372056452096e-07 3.9818032947859544e-08 2.0774875594790295e-07 1.4308610668974952e-07 -4.1777516265238753e-07 5.004157868777545e-07 3.006802212125833e-08 7.790691857402674e-06 2.4974160262863773e-07 -4.6538691600914557e-07 -1.012960394872066e-07 -7.576922937705546e-08 2.33619540506233e-07 -2.6389822792868126e-07 -1.5362926781878009e-06 5.6939919846549095e-06 -3.3052875588000526e-06
PC16 -7.740457876409904e-07 -3.709071669146994e-07 -1.1370733975303407e-07 -1.1048672681239906e-08 1.7091745341009605e-07 -4.649011037909787e-08 -1.0436275226185435e-07 -2.7997144474771996e-07 1.3661676216656826e-07 2.3571649607048904e-07 -7.560497737298379e-08 1.509865099006678e-08 -2.0498131061335256e-07 9.374040581352209e-08 1.463104145830864e-07 2.4974160262863747e-07 7.968162320175607e-06 -2.5562674153365945e-07 4.794780605620065e-08 -4.483120102505525e-07 6.16483233191493e-08 -9.865992112589011e-07 -8.53683160498225e-07 -2.823764743949162e-06 8.255396766574204e-06
PC17 3.9132615352770197e-07 8.650713955797854e-08 3.8087185997095743e-07 -1.6388063199646483e-07 -8.41908372401171e-08 4.941922846602936e-07 3.722051617614237e-07 -1.8657861422693606e-07 6.32671253353958e-08 1.9219272152779923e-07 -1.6765703277665276e-07 1.6915619327891577e-07 9.168017572728946e-08 8.612058305774912e-08 -2.2047016647086433e-08 -4.653869160091454e-07 -2.5562674153365945e-07 7.223569406022857e-06 1.2805087491182785e-07 -1.456521603352684e-07 4.741542816720561e-08 -4.6543198771537625e-07 -1.0226637426231951e-06 3.1467980551111505e-06 7.094612568953768e-07
PC18 -3.031714997489183e-07 2.3776606027855795e-08 -9.371266571203386e-08 -2.1546311608786728e-07 -1.6419000201653768e-07 -2.419250020050082e-07 -2.943656251752376e-07 1.3988471836697382e-07 -2.6265421184500453e-07 -4.546989890765138e-07 2.2426680400584364e-07 -7.501500720021762e-09 -1.180910328077193e-07 -2.0630323982834492e-07 1.2879844967043574e-07 -1.0129603948720626e-07 4.7947806056200694e-08 1.280508749118279e-07 7.241339261591802e-06 -1.0943117088702708e-07 1.3060654169616794e-07 -7.843928844347412e-07 -1.4697947311639957e-06 1.3048509251080494e-06 2.3703567060599315e-06
PC19 1.8708734916997534e-06 1.211920895633203e-07 -2.516103527382286e-07 2.2775548085979952e-07 -8.865075517491601e-08 6.30019244978557e-08 -3.5074183374484855e-08 4.0879082134956077e-08 -2.889752797761088e-07 -2.10759031510331e-07 3.1355449087412914e-07 1.7384898378823192e-07 1.2233821666396738e-07 3.489166488837635e-08 8.283313909448298e-08 -7.576922937705541e-08 -4.4831201025055214e-07 -1.4565216033526852e-07 -1.0943117088702723e-07 7.225500333250101e-06 3.6458030283860654e-07 -4.543257998386311e-07 -9.832092846014424e-09 2.2828751689487086e-06 -1.2082114155517923e-06
PC20 1.2200362382718452e-06 -2.6334722255399854e-08 -1.484591540263771e-07 1.013094413794416e-07 -3.248437469478243e-08 -4.754836099803548e-08 -2.5227391527134884e-07 -1.3640855257643126e-07 2.675791472303455e-07 -2.897737573341887e-07 -5.483145118900171e-08 3.4097582284110945e-07 -8.668489861923204e-08 9.945339187160617e-08 -5.583823749769619e-08 2.3361954050623292e-07 6.164832331914925e-08 4.741542816720554e-08 1.3060654169616802e-07 3.645803028386064e-07 6.629986121596392e-06 9.183327621014843e-07 -1.7458119554181682e-06 4.243858440073778e-06 -1.5430117296914695e-07
proband -8.518042268688926e-06 2.1513578522044002e-07 5.789016405007086e-08 -1.0251769394135984e-06 1.5759136243165929e-06 -4.3700945051488527e-07 7.770441982114755e-07 1.4422898968143956e-06 1.444237297308904e-06 -9.285220479702251e-07 7.568083366304245e-07 -7.609770512774477e-07 5.628956367655694e-07 9.300200327405838e-07 1.0276552139228358e-06 -2.638982279286797e-07 -9.865992112589005e-07 -4.6543198771537593e-07 -7.843928844347411e-07 -4.543257998386308e-07 9.183327621014844e-07 0.00045048424843494977 -0.0002564261436569708 3.023160624348053e-05 1.5047539896965745e-06
paternal 3.2472871800050184e-05 2.4094869313310985e-06 4.02427575088822e-06 3.38745436474453e-07 -1.7338002613130213e-06 9.300513500390426e-07 -1.117590031396093e-06 1.1906983540553767e-06 1.740744697683603e-06 3.837140257628347e-06 -2.2827180901011293e-06 6.468296389847424e-07 9.115840941210066e-07 1.8594700265679318e-07 -4.989530031275347e-06 -1.5362926781878062e-06 -8.536831604982243e-07 -1.0226637426231998e-06 -1.469794731163994e-06 -9.832092846021642e-09 -1.745811955418169e-06 -0.0002564261436569707 0.0017509483715267239 -0.0012680678897618932 -0.001135770380207634
gpp -1.8248288060714275e-05 -8.227887962821688e-08 -4.989659387850246e-06 1.9132092095886408e-07 -2.0767095898645376e-06 -4.821850888127092e-06 4.442869591790067e-06 -5.53811659700354e-06 -3.7038297522379247e-06 -2.7703669994452725e-06 2.0204848897160805e-07 2.0546768906097704e-06 -6.528931266031349e-07 -3.2164151290383456e-06 5.848418627877857e-07 5.6939919846549155e-06 -2.82376474394917e-06 3.1467980551111514e-06 1.3048509251080396e-06 2.282875168948716e-06 4.243858440073778e-06 3.023160624348064e-05 -0.0012680678897618927 0.0034830744803444062 -0.0008822943422871244
gmp -3.0534270432006124e-05 -1.557079221484565e-06 3.102198229090221e-06 -1.1243675596213323e-06 4.933144631673959e-06 4.548177153719529e-06 -7.113042681731959e-07 -3.7355800573368695e-07 -4.336963280412954e-06 1.2328032555596649e-06 5.617056389205523e-06 5.768987916523278e-08 -1.4107667776186491e-06 -1.7068554467985084e-06 8.244837839200538e-06 -3.3052875588000517e-06 8.255396766574209e-06 7.094612568953829e-07 2.3703567060599404e-06 -1.2082114155517883e-06 -1.5430117296914467e-07 1.504753989696212e-06 -0.0011357703802076344 -0.0008822943422871234 0.00323722907108634
