 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002883680291217203 3.6304027801905666e-07 -2.191402430549993e-06 -4.04952698593373e-07 4.247167690647366e-08 -2.735439331447149e-07 -4.39734087948866e-07 7.686453970389801e-07 2.5248675824335196e-08 7.981591496744649e-07 -1.6259444815661395e-07 -3.9145654669646903e-07 4.0711288439871355e-08 1.4381046254668393e-07 1.0332610564202978e-07 -4.972377071450507e-07 -1.3842604241356147e-07 2.729465461706055e-07 -8.208229475869493e-08 6.219270596884878e-07 3.4773296666444077e-07 -2.083078578997578e-07
PC1 3.630402780190564e-07 9.131103938057615e-07 -6.411642582074133e-07 5.502097619773706e-08 -6.264331505136664e-08 -4.0960616900127324e-08 -8.325275431424392e-09 4.9320842418906356e-08 9.982849615156265e-08 -2.8933960395409055e-08 4.133393636337549e-08 -4.634910358511017e-08 2.250374147512333e-07 7.347563940185883e-09 -1.007854586015462e-07 -1.758183106747359e-07 -1.494396943902405e-07 2.290500827954666e-08 5.377967123260817e-08 2.7830740045500075e-08 2.1174206713360346e-08 4.7081165689166697e-07
PC2 -2.191402430549993e-06 -6.411642582074135e-07 1.7805669262878325e-05 2.0165075767338458e-07 5.635618854451554e-07 -2.4167543189207146e-07 -6.052989289104674e-08 1.7995232203260664e-08 1.06071812051979e-07 8.58347941606435e-08 -1.6999486488532213e-09 9.10913133176757e-08 -1.0236312945689875e-07 2.732034742852753e-08 -1.6884537605378163e-07 1.0871700199156861e-07 -1.776126158041551e-07 1.544271291459826e-07 -2.6333598495370017e-08 9.636863918649752e-09 1.8041986947420306e-10 -6.469222760282633e-07
PC3 -4.0495269859337244e-07 5.502097619773702e-08 2.0165075767338458e-07 1.9356098152259027e-06 1.3711828140018955e-08 2.580762334336775e-07 8.834585783909391e-09 5.168253206750765e-08 -6.721938892073803e-08 -3.2045477457041723e-07 3.6116684098067526e-08 1.2890406310306667e-07 6.997828680983061e-08 -1.6478271098009251e-07 5.228539577904694e-09 -1.5118355172562264e-08 3.968937162151839e-09 -9.619052352585108e-08 -1.3483386459531234e-07 1.0413736913541582e-07 3.475489946406661e-08 -4.943491445155691e-07
PC4 4.2471676906473234e-08 -6.264331505136668e-08 5.635618854451556e-07 1.3711828140018957e-08 3.2697812414846566e-06 4.127015851789985e-07 -2.1569480217744125e-07 -2.2326138497671692e-08 -3.375242912982304e-07 2.461945111487858e-07 9.592674989950954e-08 8.815270883006745e-08 -2.0771569041262487e-07 4.9535764334518694e-08 -8.170198224310862e-08 -2.16756649394677e-08 5.34870030935424e-08 -7.556241317010874e-09 -6.681151586884033e-08 -7.506369374970506e-08 -3.0572911066155166e-08 4.902335842923716e-07
PC5 -2.735439331447157e-07 -4.096061690012731e-08 -2.4167543189207157e-07 2.5807623343367757e-07 4.1270158517899825e-07 5.304980479051088e-06 3.4171982859340274e-08 4.6082280726238776e-07 5.5469759111446976e-08 -5.3671056750054255e-08 -7.585207701406452e-08 -2.9533224050398525e-07 1.7179951490651136e-07 -2.2008496353357808e-07 3.3900560916096605e-08 6.100272032181066e-08 -5.151462767967285e-08 2.2097806509241405e-07 -9.742232575263482e-08 7.247954586974742e-08 8.28031674176034e-08 1.2933243246578478e-07
PC6 -4.397340879488659e-07 -8.325275431424403e-09 -6.052989289104666e-08 8.83458578390939e-09 -2.156948021774412e-07 3.417198285934019e-08 6.08012703483351e-06 -4.171095455728849e-10 8.502424010346994e-09 6.282498254514815e-08 3.4750618160324927e-09 -1.439824968368561e-07 1.96268122940111e-08 -1.6037344536071065e-07 -1.9533935307189492e-08 -1.4928152979611337e-08 -2.958326849282739e-08 2.4726508184658557e-07 -6.35024514464819e-08 -3.145453598282054e-08 -9.747463338529844e-08 6.851646890369019e-07
PC7 7.686453970389803e-07 4.9320842418906455e-08 1.799523220326058e-08 5.1682532067507715e-08 -2.2326138497671725e-08 4.6082280726238787e-07 -4.1710954557276267e-10 5.070398271406315e-06 2.212404451852528e-07 -8.244051803330045e-08 -3.457731882922682e-08 3.3526084450141274e-07 7.845139775215189e-08 2.7055088919441465e-07 -2.0840482956118203e-08 -1.6539697787642542e-07 -8.621552941984233e-08 -2.302847081368126e-08 6.447351450385989e-08 -3.563598690148691e-08 -1.0386043837439149e-07 2.8477704791859873e-07
PC8 2.52486758243359e-08 9.982849615156267e-08 1.060718120519791e-07 -6.721938892073799e-08 -3.375242912982304e-07 5.546975911144697e-08 8.502424010347106e-09 2.2124044518525274e-07 5.1032887167279436e-06 3.0729366096460634e-09 1.2037787516754562e-07 -2.218812261198311e-07 1.0970333679538465e-07 -6.913308547903032e-08 6.251564186771419e-08 -8.215481636545218e-08 3.5151709805188665e-08 6.341769662045128e-08 -3.069775822954681e-08 -5.8805670514158394e-08 8.869581050220094e-08 2.306701234799392e-07
PC9 7.98159149674464e-07 -2.8933960395409052e-08 8.583479416064349e-08 -3.2045477457041713e-07 2.4619451114878585e-07 -5.367105675005406e-08 6.282498254514811e-08 -8.24405180333004e-08 3.072936609646116e-09 4.826372044046139e-06 -2.947316625366373e-08 -1.3884464538130674e-07 -3.953814946027814e-08 -1.2200294456356998e-07 -4.528867672790533e-08 3.628587910065249e-08 1.1979359150453106e-07 1.2707652708402201e-07 -1.7652108504492474e-07 -7.862565233919428e-08 -7.314267728509452e-08 1.6154630520142952e-07
PC10 -1.625944481566141e-07 4.133393636337547e-08 -1.6999486488530298e-09 3.6116684098067486e-08 9.592674989950958e-08 -7.585207701406464e-08 3.4750618160323856e-09 -3.4577318829226754e-08 1.2037787516754562e-07 -2.9473166253663718e-08 4.448405861007286e-06 -2.004789878438091e-07 1.3201825559571902e-07 -1.8059963321212784e-07 -9.670053875512469e-08 -8.26889240537701e-08 -1.5580257013800897e-07 2.6843935388776596e-08 1.6641335499275727e-07 1.449163623994692e-07 3.755672112172295e-08 8.617175858350336e-07
PC11 -3.91456546696468e-07 -4.6349103585110174e-08 9.109131331767578e-08 1.2890406310306664e-07 8.815270883006743e-08 -2.9533224050398546e-07 -1.4398249683685608e-07 3.3526084450141263e-07 -2.2188122611983115e-07 -1.3884464538130666e-07 -2.0047898784380912e-07 4.389567843459735e-06 -7.140007995241876e-08 -4.723453822504843e-08 -1.0271606888943039e-07 9.978683442125026e-08 1.6667123514021156e-08 1.6184992671807716e-07 -2.8655837671522443e-08 6.929863855353477e-08 1.6796824592747127e-07 -7.825585698736743e-07
PC12 4.071128843987168e-08 2.2503741475123336e-07 -1.023631294568989e-07 6.997828680983066e-08 -2.0771569041262484e-07 1.7179951490651136e-07 1.9626812294011066e-08 7.84513977521519e-08 1.0970333679538469e-07 -3.953814946027809e-08 1.3201825559571894e-07 -7.140007995241871e-08 4.2655590140806215e-06 4.528973387409179e-09 -1.6208010990107868e-08 -9.907388428212658e-08 -1.0593266621996047e-07 -8.887157328287465e-09 4.356328123041382e-08 -4.3836736389168585e-08 -6.468950878457815e-08 3.655335066638505e-07
