 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0002679041580319071 3.345604950790762e-07 -2.5691421990056704e-06 -5.162460077129086e-07 3.0195967399767094e-07 -1.769674470936651e-07 5.008316284416079e-07 1.1385944291158337e-06 6.236169429199028e-07 2.6695838229782e-07 -6.724106031733876e-08 7.013039557996706e-07 -4.938814061450546e-07 8.13155430457687e-07 1.5889410994394342e-08 -7.590019449668472e-07 -4.245813674315164e-07 -6.523174093407749e-07 3.088376458949716e-07 9.712923133009577e-07 2.6804307799399115e-07 2.0784788472160198e-06 1.3780964471188612e-05 -2.806544565544812e-05 3.200909640857326e-07
PC1 3.345604950790762e-07 9.506574196039172e-07 -8.702565110460326e-07 -3.2870044693329704e-09 -7.782693389888028e-08 -1.3515522461717315e-07 3.0807308134454104e-08 1.0779915284349311e-07 1.130656447897557e-07 -4.100167305289981e-08 1.057062873639433e-07 -7.010056356886647e-08 2.699990711892185e-07 -7.048676217301002e-08 -1.2124673363710024e-07 -2.498909819547286e-07 -2.0474627707908638e-07 8.433117008675169e-09 -9.826526106614697e-09 5.8746373376031845e-08 3.368121619965285e-10 7.673313607240567e-07 -1.0910834964144853e-06 1.952054310144124e-06 5.29721036365439e-07
PC2 -2.569142199005672e-06 -8.702565110460329e-07 2.2291799608957545e-05 3.791094985388803e-07 7.532814427400932e-07 -7.472257970175818e-08 -3.0364831725389444e-08 -1.9712650190692348e-07 2.0916506054036476e-07 -2.294677014713273e-08 -3.6030612362521647e-08 -1.3873425322918752e-07 -2.6925564723034193e-07 2.1311391364876314e-07 -3.2447409498175827e-07 2.3040237301923633e-07 -3.19611956684788e-08 5.273406633081464e-07 5.1892050291620224e-08 -2.71717374076951e-07 5.3609089168040655e-08 -6.942582989469739e-07 3.6603692483872713e-07 -2.625405701114339e-07 1.7663652553296049e-06
PC3 -5.162460077129091e-07 -3.2870044693330325e-09 3.791094985388806e-07 1.977321036014173e-06 5.855935783037115e-08 4.2419016133153096e-07 6.299519321906682e-09 8.344676669144216e-08 -1.0309242242678262e-07 -3.97138424370843e-07 2.984826580830597e-08 1.5470533478300282e-07 9.008328943467145e-08 -3.497683939020458e-07 -5.390234969752762e-08 1.8836020750718194e-08 2.758584376544169e-08 -1.2932250437194834e-07 -2.6419603412818103e-07 1.821840620147917e-07 4.6132118831148026e-08 -4.804952590475072e-07 -8.766363358710364e-07 -9.693804677598685e-08 8.04615890293723e-07
PC4 3.0195967399767094e-07 -7.782693389888028e-08 7.53281442740093e-07 5.8559357830371055e-08 3.5804592940955858e-06 8.96876211101739e-07 -2.471388067736265e-07 6.525397174960392e-08 -6.800709728077172e-07 1.4078641021632566e-07 1.4269159981057955e-07 4.411433023433723e-09 -3.3272888526965344e-07 -1.529879823115013e-07 -7.339710497010311e-08 -4.910094101633939e-08 7.230513575721998e-08 1.1053011206828903e-07 -1.5832779518772348e-07 -7.608465326776491e-08 2.6283295614169435e-08 6.241925218745404e-08 7.375915210077737e-08 -9.161087077887504e-07 1.5112557511717998e-06
PC5 -1.7696744709366528e-07 -1.3515522461717313e-07 -7.472257970175816e-08 4.241901613315309e-07 8.96876211101739e-07 7.1030488573223664e-06 1.6037568144341665e-07 6.679384416278327e-07 -4.6385449842463146e-07 -1.6585891238094333e-07 -2.037791905679038e-07 -5.733318758621164e-07 3.038230558346991e-07 -4.774906301809024e-07 2.0755678755928572e-07 -7.121128216095284e-09 -1.0117372032933045e-07 3.82754459078196e-07 -1.49260674403656e-07 2.973254579001498e-07 1.0421398296841435e-07 4.695800032574247e-07 -3.254004496598827e-06 7.341336886611897e-06 -1.2766166697242087e-06
PC6 5.008316284416079e-07 3.080730813445418e-08 -3.036483172538936e-08 6.299519321906728e-09 -2.471388067736265e-07 1.6037568144341673e-07 7.135783932820722e-06 4.291443666474641e-09 6.538875627641955e-08 3.764043950912619e-08 -4.0791048402815096e-09 -1.366616549267912e-07 1.0440340236514565e-07 -2.3463142256054721e-07 1.4899848607617864e-08 -1.0624006413512803e-09 -5.697837349946741e-09 2.427337221992813e-07 -8.384108857207638e-08 -2.7358506256829957e-08 -2.0714357428353783e-07 9.403925198820523e-07 -2.9578930571349787e-06 2.747536589728085e-06 1.4977069661268177e-06
PC7 1.1385944291158332e-06 1.0779915284349312e-07 -1.9712650190692345e-07 8.344676669144213e-08 6.525397174960387e-08 6.679384416278325e-07 4.291443666474616e-09 5.808310419168362e-06 3.5918194535833314e-07 -1.1104196009862035e-07 -3.7823070645482804e-08 5.108602861198847e-07 8.676436988981106e-08 2.9281865257532e-07 -9.306254168612712e-08 -2.6719536637922177e-07 -3.789569029839742e-08 -1.780701443686481e-09 3.7199971692645115e-08 -7.578941104934868e-09 -1.2315219721556058e-07 5.435138737242631e-07 2.9057792762837178e-09 2.0810849356912627e-06 -2.35413199196499e-06
PC8 6.236169429199028e-07 1.1306564478975573e-07 2.0916506054036466e-07 -1.0309242242678253e-07 -6.800709728077173e-07 -4.638544984246315e-07 6.538875627641963e-08 3.591819453583332e-07 6.364907321643603e-06 1.6352792462195427e-07 1.7500811006783244e-07 -1.9383216732205363e-07 1.5135370883400698e-07 8.498736642931646e-09 -3.789029819884082e-08 -1.45959371905616e-07 8.760925854525595e-08 1.0058398588930345e-07 -1.337857305593478e-07 -1.7094047365102385e-07 1.5868257822436833e-07 9.99207073545132e-08 2.2454393813637483e-06 -2.1347795045080953e-06 -1.1232392138051596e-06
PC9 2.6695838229782055e-07 -4.100167305289981e-08 -2.294677014713317e-08 -3.971384243708433e-07 1.4078641021632563e-07 -1.6585891238094354e-07 3.7640439509126314e-08 -1.1104196009862039e-07 1.6352792462195427e-07 5.669528426093416e-06 -9.65688285390848e-08 -1.2344896121023453e-07 -1.414411954780416e-07 -1.1586641842165849e-08 -2.469270735488943e-07 1.0756024036278518e-07 2.1835040651987966e-07 2.61683401368802e-07 -1.2214917908057253e-07 -1.2707692158034587e-07 -2.0783741809107088e-07 2.8583428362110706e-07 3.453110817937775e-07 -7.646242005550314e-07 -9.385052064356597e-07
