(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00455652183559961 -1.70837199847313 0.00281741965729639 -0.0023813985976691 3.43355355180641 -1.72587821904611 0.000105538932501627 -4.17036946139388e-06 -0.000295761925387057 4.63240410388366e-05 -0.000521986295136898 0.000100495099411046 -0.000238716342183679 -0.000201603060077336 -5.85704108881202e-05 0.000353329101612355 6.48897193327308e-05 0.000118076285585107 0.000295594721887859 0.000144971109594973 0.000362660775279014 0.000462943216128674 -0.000221255777277075 0.000110914739784262 0.000144721053649296 0.000133062339938948 0.00012475470801766
covarSEX -1.70837199847313 4459379.78024048 53463.3666179098 -53482.0077606862 -8926507.2997527 4467332.07801095 -1.36998958589418 -9.26717680825325 2.22301691457487 1.10530419307629 -2.85889895209899 4.98176346437714 1.83509024077422 -2.38146703393294 6.03926320873352 2.29343074886897 4.029187933131 -1.77886786082198 1.02130287118367 -1.18037840954539 4.40192351022459 -1.18699829829486 -5.75103978806172 -8.82644841035521 -4.70129008753278 4.88484565345038 -6.47086007136052
covarYOB 0.00281741965729639 53463.3666179098 1011.20707475045 -1011.59288464777 -107019.555012053 53558.6699909363 -0.0166228104499916 -0.134977873163776 0.0194412911602085 -0.0470489571664179 -0.0128669631521219 0.0252091385127759 0.0200046689455775 0.0690552766774802 0.068700257031765 0.0856795346136508 0.0834446869513362 0.051528018568761 -0.0121695283702345 0.0400259611269066 -0.0228449841973027 -0.0821831340153814 -0.0758528907449254 -0.0855870436601452 -0.0678758290286451 0.0123497415484817 0.0254186227536906
covarYOBsq -0.0023813985976691 -53482.0077606862 -1011.59288464777 1011.989063382 107057.944482483 -53578.4199293494 0.0163272353129849 0.135111727110603 -0.0193292081984451 0.0471597200065758 0.0129238968924873 -0.0254973655919004 -0.0197525767220563 -0.0691914252243369 -0.0685106353008425 -0.0854070288909632 -0.0835046333281611 -0.0517634740040063 0.0123520852633059 -0.0402609080990437 0.0229727672164066 0.0823648216963029 0.0757543604898065 0.085632159200054 0.0676797293238402 -0.0122356310089417 -0.0257171325490291
covarSEX_YOB 3.43355355180641 -8926507.2997527 -107019.555012053 107057.944482483 17868710.7120094 -8942612.982358 2.71851489313912 18.542971596443 -4.43144391533783 -2.2193402834272 5.74832272680751 -9.97050947141367 -3.63735665306316 4.75797764997709 -12.0884216847691 -4.58248588810023 -8.08917917293142 3.5715853261929 -2.03553862345984 2.36864342908209 -8.82603902870725 2.37384872967978 11.5241088501889 17.6676339916195 9.39329258911316 -9.7725694575646 12.9307589052561
covarSEX_YOBsq -1.72587821904611 4467332.07801095 53558.6699909363 -53578.4199293494 -8942612.982358 4475485.92973413 -1.3488425421835 -9.27627537189382 2.20857224916571 1.11411011659711 -2.88960292321991 4.98910243917769 1.80236331916015 -2.37656025796987 6.04946620099507 2.28913325886199 4.06018331951257 -1.79275656924507 1.01413501303074 -1.18829806611239 4.42442175944324 -1.18674688895173 -5.77322300461114 -8.8415464018999 -4.69221881008694 4.88781198903995 -6.46004494872613
covarPC1 0.000105538932501627 -1.36998958589418 -0.0166228104499916 0.0163272353129849 2.71851489313912 -1.3488425421835 0.00469839657821465 -0.000723587743346617 -0.000233125456290545 -6.73755546730017e-05 -0.000171548226425339 0.000118926416003288 4.65095434438204e-05 3.62848977481298e-05 -1.97332704258114e-06 5.06816066500125e-05 3.38823203215659e-05 0.000666576318221048 -0.000205824279625993 -0.00020144511667096 -0.000787245817054615 -0.000730411182602633 0.000338784781602165 5.11175591901425e-05 0.000209204864580356 0.00011258854967965 -0.000392639974504625
covarPC2 -4.17036946139388e-06 -9.26717680825325 -0.134977873163776 0.135111727110603 18.542971596443 -9.27627537189382 -0.000723587743346617 0.00443116163563267 0.0003770874491609 0.000373278425047858 -0.000172563189347357 -0.00012063703059749 -0.000110770777800193 0.000186309916342923 -2.97848987991828e-05 -3.96725988013484e-05 -5.20582541446732e-05 -0.000274260676518514 0.000153330040618865 -0.000253408345815126 -3.4865143511562e-06 -1.86359100115269e-05 0.000139145084669417 6.41764733880624e-05 -0.000132161756769491 -4.17424277238151e-05 0.000287274161904307
covarPC3 -0.000295761925387057 2.22301691457487 0.0194412911602085 -0.0193292081984451 -4.43144391533783 2.20857224916571 -0.000233125456290545 0.0003770874491609 0.00468758199118499 0.000132066134851662 0.000876189268100305 -1.219433828349e-05 0.000378366606650783 -5.2589361700641e-05 -0.000610638578447212 -9.2599810370279e-05 0.000255428213006992 7.63498825991013e-05 -0.00058239330402343 -4.10581674646563e-05 -7.29458943335864e-05 0.000121228081007152 -0.000427684356820137 -0.000398908251448363 0.000242075348660058 8.11020470796214e-05 4.31412262346414e-05
covarPC4 4.63240410388366e-05 1.10530419307629 -0.0470489571664179 0.0471597200065758 -2.2193402834272 1.11411011659711 -6.73755546730017e-05 0.000373278425047858 0.000132066134851662 0.00463860118843572 0.000801081667396983 -0.000156855072122657 0.000189446240208859 -0.000628679184662928 0.000144343616795298 0.000156236344288786 0.000202743556085436 -0.00054147015477469 -0.000286538678842986 -2.31938132782555e-05 3.99300565530054e-05 6.47549819510847e-05 3.22491643523829e-05 -0.000292994791086899 -0.000108177546810412 7.97023927823082e-05 -0.000148739124175303
