 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
intercept 0.0002957787167963821 2.335545981922918e-06 -1.7953148189796437e-06 -7.184716462865798e-06 3.2736239990170747e-06 4.446701981342328e-06 -8.558618552987956e-09 2.161084232944809e-06 -1.910602572454247e-06 7.721010839725666e-07 -5.951681472366004e-09 5.265218818747423e-07 6.424410983403668e-08 2.074504479562596e-07 2.5086655545156246e-08 3.8506832784668197e-07 7.959568958280604e-07 7.155699027763224e-08 -1.0167468524257608e-06 -1.6879856565111405e-07 -6.040634296506023e-07 3.1909498144373075e-07 1.6120477181574485e-06 1.8233260257821395e-07 1.8064542114695572e-07 -1.0029138672111788e-06 1.6649532005394586e-06
AGE 2.3355459819228726e-06 6.555479626760559e-07 5.268397200528056e-07 5.606139802467132e-07 -6.572182623728058e-07 -4.699590039428076e-07 -1.7584811130058942e-08 6.097191540692589e-08 -4.6749718503067917e-08 2.5292737166729425e-08 6.355095055852434e-08 2.8125892118738487e-08 -5.512016893570931e-08 8.97710542876008e-09 1.9280928129225427e-08 4.4725530423144906e-08 6.531861717482535e-08 -3.248901547083547e-09 -6.390187015238863e-08 1.4504643992751797e-08 1.1314424153152134e-09 -8.93367965728216e-09 1.3064125251943145e-08 -1.468002290396333e-10 1.3889400677311577e-08 -3.6499684696612675e-08 -1.3878122373253621e-07
sex -1.795314818979707e-06 5.268397200528067e-07 0.0009611104392453373 8.521001520026983e-05 -0.0002572774603007604 -6.85474065074168e-05 2.618089881564198e-07 2.987646744270291e-07 -2.3105255985703208e-07 1.344769040386983e-07 9.904964308593078e-07 -6.522208614586217e-07 -3.319756865953951e-07 1.1993660614968589e-07 -5.196842184754246e-07 -8.420466017794855e-08 2.891300144436986e-07 -4.862271618513637e-07 -1.3441813031516685e-07 4.245585510046697e-07 -1.9984556170111413e-07 -6.502664101513033e-07 -7.087391132437207e-08 -2.609887528915015e-07 -3.965533687753556e-07 4.0152337544953126e-07 -2.531338103126113e-06
age_sex -7.18471646286577e-06 5.606139802467141e-07 8.521001520026991e-05 0.00045730387011045666 -6.631064547367952e-05 -0.00015803743692691813 4.4871491578453673e-07 7.256481208416542e-08 1.7460816539656017e-07 2.962084429732971e-07 -1.0390153013981554e-07 8.233783018210504e-08 -4.7409899523987126e-07 1.5129916928248313e-08 5.981423103336042e-08 1.0663261095041974e-06 -6.959963696097313e-07 -1.912477616315547e-07 4.313908794029835e-07 -3.260468088572792e-08 -4.2860635163767713e-07 -2.1698312713752598e-07 -9.594535569018095e-07 7.939256146047371e-08 1.7540817649855714e-07 3.823908487246896e-07 -6.6965493593564156e-06
age2_sex 3.2736239990170654e-06 -6.572182623728056e-07 -0.0002572774603007604 -6.631064547367941e-05 0.00015127523667738416 5.61144348398436e-05 -7.58965183180823e-08 -9.236913215877877e-08 1.7139274279594428e-07 -7.37788152748891e-08 -1.7318804407712354e-07 1.0593360496398581e-07 1.9627090661576373e-07 -4.602402209775826e-08 2.476001254549781e-07 -1.0962536653656784e-07 1.4391321961209285e-07 2.435685813224862e-07 6.820368810434619e-08 -2.9089984963859865e-07 8.752427697614412e-08 -1.2780423527380306e-07 1.3057808324470809e-07 -9.249936692185463e-08 4.857552146861746e-08 -1.6950550339622823e-08 2.397765600080753e-06
age3_sex 4.446701981342351e-06 -4.699590039428076e-07 -6.854740650741679e-05 -0.0001580374369269181 5.6114434839843635e-05 8.040419747368379e-05 -1.1934283675108545e-07 4.855019511014717e-08 3.719720635973776e-08 -3.434034030108617e-08 4.268021357363492e-09 -7.338061253284903e-09 1.7197776163004056e-07 4.4638929177662175e-09 -3.3494581405909364e-08 -3.5114996202226186e-07 2.899256369935204e-07 9.515768702603438e-08 -1.900978153906774e-07 -9.52882910980213e-08 1.2278943729633675e-07 9.628559989429403e-09 2.609209820787292e-07 -1.7123393905177994e-07 -1.1618638364824775e-07 -5.837475666662043e-08 1.843580744316915e-06
PC.PC1 -8.558618552986617e-09 -1.7584811130058902e-08 2.618089881564194e-07 4.487149157845367e-07 -7.589651831808225e-08 -1.1934283675108542e-07 5.583691023632285e-07 -2.303442046669701e-08 -3.2039228124824605e-08 -1.9152023097124926e-08 -3.993309895392969e-08 1.3335732347753375e-08 -2.841949294570527e-09 2.910174859513861e-08 5.236908801106829e-08 -1.1254581561266644e-08 -2.4152908492839055e-08 1.7865651631233977e-08 -3.97047649045138e-09 -3.271558269234483e-08 4.483269615920346e-08 5.006991264544798e-09 1.119210648839899e-08 -1.0201323289131087e-08 -1.0749933865305108e-08 -3.825296562727419e-09 -7.769156497696611e-07
PC.PC2 2.161084232944849e-06 6.097191540692636e-08 2.9876467442702803e-07 7.256481208416368e-08 -9.236913215877786e-08 4.85501951101482e-08 -2.303442046669706e-08 1.1157447760308479e-06 -6.875526328669456e-08 7.256505083101587e-08 2.1797265364909343e-08 -7.2730618575997995e-09 -3.17353232652805e-09 -3.731984307748325e-08 1.9129453932727973e-08 1.5084631336180697e-08 -1.3367679639450065e-08 -2.274562241919586e-08 -2.6906308815558065e-08 -2.0997022241866847e-08 -3.063351429869647e-08 5.040780001371615e-08 1.1489811298980874e-08 7.856752779353075e-09 5.19258227457494e-09 1.2444546206036025e-08 2.4465912656587562e-08
PC.PC3 -1.910602572454233e-06 -4.6749718503067917e-08 -2.310525598570323e-07 1.746081653965609e-07 1.7139274279594426e-07 3.719720635973753e-08 -3.203922812482449e-08 -6.875526328669398e-08 1.1238551772398265e-06 1.140997795798323e-08 7.069229673528705e-08 7.54981684648149e-09 3.9721706410056024e-08 -6.73067006363112e-08 1.006820217087622e-08 2.3366492089356097e-08 -1.3028568704643668e-08 -2.6796406522815732e-08 3.0337844275672154e-09 3.7900281100765636e-08 4.9123451530963626e-08 -5.802146015714329e-08 -1.7574464012422946e-09 5.910611417455567e-08 2.1838611991152304e-08 -6.726229681262455e-09 -1.106083157418865e-06
PC.PC4 7.721010839725682e-07 2.5292737166729458e-08 1.3447690403869868e-07 2.9620844297329786e-07 -7.377881527488938e-08 -3.43403403010864e-08 -1.9152023097124837e-08 7.256505083101574e-08 1.140997795798336e-08 1.5418326403764852e-06 1.1742954695999261e-07 -4.862708766556222e-08 1.2501436673579578e-07 6.86228903179269e-08 1.8454148495768376e-08 -2.6181846799411636e-08 -3.027742788481852e-08 7.026689760095091e-08 -2.379780420815685e-08 5.819518077588002e-08 4.104053572625467e-09 4.4379232677715254e-08 -6.073745743823867e-09 -3.8434861564901976e-09 -8.632791042197472e-09 -4.84769365009313e-08 -2.5289471220199563e-07
