 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC7 1.8810801414478954e-07 -4.7189270453306794e-08 -2.185113364525551e-07 -3.443159152312727e-07 1.5245958013019382e-07 1.3046897327311263e-07 1.1221576035862596e-09 -4.0241498461568345e-09 3.318584898161715e-08 1.0309715197589057e-07 2.982518171746873e-08 1.1297496496655305e-07 1.7370774914946597e-06 1.461368405094148e-07 2.419257914126187e-08 -1.7357152050445838e-08 1.024094901451959e-09 -4.637334471950086e-08 -1.1516013770925435e-08 -2.058812906045139e-08 4.429219383868396e-09 -9.790960448881031e-09 -1.3470402111693813e-08 -5.7964207122155034e-08 -7.672523824957022e-09 -5.751780221709512e-09 4.509156549048234e-07
PC.PC8 1.9675108635318818e-07 8.80017532736866e-09 1.1483003409868081e-07 6.222847873278872e-08 -4.213418645574105e-08 -2.5339634321021152e-08 2.9921852344181185e-08 -4.206588570866099e-08 -6.664418501352539e-08 6.458339361688707e-08 -4.530109588777213e-08 -1.868327293189372e-08 1.4613684050941468e-07 2.3500982235104023e-06 -2.7897455243933744e-08 -3.146373558200746e-08 -1.3537672860207375e-08 -1.5040729232642124e-08 1.6639898955325725e-08 -2.5732979245163628e-08 3.6361128024346157e-09 1.1028280838821313e-07 -7.704620631866099e-08 -3.644909841129681e-07 1.5727860734833354e-08 -6.861714872672526e-08 -3.6704780601102676e-07
PC.PC9 3.161665930745789e-08 1.3183358061999379e-08 -3.712447654159211e-07 1.8714674469586809e-07 1.6529193275783624e-07 -5.646930529945836e-08 4.958903991901534e-08 2.036965628546741e-08 8.579739410318818e-09 1.9187767380182034e-08 -1.923571340641832e-08 -1.0526075894375977e-07 2.4192579141261784e-08 -2.7897455243933936e-08 2.3050357201077256e-06 1.0957703587470211e-07 1.49584946425294e-07 -3.672860672136068e-09 -1.7387852241767709e-07 1.4417994004273477e-08 -5.5196618495648514e-08 -2.190258849801972e-09 9.69393118240547e-10 7.738411238210073e-09 7.194660420632534e-09 -5.9054722940980176e-08 1.0016547322630205e-07
PC.PC10 3.8034761196552137e-07 4.155252251867122e-08 -2.081019184612441e-07 9.637239642176577e-07 -5.6915875929740515e-08 -3.353696702970088e-07 -8.324967100737939e-09 1.0471062919219328e-08 2.2490445007956486e-08 -1.9081140599279832e-08 2.462334440052305e-08 7.197488153684727e-09 -1.7357152050445805e-08 -3.1463735582007225e-08 1.0957703587470215e-07 2.8127371126924606e-06 -1.5501274244188092e-07 8.931906196296779e-08 4.426269552936559e-08 4.8831956354923014e-08 -3.078490336152956e-08 -3.963773945655435e-08 2.529211521589592e-08 2.379468693549139e-07 3.406498665999453e-08 8.047848869375513e-08 1.3718800700574656e-07
PC.PC11 7.262226588216305e-07 5.742531152509163e-08 1.4661553799371884e-07 -5.859146509281094e-07 1.4601520876198678e-07 2.5677805207232023e-07 -2.354549529482115e-08 -2.3244922460163912e-08 -6.546151791695999e-09 -3.05902057635866e-08 1.6466194667030114e-08 -9.4299748517959e-09 1.0240949014519012e-09 -1.3537672860207337e-08 1.4958494642529375e-07 -1.550127424418815e-07 2.239236147532433e-06 -4.9085563524532706e-08 2.0246518694429703e-08 6.117371682160543e-08 -1.3055978194800312e-08 1.338453687533764e-07 5.153801802341832e-08 -7.158710636346809e-08 4.1618641623312235e-08 -2.48238263165789e-08 5.977222816672246e-07
PC.PC12 -6.979996994483768e-10 -2.5846780130366684e-09 -1.4603569974411582e-07 -1.7082635429172533e-07 7.814586616677e-08 5.206588929211016e-08 1.3565999240782622e-08 -2.0007775398527494e-08 -1.9616810446758242e-08 5.637912629815182e-08 2.5899837715339098e-08 -1.0312051906961185e-08 -4.6373344719500945e-08 -1.5040729232641988e-08 -3.6728606721361004e-09 8.931906196296783e-08 -4.908556352453263e-08 2.240222908427952e-06 2.030640527139936e-08 7.165147885258466e-08 4.030146741459181e-08 9.493923159085857e-08 3.2190781829044905e-08 1.0255644305668866e-08 9.526652819914504e-08 -8.74701533776508e-09 -2.0006146913340953e-07
PC.PC13 -1.0319240024609465e-06 -5.227725191601516e-08 -1.0736640401608285e-07 3.7552540952876794e-07 3.976795120812702e-08 -1.776601661345542e-07 -2.886366852773723e-09 -3.36285411842851e-08 6.032333616450663e-09 -2.0334016413960804e-08 1.5904662593084976e-09 -1.0418836369991631e-07 -1.1516013770925382e-08 1.663989895532577e-08 -1.7387852241767748e-07 4.426269552936559e-08 2.0246518694429577e-08 2.0306405271399273e-08 2.2312566685458205e-06 1.963535239882594e-08 -6.6617842466751875e-09 -1.6900628903026547e-08 3.995617513148776e-08 1.2131607378388422e-08 -1.4757845162542204e-08 -4.456969128053728e-08 2.3057792121688455e-07
PC.PC14 -1.4441658624670424e-07 1.1777131878637607e-08 3.646861953696454e-07 9.355198039375078e-09 -2.244722359442883e-07 -7.461427300021527e-08 -3.077840401446102e-08 -2.403255646517393e-08 3.689795833302903e-08 5.026882320289056e-08 -2.6387988419107777e-08 2.6685250477954915e-08 -2.0588129060451256e-08 -2.5732979245163482e-08 1.4417994004273472e-08 4.8831956354922914e-08 6.117371682160559e-08 7.165147885258452e-08 1.963535239882597e-08 1.7720246457189265e-06 -1.5426271357640087e-08 -1.862216794859886e-07 -3.756121281732812e-08 6.03718846438431e-08 8.438669916331744e-09 -6.282914748873457e-08 2.1881535569613883e-07
PC.PC15 -5.920981439631381e-07 1.4648664915971125e-09 -1.83339036170047e-07 -4.0162272394113386e-07 6.383891889294338e-08 1.0631338662294505e-07 4.0879195521712266e-08 -2.998602014108939e-08 4.523459379172582e-08 1.2180746407759313e-09 -6.121807943748632e-09 3.021146296777107e-08 4.4292193838683294e-09 3.636112802434527e-09 -5.5196618495648514e-08 -3.078490336152969e-08 -1.3055978194800337e-08 4.030146741459181e-08 -6.6617842466752065e-09 -1.5426271357640067e-08 2.030061129662447e-06 -3.539520533553464e-08 -7.709812940868273e-08 -7.043417803683093e-08 -3.838005165189093e-08 1.0911690184313687e-07 -2.7905605940076126e-07
PC.PC16 2.900676957470277e-07 -7.399449658101106e-09 -4.409129565202072e-07 -1.1554038870426057e-07 -1.3046708289236054e-07 -1.605347219894079e-08 5.729414266165018e-09 4.873362019154699e-08 -5.377937743378213e-08 3.937843464505021e-08 -1.876562700169987e-08 -4.213216123305905e-08 -9.790960448881003e-09 1.1028280838821312e-07 -2.19025884980199e-09 -3.96377394565544e-08 1.3384536875337617e-07 9.493923159085857e-08 -1.6900628903026448e-08 -1.8622167948598863e-07 -3.539520533553449e-08 2.1555728070716737e-06 9.312122174494446e-08 -2.5886049190765055e-07 3.123210994723374e-08 -1.1003375119846562e-08 2.2130054246259512e-07
PC.PC17 1.5251951823553296e-06 1.1620827952090096e-08 -1.2100092624667768e-07 -7.183001714910232e-07 1.0300267146427424e-07 1.8585199512254962e-07 1.004138828768233e-08 9.58091550417263e-09 -1.1987715621248898e-09 -5.5130593726476114e-09 -4.483236841733532e-09 -8.673302129967462e-08 -1.3470402111693852e-08 -7.704620631866097e-08 9.693931182402898e-10 2.5292115215895976e-08 5.15380180234182e-08 3.2190781829044905e-08 3.9956175131487806e-08 -3.7561212817328054e-08 -7.709812940868275e-08 9.312122174494445e-08 2.5908139400767996e-06 8.194067730149947e-08 2.2004499559989328e-09 -9.058111917930619e-09 7.960531613324449e-09
PC.PC18 1.8915274995806265e-07 -1.3997233903671263e-09 -2.0785224574315483e-07 2.9079137038670165e-09 -2.9534238361120203e-08 -7.984575040679058e-08 -8.385764494855816e-09 8.40944256683906e-09 5.315285182438623e-08 -7.734993346433493e-09 1.026070794510752e-07 -1.2508460288304824e-08 -5.796420712215497e-08 -3.64490984112968e-07 7.738411238209999e-09 2.3794686935491425e-07 -7.158710636346804e-08 1.0255644305668935e-08 1.2131607378388414e-08 6.037188464384324e-08 -7.043417803683078e-08 -2.5886049190765034e-07 8.194067730149963e-08 2.864219059861299e-06 -5.506974650123102e-08 1.9672021556449935e-07 -5.605623309688578e-07
PC.PC19 1.9022941755116419e-07 1.2519398644876544e-08 -3.476483284249513e-07 1.1411793537874949e-07 -1.6063875502159797e-08 -8.313738459849008e-08 -9.262600169231639e-09 7.441981094849291e-09 1.9296106598604725e-08 -9.459087136637939e-09 1.2512010020666454e-08 -3.1429701091090795e-08 -7.672523824957003e-09 1.5727860734833274e-08 7.1946604206325655e-09 3.406498665999459e-08 4.161864162331224e-08 9.526652819914505e-08 -1.4757845162542316e-08 8.438669916331701e-09 -3.8380051651890866e-08 3.1232109947233904e-08 2.2004499559989795e-09 -5.5069746501230954e-08 2.2580642248351138e-06 1.2875092489777623e-07 2.7786648749040476e-08
PC.PC20 -8.939560701475897e-07 -3.2296970131543064e-08 3.30440154827369e-07 2.1967373621306823e-07 -2.1238405222206826e-08 -1.3049278858572008e-08 -3.4675828388158595e-09 1.4876234965951007e-08 -7.3215265282572985e-09 -4.3779040857475875e-08 6.235045846990715e-08 -1.7148808215303707e-08 -5.751780221709447e-09 -6.861714872672529e-08 -5.905472294098033e-08 8.047848869375515e-08 -2.4823826316578884e-08 -8.747015337765097e-09 -4.456969128053733e-08 -6.282914748873437e-08 1.0911690184313705e-07 -1.1003375119846614e-08 -9.058111917930558e-09 1.9672021556449938e-07 1.287509248977762e-07 2.015592293386271e-06 -1.1058881043299035e-07
proband 1.4955690374603583e-06 -1.0645183546217158e-07 -2.304280555005307e-06 -5.090720274842543e-06 1.8942336507811034e-06 1.5708633495482385e-06 -5.986976711492306e-07 1.9328531606389487e-08 -8.541680246009475e-07 -1.9899521701500438e-07 -3.0077011046617765e-07 -6.954253287218853e-07 4.5091565490482386e-07 -3.670478060110265e-07 1.0016547322630181e-07 1.3718800700574606e-07 5.977222816672252e-07 -2.0006146913340937e-07 2.3057792121688484e-07 2.1881535569613867e-07 -2.790560594007605e-07 2.213005424625954e-07 7.96053161332445e-09 -5.605623309688584e-07 2.778664874904052e-08 -1.1058881043299057e-07 0.00013557722190015565
