 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0001461334659879638 1.3155236248193444e-06 -5.779237231260426e-07 -8.662614282938907e-06 3.028843933336216e-06 5.004841965231989e-06 -4.732619534400949e-08 6.658627542082508e-07 1.8732578336390788e-08 9.927176522931704e-08 1.2580144888109266e-07 9.258042891328186e-08 -4.219784201564367e-07 2.3435778683414262e-07 9.868945440740995e-08 -8.822937583347882e-08 1.4144668190989348e-07 5.393002265039968e-08 -1.557575604889525e-07 -1.6191768660126206e-07 -1.716780849014004e-07 3.217825590161298e-08 2.446017656989967e-07 -5.5295770501664634e-08 8.13875530015492e-08 -1.8493839320882955e-07 -5.306193737414691e-08 -5.3747464161595245e-06 5.610049404985617e-06
AGE 1.3155236248193613e-06 5.07532454226219e-07 3.602752721255344e-07 4.7366509576333516e-07 -4.99296033696226e-07 -4.0045544430886486e-07 -1.3217005653766265e-08 3.481483290543929e-08 -2.986352375631457e-08 2.2129365254879658e-08 5.629280700575768e-08 2.9284326765925593e-08 -3.128671026591684e-08 9.38576835511687e-09 1.9669934538909346e-08 2.9713809924781796e-08 4.5844832555639496e-08 2.5664725911654246e-09 -4.919507538363454e-08 1.3183276905613336e-08 -3.2643919320169223e-10 -5.644734909583845e-09 1.7602919565781278e-08 -5.348140338057437e-09 5.1279367866717564e-09 -3.253227129062764e-08 -1.2282481901364294e-07 2.1013280218035218e-07 -1.2210639704064104e-07
sex -5.779237231260393e-07 3.602752721255337e-07 0.0008324045333212429 5.775462682710755e-05 -0.0002200971771130218 -4.70458054284773e-05 2.2440173088878085e-07 2.3352538298487856e-07 -1.8279267172063992e-07 3.0375306611776e-07 1.0714484714126486e-06 -4.572162429565142e-07 -5.3351107768845755e-08 5.1750228282517506e-08 -3.705915720820729e-07 6.537188179006153e-08 4.490506115681208e-07 -4.747008020487361e-07 -2.007898190865539e-07 2.616535315809672e-07 -7.789849853995942e-08 -5.3000770723653e-07 4.179287315319115e-07 -3.2070035830227396e-07 -2.1844629150916177e-07 2.1863299363235191e-07 -2.7439237489970893e-06 -2.0413541206831533e-07 4.1958747420827365e-06
age_sex -8.662614282938946e-06 4.736650957633345e-07 5.775462682710765e-05 0.00044082136799027653 -4.472934765328937e-05 -0.0001616027141666577 2.9807444473193466e-07 8.322986263089685e-08 1.381158018257307e-07 3.2322835113971027e-07 1.2455208900061314e-07 -7.110844192475046e-08 -3.327416232474531e-07 5.7324608864795506e-08 -5.910431711280665e-08 7.587874744360596e-07 -5.091110359342079e-07 6.438408822596878e-08 4.648233906897924e-07 7.582676882577554e-08 -5.123695657394645e-08 -2.6895960772580813e-07 -7.478694777103552e-07 -2.281383598850588e-07 -1.3909394872436781e-08 1.1030349361598884e-07 -5.120069198582402e-06 4.906853199491932e-06 -5.568975240413813e-06
age2_sex 3.0288439333362366e-06 -4.992960336962254e-07 -0.00022009717711302188 -4.4729347653289286e-05 0.00012702229442966207 3.993327389087762e-05 1.3784297476896463e-10 -5.183718066545538e-08 1.7024676450077416e-07 -1.4863284594565683e-07 -3.6836897946093046e-07 8.409137638313198e-08 3.445755644133419e-09 -1.2300236289148563e-08 1.8200637323914183e-07 -1.2489774734440735e-07 6.257459768013974e-08 1.693010063568627e-07 1.0236576627151006e-07 -2.5691609549652587e-07 6.805039243892043e-08 -3.143274208872388e-08 2.90268065172962e-09 5.630050360730574e-09 8.939484466228494e-08 2.1802776600526115e-08 2.7532288665686772e-06 -2.4545126323681566e-06 -2.087689214696738e-06
age3_sex 5.0048419652320095e-06 -4.004554443088647e-07 -4.704580542847734e-05 -0.00016160271416665764 3.993327389087765e-05 8.321441364449671e-05 -4.14276128251556e-08 5.416567477383411e-09 7.439820141755568e-08 -1.3113971755450877e-07 -1.3842165259603633e-07 6.608850221868659e-08 8.773150854132648e-08 -1.3504440115699054e-08 -5.074867590317756e-08 -2.3364580616689406e-07 1.8130424006751135e-07 -4.9021450879769054e-08 -2.1045159953182333e-07 -1.640087178624492e-07 -4.441133397078723e-09 3.8255354180618415e-08 2.3376298903972713e-07 3.446175692667695e-08 1.9087484731300417e-08 4.800889165813143e-08 2.2928155329999155e-06 -3.3516184985578493e-06 8.552946312440568e-07
PC.PC1 -4.732619534400998e-08 -1.3217005653766307e-08 2.2440173088878037e-07 2.980744447319345e-07 1.3784297476914018e-10 -4.142761282515551e-08 2.991733824271493e-07 2.477082252566471e-09 2.086589645728576e-08 -2.195037800262063e-08 -1.759969640952166e-08 2.790832295180396e-09 -1.959188544754469e-08 1.7174978500892374e-08 1.5230092669626794e-08 -1.1990765236844685e-08 -1.8435466796997492e-09 1.600342342312772e-08 -1.2989505233387787e-08 -1.1150685709997547e-08 1.8291325371831608e-08 -6.704811146667638e-09 6.003289091889606e-09 -3.911279626968788e-09 -6.957934946303849e-10 -1.0611104239339401e-08 -1.56087982726075e-07 -4.28984046722746e-07 -5.951207392547507e-07
PC.PC2 6.658627542082761e-07 3.481483290543953e-08 2.3352538298487817e-07 8.32298626308955e-08 -5.183718066545488e-08 5.416567477384253e-09 2.4770822525665303e-09 5.009345526757296e-07 -2.751332188194052e-08 3.6762251463078245e-08 2.2242235238506416e-08 -4.0054623748902e-08 -3.788091438326956e-09 -8.81247346324564e-09 -5.673185137282558e-09 1.5655581200456614e-08 -7.613198196529e-09 -7.677558774983637e-09 2.619691805300477e-08 4.680182316452639e-09 -8.963854873993609e-09 4.910752302585394e-09 -5.083320972426104e-08 -1.0594447436143893e-08 -4.363940492183585e-09 1.71309383754974e-08 -2.5022502819156688e-08 1.8027315926896913e-07 -6.466910973207665e-08
PC.PC3 1.8732578336392724e-08 -2.986352375631457e-08 -1.8279267172063936e-07 1.3811580182573106e-07 1.702467645007739e-07 7.439820141755548e-08 2.0865896457285655e-08 -2.751332188194051e-08 6.260374671178664e-07 3.764100097656707e-08 3.177272682902634e-08 1.9155153792152446e-08 1.6396720859193817e-08 -3.055408251340115e-08 6.1117867556299636e-09 3.0194258739696855e-08 -9.343750268614141e-09 -8.80649439651502e-09 -1.3750318658884984e-08 1.1802836924799413e-08 1.660377892449229e-08 -1.6091055542105635e-08 1.2728744587666701e-08 4.875915518301906e-08 5.315870645641643e-09 -5.457069086736776e-09 5.453655221220493e-08 -1.0476264866627602e-06 -9.002949717325254e-07
PC.PC4 9.927176522932142e-08 2.2129365254879685e-08 3.0375306611776035e-07 3.232283511397109e-07 -1.4863284594565683e-07 -1.3113971755450893e-07 -2.1950378002620544e-08 3.676225146307827e-08 3.764100097656713e-08 7.574988205822754e-07 5.6957584300301674e-08 -3.3704535153809044e-08 1.0936432913609719e-07 4.2702406957255893e-08 1.4735102676484502e-09 -3.555558560764202e-08 -1.461456904288504e-08 3.705518679544836e-08 -1.7160200919186095e-09 3.079716590689215e-08 1.2918952857866022e-08 2.6261081869239642e-08 -1.4720400828443634e-08 -4.306062279844738e-10 -4.913478259436293e-09 -1.839590186228935e-08 -1.0409885329096627e-07 -7.05436130803932e-07 4.860757883329027e-07
