 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0003164850074023696 2.3761926679441745e-06 -1.3747981264553022e-06 -1.0766417425342433e-05 4.640284224467489e-06 6.48609111834672e-06 4.637447364100731e-07 2.058997295268714e-06 -1.125962473998578e-06 9.09504019375557e-07 2.2415802073537167e-07 5.594013052771135e-07 -1.0415768644699727e-07 2.494173319802233e-07 -7.110284569872628e-08 2.9775705860995145e-07 9.790844985725633e-07 1.2404387785065846e-07 -9.135136330247851e-07 -6.464580751306236e-08 -8.545471332195822e-07 5.164481395941357e-07 1.7531636595979604e-06 -1.1904466289670762e-08 1.4546564187125778e-07 -1.0356539731065454e-06 -1.0249449052587947e-06 -2.578771140743001e-06 7.982339226105044e-06
AGE 2.376192667944152e-06 7.521125070515129e-07 5.731141434171503e-07 6.600104333369807e-07 -7.750660931389799e-07 -5.338054750825612e-07 -2.2768575877645724e-08 7.393595918478412e-08 -3.632542123816361e-08 3.475232168226651e-08 8.588916274453795e-08 3.934449618095889e-08 -6.402727654974446e-08 1.6937206430993165e-08 5.884805599912789e-09 5.502994936376315e-08 7.007207480966038e-08 6.8299195106014244e-09 -6.978528661360383e-08 1.6564110501443783e-08 5.777123817155705e-09 -1.9633509714074567e-08 4.800095954666131e-10 -1.1207347780268616e-08 1.957453493190216e-08 -4.222810269438245e-08 -2.1793330088198375e-07 6.032748492722263e-08 1.0198728496195836e-07
sex -1.3747981264553284e-06 5.73114143417152e-07 0.001154278497247411 9.12565977752505e-05 -0.0003061241919994516 -7.339058158400551e-05 2.7636866641360705e-07 3.086461331813316e-07 -3.0543193846603297e-07 7.556012886471698e-08 1.6520515268165687e-06 -8.431396895018029e-07 -3.7974610105241343e-07 -2.0205148497643707e-08 -3.851559642460851e-07 -2.830551165079728e-07 5.082806409111286e-07 -5.882418587554223e-07 -2.5782934365006605e-07 4.014986250480658e-07 -2.8956536618860834e-07 -8.7837857736696e-07 -1.8705375849639463e-07 -6.194623035829843e-07 -4.034285261060324e-07 6.71456783005377e-07 -4.316247582490338e-06 -7.523325786963098e-07 8.081508199858585e-06
age_sex -1.0766417425342401e-05 6.600104333369803e-07 9.125659777525064e-05 0.0005859152639714329 -6.948165181648916e-05 -0.00020977105079648503 4.955350586710528e-07 2.800099297296145e-07 -7.522369654469361e-08 4.4651277182589417e-07 6.174168900776576e-08 2.393770413521729e-07 -3.876254870723721e-07 1.3667528119337814e-07 1.2287104149428185e-08 1.100805704770514e-06 -8.513479364009891e-07 -7.04521261143599e-08 6.641843357142422e-07 6.86343581544534e-08 -2.8654851997263434e-07 -6.86979877731678e-08 -7.685574913668074e-07 -4.572032155922777e-07 1.4795479839639563e-07 2.3988218268315603e-07 -8.954585058450506e-06 9.261622893806325e-06 -7.351211934789623e-06
age2_sex 4.6402842244675315e-06 -7.750660931389798e-07 -0.00030612419199945167 -6.948165181648915e-05 0.00017905954538321122 6.140115896746937e-05 -1.2469885758022338e-08 -1.0280738705007409e-07 2.539876766577497e-07 -8.743013193794753e-08 -5.27801465881539e-07 1.8476511353375245e-07 1.781817320221669e-07 -9.423508704434803e-08 1.4159003414511692e-07 1.6928001245508342e-08 1.2033832419249383e-07 1.969303736051252e-07 1.9576545694969085e-07 -3.546036337827955e-07 4.9062121805528507e-08 -6.555504193533377e-08 2.8133073300302386e-07 1.6832197979369067e-07 1.1033327752533259e-07 1.6130979155565033e-08 2.968418594117738e-06 -3.4004390462333314e-06 -1.1430935874293934e-06
age3_sex 6.486091118346729e-06 -5.338054750825608e-07 -7.33905815840055e-05 -0.0002097710507964851 6.140115896746937e-05 0.00010774023858269036 -9.837964400397091e-08 -6.268278458034489e-08 1.9343962670593402e-07 -1.2274856476408282e-07 -1.3313123184717903e-07 -3.962591002613975e-08 1.466723027723563e-07 -3.392529978631754e-10 -5.656486369541067e-08 -3.699352902910753e-07 3.479484818232407e-07 -4.514068610441702e-08 -3.0242636417021416e-07 -1.592876736600138e-07 7.52325791470505e-08 -7.041188210858036e-08 9.554311616696439e-08 1.0063071371034298e-07 -9.829815122134708e-08 5.90626168235978e-08 3.08421972635791e-06 -5.869746798979443e-06 1.9066213454025225e-06
PC.PC1 4.637447364100757e-07 -2.2768575877645628e-08 2.763686664136067e-07 4.955350586710524e-07 -1.2469885758022237e-08 -9.837964400397068e-08 6.044207049108692e-07 -2.7979421057379587e-08 1.4916228684883586e-08 -7.890989841048869e-09 -4.184743175507521e-08 1.5867486763680798e-08 -1.2797445979819341e-08 3.1399739736381006e-08 5.182135913635273e-08 -1.6008171144317856e-08 -2.2594373407531083e-08 2.2284987593110697e-08 -1.0989890043574125e-08 -3.453632573703882e-08 4.382895031940551e-08 8.746281698370333e-09 1.551564810325391e-08 -1.6457936181045646e-08 -1.3373325535351475e-08 -3.036631575586067e-09 -3.2629657904222934e-07 -6.639815730232321e-07 -9.843996261497213e-07
PC.PC2 2.0589972952686947e-06 7.393595918478404e-08 3.086461331813307e-07 2.8000992972961807e-07 -1.0280738705007446e-07 -6.268278458034641e-08 -2.7979421057379514e-08 1.1518562574459514e-06 -5.2772561819500374e-08 5.938448740124954e-08 2.0691965839586945e-08 -1.32114524279927e-08 -6.697309856614191e-09 -3.110513474021998e-08 2.377823253441806e-08 2.4543433468158097e-08 4.093745432868049e-09 -2.3024379130348282e-08 -2.356571508208256e-08 -1.2866535986715276e-08 -3.5410673616776626e-08 6.288322223381548e-08 1.3233584489290446e-08 1.4787223259157597e-08 6.469427372791312e-09 1.4658109733191782e-08 3.8696767284102025e-08 5.374110032829684e-07 -3.632244713821209e-07
PC.PC3 -1.1259624739985784e-06 -3.632542123816361e-08 -3.054319384660318e-07 -7.522369654469374e-08 2.5398767665774946e-07 1.9343962670593405e-07 1.4916228684883428e-08 -5.277256181950076e-08 1.305338644522683e-06 1.3246801339869795e-08 7.13865879370954e-08 1.9001543164735047e-08 2.060375453640546e-08 -6.466823432321727e-08 3.823640966638159e-09 4.300606286798303e-08 -2.134066949068737e-08 -9.373770805094736e-09 -5.202531385905555e-09 3.4928038674244836e-08 3.559999088512572e-08 -6.406929826021597e-08 -4.707613607353953e-09 8.694767460440741e-08 2.4500421396209418e-08 1.2432583455771898e-08 -1.151591621787293e-07 -1.911971574311657e-06 -1.3586593811222867e-06
PC.PC4 9.09504019375557e-07 3.475232168226654e-08 7.556012886471812e-08 4.46512771825894e-07 -8.743013193794805e-08 -1.2274856476408268e-07 -7.890989841049003e-09 5.938448740124964e-08 1.3246801339869603e-08 1.647519431190364e-06 1.217020386897518e-07 -4.7208494638439616e-08 1.3687914471958542e-07 5.7775772772357544e-08 9.320094910233967e-09 -2.8072242942092308e-08 -2.0282019870963668e-08 5.811306308065568e-08 -2.347691854394696e-08 4.8456644907221746e-08 7.0766934935008495e-09 4.479156479909501e-08 -7.334424908323664e-09 9.236232972434794e-09 -2.855211226115858e-09 -5.085195280875005e-08 -7.133418384650669e-08 -1.1928617003120777e-06 6.318443434449945e-07
