 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -1.802118073430225e-06 1.2905972784450499e-07 1.2268044996512045e-05 9.498941041443088e-06 5.029867762155821e-06 1.118896941895189e-06 1.2454394125175834e-07 1.332977816804651e-07 3.179272193972136e-07 6.647554534605908e-07 5.169351031928864e-06 1.2987923643793674e-07 3.0085564028201043e-07 -2.679691289380022e-07 6.112549446303799e-08 2.6096567820734226e-07 5.3487421598883256e-08 4.704375123762268e-07 2.6150452453975465e-08 1.6063534880495405e-07 6.063012632343666e-08 1.2110216520825278e-07 -9.051437248424994e-08 -7.415817566546461e-08 3.923594239715282e-07 -8.963954260186765e-08 1.7015113635512952e-06 5.614754361856472e-06 -5.863045960717003e-07 -6.455118135297906e-06 -7.387919643357974e-06 1.510401021712515e-06 -9.292664320867502e-06
PC.PC6 -2.338805431394659e-06 -2.3010319275393226e-08 -5.595667789983466e-07 1.2252827132868894e-05 1.792355100481264e-05 6.016796509717413e-06 9.758600779590007e-09 -9.44755636721039e-07 3.9736017756981003e-07 -3.365566076908638e-07 1.298792364379341e-07 6.443298072624055e-06 2.9454496565690004e-07 1.4683334686913282e-08 -4.535925513956869e-07 1.9116720474816523e-07 1.6376124016892061e-06 2.1375639603143578e-07 2.798522219377227e-07 3.894254599499497e-07 3.8288011867678356e-07 -2.722373998635206e-07 -3.450325261119415e-07 2.7650588212438475e-07 3.038195741086965e-07 -4.6036038172100655e-07 2.7062421473218616e-06 -2.6166664157501994e-06 5.548803141310076e-06 -8.25713465834554e-06 -1.2622099914599468e-06 -1.5486318245686487e-05 1.7856676186420808e-06
PC.PC7 2.675660138053909e-06 -2.8591345588371868e-08 1.034555957929252e-06 -1.7088277002486738e-06 -1.0245220742320378e-06 9.936586364441975e-08 -1.43712643552034e-07 -1.932153058096686e-07 8.134012744911435e-08 1.8216198683594157e-07 3.008556402820113e-07 2.9454496565689994e-07 4.927915486058345e-06 5.094041482647359e-07 8.38679668408172e-08 -4.368271705840323e-08 3.3279546145310584e-07 -5.197713669988852e-07 2.991749681687655e-08 5.016855075570166e-07 1.6444936177430244e-07 1.5825822895080499e-07 -6.133646286514833e-08 1.863523796902622e-07 4.771738401512215e-08 -7.199209869713253e-08 6.721921144622882e-07 1.604354850644027e-06 6.439078419121492e-06 1.4493345671905131e-06 -7.075695236391642e-07 -5.727538920031868e-06 -6.286012503998115e-06
PC.PC8 -1.605371201176361e-06 -1.2481605610964486e-07 8.800060687911377e-06 1.3800531286849948e-05 1.2756940684034475e-05 3.482747472431386e-06 8.548512535249468e-08 -5.4857249807948626e-08 -3.5924022288521245e-08 -1.0589990455838021e-07 -2.679691289380013e-07 1.468333468691738e-08 5.094041482647347e-07 6.498617380515447e-06 4.605904001979336e-08 -3.7554513671146266e-07 9.921785614315798e-08 -3.0275249978978746e-09 1.4970867343445991e-07 -1.447057117944255e-08 -8.436370154308276e-09 7.652423357239485e-08 -1.6861067078787796e-07 -5.562949350989971e-09 1.3557922682607005e-07 -1.633315657353345e-07 -1.9291369540897485e-06 -3.29865481363309e-06 -1.8957590172582034e-06 5.84333933759197e-06 9.669497992945691e-08 7.993006122381856e-06 -3.9731179647032276e-06
PC.PC9 -6.003623856445306e-06 -3.4305903632971795e-07 5.195047788902412e-06 4.664470358223158e-06 3.7088189480476148e-06 7.242830723670878e-07 9.764693000355101e-08 9.837096400786188e-08 2.085072389523154e-08 1.5281903491470842e-07 6.112549446303824e-08 -4.5359255139568606e-07 8.386796684081733e-08 4.605904001979154e-08 5.119121197776978e-06 6.231490365480909e-07 3.2081778591173044e-08 9.235354509612007e-08 -8.313357311053511e-07 1.0756074702570696e-07 -6.00573425143112e-08 9.357715216353058e-08 3.77641141000324e-08 -4.279246910299372e-08 7.032636877320558e-07 -1.4642595057249908e-07 1.5759278692535824e-06 1.3572758988709516e-06 1.3913260235662704e-05 -3.582859627034171e-06 4.3582938329177425e-07 -1.2792087932490249e-05 -1.5846388613017007e-05
PC.PC10 -2.714555377230834e-07 1.4795733091616144e-07 3.0041897739514785e-06 1.3596520912652043e-05 8.01946074349255e-06 8.660372703787668e-07 -5.10576835427276e-08 1.1770711751925964e-07 2.402048805106261e-07 -4.930281521966583e-08 2.6096567820734126e-07 1.911672047481669e-07 -4.368271705840354e-08 -3.7554513671146414e-07 6.231490365480908e-07 8.87970359891543e-06 -5.640284286441287e-07 -4.7373028287284343e-07 4.67322598739326e-07 9.827741292931839e-08 -7.171344296806234e-08 1.2607943089030587e-07 1.7801521068600043e-07 -1.0204951432183883e-06 -1.181679685869246e-07 5.073001840883811e-08 1.3916791678544804e-06 4.905875237743536e-07 -5.750391191928772e-08 5.155205786196886e-06 7.070750706398952e-06 -7.187180977001556e-06 3.6877483391898688e-06
PC.PC11 -6.949003133061188e-06 -2.0196878222551848e-07 -1.0319177904355733e-06 -4.887978385431605e-06 1.9837618114243114e-06 1.8316353237302416e-06 -3.2148730716775306e-08 -7.434058923110195e-07 2.736826696697972e-07 -1.5959381647045034e-07 5.348742159888415e-08 1.637612401689203e-06 3.327954614531071e-07 9.921785614315656e-08 3.208177859117354e-08 -5.640284286441266e-07 6.0661769973518015e-06 -2.848162717163365e-07 2.687535508025103e-07 2.272394343741637e-07 4.330041107656035e-07 -2.694134610068693e-07 -2.804406765793789e-09 -2.1029418191160874e-07 1.6669892746060755e-07 1.1143981066555641e-07 4.718077079936884e-06 -5.694227232066965e-06 7.283592258531411e-07 8.064008383709474e-06 -1.5664703251336222e-06 1.6218245033697938e-06 -2.3086847294083304e-06
PC.PC12 -1.124600768788907e-06 -3.2453140811348614e-07 1.4208923326281054e-05 2.0470984224599067e-05 1.774572968645087e-05 4.603108106769394e-06 2.2784763153824997e-07 -4.322331065368544e-07 -9.68309331551362e-08 3.014991419119407e-08 4.7043751237622837e-07 2.137563960314433e-07 -5.197713669988859e-07 -3.0275249978960333e-09 9.235354509612054e-08 -4.737302828728414e-07 -2.848162717163343e-07 9.237965916914422e-06 -9.244753245251095e-07 5.242277963164378e-08 1.7495482119808017e-07 9.370139526896184e-07 -6.494776903209584e-07 -9.571248593565148e-08 6.521589551830231e-07 -6.082451250191432e-08 1.670623587199251e-07 7.0147354777620525e-06 6.251643784506771e-06 -2.288171252331212e-05 7.127214015981996e-06 -1.0081870655105065e-06 -1.6657248087150785e-05
PC.PC13 -1.0976484168869015e-05 -4.2636952245274487e-07 -2.171229305329412e-06 -3.818678357409583e-06 -2.943859843939337e-06 -8.823281417847214e-07 -2.5388541073037293e-07 5.8643009778523914e-08 5.582557634073046e-09 -2.510344956831542e-08 2.6150452453974214e-08 2.798522219377202e-07 2.991749681687644e-08 1.4970867343445848e-07 -8.31335731105351e-07 4.6732259873932464e-07 2.6875355080251267e-07 -9.244753245251132e-07 5.537376941411077e-06 6.695955262575153e-08 -1.1528457191531154e-07 2.441067843629346e-07 -1.1460501620052854e-07 -3.22579810096039e-07 -4.1821134140975137e-07 -3.506052640115316e-07 1.3481595887369314e-06 -5.511198586785779e-06 -2.014824990576832e-05 1.3613874634402862e-05 -4.863523511093066e-06 3.139334327209364e-05 1.109407345437793e-05
PC.PC14 4.504019143005871e-06 2.370838626981234e-07 1.0110575563095646e-05 2.1020499084452354e-06 -5.2374793786817715e-06 -2.795286108096721e-06 -1.1787811741270559e-07 -2.5539086727897854e-07 1.3321649553197331e-07 -4.2622447203264015e-08 1.606353488049532e-07 3.8942545994994846e-07 5.016855075570162e-07 -1.447057117944495e-08 1.0756074702570617e-07 9.827741292931729e-08 2.2723943437416116e-07 5.2422779631643094e-08 6.695955262575157e-08 5.324768047369151e-06 4.392545476577585e-07 -1.1339716545181854e-07 -2.6242259207018886e-08 1.6015107095178104e-07 2.031869098665326e-07 -3.56297714411912e-07 -2.6483787259850626e-06 7.5466079690006966e-06 -7.096066193529413e-07 2.7358233766832793e-06 -6.715001894253783e-06 -1.241903618357864e-06 1.3318622698645823e-06
PC.PC15 2.4598221767186817e-06 2.2657861946809897e-07 3.5156062018786336e-07 5.72214132275422e-06 7.3044719186043835e-06 1.8473612057712657e-06 1.4370522424741366e-07 -1.9278098207179282e-07 9.156481164084013e-08 -5.997336632723286e-08 6.063012632343651e-08 3.828801186767848e-07 1.6444936177430204e-07 -8.436370154309072e-09 -6.005734251431142e-08 -7.17134429680623e-08 4.330041107656031e-07 1.7495482119807975e-07 -1.1528457191531048e-07 4.392545476577585e-07 5.128417830106917e-06 8.830242656877917e-08 1.124049892329332e-07 -3.5719017207046046e-07 2.3374805690607684e-07 1.9952162834119838e-07 -1.8294486348422148e-06 -1.596561864947805e-06 -3.86349205418165e-06 2.1692740664271086e-06 -4.981816322919369e-06 5.899043989828953e-06 6.4943530819513615e-06
PC.PC16 2.707470614134377e-06 -1.3799005070532834e-08 -1.0942389651425227e-05 2.1920937864420456e-06 1.606329562537254e-05 7.217277946429869e-06 -1.4660718582005155e-07 7.011783662172398e-08 -3.735949187635374e-08 1.6482551384119517e-07 1.2110216520825487e-07 -2.7223739986351403e-07 1.5825822895080464e-07 7.652423357240004e-08 9.357715216353215e-08 1.2607943089031072e-07 -2.69413461006868e-07 9.370139526896232e-07 2.4410678436293516e-07 -1.1339716545181685e-07 8.830242656878196e-08 5.957615409569851e-06 -3.78445542164323e-07 -1.787806220077456e-06 -5.2291727446464e-07 -6.13862399905402e-08 7.022449190590182e-08 -4.2598904702279684e-07 4.320988569508987e-06 -9.273761338782422e-07 8.3600459526102e-06 7.473345205124743e-07 -1.1060700304857792e-05
PC.PC17 -7.081234647863218e-07 -2.8272934544166295e-08 3.4005958074682515e-06 3.515891217336101e-06 3.95009486091047e-06 1.2344694921126843e-06 -7.203849308708738e-09 -3.443050251912018e-08 1.3178935285548662e-07 -1.2924146906354422e-07 -9.051437248425141e-08 -3.450325261119424e-07 -6.133646286514817e-08 -1.686106707878795e-07 3.77641141000321e-08 1.7801521068599906e-07 -2.8044067657935253e-09 -6.494776903209607e-07 -1.1460501620052803e-07 -2.624225920701885e-08 1.1240498923293286e-07 -3.784455421643247e-07 4.534402939682914e-06 -4.283469623430414e-08 -7.427527056169612e-07 -9.731610465063412e-08 -4.493574178759413e-07 -3.2389066812929353e-06 -5.999318987134201e-06 4.775267597246776e-06 -1.8322852905586542e-06 4.872763601861558e-06 1.0186722806709519e-05
PC.PC18 2.8784050100943036e-06 -4.241588367004975e-08 -3.1713377399571098e-06 -1.0432680677671313e-05 -1.0693186859005719e-05 -2.968244765494687e-06 2.1539285937690845e-07 -2.2209319459130654e-07 -3.968504264750159e-08 -7.233595907765313e-07 -7.415817566546451e-08 2.765058821243822e-07 1.8635237969026282e-07 -5.562949350988507e-09 -4.279246910299396e-08 -1.0204951432183902e-06 -2.1029418191160974e-07 -9.57124859356491e-08 -3.2257981009604016e-07 1.6015107095177996e-07 -3.5719017207046046e-07 -1.7878062200774518e-06 -4.283469623430576e-08 1.0020937691888221e-05 9.953655511212736e-07 1.223896534659459e-06 1.5812363874667053e-08 -2.334736782479322e-06 -3.4079632541532606e-06 -4.1163009099613065e-07 -1.6944077427401827e-06 -6.5271680443269256e-06 4.647390477770462e-06
PC.PC19 5.258676982265057e-06 1.0835524829840578e-07 1.5747006088743327e-05 8.12944473653337e-06 1.6716293742574936e-06 -2.738716121443789e-07 3.734682206019255e-07 -2.784720843681247e-07 -3.7182467423168174e-07 2.419522273008736e-07 3.9235942397152633e-07 3.03819574108697e-07 4.771738401512133e-08 1.3557922682606345e-07 7.032636877320552e-07 -1.1816796858692486e-07 1.666989274606081e-07 6.521589551830197e-07 -4.1821134140974835e-07 2.031869098665344e-07 2.3374805690607845e-07 -5.229172744646423e-07 -7.42752705616962e-07 9.953655511212694e-07 8.312934361576365e-06 1.2610003923001773e-06 1.0577318670306452e-06 2.155113203051735e-06 -4.33687356119219e-06 -3.8128838625415366e-06 2.43234454808416e-06 1.1867950030713486e-05 2.195024820831472e-06
PC.PC20 3.353747295825504e-06 -1.5216146989453086e-07 8.988285981543286e-06 -5.20324970796756e-06 -9.20752840313195e-06 -2.4403556727166895e-06 -2.2751453331818582e-07 8.680202028731517e-08 -1.7003171704568893e-07 3.9759513340784053e-07 -8.96395426018635e-08 -4.603603817210045e-07 -7.199209869713286e-08 -1.6333156573532956e-07 -1.4642595057249688e-07 5.073001840884378e-08 1.1143981066555272e-07 -6.082451250190595e-08 -3.506052640115307e-07 -3.562977144119112e-07 1.9952162834119973e-07 -6.138623999053548e-08 -9.731610465063351e-08 1.2238965346594539e-06 1.2610003923001807e-06 5.690768558104855e-06 -1.4046143917712687e-06 1.9594408522601274e-06 -1.0420724169760063e-07 -6.444766894614551e-06 2.6682642800981046e-06 -3.2323677121179522e-06 6.033286595379642e-06
proband 0.00013301769022390703 2.866294831424716e-06 0.00015955992316909126 0.0004282064949972033 0.000549059366889678 0.00017678265076102122 5.283621496544718e-07 1.2222313441566072e-06 1.5852629996077836e-06 -2.238176836146299e-06 1.701511363551272e-06 2.7062421473219578e-06 6.721921144622847e-07 -1.9291369540897845e-06 1.5759278692535549e-06 1.391679167854478e-06 4.718077079936958e-06 1.6706235871983803e-07 1.3481595887370633e-06 -2.64837872598502e-06 -1.8294486348422148e-06 7.022449190582041e-08 -4.4935741787590417e-07 1.5812363874675367e-08 1.0577318670306572e-06 -1.4046143917714525e-06 0.0012202616171477396 -0.0006832671363188024 -0.000584020579759568 9.678183100474167e-05 4.63321785058014e-05 -7.14855052685001e-05 -1.6453955245708746e-05
paternal -8.79699990657825e-05 -4.426859116961729e-06 -4.082219002123493e-05 -0.000160070880832929 -0.0003164329762110979 -0.00012518999131883946 -2.720865151198573e-06 1.417485579620665e-06 -3.034356384273301e-06 1.938637729736353e-06 5.614754361856461e-06 -2.6166664157502316e-06 1.6043548506440152e-06 -3.2986548136330438e-06 1.3572758988709673e-06 4.90587523774369e-07 -5.694227232067127e-06 7.014735477762098e-06 -5.5111985867858446e-06 7.5466079690006584e-06 -1.5965618649478e-06 -4.2598904702272426e-07 -3.238906681292956e-06 -2.334736782479329e-06 2.1551132030517356e-06 1.9594408522602888e-06 -0.0006832671363188024 0.0034622097721903225 0.0002354683425684607 -0.002200127068734982 -0.0021057180539750895 -5.411396204227577e-05 -3.1309175498936862e-06
maternal -0.0001504794781478133 -1.2077683527533144e-05 9.587206558691197e-05 0.00026043497907233154 0.0002469402819938233 7.567771395034665e-05 -7.907835036793157e-07 -1.4990949971364123e-06 1.9540880481684976e-06 7.971111199199619e-06 -5.86304596071676e-07 5.548803141310144e-06 6.439078419121473e-06 -1.8957590172583002e-06 1.3913260235662708e-05 -5.7503911919278946e-08 7.28359225853181e-07 6.251643784506775e-06 -2.014824990576825e-05 -7.096066193529434e-07 -3.863492054181638e-06 4.320988569508797e-06 -5.999318987134187e-06 -3.4079632541532547e-06 -4.336873561192237e-06 -1.0420724169773613e-07 -0.0005840205797595655 0.00023546834256845853 0.0036163448076073916 -0.00019488187836441784 0.0001472906838605582 -0.0029624417981339497 -0.00190894581619538
gpp -0.0001398353761286196 3.172774437136282e-06 -0.00012034202821076658 -0.00034962200841616594 -0.0003703170938856362 -0.00012644518139576642 -1.8839460075582515e-06 -3.2411420833361425e-06 -3.534512188586137e-06 -7.443297960654193e-06 -6.455118135297888e-06 -8.25713465834564e-06 1.449334567190531e-06 5.843339337591992e-06 -3.5828596270341645e-06 5.155205786196883e-06 8.064008383709526e-06 -2.288171252331206e-05 1.3613874634402715e-05 2.7358233766833042e-06 2.1692740664270815e-06 -9.27376133878214e-07 4.775267597246727e-06 -4.116300909961175e-07 -3.8128838625415294e-06 -6.444766894614451e-06 9.678183100474048e-05 -0.002200127068734981 -0.00019488187836441846 0.005701820367250013 -0.0016557846596093077 0.0002256374382995073 0.00018022212319886036
gpm 0.00022473818441565952 5.153154395732409e-06 -0.00021186059222945717 0.0002386341077504131 0.0006139156483135017 0.0002597082670466063 1.259593573738851e-07 6.57050846183065e-06 -1.8335003971523155e-06 -3.721625195631009e-06 -7.387919643357962e-06 -1.2622099914598437e-06 -7.075695236391457e-07 9.669497992943923e-08 4.3582938329176716e-07 7.0707507063989185e-06 -1.5664703251334432e-06 7.127214015981907e-06 -4.863523511092916e-06 -6.715001894253777e-06 -4.981816322919349e-06 8.36004595261011e-06 -1.8322852905586e-06 -1.6944077427401899e-06 2.432344548084145e-06 2.668264280097869e-06 4.633217850580249e-05 -0.0021057180539750917 0.00014729068386055706 -0.0016557846596093057 0.005783344782817264 -0.00022374575510444007 -1.1768240561455312e-07
gmp -3.907820148895402e-06 9.176444323527969e-06 -0.0002499415461702829 -0.0003728315612753866 -0.00031593563313056365 -0.00010543193372202094 -7.510567926452052e-06 4.304077208937871e-07 -2.090274889006318e-06 -2.0217635392735364e-06 1.51040102171255e-06 -1.548631824568656e-05 -5.7275389200318395e-06 7.993006122381974e-06 -1.2792087932490244e-05 -7.187180977001555e-06 1.6218245033698586e-06 -1.0081870655104393e-06 3.139334327209352e-05 -1.2419036183578466e-06 5.899043989828947e-06 7.473345205127254e-07 4.872763601861533e-06 -6.527168044326967e-06 1.186795003071354e-05 -3.23236771211781e-06 -7.148550526849982e-05 -5.4113962042274926e-05 -0.0029624417981339514 0.0002256374382995074 -0.00022374575510444186 0.007903799475444666 -0.002110950679090124
gmm 9.441094525252838e-05 4.797763063782736e-06 -5.793043356505906e-05 -0.00045633016315350017 -0.0004453600349676691 -0.00010966613562244115 -1.6094264236434338e-06 1.5526816127380797e-06 -1.021019884073191e-05 -7.164413987393005e-06 -9.29266432086754e-06 1.7856676186419588e-06 -6.286012503998115e-06 -3.973117964703168e-06 -1.5846388613016987e-05 3.687748339189871e-06 -2.308684729408521e-06 -1.6657248087150798e-05 1.1094073454377855e-05 1.3318622698645387e-06 6.4943530819513344e-06 -1.1060700304857714e-05 1.0186722806709482e-05 4.6473904777704966e-06 2.1950248208314873e-06 6.033286595379904e-06 -1.6453955245712402e-05 -3.1309175498908533e-06 -0.0019089458161953767 0.00018022212319885895 -1.1768240561491602e-07 -0.002110950679090126 0.005925123801507128
