 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC10 2.463737395541797e-07 4.3869317620174885e-08 1.2277038222526792e-08 1.0126456938752354e-06 -1.4038121970676717e-07 -3.051087266202387e-07 -1.3601277254894526e-08 1.954932447399503e-08 2.8263764717414266e-08 -3.303135657393391e-08 2.6431927984362652e-08 1.0699094306814796e-08 -3.581517993506124e-08 -9.036066341040069e-08 7.294573238070199e-08 2.5284030304070455e-06 -1.288206196688265e-07 4.276234388257454e-08 4.977473519189547e-08 5.58153940877323e-08 -4.633917849298334e-08 -4.009891774817187e-08 2.225795105380531e-08 2.341370370302513e-07 2.109185387983879e-08 7.602582827242281e-08 1.2834642969883474e-07 7.849344741167801e-07 -5.017949724379772e-07
PC.PC11 7.60984947241134e-07 5.8218480971339016e-08 4.833174600023268e-07 -7.004520773482966e-07 1.1038265415085034e-07 2.7498432808554945e-07 -1.8673692944644945e-08 8.923001618709188e-09 -2.2368106092432913e-08 -1.9230474844907424e-08 8.105128361668622e-09 -2.5442448554038706e-08 -1.2407450884611529e-08 1.5001073853917208e-09 1.114784466252085e-07 -1.288206196688266e-07 2.004353873508062e-06 -7.113994566300793e-08 -1.1847503853306704e-08 5.3897904154447504e-08 -4.7190243530107175e-08 1.4917474944255783e-07 7.521454079071234e-08 -8.053222685062557e-08 3.46372554871963e-08 -4.014957122443773e-09 3.0662997093267066e-07 7.041061626429106e-07 2.998878223898101e-07
PC.PC12 1.3495685779729596e-07 -6.470218462620112e-10 -5.822258451157054e-07 -6.891063124790485e-08 2.1201351178043285e-07 4.090426136673343e-09 2.0916032430308424e-08 -1.6150205340391322e-08 -1.5313325441002338e-08 6.373838159677216e-08 2.9456759864084428e-08 -2.9478473393821797e-09 -6.095931638510356e-08 -3.790981492106244e-08 -4.70238037845253e-10 4.2762343882574916e-08 -7.11399456630079e-08 2.188237582464976e-06 -2.8464872329433973e-08 6.965351642441234e-08 5.101141631170672e-08 1.2891718692253045e-07 5.937016257843587e-09 2.378488306338178e-09 1.26569909390552e-07 2.2513642584995927e-08 -4.335729155818546e-08 -3.0478434619965556e-07 -3.286753625227275e-07
PC.PC13 -7.165086487305134e-07 -6.117674767581503e-08 -1.6511688034690846e-07 4.785395450664209e-07 1.2577480007799153e-07 -1.9779803206739885e-07 -6.704281244654976e-09 -6.464899485973176e-09 -7.4302969319310755e-09 -1.5246677300657515e-08 -8.124560041903683e-09 -2.7258124447391174e-08 9.169611151782576e-09 1.4549035911142502e-08 -1.6731984876833548e-07 4.9774735191895214e-08 -1.1847503853306791e-08 -2.8464872329434115e-08 1.9922502043305696e-06 1.2754454428484891e-08 -2.3440507590903402e-08 -1.6062323516254887e-08 9.408371854180431e-09 1.1013932902477567e-08 -5.277396172488636e-08 -4.0456968040371773e-08 -2.706540833494847e-07 -4.2280709513501644e-08 1.2969277292158434e-06
PC.PC14 -1.5431559577996213e-07 1.6580014397437763e-08 4.1096754527263515e-07 5.3438734858736905e-08 -3.2793167851872785e-07 -1.8299381313169842e-07 -2.811012955158105e-08 -8.353219118389935e-09 2.7240911814638106e-08 5.233566073656798e-08 -3.049959517464757e-08 1.3333442999801842e-08 1.2414498448619577e-08 -2.8325959620463153e-08 -8.911304003227358e-09 5.581539408773223e-08 5.389790415444765e-08 6.965351642441234e-08 1.275445442848471e-08 1.5900733244419636e-06 -3.1717483706172755e-08 -1.7430551374909734e-07 -4.0833898402374896e-08 5.682355849643449e-08 -5.968268506368919e-09 -3.739191938156432e-08 -9.334474508483962e-08 1.0534365939069627e-06 1.023719758923915e-07
PC.PC15 -5.10284134256355e-07 4.024515682751577e-09 -1.611759379564204e-07 -2.2642295431869954e-07 7.353654090629716e-08 2.612416698720016e-08 3.463494756710939e-08 -2.4562852907917836e-08 3.3973066196049174e-08 8.97788581563697e-09 -1.2666235755658885e-08 3.8092261530251276e-08 9.780300959620676e-09 -8.660000626669962e-10 -3.5847423828237964e-08 -4.6339178492983306e-08 -4.719024353010721e-08 5.1011416311706695e-08 -2.3440507590903776e-08 -3.171748370617304e-08 1.8705380003468152e-06 -6.721580291542097e-08 -9.04849150011498e-08 -7.805673795467464e-08 -2.7276580327128407e-08 5.1808261805561754e-08 -3.880803643771431e-07 -3.315637842561129e-07 4.68720051409784e-07
PC.PC16 2.866881422008394e-07 -1.136617902382677e-08 -8.125259754382867e-07 -3.294579578591692e-07 -6.463014593098359e-08 5.0788148083192815e-08 1.8886049063523027e-09 4.40007912967759e-08 -4.94225856520154e-08 4.213621782915293e-08 -3.6263400019664036e-08 -6.133294424088978e-08 -1.0660988954000152e-09 8.961442376793775e-08 -6.539354817867042e-09 -4.009891774817186e-08 1.4917474944255783e-07 1.289171869225303e-07 -1.606232351625461e-08 -1.74305513749097e-07 -6.721580291542135e-08 2.0069380845567495e-06 1.125555037028308e-07 -2.7120745173229595e-07 4.02504647731789e-08 4.5692468763920944e-11 3.114207360002888e-08 4.875410747076851e-07 -1.271792749700259e-08
PC.PC17 1.3882487254273719e-06 4.131824601312287e-09 2.1279524652818366e-07 -9.494884206876097e-07 5.84102326335408e-08 2.5886324606376993e-07 1.2814107050258378e-08 1.0162142994702892e-08 -5.768336253154507e-09 -4.852024923038705e-09 -6.115721753058076e-09 -1.1845682642571213e-07 -2.3187325397404025e-08 -8.856391024922571e-08 5.440492366271098e-08 2.2257951053805314e-08 7.521454079071226e-08 5.937016257843536e-09 9.408371854180413e-09 -4.0833898402374916e-08 -9.048491500114981e-08 1.12555503702831e-07 2.4657498182718904e-06 9.386644119664088e-08 -5.806034064929464e-09 -1.696820017676708e-09 2.3540539900811124e-07 -7.924070425427824e-07 9.148920574586387e-08
PC.PC18 1.0759072742060233e-07 -6.084257718122971e-09 -3.6704788669270614e-07 -2.2884434085535203e-07 -5.156305409081063e-11 1.263457243887028e-08 -7.79432497224523e-09 -3.000900168569892e-10 6.12552806910035e-08 3.4223971196204113e-10 1.0433906905996246e-07 6.484930646221452e-09 -4.466193016800497e-08 -3.3303733000406716e-07 8.092364018636392e-10 2.3413703703025133e-07 -8.053222685062555e-08 2.3784883063383413e-09 1.1013932902477613e-08 5.6823558496434434e-08 -7.805673795467467e-08 -2.7120745173229595e-07 9.386644119664099e-08 2.7475354317629766e-06 -4.8150061821138906e-08 2.0613110186977602e-07 -3.2857809969296976e-07 -6.001830927372452e-07 -6.242641984322951e-07
PC.PC19 1.6970074017847463e-07 8.26950957935192e-09 -3.190917444557225e-07 2.5962580091640313e-08 9.559998179763779e-08 -5.2429559312291305e-09 -9.992857482367335e-09 5.887276389619293e-09 1.9268566075748353e-08 -8.317257781367777e-09 2.240653868882499e-08 -2.227309656458429e-08 -8.993639258056917e-09 1.4183568459383526e-08 1.7770688203638652e-08 2.1091853879838775e-08 3.4637255487196304e-08 1.2656990939055206e-07 -5.2773961724886294e-08 -5.968268506368895e-09 -2.7276580327128232e-08 4.0250464773178836e-08 -5.806034064929492e-09 -4.815006182113887e-08 2.094980523886356e-06 1.2482757582193767e-07 -4.2854848168940616e-08 1.795563882350156e-07 7.125196744914263e-08
PC.PC20 -8.088657354163544e-07 -3.655493159575256e-08 3.498807481423926e-07 2.266444749552331e-07 5.4766161861178415e-08 5.261135680977936e-08 -2.7351847875048325e-09 1.2302196287885743e-08 1.7955125305165663e-09 -4.3224713100756676e-08 5.749318512622273e-08 -1.443724377236917e-08 -4.338420829262033e-09 -6.31180660954968e-08 -5.374645497654169e-08 7.602582827242282e-08 -4.014957122443664e-09 2.2513642584995897e-08 -4.0456968040371806e-08 -3.7391919381564386e-08 5.18082618055618e-08 4.569246876417848e-11 -1.6968200176767026e-09 2.061311018697758e-07 1.2482757582193754e-07 1.8798653248416037e-06 1.0706828672288454e-07 -2.54911904587609e-07 -4.157278975036442e-07
proband -1.247787034723769e-08 -1.8089704561428247e-07 -4.105908730326783e-06 -7.393174259688575e-06 3.846121349414735e-06 3.3156954021701477e-06 -1.982094827647364e-07 -4.880702115670583e-08 5.261689084466062e-08 -1.412452735869444e-07 2.7365051444986033e-08 -2.447215447461754e-07 2.3207851876068587e-07 -3.2664964420710893e-07 2.4446044132755676e-07 1.2834642969883437e-07 3.066299709326713e-07 -4.335729155818439e-08 -2.706540833494844e-07 -9.33447450848404e-08 -3.88080364377143e-07 3.114207360002851e-08 2.3540539900811148e-07 -3.2857809969297023e-07 -4.285484816894076e-08 1.0706828672288508e-07 0.000326013214835693 -0.00018627616402562398 -0.00017690932731474906
paternal -5.104770748173705e-06 2.4932820763225036e-07 -1.0965056877186098e-06 6.525667163079361e-06 -4.2003852361330755e-06 -4.792935286114746e-06 -6.116032232698582e-07 3.6853524102971094e-07 -1.6304499975279237e-06 -9.129143593833623e-07 -7.734728968756491e-07 -1.640850273957322e-06 2.1199934788700446e-07 1.896779518656129e-07 1.6566156306891457e-07 7.849344741167802e-07 7.041061626429097e-07 -3.047843461996562e-07 -4.2280709513502187e-08 1.0534365939069629e-06 -3.31563784256112e-07 4.875410747076855e-07 -7.924070425427825e-07 -6.001830927372457e-07 1.7955638823501543e-07 -2.5491190458760954e-07 -0.0001862761640256238 0.0004700660410897377 -7.0935996344595665e-06
maternal 8.065326521137597e-06 -1.846430144966402e-07 7.562834496693839e-06 -6.514753570340044e-06 -2.3008192993372664e-06 1.3035324557863966e-06 -8.582151267939804e-07 -1.0488885474686327e-07 -1.220792227545348e-06 6.031814085229315e-07 -5.680636952529576e-07 1.5008712471632995e-07 7.26288075866803e-07 -2.992595396762147e-07 -5.743622181785527e-07 -5.017949724379773e-07 2.998878223898103e-07 -3.286753625227284e-07 1.2969277292158438e-06 1.0237197589239164e-07 4.687200514097842e-07 -1.2717927497002622e-08 9.148920574586343e-08 -6.242641984322935e-07 7.125196744914258e-08 -4.1572789750364476e-07 -0.00017690932731474928 -7.093599634459271e-06 0.00042643582917869084
