 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -7.079773935409946e-07 7.927648679404393e-08 7.394881025251143e-06 5.705484211178838e-06 2.2733060998639636e-06 2.3285394820872297e-07 7.642156097721238e-08 9.70182953409055e-08 1.5869351318269083e-07 3.4141618099182503e-07 2.6636414704650127e-06 8.859091262520312e-08 1.501197049130087e-07 -9.503591276670033e-08 5.271504027763079e-08 1.224208852491729e-07 5.5336464418418575e-08 2.577855438821894e-07 -2.744408014640175e-09 8.353210887165136e-08 2.6208045556248826e-08 6.0032578759899e-08 -3.1617646681337506e-08 -9.084846005829208e-09 2.046743535822868e-07 -8.290898871706871e-08 1.0049703749782807e-06 3.023100425261139e-06 1.6309861864635047e-07 -3.299578414174485e-06 -4.522634939122735e-06 6.713917744560358e-07 -5.542138594389023e-06
PC.PC6 -1.8343692791492377e-06 9.098972472164348e-10 -4.435868794089209e-07 5.299056462364638e-06 8.345564544959848e-06 2.93966698512071e-06 -7.304924912252892e-09 -6.175254428980806e-07 2.2868959310858438e-07 -2.039601628550441e-07 8.859091262520303e-08 3.1407203725446884e-06 1.3615914861027758e-07 3.4057920255491846e-08 -2.8768379610991173e-07 1.1505306450282638e-07 9.575522621401613e-07 1.1680610159186175e-07 2.8929758083941043e-07 2.4346350044966875e-07 2.5035422276053625e-07 -1.853228840155909e-07 -3.554616779474732e-07 1.8032935491673255e-07 2.0237230808565948e-07 -2.7097982985805017e-07 1.6647232378668548e-06 -2.895896931607537e-06 3.3164606477219385e-06 -2.9674655418332693e-06 -3.367681492888043e-07 -8.01038978720962e-06 8.44893969363994e-07
PC.PC7 1.2638719315270658e-06 -1.065116222343942e-08 1.2293802817239762e-06 -5.985007755868489e-07 -5.892395786696923e-07 3.9560458089131735e-09 -8.946992162457488e-08 -1.327638533017586e-07 4.1504984159937127e-08 1.336815719728136e-07 1.5011970491300893e-07 1.3615914861027769e-07 2.4782802228088043e-06 2.716696218012284e-07 3.1567093039331367e-08 -4.2509675788610624e-08 1.8586491652656017e-07 -2.696145316711871e-07 2.8450511360651003e-08 3.197719807543931e-07 1.0750316841519646e-07 1.1698844272658116e-07 -6.295326680150098e-08 1.1244909792142131e-07 3.763975310360103e-08 -6.373582338553793e-08 2.537149821813711e-07 5.796708224876979e-07 3.643882834549063e-06 9.831411280277512e-07 -5.410607101641286e-07 -3.184557381295995e-06 -3.4608613541171743e-06
PC.PC8 -1.037987422384434e-06 -9.064673926344887e-08 5.134197579980672e-06 7.710032170992023e-06 6.952183677156417e-06 1.8743336240024634e-06 5.7672164521437586e-08 -2.839996040217995e-08 -3.616281948642625e-08 -1.2636384331803526e-08 -9.503591276670058e-08 3.40579202554924e-08 2.716696218012285e-07 3.24198372340808e-06 5.177721413280192e-08 -2.2740676435969027e-07 5.580082559714126e-08 1.594832397446217e-08 9.685663218825766e-08 -8.905151984786052e-09 -1.474102997587052e-09 6.25029070306071e-08 -6.951129370738383e-08 -9.921629884399714e-08 4.6051653123022085e-08 -8.869200483923713e-08 -1.0343883501414063e-06 -1.9664617520706323e-06 -1.2844133674091339e-06 3.061570055648316e-06 4.2202535561274036e-07 4.1326728989906186e-06 -1.2479903736606369e-06
PC.PC9 -3.483252151792439e-06 -1.9942534664490845e-07 2.9731667913459885e-06 3.911853482295649e-06 3.7438636738297443e-06 8.5297872157535e-07 3.564309504491563e-08 -2.927652532240845e-08 2.1873185393585743e-08 6.519885917167427e-08 5.2715040277630817e-08 -2.8768379610991025e-07 3.1567093039331214e-08 5.177721413280295e-08 2.3981286353325275e-06 3.189989010699559e-07 -3.004848312619458e-08 4.914816042863274e-08 -4.943055193294605e-07 3.327305587332494e-08 2.9218712918624727e-08 6.152277487872396e-08 -5.631342362663226e-08 3.946417600508464e-08 4.4961535069868306e-07 -1.203694957699196e-07 5.904805350195739e-07 -4.75596655773684e-07 7.805509361108128e-06 -1.6692826626283873e-06 1.335570766309805e-06 -6.539162666528117e-06 -9.001207048004874e-06
PC.PC10 4.561591103654497e-08 7.94464066448957e-08 2.3639317712093117e-06 8.63182503073055e-06 5.4942991127651065e-06 7.903376080589871e-07 -1.5499062183712207e-08 3.800502671899424e-08 1.2495078497975375e-07 -3.290217700814079e-08 1.2242088524917257e-07 1.1505306450282655e-07 -4.25096757886105e-08 -2.2740676435969062e-07 3.1899890106995504e-07 4.5430768970562245e-06 -3.005628184113847e-07 -2.7351461755133913e-07 2.9110048768881574e-07 6.18757816638931e-08 -4.178916615359833e-08 1.7622108205729177e-08 8.244745254000202e-08 -4.95014200839288e-07 -1.2568934889636375e-07 3.8882408039375585e-08 8.747641408008972e-07 -1.7928095990422185e-07 -7.709419346312884e-07 2.674473788634558e-06 4.221370985827483e-06 -2.977964089911228e-06 2.3708581362112985e-06
PC.PC11 -4.02571820962424e-06 -9.669363873320962e-08 -5.262724093113508e-07 -2.111311442083676e-06 1.9074671618437763e-06 1.22483353486591e-06 -5.332498125738326e-09 -4.5737445427402663e-07 1.6159262779872095e-07 -8.572677335069818e-08 5.533646441841836e-08 9.575522621401613e-07 1.8586491652656056e-07 5.5800825597140564e-08 -3.0048483126196227e-08 -3.0056281841138425e-07 3.0438707850429518e-06 -1.5030155954478412e-07 1.4147688564443659e-07 1.380252177898652e-07 2.438612426795549e-07 -2.0360790413022782e-07 -7.542793999179833e-08 -1.3989061424525952e-07 6.258945716156156e-08 1.3741890159746428e-07 2.5466585222221456e-06 -3.248525392655121e-06 -5.76976737697892e-07 3.485555762746524e-06 -1.6253279807705972e-07 9.59260815784399e-07 3.9653888779070755e-07
PC.PC12 -2.304991160470795e-06 -2.2876570090121637e-07 3.925863644154654e-06 5.680266995041377e-06 4.718301740300369e-06 1.082219779091847e-06 1.165797980697698e-07 -2.2947278763450402e-07 -3.72493486711242e-08 4.930582082920737e-09 2.577855438821884e-07 1.1680610159186184e-07 -2.6961453167118733e-07 1.594832397446169e-08 4.914816042863272e-08 -2.7351461755133955e-07 -1.5030155954478325e-07 4.842973059600813e-06 -5.395513159723148e-07 4.052834075483738e-08 9.052740745123958e-08 4.887971042557129e-07 -3.9999722757219514e-07 -3.78676278834796e-08 4.4188921057545776e-07 2.2757840346918804e-08 3.4899638304233097e-07 3.958198156183605e-06 3.6602035278773244e-06 -1.3274166766271879e-05 4.712189112895388e-06 -4.0909818910392393e-07 -9.520398515932392e-06
PC.PC13 -4.832053829054201e-06 -2.1148945837194957e-07 -1.200705828092023e-06 -1.5942991912357427e-06 -1.2250038432463233e-06 -4.4181960222025843e-07 -1.466387303038403e-07 8.459311984612484e-08 -3.061816717899447e-08 -1.490620405000694e-08 -2.744408014639085e-09 2.892975808394123e-07 2.8450511360650933e-08 9.685663218825857e-08 -4.943055193294609e-07 2.9110048768881643e-07 1.414768856444377e-07 -5.395513159723137e-07 2.682748706611869e-06 6.417845685017676e-09 -1.2632965342001715e-07 1.9139296553882103e-07 -9.765131734830149e-08 -1.759253635723483e-07 -2.597438118472659e-07 -2.20787038247605e-07 9.000149415773439e-07 -2.6619521889793085e-06 -1.1612147241990009e-05 6.897145839326433e-06 -1.3313236856732655e-06 1.6032171626754053e-05 7.455454053046715e-06
PC.PC14 2.9084645333145645e-06 1.5366465192021103e-07 5.457357324069014e-06 9.95868927600866e-07 -3.255739515057234e-06 -1.7206521411991235e-06 -6.29801574754071e-08 -1.298619043199916e-07 6.050206066083061e-08 -2.1210127069075256e-08 8.353210887165141e-08 2.4346350044966854e-07 3.19771980754394e-07 -8.905151984785702e-09 3.327305587332605e-08 6.187578166389354e-08 1.380252177898645e-07 4.0528340754838433e-08 6.417845685017161e-09 2.73306302517542e-06 2.3452733113468856e-07 -5.572220210483126e-08 -1.0148565899896544e-08 7.466775579365529e-08 9.750784940565795e-08 -1.733080353242229e-07 -1.3499373061812557e-06 4.2941926184563225e-06 -6.113038028275312e-07 1.2334668198619343e-06 -3.7169522424573257e-06 -4.4544381192508714e-07 1.0714364758835662e-06
PC.PC15 1.4170288743835036e-06 1.197700316744542e-07 5.300293203631365e-08 3.2853629290905457e-06 3.827838209318206e-06 8.225969394052688e-07 7.856111355300372e-08 -9.430673921022272e-08 4.092740691906962e-08 -3.582208118612212e-08 2.620804555624812e-08 2.503542227605357e-07 1.0750316841519659e-07 -1.4741029975875824e-09 2.9218712918623467e-08 -4.1789166153599033e-08 2.43861242679555e-07 9.052740745123882e-08 -1.2632965342001747e-07 2.3452733113468862e-07 2.638541390166845e-06 3.8085271014130816e-08 9.029649180110093e-08 -1.82690465468112e-07 1.2280605420402573e-07 6.401949219473326e-08 -1.0004060406635896e-06 -5.021491617813553e-07 -1.7856072357174625e-06 1.2789224311310145e-06 -2.906978623498023e-06 2.433471161014813e-06 3.258624145126982e-06
PC.PC16 9.081294116874954e-07 -2.3772717160009192e-08 -7.6262157509588156e-06 3.461015964921578e-08 8.685674491181636e-06 4.112620981171646e-06 -8.038291729547319e-08 -5.161899864822836e-09 2.0400696313223154e-09 8.773451549126546e-08 6.003257875989798e-08 -1.8532288401558972e-07 1.169884427265808e-07 6.250290703060648e-08 6.152277487872302e-08 1.7622108205729727e-08 -2.0360790413022714e-07 4.887971042557126e-07 1.913929655388212e-07 -5.5722202104832866e-08 3.808527101413148e-08 3.0345583058713826e-06 -2.52902811822739e-07 -9.492857104717859e-07 -2.825705171062789e-07 4.5930800344459823e-08 -6.868700678592596e-08 -7.535366532207954e-07 2.3274272080571997e-06 -4.6083023970653284e-08 4.531905567094952e-06 1.3864392991693495e-06 -6.66184833919747e-06
PC.PC17 -6.536108663332103e-07 2.4759605187524374e-08 1.0712001746693729e-06 1.6147983910038345e-06 3.0016399606383807e-06 1.1145717526498554e-06 -1.268431329608203e-08 -1.262244899149492e-07 9.552548598147058e-08 -8.556205492581598e-08 -3.1617646681337036e-08 -3.5546167794747277e-07 -6.295326680150068e-08 -6.951129370738305e-08 -5.631342362663309e-08 8.244745254000139e-08 -7.542793999179835e-08 -3.9999722757219504e-07 -9.765131734830212e-08 -1.014856589989599e-08 9.0296491801101e-08 -2.529028118227396e-07 2.0085297513944323e-06 -1.626766454126431e-08 -4.272577747843255e-07 -7.590820843708372e-09 -3.701867559052826e-07 -3.840175687238216e-06 -4.954886395445373e-06 3.5032087427507477e-06 4.6530418551767637e-07 4.404753379930681e-06 7.640563584705474e-06
PC.PC18 5.395814714081364e-07 -4.7291407579758256e-08 -2.5735126556283666e-06 -7.269188582147519e-06 -7.207983359835833e-06 -1.9614094422146785e-06 1.1269791778508238e-07 -1.2106414386223933e-07 -5.048172775976432e-09 -3.830815101589597e-07 -9.084846005828706e-09 1.8032935491673205e-07 1.1244909792142087e-07 -9.921629884399798e-08 3.946417600508527e-08 -4.950142008392902e-07 -1.398906142452602e-07 -3.786762788348015e-08 -1.7592536357234787e-07 7.466775579365587e-08 -1.8269046546811312e-07 -9.492857104717872e-07 -1.6267664541264422e-08 5.161268102004788e-06 5.876001320648964e-07 6.918414518168378e-07 -2.096008257568735e-08 -4.258115501883267e-07 -2.1582859145034625e-06 -1.1348213412989072e-07 -2.4103548078696495e-06 -2.9556988608708685e-06 2.6383144741105463e-06
PC.PC19 1.7208433816076619e-06 -2.482907210301855e-08 9.671932337686334e-06 6.3664724701465e-06 3.1459932582862018e-06 4.744287559880044e-07 2.2458569153258805e-07 -1.7505498668840141e-07 -2.2473231650004795e-07 1.3443506683438158e-07 2.0467435358228653e-07 2.023723080856598e-07 3.763975310360087e-08 4.6051653123021715e-08 4.4961535069868295e-07 -1.2568934889636388e-07 6.258945716156205e-08 4.4188921057545866e-07 -2.5974381184726723e-07 9.750784940565746e-08 1.2280605420402592e-07 -2.8257051710627833e-07 -4.27257774784326e-07 5.876001320648972e-07 4.335173944243759e-06 7.018820801792062e-07 4.142611101311993e-07 1.231896339857481e-06 -3.101962585489871e-06 -2.3313181726505136e-06 1.5655174014951621e-06 6.8099062884302146e-06 2.186135642930097e-06
PC.PC20 2.257312855089205e-06 -1.069111896723733e-07 5.235129328938428e-06 -2.238675961351756e-06 -3.90711408260323e-06 -9.318734544905623e-07 -1.4103735416888713e-07 9.289141453958969e-08 -1.138112132582618e-07 2.1598446555030026e-07 -8.290898871707068e-08 -2.709798298580512e-07 -6.373582338553822e-08 -8.869200483923929e-08 -1.203694957699204e-07 3.888240803937239e-08 1.3741890159746547e-07 2.2757840346917312e-08 -2.2078703824760315e-07 -1.7330803532422494e-07 6.401949219473246e-08 4.593080034446197e-08 -7.590820843708855e-09 6.918414518168384e-07 7.018820801792034e-07 2.8469787871601755e-06 -1.0817221927392658e-06 1.4941451773362942e-06 5.127359264208032e-07 -3.278915611341612e-06 1.020405237126161e-06 -2.3072872566833877e-06 3.244431814277538e-06
proband 6.851139597392675e-05 1.4352597788337697e-06 9.241675758697737e-05 0.0002380998797175249 0.00029680582852099414 9.366311671201252e-05 2.1531031667069813e-07 7.501305961950015e-07 1.0002708657971538e-06 -1.414589749499288e-06 1.0049703749782733e-06 1.6647232378668629e-06 2.5371498218137546e-07 -1.0343883501414044e-06 5.904805350195563e-07 8.747641408008911e-07 2.5466585222221714e-06 3.489963830423322e-07 9.000149415773212e-07 -1.3499373061812653e-06 -1.0004060406635678e-06 -6.86870067859034e-08 -3.7018675590529313e-07 -2.0960082575676536e-08 4.142611101311885e-07 -1.0817221927392247e-06 0.0007047395848899198 -0.0004033507837351461 -0.00035171589845844285 4.9860794069049915e-05 4.635120501559127e-05 -3.2502616235216394e-05 3.719062216415825e-06
paternal -2.7090703074195176e-05 -1.739286970156453e-06 -1.3653516203300347e-06 -3.490977217443525e-05 -0.00010944093359659563 -4.881245535296476e-05 -1.4753155631057844e-06 -6.59787952545817e-07 -1.423342848667169e-06 4.6273379237767887e-07 3.0231004252611446e-06 -2.89589693160753e-06 5.796708224876861e-07 -1.96646175207062e-06 -4.75596655773655e-07 -1.79280959904197e-07 -3.2485253926551348e-06 3.958198156183628e-06 -2.6619521889793178e-06 4.294192618456323e-06 -5.021491617813352e-07 -7.535366532207878e-07 -3.840175687238209e-06 -4.2581155018835465e-07 1.2318963398575022e-06 1.4941451773363006e-06 -0.0004033507837351459 0.0019210368406196575 0.00014062499479848664 -0.0012727774209036584 -0.0011084495422484177 -2.7484644722874158e-05 1.6672199141714684e-05
maternal -7.994605692131659e-05 -6.301565624040052e-06 6.074593725797178e-05 0.0001589536477816478 0.0001633775181479591 5.370266653156333e-05 -6.491561430524204e-07 -1.5403815252674548e-06 1.221625566015777e-06 4.6618461371242936e-06 1.6309861864634857e-07 3.3164606477219342e-06 3.643882834549054e-06 -1.2844133674091491e-06 7.805509361108117e-06 -7.709419346312769e-07 -5.769767376978758e-07 3.6602035278773257e-06 -1.161214724199004e-05 -6.113038028275483e-07 -1.7856072357174104e-06 2.327427208057178e-06 -4.95488639544538e-06 -2.1582859145034595e-06 -3.1019625854898614e-06 5.127359264209361e-07 -0.0003517158984584434 0.00014062499479848705 0.002027679164701651 -6.203533791469498e-05 4.3405962909683326e-05 -0.0015998603895596992 -0.001102496376220624
gpp -4.2519084308250205e-05 3.1386973175145933e-06 -0.00011777504987350062 -0.00026312536855583533 -0.0002562003103934809 -7.985985253839311e-05 -7.303248531284934e-07 -1.7629261134863603e-07 -2.346820725253836e-06 -2.8267712605436792e-06 -3.299578414174473e-06 -2.967465541833279e-06 9.831411280277628e-07 3.0615700556483008e-06 -1.6692826626283928e-06 2.674473788634535e-06 3.485555762746498e-06 -1.3274166766271882e-05 6.897145839326462e-06 1.233466819861951e-06 1.278922431130984e-06 -4.6083023970628204e-08 3.5032087427507345e-06 -1.1348213412989174e-07 -2.3313181726505208e-06 -3.2789156113417097e-06 4.986079406904988e-05 -0.0012727774209036562 -6.203533791469426e-05 0.003258794739317125 -0.0009936932459977778 8.951562225922569e-05 6.730941832309429e-05
gpm 5.094526716754122e-05 1.413669937509591e-07 -0.00010397375282393107 0.00011823524362261822 0.00030132157990757905 0.00012853703163564202 1.5270587959813358e-08 3.829293320773642e-06 -3.8189058682200344e-07 -2.1406257233110188e-06 -4.5226349391227515e-06 -3.367681492887915e-07 -5.410607101641229e-07 4.220253556127336e-07 1.335570766309762e-06 4.221370985827471e-06 -1.625327980770319e-07 4.712189112895352e-06 -1.3313236856732539e-06 -3.7169522424573397e-06 -2.9069786234980337e-06 4.5319055670948865e-06 4.653041855176978e-07 -2.4103548078695974e-06 1.5655174014951388e-06 1.0204052371262033e-06 4.6351205015591415e-05 -0.0011084495422484192 4.340596290968285e-05 -0.0009936932459977755 0.0031864809949182183 -0.00012111224798619953 -1.6527429788175921e-06
gmp 6.354513880191016e-06 5.189938776372632e-06 -9.314172183965595e-05 -0.00013465740864500615 -0.00013597073894151655 -5.71533151592394e-05 -3.4280836811788695e-06 9.920610520473885e-07 -1.2945178025393068e-06 -1.216481904000409e-06 6.713917744560479e-07 -8.010389787209614e-06 -3.184557381295984e-06 4.132672898990635e-06 -6.539162666528119e-06 -2.977964089911225e-06 9.592608157843918e-07 -4.0909818910391027e-07 1.6032171626754067e-05 -4.454438119250709e-07 2.4334711610147536e-06 1.386439299169403e-06 4.404753379930714e-06 -2.955698860870885e-06 6.809906288430212e-06 -2.3072872566835122e-06 -3.250261623521503e-05 -2.748464472287451e-05 -0.001599860389559699 8.95156222592262e-05 -0.00012111224798620037 0.004331717802551523 -0.001214491873589204
gmm 4.289004170754152e-05 2.2965203167417437e-06 -9.234454328588933e-05 -0.0003423430899513044 -0.0003163075315863156 -7.676068710666866e-05 -8.929275360453084e-07 1.320959552008733e-06 -5.610829228617626e-06 -4.344828058190538e-06 -5.542138594389018e-06 8.448939693639897e-07 -3.460861354117167e-06 -1.2479903736606466e-06 -9.001207048004847e-06 2.37085813621129e-06 3.9653888779066075e-07 -9.520398515932414e-06 7.455454053046759e-06 1.0714364758835927e-06 3.2586241451269358e-06 -6.661848339197518e-06 7.64056358470545e-06 2.638314474110564e-06 2.186135642930111e-06 3.24443181427743e-06 3.719062216416059e-06 1.6672199141714372e-05 -0.0011024963762206244 6.730941832309507e-05 -1.6527429788178693e-06 -0.0012144918735892028 0.003347261170401916
