 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC8 5.371851419717696e-06 3.862117207891888e-08 3.7371946503614137e-07 -1.29968698730962e-07 -2.4156067370111644e-07 5.438208595253884e-08 9.536470563170236e-07 1.849580799042003e-07 1.0479460315366442e-06 -1.1104608423055369e-07 4.4168901962895835e-07 1.145052798449396e-08 -2.463893754513132e-07 2.8099915166758225e-06 -2.5478895135228643e-07 2.6909950695972186e-08 2.3173802645530329e-07 -1.8274497048529285e-07 -2.495927381213136e-08 -4.420988801085493e-07 5.544860088197424e-07 3.8024215828469176e-07 -1.3040134892382344e-07 -4.312147476167899e-07 -1.960610579730513e-07 8.055686232757177e-08 -9.516648970536174e-07
PC.PC9 -3.662368218321755e-06 7.616458875543456e-08 -1.4409145876822485e-06 -2.6985714937137746e-07 3.3788312695401365e-07 1.0446129882218732e-07 -1.012212158838318e-06 -3.1548392586668407e-07 -1.1940895020582409e-06 8.635864755017845e-08 -2.0656777354183927e-07 -1.0632077104373781e-07 3.6333643333652974e-07 -2.547889513522864e-07 3.5707949981673894e-06 -9.074441569158306e-08 -2.3582737748970892e-07 -1.6198739574749925e-07 -2.964167071051565e-07 -2.700942681202704e-07 5.39420017794775e-07 -6.616368416532057e-08 -6.69568990840163e-08 1.0917876040193516e-07 1.7818561321203226e-07 -5.564351310708497e-07 -3.341982438132189e-07
PC.PC10 -1.249229965785701e-06 8.319386806472164e-08 8.564446834565787e-07 5.906731106778189e-07 -1.1507840918445038e-06 3.771791689514051e-07 4.1286294862849146e-07 1.8578136331933513e-07 2.2469233865299344e-07 -1.6405365525512353e-07 3.4481257789292245e-07 3.232470771527313e-09 -2.1635717596994347e-07 2.69099506959717e-08 -9.074441569158292e-08 3.246230024425366e-06 1.1461543760934786e-07 -2.4592571005936966e-08 -1.1286033753171186e-09 -2.3607681431225956e-07 5.143786489922961e-07 3.491402538559152e-07 -2.149247285543369e-08 3.983388263432775e-07 -1.6405157431108652e-07 4.500754475384784e-07 5.20216291423106e-07
PC.PC11 1.925944870645722e-06 7.704875245473667e-08 1.6974862180301542e-07 -7.896597110393591e-07 9.100123298062445e-07 -1.3158208043279026e-07 1.0172902628514015e-06 3.4712014801304e-07 9.450530390088732e-07 -1.5525296097191542e-07 2.9578686910145475e-07 -1.4831228289930656e-07 -2.9733154042388187e-07 2.3173802645530355e-07 -2.3582737748970908e-07 1.1461543760934823e-07 3.3542202995118972e-06 -9.669310433542962e-08 1.719640152595073e-08 -2.852610673020557e-08 1.6339394486533817e-07 8.466037598429813e-07 -6.312622083836019e-09 -1.2800525059354968e-07 -4.393341634344017e-07 8.933689383371306e-07 1.3376443523911065e-06
PC.PC12 2.8082273598344976e-06 -3.041702293907717e-08 -7.067896828378942e-07 1.1670231805898386e-07 5.744734784429231e-07 -2.2115806021684732e-07 -4.165531242967951e-08 -6.777351912532984e-08 2.38264181361801e-07 2.3663570031686052e-07 -3.723316380308668e-07 -2.2378156385775382e-08 2.598386064399509e-08 -1.8274497048529277e-07 -1.6198739574749968e-07 -2.4592571005936992e-08 -9.669310433542943e-08 2.94672157841203e-06 1.1021594787042974e-07 7.194492992077861e-07 -1.0241429763715018e-06 -3.129186252780279e-07 7.255456554630395e-08 -1.4129772695079296e-07 2.9778543992524145e-07 -5.263751476674287e-08 -1.736365477543872e-07
PC.PC13 6.904923183968393e-07 -9.387429622268344e-08 -1.1262019081336909e-06 1.089386343617079e-06 7.41587855427602e-07 -7.843700272015559e-07 -2.5502040252188997e-07 -1.64811548372885e-07 5.806556802843928e-08 1.0576597850185012e-07 -2.935759714317503e-07 -1.5718672495633016e-07 1.7522537707453188e-07 -2.4959273812131126e-08 -2.9641670710515683e-07 -1.1286033753168516e-09 1.7196401525951155e-08 1.1021594787042952e-07 3.0336040969134057e-06 2.1222341148892032e-07 -4.1270554097732156e-07 1.530366925871083e-07 4.434325084250483e-08 -4.124055469250189e-08 -1.2185087201397828e-07 2.783546599537132e-07 7.078155530023455e-07
PC.PC14 -4.6767596170302634e-08 -2.5075530810627605e-08 6.161961981391848e-08 1.307388494379894e-06 1.033900043661397e-06 -1.4177876116956369e-06 -7.5065071823746e-07 -1.6864779451218172e-07 -3.346140396969862e-07 4.593050275784517e-07 -1.148543634837481e-06 -4.815731557908006e-08 4.850407465441793e-07 -4.420988801085488e-07 -2.7009426812027103e-07 -2.360768143122595e-07 -2.8526106730205294e-08 7.194492992077866e-07 2.1222341148892054e-07 4.108113526079925e-06 -3.652693493786301e-06 -1.9209148152827694e-06 1.0295153260173968e-08 -3.1635518188908686e-07 6.051150605780521e-07 -7.104717950019904e-07 1.0878066951086716e-06
PC.PC15 -1.8903836768179867e-05 3.0484982495290054e-08 -4.407514814776772e-07 -3.040600635916496e-06 -1.2569453410881668e-06 1.8821645867141526e-06 3.4858987873311195e-07 1.1140801569786113e-07 -1.54150952521145e-06 -7.447360922206983e-07 1.726990001148391e-06 4.218156003759504e-08 -3.132310615798651e-07 5.544860088197416e-07 5.394200177947754e-07 5.143786489922959e-07 1.6339394486533717e-07 -1.0241429763715024e-06 -4.1270554097732166e-07 -3.6526934937862996e-06 9.40055917379261e-06 2.91881967832351e-06 -1.377006107480656e-07 5.888711724769594e-07 -1.2603678913074532e-06 1.461090169532267e-06 -1.4884243627090486e-06
PC.PC16 2.8449720757366314e-07 2.252615755979034e-08 -1.6545557021982144e-06 -8.9599460537067e-07 -1.1867552655796101e-07 3.1308288695108325e-07 8.257986812537713e-08 1.0283880648505168e-07 1.1373167003955511e-07 7.640210149214887e-08 2.0376918496925727e-08 1.492199177515132e-08 2.7926132810503307e-07 3.802421582846915e-07 -6.61636841653203e-08 3.4914025385591544e-07 8.46603759842981e-07 -3.129186252780281e-07 1.530366925871078e-07 -1.9209148152827703e-06 2.9188196783235123e-06 5.683040217455629e-06 7.031832733214556e-08 -8.90198033473468e-08 -1.3970417381268738e-06 2.853995147377119e-06 2.3250570787429068e-08
PC.PC17 1.6538897579043425e-07 9.965234869310938e-09 3.693020957232981e-07 -1.0180861222807318e-06 -3.419065209322416e-07 3.9205908539926607e-07 -4.1736248410853355e-08 -3.11948595818621e-08 -1.3411866052791482e-07 -1.051697031609528e-08 -6.559540042593555e-08 -1.7305021680268688e-07 2.6987118136698965e-08 -1.304013489238235e-07 -6.695689908401638e-08 -2.14924728554337e-08 -6.312622083835683e-09 7.25545655463039e-08 4.4343250842505075e-08 1.0295153260173905e-08 -1.3770061074806552e-07 7.031832733214599e-08 3.419074265043534e-06 5.843064023246645e-08 4.871612389464767e-08 6.987913048860552e-08 1.38292497597842e-07
PC.PC18 -2.559686362482687e-06 -1.5110116838404697e-08 -1.272192876645502e-06 2.1911391978778472e-08 7.999320696982106e-07 -5.957493855937606e-07 -9.414891198765223e-08 -4.272772848017347e-09 -2.7635320570082785e-07 -1.0491484145019137e-07 3.386864342949665e-07 8.855383524482575e-09 -9.847801075105533e-08 -4.312147476167898e-07 1.0917876040193532e-07 3.983388263432772e-07 -1.280052505935496e-07 -1.4129772695079304e-07 -4.1240554692501794e-08 -3.163551818890869e-07 5.888711724769597e-07 -8.901980334734644e-08 5.8430640232466425e-08 3.6064361749503193e-06 -1.0394304658381594e-07 1.7295097586948577e-07 -1.4029022784482714e-06
PC.PC19 -1.5742629836137706e-06 5.9605204529987e-08 3.2911134116809444e-07 1.0495853875472785e-07 -6.019999507962162e-07 2.3566791862707878e-07 -4.223648376878409e-07 -1.239330626863934e-07 -5.253212845793906e-07 -1.6256000236164906e-08 -2.4243558340197373e-08 -5.109040965192554e-08 -7.262042076703488e-08 -1.9606105797305127e-07 1.7818561321203196e-07 -1.6405157431108683e-07 -4.393341634344018e-07 2.97785439925242e-07 -1.2185087201397812e-07 6.051150605780528e-07 -1.260367891307455e-06 -1.3970417381268742e-06 4.8716123894647753e-08 -1.0394304658381604e-07 3.646876841593647e-06 -1.5971481858017867e-06 2.7974613083300745e-07
PC.PC20 3.6149323502743922e-06 -8.294167012275348e-08 5.279000718966746e-08 1.2053295890662505e-06 7.022878529322639e-07 -6.234499029445341e-07 3.492560898639459e-07 1.41004841411091e-07 9.58599355246258e-07 2.1363969282183472e-07 -4.6024412767455045e-07 5.25729596219465e-08 4.6289995383632246e-07 8.05568623275717e-08 -5.564351310708496e-07 4.5007544753847866e-07 8.933689383371309e-07 -5.263751476674338e-08 2.7835465995371274e-07 -7.104717950019911e-07 1.4610901695322688e-06 2.853995147377119e-06 6.987913048860503e-08 1.7295097586948555e-07 -1.5971481858017865e-06 6.30286084253817e-06 -6.602693960981989e-08
proband 1.7516398626934426e-05 -2.1798534614972074e-07 -1.0469996185240887e-05 -8.080345602057511e-06 1.008077675077971e-05 2.910343613746826e-07 -1.8996555385843255e-06 -7.925102430232569e-08 -1.3782822857770494e-06 3.2825679391620534e-08 -1.2072816040975035e-06 -1.4240561131940667e-06 1.1281942694287136e-06 -9.516648970536175e-07 -3.341982438132183e-07 5.202162914231065e-07 1.337644352391107e-06 -1.7363654775438716e-07 7.078155530023452e-07 1.0878066951086724e-06 -1.4884243627090505e-06 2.325057078742964e-08 1.3829249759784145e-07 -1.4029022784482701e-06 2.7974613083300777e-07 -6.602693960981963e-08 0.0002715953780495285
