 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.968297760315979e-07 7.181685155899995e-08 1.4210308837193357e-06 4.406351718741212e-08 -4.7004572719444315e-07 -1.2312633106804904e-07 -3.597136080115508e-08 1.9017743515572173e-08 5.324816095873564e-08 9.831275388999711e-08 1.7140188924489818e-06 4.128902256601125e-08 1.2203913950586555e-08 -4.315138802442567e-08 -1.242746746919899e-08 2.9238483072468564e-08 1.0742738719051741e-08 3.0463343822680935e-08 -5.214357407638413e-09 -1.9359472557544694e-08 -1.903282288361227e-08 -3.3015359056322027e-08 -3.982795813126814e-09 1.165832236428225e-07 2.1895856269933098e-08 7.493173061719237e-08 -5.320867827485306e-07
PC.PC6 4.20786592749153e-07 3.3061575899663745e-08 -7.211947012965485e-07 2.043590537524338e-07 1.5371880780697707e-07 -4.560396984698138e-08 1.0136541251004125e-08 -1.2984258202223407e-08 1.1184320817936304e-08 -4.2078600625423414e-08 4.128902256601122e-08 1.8634589505553122e-06 7.83305751812602e-08 -2.6595600935558095e-08 -8.5347752769946e-08 1.4548785869008035e-08 3.747311752327478e-09 -1.4558804889447964e-09 -4.2579360984466315e-08 2.1692607532275707e-08 3.284686256968465e-08 -5.640994454469497e-08 -1.130617789523503e-07 1.3416189914726152e-09 -1.708916201109613e-08 -1.1952174562227955e-08 -7.934762102288043e-07
PC.PC7 -1.4977893958267166e-07 -5.15417894762099e-08 -2.9157063747097636e-07 -2.8490188789286254e-07 1.3620202582508243e-07 1.0466912671222907e-07 -1.0255943212116374e-08 -5.0416174623433655e-09 1.967084570168078e-08 1.1593101350064583e-07 1.2203913950586596e-08 7.833057518126011e-08 1.508112289252503e-06 1.4581442283595646e-07 2.2396596836904838e-08 -3.584879181726721e-08 -7.613122357629461e-09 -6.438891671901488e-08 -5.431002397207681e-10 2.0139913683310765e-08 1.7029605878997374e-08 1.0710111117358265e-09 -2.531078034083576e-08 -4.400807477873158e-08 -4.067966647751982e-09 -1.1894091305439263e-08 5.38864696616223e-07
PC.PC8 2.3115772847355431e-07 1.475762328374121e-08 1.6071798063266792e-08 1.0299660353489601e-07 -8.014205955380747e-08 -2.409053581777761e-09 2.404148473387159e-08 -2.38844662168518e-08 -5.122316089794149e-08 4.825367284361904e-08 -4.3151388024425696e-08 -2.6595600935558005e-08 1.4581442283595633e-07 2.1302665189976545e-06 -3.656176070302229e-08 -1.1259669723073952e-07 1.1435758413167663e-08 -4.814763448991113e-08 7.952458103460839e-09 -3.80833726331802e-08 -3.810209590858784e-09 9.862264875636687e-08 -8.386391558510519e-08 -3.7182713785358766e-07 1.0608370375735818e-08 -6.831991466824258e-08 -2.5488153036177265e-07
PC.PC9 -4.364996271768428e-08 6.685909272068532e-09 -3.062170477149044e-07 -1.0616507565848272e-08 1.1690744049261043e-07 -4.266986556531184e-08 3.9439802314734955e-08 1.717187106123518e-08 2.3339510553044356e-09 8.50955884370616e-09 -1.2427467469198943e-08 -8.534775276994607e-08 2.239659683690475e-08 -3.656176070302229e-08 2.0119878066295674e-06 7.265719904307964e-08 1.0158436868113287e-07 -9.426925854990361e-11 -1.6300914474031576e-07 2.436584762651261e-09 -3.15461690324011e-08 -1.6612562190013072e-08 5.144017593870781e-08 2.1792800925333835e-09 1.4515271553801255e-08 -4.630035283616388e-08 6.923292044992945e-08
PC.PC10 2.2507452621626286e-07 4.488888543478142e-08 -2.397551675393618e-07 8.905560998111184e-07 4.21966141791984e-08 -2.8629150491603284e-07 -1.3462255430549441e-08 1.9373585178217286e-08 3.6836298605155564e-08 -2.33700679753887e-08 2.9238483072468455e-08 1.4548785869008047e-08 -3.5848791817267245e-08 -1.1259669723073932e-07 7.265719904307975e-08 2.5094048732900155e-06 -1.408735748863377e-07 6.075900843510174e-08 6.048409910096764e-08 5.382923071157372e-08 -4.671169556789312e-08 -5.316582144906805e-08 2.4235524429261127e-08 2.7243970165013627e-07 2.5047563811308224e-08 8.378154672467988e-08 2.155129012591279e-07
PC.PC11 7.613111434322529e-07 5.793181015205749e-08 4.416855959195667e-07 -6.998282772053251e-07 9.509850641099826e-08 2.890473697248353e-07 -1.54684691602305e-08 3.426922566410754e-09 -1.4044672762036386e-08 -1.5139588572566303e-08 1.074273871905178e-08 3.747311752327761e-09 -7.613122357629467e-09 1.1435758413167474e-08 1.0158436868113244e-07 -1.4087357488633796e-07 1.9515652550211906e-06 -7.554903467688208e-08 1.1316784444511317e-08 3.047107640102282e-08 -4.832025718906465e-08 1.4521896333724743e-07 6.526840840438112e-08 -9.143939612251755e-08 4.331173581318983e-08 -1.4509938050088606e-08 6.731495139759581e-07
PC.PC12 7.868836164393031e-08 4.3636896837420055e-09 -5.319992577829098e-07 -1.2275696580895937e-07 1.5651707962525166e-07 -2.091856670085676e-08 1.6229091153964023e-08 -1.6178180287441708e-08 -8.291844515969515e-09 4.6592305293496274e-08 3.046334382268092e-08 -1.4558804889446865e-09 -6.438891671901465e-08 -4.814763448991113e-08 -9.426925854990637e-11 6.075900843510138e-08 -7.55490346768819e-08 2.1329510445716473e-06 -2.609261932692035e-08 6.156504168585676e-08 4.51665781423436e-08 1.2576976086148314e-07 2.658352130798364e-10 2.794169238693684e-08 1.1457534180019049e-07 1.369421612981295e-08 -2.626426028946948e-07
PC.PC13 -6.980744647178802e-07 -5.814401094122426e-08 -2.416002201163918e-07 5.80589254050661e-07 1.684594308856346e-07 -2.607889042584526e-07 -7.578317443504402e-09 -1.3068346041415876e-08 -3.975783406877693e-09 -1.985740195322421e-08 -5.214357407638398e-09 -4.257936098446605e-08 -5.431002397208015e-10 7.95245810346073e-09 -1.6300914474031555e-07 6.04840991009678e-08 1.1316784444511145e-08 -2.6092619326920378e-08 1.9021642004445635e-06 1.8171526392962278e-08 -1.8782296823479357e-08 -1.167230877215023e-08 2.1433399636957827e-08 1.549592798898269e-08 -5.219373041677606e-08 -3.878290413478427e-08 2.3696593197792005e-07
PC.PC14 -5.002786175271366e-08 1.3685947030411291e-08 3.2595726304131314e-07 6.725091560366177e-08 -2.953520439658235e-07 -1.343677917948038e-07 -2.5039545981835576e-08 -9.775837899520686e-09 3.1663803490695515e-08 4.1417746582316946e-08 -1.9359472557544942e-08 2.1692607532275764e-08 2.0139913683310702e-08 -3.8083372633180247e-08 2.4365847626513037e-09 5.382923071157378e-08 3.047107640102283e-08 6.156504168585675e-08 1.8171526392962205e-08 1.5677012797593169e-06 -2.408532560679373e-08 -1.5668204170182854e-07 -3.4441419917347755e-08 7.817110838950424e-08 3.0906483995469654e-09 -4.483750912097326e-08 3.205699908636582e-07
PC.PC15 -6.854679612615821e-07 3.5605125327871425e-09 -1.9532354419680715e-07 -2.0210061854863034e-07 1.3917914326550172e-08 4.4124815828122305e-08 3.490648488698855e-08 -2.6655062264673413e-08 2.8256105225549656e-08 5.7609176171491015e-09 -1.9032822883612322e-08 3.2846862569684686e-08 1.7029605878997404e-08 -3.810209590858689e-09 -3.154616903240118e-08 -4.6711695567893134e-08 -4.832025718906466e-08 4.5166578142343445e-08 -1.8782296823479182e-08 -2.408532560679395e-08 1.8064369423353435e-06 -4.096781846782681e-08 -8.847219510503488e-08 -7.705156090090733e-08 -1.859805576011479e-08 6.311331691078225e-08 -2.295213882701722e-07
PC.PC16 4.120151447448573e-07 -1.5688373132100917e-08 -7.524498444077824e-07 -8.516308202164619e-08 -4.389593693722005e-08 -5.1147067730059576e-08 6.29651695952286e-09 4.837347312263109e-08 -4.755080619700684e-08 3.694421068131693e-08 -3.301535905632204e-08 -5.6409944544694915e-08 1.0710111117358428e-09 9.862264875636691e-08 -1.6612562190013145e-08 -5.3165821449068156e-08 1.4521896333724757e-07 1.2576976086148325e-07 -1.167230877214989e-08 -1.5668204170182836e-07 -4.0967818467826635e-08 1.936348109543732e-06 1.0350998907863975e-07 -2.789692101234892e-07 3.4232048082074184e-08 -1.027630053997152e-08 1.4870737183093281e-07
PC.PC17 1.365944536286161e-06 2.8344876589923967e-11 -1.208073043991502e-07 -6.093344112568906e-07 2.2265771950526092e-07 6.460073504550928e-08 1.2167941887197323e-08 7.68971315128173e-09 -5.897031549555116e-09 -9.733533222047913e-09 -3.982795813126818e-09 -1.1306177895235031e-07 -2.5310780340835818e-08 -8.386391558510519e-08 5.144017593870761e-08 2.4235524429261163e-08 6.52684084043808e-08 2.6583521307983687e-10 2.1433399636957797e-08 -3.444141991734784e-08 -8.847219510503499e-08 1.0350998907863979e-07 2.3782125171401127e-06 1.0011692398754762e-07 -6.088029916336418e-09 4.4055040554138505e-10 -1.0823464763184186e-08
PC.PC18 -7.2090683567040595e-09 -9.222910237846157e-09 -5.298910458920489e-07 -3.840904350210509e-07 1.3998333817792178e-07 7.749554118834771e-08 -1.4490313825237112e-08 9.879368941311958e-09 6.581958704132647e-08 1.0585701159332317e-08 1.165832236428225e-07 1.3416189914725494e-09 -4.400807477873158e-08 -3.718271378535876e-07 2.1792800925334306e-09 2.724397016501361e-07 -9.14393961225176e-08 2.7941692386936907e-08 1.5495927988982512e-08 7.817110838950429e-08 -7.705156090090729e-08 -2.7896921012348905e-07 1.0011692398754763e-07 2.7667019625933917e-06 -5.229158644731485e-08 2.1043546169270574e-07 -8.754450410062768e-07
PC.PC19 8.88606480897408e-08 1.4907836646430552e-08 -2.846117747989309e-07 1.348309924741939e-07 7.89053139286743e-08 -8.804195836818151e-08 -9.512518713231486e-09 6.108634897187096e-09 2.1741908938681394e-08 -1.276570927940342e-10 2.189585626993314e-08 -1.7089162011096106e-08 -4.067966647751962e-09 1.0608370375736015e-08 1.451527155380116e-08 2.5047563811308284e-08 4.3311735813189914e-08 1.1457534180019055e-07 -5.219373041677596e-08 3.09064839954691e-09 -1.8598055760114704e-08 3.4232048082074026e-08 -6.088029916336494e-09 -5.2291586447314833e-08 2.0571484470798916e-06 1.30092918500089e-07 3.6100086189212867e-09
PC.PC20 -7.866819995786876e-07 -3.5475783812198075e-08 5.337793929760978e-07 1.6625786430301486e-07 6.255257808938986e-09 5.030776503820686e-08 -5.4389365480449855e-09 1.1972452286787824e-08 7.391419507134403e-09 -3.951655662692721e-08 7.493173061719234e-08 -1.1952174562228095e-08 -1.1894091305439278e-08 -6.831991466824249e-08 -4.6300352836163606e-08 8.378154672467991e-08 -1.4509938050088523e-08 1.369421612981291e-08 -3.878290413478433e-08 -4.483750912097325e-08 6.311331691078229e-08 -1.0276300539971487e-08 4.4055040554133247e-10 2.1043546169270582e-07 1.300929185000889e-07 1.824323115051457e-06 -2.882987565216674e-07
proband 6.308599439686781e-07 -1.2531036628043192e-07 -2.8682223182344977e-07 -6.881794523810171e-06 6.809294577580686e-07 1.312355633291008e-06 -8.017269460540522e-07 9.060897410288539e-08 -1.1209739661261147e-06 -2.223679085660797e-07 -5.320867827485306e-07 -7.934762102288045e-07 5.388646966162229e-07 -2.5488153036177323e-07 6.923292044992862e-08 2.1551290125912772e-07 6.731495139759585e-07 -2.62642602894695e-07 2.369659319779199e-07 3.205699908636578e-07 -2.2952138827017226e-07 1.487073718309329e-07 -1.082346476318291e-08 -8.754450410062764e-07 3.6100086189215352e-09 -2.8829875652166715e-07 0.00016600569920129012
