 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.9541320710370633e-07 7.16402545495211e-08 1.4139518642071722e-06 3.8961287378284666e-08 -4.6419273552207786e-07 -1.1739511079443248e-07 -3.410574341886386e-08 1.8598333242335364e-08 5.6793792339477946e-08 9.909787469390515e-08 1.7124796982956017e-06 4.382018350684199e-08 1.066315874914828e-08 -4.2629254637574814e-08 -1.1985555360851182e-08 2.8658023475561392e-08 9.251580438268443e-09 3.1446063916656236e-08 -6.19124166292212e-09 -2.1251459648673842e-08 -1.9054117485587442e-08 -3.4077643987365235e-08 -2.9386529165222003e-09 1.1814752749830321e-07 2.117698808115629e-08 7.562266651760404e-08 -7.346300804262264e-08 -7.435604089656118e-07 -4.205774810520653e-07
PC.PC6 4.2606310106324956e-07 3.285307588226022e-08 -7.167406357368817e-07 1.7910564035332072e-07 1.6254458107549143e-07 -2.9824835524162584e-08 1.1976340526389535e-08 -1.4838526696996272e-08 1.6641912384999185e-08 -3.853890020281299e-08 4.382018350684198e-08 1.8639798961356856e-06 7.714619651848772e-08 -2.6888826738719272e-08 -8.637835800517459e-08 1.2600999344486886e-08 1.940891286898309e-09 -1.1097859195548276e-10 -4.100412342765072e-08 1.832742342408527e-08 3.403185309071876e-08 -5.860493623678477e-08 -1.1106761278121766e-07 4.163902866695631e-09 -1.814741936856686e-08 -1.117360214663712e-08 -1.9471100162263908e-07 -1.558961393037268e-06 2.573159954597915e-08
PC.PC7 -1.4283606383886306e-07 -5.132353203304308e-08 -2.7982990874528885e-07 -2.915107926173534e-07 1.3247560492823468e-07 1.04785506189567e-07 -1.2077297249623177e-08 -5.270715943999952e-09 1.6751569261091548e-08 1.1625722688326197e-07 1.0663158749148331e-08 7.714619651848757e-08 1.5058005728692388e-06 1.4504056903945128e-07 2.1202183532292953e-08 -3.622172024830147e-08 -6.437976668815271e-09 -6.53923026082789e-08 1.462533234675136e-09 2.1537340307033785e-08 1.758623792586536e-08 1.4626831319414457e-09 -2.551021494785347e-08 -4.509492419570847e-08 -3.6373450859296033e-09 -1.2908226346028687e-08 1.5069794091270424e-07 2.7031596998126807e-07 7.023628255102852e-07
PC.PC8 2.247242110103771e-07 1.466742332237631e-08 9.759772731639226e-09 1.1043398182382748e-07 -7.961987356072681e-08 -5.152987332143269e-09 2.453994535793803e-08 -2.335183504446195e-08 -5.054856237761263e-08 4.7415893556659605e-08 -4.262925463757494e-08 -2.6888826738719487e-08 1.4504056903945112e-07 2.125306577902738e-06 -3.6038047445524156e-08 -1.1329964476770873e-07 1.1678109553265264e-08 -4.807007032040954e-08 6.889542634531241e-09 -3.7968190501894153e-08 -4.173880518792343e-09 9.853968862659295e-08 -8.407216228396832e-08 -3.710858620233472e-07 1.0563577337449517e-08 -6.782075145775689e-08 -1.6138837418656586e-07 1.3937285206844614e-07 -3.672448722769188e-07
PC.PC9 -5.4216365280064914e-08 6.609256078033649e-09 -3.164948979686367e-07 4.718720984074703e-09 1.1589287814252806e-07 -4.843558489759909e-08 4.026272825709493e-08 1.7775582543276545e-08 3.333480062259955e-09 7.027128957870917e-09 -1.1985555360851187e-08 -8.637835800517484e-08 2.1202183532293033e-08 -3.603804744552425e-08 2.0085372075562684e-06 7.313526825919616e-08 1.0156480044399054e-07 4.2571579557543046e-10 -1.6528808127687789e-07 2.7115407331458155e-09 -3.175760762518846e-08 -1.629948246911176e-08 5.065915897345546e-08 2.603505271422041e-09 1.458990338353659e-08 -4.589154227565739e-08 2.39582933400663e-07 2.579518033811521e-07 -6.787176695189133e-07
PC.PC10 2.135808019966608e-07 4.486118508678857e-08 -2.458324630368483e-07 9.053074546342587e-07 3.885894700814046e-08 -2.939265769862754e-07 -1.3592592596408278e-08 2.0276693211755012e-08 3.5785882657690136e-08 -2.5309819448710504e-08 2.865802347556143e-08 1.260099934448699e-08 -3.622172024830155e-08 -1.1329964476770929e-07 7.313526825919589e-08 2.503364064030454e-06 -1.3948618091790144e-07 6.000693497052982e-08 5.929867435829594e-08 5.5019230108097966e-08 -4.736103384940407e-08 -5.241151818173592e-08 2.3107440457052124e-08 2.717456039609072e-07 2.519817426396062e-08 8.3718668472462e-08 1.1545872181588699e-07 6.163532072505693e-07 -3.513835154576427e-07
PC.PC11 7.594210217962797e-07 5.8077069705217923e-08 4.4536136063882687e-07 -6.934746443769051e-07 9.004853576575138e-08 2.829900626444083e-07 -1.683626746816658e-08 3.771556339966017e-09 -1.7254307177723578e-08 -1.6271680838735454e-08 9.251580438268418e-09 1.940891286898518e-09 -6.437976668815263e-09 1.167810955326519e-08 1.0156480044399057e-07 -1.3948618091790128e-07 1.9481427010467734e-06 -7.634624463920895e-08 1.193568962826385e-08 3.208830718828159e-08 -4.880060310322043e-08 1.4598121627512684e-07 6.406988294032792e-08 -9.298481930432986e-08 4.3756555163564206e-08 -1.5185306319689433e-08 2.769710196778473e-07 6.888422935252637e-07 3.150441355446993e-07
PC.PC12 7.251672314478603e-08 4.2194744731542034e-09 -5.37418727262391e-07 -1.1898640309414778e-07 1.5918114619078885e-07 -2.0253031479361173e-08 1.7527991761022757e-08 -1.6058858314071938e-08 -6.002760645278552e-09 4.650681024009768e-08 3.144606391665628e-08 -1.1097859195540376e-10 -6.539230260827893e-08 -4.807007032040956e-08 4.2571579557540724e-10 6.000693497052964e-08 -7.634624463920894e-08 2.129659393182926e-06 -2.7480991479253644e-08 6.04643737605867e-08 4.4892925754275504e-08 1.2551836807342435e-07 3.505329170835669e-10 2.8969006577420085e-08 1.1438137269775452e-07 1.4673756041561388e-08 3.765278963173319e-08 -2.887299253185221e-07 -4.6697802605027697e-07
PC.PC13 -6.751978582015886e-07 -5.7974744795917234e-08 -2.2502302913018586e-07 5.589918763982689e-07 1.6726776411042983e-07 -2.5387780700686973e-07 -9.614713705536006e-09 -1.3680601508877814e-08 -6.53498966579885e-09 -1.7922368966672782e-08 -6.191241662922103e-09 -4.100412342765049e-08 1.4625332346750844e-09 6.8895426345312525e-09 -1.6528808127687786e-07 5.9298674358296024e-08 1.193568962826401e-08 -2.748099147925369e-08 1.9000351477409058e-06 1.843915464304691e-08 -1.7765419015902413e-08 -1.2103062951003187e-08 2.2416218878199955e-08 1.4582030902131867e-08 -5.221674078543517e-08 -3.9753005176953266e-08 -1.3898591451417658e-07 -1.8510076649821097e-07 1.1182327633170483e-06
PC.PC14 -5.225668246358447e-08 1.3843937804806935e-08 3.266592998497782e-07 8.003205193330357e-08 -3.017526987789661e-07 -1.4384024097171288e-07 -2.6602627564472097e-08 -8.822547489965558e-09 2.7430114560763543e-08 3.926826190240802e-08 -2.125145964867385e-08 1.832742342408531e-08 2.153734030703361e-08 -3.796819050189419e-08 2.7115407331457477e-09 5.5019230108098025e-08 3.208830718828137e-08 6.046437376058661e-08 1.843915464304701e-08 1.566373428256156e-06 -2.460051414089047e-08 -1.5470359189245602e-07 -3.5866134610658465e-08 7.61010039814746e-08 3.86418537565853e-09 -4.5496420510732896e-08 -1.616184560605934e-07 1.0161220995079474e-06 2.1293389080983866e-07
PC.PC15 -6.774252757726554e-07 3.5486515805222514e-09 -1.8992027917214455e-07 -2.0968729165546296e-07 1.4939410688502486e-08 4.763775894782176e-08 3.4530239486522595e-08 -2.703051644181698e-08 2.8194964391923717e-08 6.732733863202076e-09 -1.9054117485587416e-08 3.403185309071888e-08 1.7586237925865386e-08 -4.1738805187923315e-09 -3.175760762518853e-08 -4.736103384940406e-08 -4.88006031032205e-08 4.489292575427561e-08 -1.776541901590225e-08 -2.460051414089033e-08 1.8023212510089919e-06 -4.129834321640841e-08 -8.790052966910245e-08 -7.66833670978286e-08 -1.8348034604313662e-08 6.203519423173912e-08 -2.522766403774186e-07 -2.405379586414413e-07 2.9178578831070827e-07
PC.PC16 4.0805776725996544e-07 -1.5592791918643636e-08 -7.520893269400918e-07 -7.657234245334194e-08 -4.6978257387912434e-08 -5.6567673715460625e-08 5.5679728772366706e-09 4.8731133995227874e-08 -4.9126907795709355e-08 3.562509122981123e-08 -3.4077643987365254e-08 -5.860493623678476e-08 1.4626831319414624e-09 9.853968862659301e-08 -1.6299482469111685e-08 -5.2411518181735854e-08 1.4598121627512687e-07 1.2551836807342414e-07 -1.21030629510031e-08 -1.5470359189245562e-07 -4.129834321640859e-08 1.9321488701249074e-06 1.0252530849815293e-07 -2.7984687734666015e-07 3.4379441108880776e-08 -1.0261051951925072e-08 -4.8243405156152453e-08 5.504453405776745e-07 -4.7572139156421454e-08
PC.PC17 1.3656839283515827e-06 5.980065741812034e-11 -1.1453086379542077e-07 -6.211566284259004e-07 2.2546874579479745e-07 7.154748626485836e-08 1.2609058758808855e-08 6.5667343957477696e-09 -4.027056903056254e-09 -8.099660401909145e-09 -2.9386529165221594e-09 -1.110676127812177e-07 -2.5510214947853492e-08 -8.407216228396834e-08 5.065915897345537e-08 2.310744045705206e-08 6.406988294032796e-08 3.505329170834821e-10 2.2416218878199998e-08 -3.586613461065844e-08 -8.790052966910232e-08 1.0252530849815296e-07 2.3738817628164914e-06 1.0090969471173028e-07 -6.347218173239757e-09 8.111116460195285e-10 1.728436161926687e-07 -6.584576976644894e-07 1.8187387198284945e-07
PC.PC18 -1.155289869921339e-08 -9.44790708744354e-09 -5.351407792631511e-07 -3.896475062291645e-07 1.4570288515380236e-07 8.387934507505412e-08 -1.2583898963507718e-08 9.231750068241076e-09 6.979170176471829e-08 1.1825360905343617e-08 1.181475274983033e-07 4.163902866695707e-09 -4.509492419570839e-08 -3.7108586202334676e-07 2.6035052714219864e-09 2.717456039609068e-07 -9.29848193043298e-08 2.8969006577420128e-08 1.458203090213178e-08 7.610100398147441e-08 -7.668336709782853e-08 -2.7984687734665984e-07 1.009096947117302e-07 2.7636975420307783e-06 -5.281920554651679e-08 2.1135102177766687e-07 -3.8779122887169e-07 -8.050173388068252e-07 -4.310243839045159e-07
PC.PC19 8.92453284475799e-08 1.49615985191962e-08 -2.829181427936732e-07 1.3801009499997957e-07 7.675379611252752e-08 -9.057544540683259e-08 -1.0112254156729514e-08 6.320076181453336e-09 2.0165475572676466e-08 -7.431035091399578e-10 2.117698808115634e-08 -1.8147419368566867e-08 -3.6373450859296066e-09 1.0563577337449441e-08 1.4589903383536658e-08 2.5198174263960673e-08 4.375655516356422e-08 1.1438137269775457e-07 -5.22167407854351e-08 3.864185375658517e-09 -1.834803460431354e-08 3.43794411088808e-08 -6.347218173239685e-09 -5.2819205546516775e-08 2.0525670463396714e-06 1.296605160417734e-07 -1.70222006398766e-07 3.2882750353743823e-07 1.1482536409698544e-07
PC.PC20 -7.88082534428323e-07 -3.56424552253105e-08 5.255239155963788e-07 1.682592008636501e-07 8.724630804933636e-09 5.13077535303797e-08 -4.2985998902874016e-09 1.203739078496986e-08 9.507262799927807e-09 -3.9351039505770376e-08 7.562266651760433e-08 -1.1173602146636956e-08 -1.2908226346028657e-08 -6.782075145775697e-08 -4.5891542275657315e-08 8.371866847246198e-08 -1.518530631968945e-08 1.467375604156142e-08 -3.975300517695331e-08 -4.549642051073284e-08 6.203519423173906e-08 -1.0261051951925312e-08 8.111116460194723e-10 2.1135102177766724e-07 1.2966051604177337e-07 1.8206911174969187e-06 -2.847536118821653e-09 -2.7313041612088503e-07 -4.452016310236729e-07
proband -1.134471893080458e-06 -1.8195586368720429e-07 -2.4373657847551105e-06 -6.990053312975468e-06 2.0246901461093743e-06 2.3355944366875907e-06 -2.7276462018725526e-07 3.4277384497160595e-08 -8.479473993245918e-08 -3.6463231380227946e-08 -7.346300804262226e-08 -1.947110016226381e-07 1.5069794091270453e-07 -1.613883741865656e-07 2.395829334006627e-07 1.1545872181588704e-07 2.7697101967784745e-07 3.765278963173383e-08 -1.38985914514176e-07 -1.61618456060594e-07 -2.5227664037741784e-07 -4.824340515615194e-08 1.728436161926692e-07 -3.8779122887168946e-07 -1.7022200639876582e-07 -2.847536118821481e-09 0.0002958583765621634 -0.00017020372656295976 -0.00015862968704685574
paternal -2.151699841593627e-06 5.461236842586867e-08 -7.980279960245327e-07 6.934127066312582e-06 -2.6513157582250606e-06 -4.447944800196875e-06 -5.477995283148025e-07 4.414679744063158e-07 -1.525927795379648e-06 -1.0005088971121274e-06 -7.435604089656125e-07 -1.5589613930372708e-06 2.7031596998126765e-07 1.3937285206844548e-07 2.579518033811523e-07 6.163532072505705e-07 6.888422935252631e-07 -2.887299253185221e-07 -1.8510076649821134e-07 1.016122099507948e-06 -2.4053795864144234e-07 5.504453405776738e-07 -6.584576976644897e-07 -8.050173388068252e-07 3.2882750353743945e-07 -2.731304161208842e-07 -0.0001702037265629597 0.0004426079710630267 -6.477836949101951e-06
maternal 6.4803417215823644e-06 8.898693639298722e-08 6.135409651830157e-06 -6.468199205388048e-06 -7.67768676743404e-07 1.7768936672494579e-06 -7.843583037158301e-07 -2.8929469534922496e-07 -1.0951163922840886e-06 5.105750904533134e-07 -4.205774810520649e-07 2.5731599545979617e-08 7.023628255102841e-07 -3.6724487227691925e-07 -6.787176695189138e-07 -3.513835154576432e-07 3.1504413554469916e-07 -4.669780260502778e-07 1.1182327633170473e-06 2.129338908098382e-07 2.917857883107077e-07 -4.757213915642179e-08 1.8187387198284906e-07 -4.310243839045165e-07 1.1482536409698462e-07 -4.4520163102367285e-07 -0.00015862968704685574 -6.47783694910185e-06 0.0004019374478141726
