 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
intercept 0.00031611531099191907 2.3724283526495835e-06 -1.5082060402143897e-06 -1.0603014037803175e-05 4.642391082949242e-06 6.427068782886519e-06 4.7649744386796345e-07 2.0655915967625166e-06 -1.1114925276483122e-06 8.931202131419244e-07 2.2736421521996044e-07 5.502625740499606e-07 -1.1684210989987116e-07 2.5736359031384886e-07 -5.601741394491356e-08 3.0788638164853606e-07 9.755056231299158e-07 1.3198178279869902e-07 -9.360146291155072e-07 -6.27877705790132e-08 -8.609372791439713e-07 5.20082997057447e-07 1.7451830408955903e-06 -7.757852521928748e-09 1.4505415309012997e-07 -1.0279836599140956e-06 1.1120679676611233e-06
AGE 2.37242835264961e-06 7.516235682772321e-07 5.7137395699504e-07 6.60266714742696e-07 -7.742598145644894e-07 -5.33379559717745e-07 -2.2464133415351537e-08 7.390501667086122e-08 -3.579256258111439e-08 3.4731773919400795e-08 8.604773689912762e-08 3.955583031991235e-08 -6.420546050547254e-08 1.7003133293999574e-08 6.033225231706484e-09 5.49911038108358e-08 6.984327873622657e-08 7.000602094855395e-09 -7.001000044782439e-08 1.636125066828225e-08 5.737419421230347e-09 -1.9691474052182778e-08 5.203314694113153e-10 -1.098043170123221e-08 1.9490511835368717e-08 -4.20446339790615e-08 -1.5502726783378333e-07
sex -1.5082060402143562e-06 5.713739569950396e-07 0.0011538987721219206 9.138209542273258e-05 -0.00030604159425041174 -7.341698561802515e-05 2.9185156023234e-07 3.1508643085316135e-07 -2.8516843012056765e-07 6.385147657729544e-08 1.6584286394746043e-06 -8.452317205047008e-07 -3.9362924182139867e-07 -1.2658662887597209e-08 -3.707610692306978e-07 -2.748867588366336e-07 5.022859490560378e-07 -5.789068353421462e-07 -2.8069329729126965e-07 3.987652692580023e-07 -2.954382504488863e-07 -8.765495512288633e-07 -1.910667806931029e-07 -6.118621248035285e-07 -4.0475004294052745e-07 6.795484393355603e-07 -1.4412647976575015e-06
age_sex -1.0603014037803273e-05 6.60266714742699e-07 9.138209542273291e-05 0.0005855111470195849 -6.942496968787988e-05 -0.0002095915874721005 4.921607643346932e-07 2.6549837767639777e-07 -6.27021923353556e-08 4.75918704377166e-07 7.053650783294867e-08 2.717626593011309e-07 -3.803921121719688e-07 1.2685342752103174e-07 -5.740515184425955e-09 1.0806033898609922e-06 -8.594119072923136e-07 -7.260946793762815e-08 6.878848209184388e-07 5.0780470903639504e-08 -2.7586730887449606e-07 -8.095288150313673e-08 -7.523150123200725e-07 -4.4880674740263405e-07 1.435535421196697e-07 2.378119768555871e-07 -8.294282692031415e-06
age2_sex 4.642391082949239e-06 -7.742598145644896e-07 -0.0003060415942504118 -6.942496968787963e-05 0.00017899252042825135 6.135456399673128e-05 -1.909039605823121e-08 -1.0019943914537104e-07 2.384359605707708e-07 -9.34519428563948e-08 -5.34723521403979e-07 1.7259082000774407e-07 1.82354206362705e-07 -9.406197550151288e-08 1.4154085297953942e-07 2.0905875586270237e-08 1.2680914977742663e-07 1.9288034597685956e-07 1.9774763447874964e-07 -3.4590942127069635e-07 4.7919560171638747e-08 -6.134326622195657e-08 2.768149316932535e-07 1.6103667266257957e-07 1.129384428752783e-07 1.2673228020355529e-08 1.2234947112399619e-06
age3_sex 6.427068782886517e-06 -5.333795597177464e-07 -7.341698561802528e-05 -0.00020959158747210036 6.135456399673138e-05 0.00010764200518977626 -1.0191490246972246e-07 -5.550678994422371e-08 1.7763650489701958e-07 -1.380177834308552e-07 -1.413514910527627e-07 -6.034546013410361e-08 1.4699266867231738e-07 3.3629592230690138e-09 -4.99714206206812e-08 -3.5954147031801417e-07 3.556207394553615e-07 -4.7192649460950024e-08 -3.0967404615790135e-07 -1.4650078619302726e-07 7.048642572980152e-08 -6.287134852385394e-08 8.651901177092461e-08 9.236848084486636e-08 -9.475392020189352e-08 5.7285385389116547e-08 1.5907278687655767e-06
PC.PC1 4.764974438679611e-07 -2.246413341535154e-08 2.918515602323399e-07 4.921607643346929e-07 -1.9090396058231366e-08 -1.0191490246972242e-07 6.01151407554819e-07 -2.801764179847409e-08 9.722884980699688e-09 -8.1136022880137e-09 -4.39251534362505e-08 1.3456940823031354e-08 -1.0624219990425994e-08 3.069285168406688e-08 5.0466193045580155e-08 -1.5832202401652006e-08 -2.061020067029182e-08 2.0558170454970747e-08 -8.445216066627605e-09 -3.244112401458845e-08 4.410549657564833e-08 9.486335285272685e-09 1.4952206555642708e-08 -1.8692702971868503e-08 -1.2656507651399032e-08 -4.546473619413408e-09 -9.640463984351204e-07
PC.PC2 2.0655915967625365e-06 7.390501667086132e-08 3.1508643085316337e-07 2.654983776763999e-07 -1.0019943914537206e-07 -5.550678994422484e-08 -2.801764179847407e-08 1.1502263601277986e-06 -5.181749666322042e-08 6.097100357118995e-08 2.125117498130227e-08 -1.1322815770574106e-08 -6.392273344564117e-09 -3.158455327123583e-08 2.2837356240059344e-08 2.3443996704557655e-08 3.5725827978530843e-09 -2.305822097809908e-08 -2.2325266522783003e-08 -1.3914330874767301e-08 -3.4825834898988165e-08 6.212938767315408e-08 1.4142394747589453e-08 1.5334244588729752e-08 6.194001599954753e-09 1.4599285679787068e-08 1.0158657283459777e-07
PC.PC3 -1.1114925276483188e-06 -3.579256258111446e-08 -2.851684301205672e-07 -6.270219233535389e-08 2.384359605707705e-07 1.7763650489701897e-07 9.722884980699661e-09 -5.1817496663220405e-08 1.2936927338688629e-06 1.0740026479918319e-08 6.673324507526732e-08 1.2147108951495879e-08 2.4231624577835048e-08 -6.52210502822634e-08 2.552478738561645e-09 4.466698470332816e-08 -1.7002516207989587e-08 -1.2483627810790518e-08 -2.0511769507388123e-09 4.0093800804240794e-08 3.542786881957833e-08 -6.175371137052547e-08 -6.882355878105535e-09 8.205301327031725e-08 2.6142471678757995e-08 9.688082082654241e-09 -1.3750619835182696e-06
PC.PC4 8.931202131419242e-07 3.473177391940082e-08 6.385147657729651e-08 4.759187043771665e-07 -9.345194285639537e-08 -1.3801778343085553e-07 -8.113602288013703e-09 6.09710035711899e-08 1.0740026479918247e-08 1.6429753293725905e-06 1.2022230644866515e-07 -5.13718079015068e-08 1.3646211243533748e-07 5.8709438670283926e-08 1.10556869276388e-08 -2.5791386895925912e-08 -1.888555652486583e-08 5.7981637405848474e-08 -2.56540629100231e-08 5.0892303635384624e-08 5.959544342748702e-09 4.631862726692874e-08 -9.264884401207967e-09 7.830429232462244e-09 -2.1977568450325636e-09 -5.090659364378582e-08 -2.7909024388164893e-07
