 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC6 5.237759212099789e-07 2.1344990333689265e-08 -4.3964174210435896e-07 -2.471478267481698e-08 8.259912789051421e-08 4.692040575916339e-08 1.4492599886648154e-08 -3.320342340422231e-09 1.2395881339635556e-08 -3.79748474414361e-08 4.602454847923946e-08 2.2386785024800563e-06 1.115799027644283e-07 -1.920573515344824e-08 -1.0604684471532924e-07 4.902605645789555e-09 -1.3214737964780624e-08 -1.023365864452935e-08 -1.0398994576135585e-07 2.2618798714694956e-08 3.1166143306592805e-08 -4.3473688803445395e-08 -8.369801517611994e-08 -9.823438071781482e-09 -3.22915461128582e-08 -1.6271814935369704e-08 -2.1176428291795097e-07 -1.5364513470834836e-06 -1.0925014350728735e-07
PC.PC7 2.030649286785388e-07 -4.711484701314268e-08 -2.055531147733583e-07 -3.4549243036907855e-07 1.4496955198154513e-07 1.2787343861156612e-07 -1.1298910565930295e-09 -4.148300198532157e-09 2.941317840246224e-08 1.0330119517248056e-07 2.8642449589824084e-08 1.1157990276442847e-07 1.7404783529414053e-06 1.4550779316662387e-07 2.3296864974311304e-08 -1.7609682039369603e-08 2.236184051109416e-09 -4.6980490678467665e-08 -9.699203003388631e-09 -1.9818228621871445e-08 4.553640445301529e-09 -9.338158631530188e-09 -1.3704485526409267e-08 -5.968306344657813e-08 -7.286838023719949e-09 -6.8959669875871635e-09 1.5000925720296517e-07 2.992565763222588e-07 7.051939404426768e-07
PC.PC8 1.8740684380929196e-07 8.850521885362469e-09 1.072661014530489e-07 6.8689314877532e-08 -4.044215436116496e-08 -2.7867762949985274e-08 3.080877922597903e-08 -4.1786266520986686e-08 -6.589361632302282e-08 6.368919546806628e-08 -4.529278104362041e-08 -1.9205735153448232e-08 1.4550779316662382e-07 2.353164449958484e-06 -2.6909994754047433e-08 -2.992483536404141e-08 -1.3745733356716438e-08 -1.4508776088322497e-08 1.519061918894956e-08 -2.539954885089999e-08 3.2261339310172165e-09 1.1042552445357348e-07 -7.76188275012523e-08 -3.642735324150497e-07 1.568414157666571e-08 -6.811475484995404e-08 -2.8642577991767194e-07 1.8432486658795622e-07 -4.4658176632112535e-07
PC.PC9 1.8056560591354295e-08 1.323417146449485e-08 -3.8199131298092105e-07 1.9669177615137835e-07 1.6782063904312633e-07 -6.024279847640029e-08 5.076604484363486e-08 2.103678720572469e-08 9.520336995683803e-09 1.782236558758169e-08 -1.910636408810328e-08 -1.0604684471532926e-07 2.329686497431122e-08 -2.6909994754047426e-08 2.3083147017776426e-06 1.1107313556236062e-07 1.497228357109791e-07 -3.1548141152622874e-09 -1.758577110990199e-07 1.495609202933731e-08 -5.6102239580393826e-08 -1.9893373481246935e-09 5.472678443948079e-11 8.228360355301145e-09 7.108829158667536e-09 -5.8211428206211205e-08 1.9939723463164673e-07 3.068692529522976e-07 -6.238359902472778e-07
PC.PC10 3.7092838054374105e-07 4.172839759169764e-08 -2.160910072318227e-07 9.76906894181979e-07 -5.823293642276225e-08 -3.4277063877419116e-07 -8.155267584898144e-09 1.1201101615526716e-08 2.137566571902141e-08 -2.0943985398522785e-08 2.3997372125808096e-08 4.902605645789533e-09 -1.7609682039369577e-08 -2.992483536404105e-08 1.1107313556236064e-07 2.8177185703928013e-06 -1.543942784444476e-07 9.004897249851677e-08 4.235905941557251e-08 5.033092577614262e-08 -3.153355287302025e-08 -3.913928547804851e-08 2.3892328495451354e-08 2.3753667463472443e-07 3.433461997388572e-08 8.093103648813323e-08 8.769326014804825e-08 6.527422293631575e-07 -4.696051882496183e-07
PC.PC11 7.304949941758701e-07 5.762548919819286e-08 1.525530961891634e-07 -5.756185812753241e-07 1.3726349046366028e-07 2.4784379990613106e-07 -2.5759136408221814e-08 -2.2664851594927375e-08 -1.1211137888667375e-08 -3.210335805707664e-08 1.4583116736644175e-08 -1.3214737964780594e-08 2.2361840511092894e-09 -1.3745733356716599e-08 1.49722835710979e-07 -1.5439427844444745e-07 2.243511872939112e-06 -4.940270037610234e-08 2.0448515741602678e-08 6.363233356529559e-08 -1.3325752880903987e-08 1.3471461044718055e-07 5.0065390821403435e-08 -7.34694003821134e-08 4.218426790555896e-08 -2.5616944187848292e-08 2.560993615262966e-07 8.860061565762836e-07 2.7052182278891914e-07
PC.PC12 -6.689008818066045e-09 -2.588677465884608e-09 -1.5146472573969748e-07 -1.692383728397853e-07 8.053762424374071e-08 5.2227408516205945e-08 1.4389576686178574e-08 -1.992419420573915e-08 -1.8387024717515587e-08 5.609333428322586e-08 2.631664258241622e-08 -1.0233658644529413e-08 -4.6980490678467625e-08 -1.4508776088322363e-08 -3.1548141152622138e-09 9.004897249851696e-08 -4.940270037610229e-08 2.2421047967139833e-06 1.9555057870916607e-08 7.154913494395854e-08 4.015182637011222e-08 9.472223771465815e-08 3.221665001357173e-08 1.0806352299449689e-08 9.504446586101577e-08 -8.43898740300431e-09 -9.909809026683906e-08 -2.7790209038601912e-08 -3.0718149465485467e-07
PC.PC13 -1.0109249371705931e-06 -5.2324758321201375e-08 -8.673685640208205e-08 3.615486413988801e-07 3.3790797235062416e-08 -1.7291804889600895e-07 -5.174783696659996e-09 -3.474258117586e-08 3.5459048763931126e-09 -1.8193328291119607e-08 9.213807874489138e-10 -1.0398994576135562e-07 -9.699203003388702e-09 1.5190619188949576e-08 -1.7585771109901974e-07 4.235905941557269e-08 2.044851574160247e-08 1.9555057870916507e-08 2.2374164602191773e-06 1.90623687685201e-08 -5.652838635330451e-09 -1.6815092358991702e-08 4.104978497190097e-08 1.0883528261866236e-08 -1.4392330115076103e-08 -4.6205884794744624e-08 -5.333935883513674e-09 -3.685996926428669e-07 1.1373862779223863e-06
PC.PC14 -1.4566113957700178e-07 1.2031846740084935e-08 3.679145389536881e-07 2.34857214458435e-08 -2.32981245020489e-07 -8.544953928082498e-08 -3.275091264251832e-08 -2.327144122126893e-08 3.233967957753274e-08 4.825734480566378e-08 -2.834189792738797e-08 2.2618798714694866e-08 -1.9818228621871555e-08 -2.539954885089992e-08 1.495609202933738e-08 5.033092577614256e-08 6.363233356529585e-08 7.154913494395854e-08 1.9062368768520173e-08 1.776384150525368e-06 -1.6112573944612032e-08 -1.8555188887942471e-07 -3.951999246265577e-08 5.851004037008432e-08 9.02517550788425e-09 -6.348714064579696e-08 -1.094523424482951e-07 1.051330874153977e-06 6.508876820834403e-08
PC.PC15 -5.86827454607164e-07 1.4013133284247432e-09 -1.791443242986547e-07 -4.0887566316170196e-07 6.436608155604587e-08 1.1017212192460656e-07 4.079477811233226e-08 -3.043954345067348e-08 4.57381068163431e-08 2.2116078225651427e-09 -5.7651528372063116e-09 3.1166143306592885e-08 4.553640445301599e-09 3.2261339310172095e-09 -5.610223958039379e-08 -3.1533552873020175e-08 -1.3325752880904091e-08 4.015182637011223e-08 -5.652838635330418e-09 -1.611257394461221e-08 2.0324451910528006e-06 -3.5600891558814936e-08 -7.634846341061373e-08 -7.040053215136773e-08 -3.8641485517560604e-08 1.0936063164145112e-07 -2.5987511819887756e-07 -3.4193924225012365e-07 2.6801498143348504e-07
PC.PC16 2.9085525215262187e-07 -7.2937703127792955e-09 -4.3883420946879577e-07 -1.1054908320621147e-07 -1.3435874205115003e-07 -2.0141752976195578e-08 4.894448862945509e-09 4.907265075686779e-08 -5.586287061800008e-08 3.8700583411715e-08 -1.9459380326381737e-08 -4.3473688803445415e-08 -9.33815863153013e-09 1.1042552445357351e-07 -1.9893373481246422e-09 -3.9139285478048546e-08 1.347146104471807e-07 9.472223771465811e-08 -1.681509235899161e-08 -1.855518888794253e-07 -3.560089155881483e-08 2.158065149527903e-06 9.242778713626664e-08 -2.5962843504583315e-07 3.15629128808079e-08 -1.1418360349716267e-08 7.634031899130797e-08 3.9078019609742407e-07 1.0195184041796964e-07
PC.PC17 1.5337563083968012e-06 1.142297029044228e-08 -1.1961493424216074e-07 -7.316388034550214e-07 1.0771926167815543e-07 1.9460375671451978e-07 1.0854139427693777e-08 8.945090088951295e-09 1.405772017759561e-09 -3.5926681836775246e-09 -3.361785330609357e-09 -8.369801517611982e-08 -1.3704485526409252e-08 -7.761882750125238e-08 5.472678443949143e-11 2.3892328495451367e-08 5.0065390821403494e-08 3.2216650013571715e-08 4.1049784971900914e-08 -3.951999246265581e-08 -7.634846341061372e-08 9.242778713626668e-08 2.5945414687496673e-06 8.298698313093166e-08 1.7955657857128665e-09 -9.075420265130124e-09 1.8276831545535974e-07 -8.00745335250932e-07 1.9905621765639788e-07
PC.PC18 1.8041063396244492e-07 -1.5368973707996533e-09 -2.1920190140195434e-07 -1.6243605070226934e-09 -2.0216964641833396e-08 -7.367228346608412e-08 -5.8880290167933e-09 8.262113345570921e-09 5.7830855280766686e-08 -7.156403282581662e-09 1.045129518308575e-07 -9.823438071781478e-09 -5.968306344657812e-08 -3.6427353241504987e-07 8.228360355301122e-09 2.3753667463472432e-07 -7.346940038211339e-08 1.080635229944976e-08 1.0883528261866188e-08 5.8510040370084416e-08 -7.04005321513678e-08 -2.596284350458329e-07 8.298698313093167e-08 2.868035238422253e-06 -5.570016833459096e-08 1.9780907740720496e-07 -2.026082484305515e-07 -6.360033406814173e-07 -5.663911391613477e-07
PC.PC19 1.9165108366705497e-07 1.25821569300049e-08 -3.456574232758592e-07 1.1612737449716674e-07 -1.8668852437050296e-08 -8.526890600985606e-08 -9.886963925824484e-09 7.551769745705782e-09 1.8107717718406565e-08 -9.715494471205815e-09 1.2046960861920518e-08 -3.229154611285822e-08 -7.28683802371993e-09 1.568414157666572e-08 7.108829158667625e-09 3.433461997388572e-08 4.218426790555897e-08 9.50444658610157e-08 -1.4392330115076156e-08 9.025175507884166e-09 -3.864148551756062e-08 3.156291288080779e-08 1.795565785712889e-09 -5.570016833459076e-08 2.260302698337868e-06 1.2855871698288944e-07 -6.489979587719616e-08 2.006960332749207e-07 1.109497174601872e-07
PC.PC20 -9.056663852541955e-07 -3.230507501389954e-08 3.2068254489741367e-07 2.2195872873432185e-07 -1.60301814347495e-08 -1.2072384083558401e-08 -1.8208649242019767e-09 1.5062305712662665e-08 -4.7952230656500074e-09 -4.4205367299265607e-08 6.332931428582761e-08 -1.627181493536969e-08 -6.895966987587074e-09 -6.811475484995408e-08 -5.821142820621094e-08 8.093103648813317e-08 -2.5616944187848127e-08 -8.438987403004184e-09 -4.620588479474468e-08 -6.348714064579696e-08 1.0936063164145115e-07 -1.1418360349716348e-08 -9.075420265130122e-09 1.9780907740720483e-07 1.2855871698288926e-07 2.0182239060865715e-06 9.254049133609158e-08 -1.356759708608719e-07 -5.398649670670629e-07
proband -2.2784943475436154e-07 -1.3359742012275055e-07 -4.379174341063785e-06 -5.891801090448681e-06 3.5594200990717694e-06 2.6830731004899455e-06 -1.419507355751916e-07 -1.866578768682359e-08 -4.324042947897537e-09 -9.878290143000594e-08 2.5730735651692425e-08 -2.1176428291795055e-07 1.500092572029653e-07 -2.86425779917672e-07 1.993972346316471e-07 8.769326014804772e-08 2.5609936152629776e-07 -9.909809026683956e-08 -5.333935883513264e-09 -1.0945234244829604e-07 -2.5987511819887724e-07 7.634031899130758e-08 1.8276831545536054e-07 -2.026082484305516e-07 -6.489979587719607e-08 9.25404913360914e-08 0.00020061167094534316 -0.00011380638028230273 -0.00010461859475000424
paternal -1.6934926825394714e-06 1.0275784082667812e-07 1.2263028581093082e-07 6.092231201062322e-06 -2.9675985779863275e-06 -4.39445911044508e-06 -6.158481849479732e-07 3.5186332738458295e-07 -1.635798268101893e-06 -8.885479354554956e-07 -6.981708236458786e-07 -1.5364513470834849e-06 2.992565763222587e-07 1.843248665879554e-07 3.068692529522969e-07 6.527422293631584e-07 8.860061565762818e-07 -2.779020903860173e-08 -3.685996926428669e-07 1.0513308741539774e-06 -3.4193924225012296e-07 3.9078019609742396e-07 -8.007453352509328e-07 -6.360033406814156e-07 2.0069603327492045e-07 -1.3567597086087137e-07 -0.00011380638028230272 0.0004154599703264101 -2.6539989623014498e-05
maternal 7.349706222458008e-06 -1.0156631411116108e-08 6.741941669641449e-06 -3.2603970081928553e-06 -2.6264605827030536e-06 5.854048070790803e-07 -9.130658785560081e-07 -2.1586123605420845e-07 -1.2240871994833531e-06 5.301738161908564e-07 -4.010720773445023e-07 -1.0925014350728781e-07 7.051939404426767e-07 -4.4658176632112535e-07 -6.238359902472773e-07 -4.6960518824961743e-07 2.7052182278891855e-07 -3.0718149465485456e-07 1.137386277922386e-06 6.508876820834415e-08 2.6801498143348477e-07 1.0195184041797084e-07 1.9905621765639714e-07 -5.66391139161348e-07 1.1094971746018746e-07 -5.398649670670628e-07 -0.0001046185947500042 -2.653998962301452e-05 0.00037167337832559415
