 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -3.751432754003663e-06 3.624466474304552e-08 1.5219210508223282e-05 1.0178712953229922e-05 2.4228841096053215e-06 -5.573930763631812e-07 1.2827972934878464e-07 2.0205710364244794e-07 3.5769855308901027e-07 8.358268190684313e-07 6.872385145774595e-06 1.2152905754737543e-07 3.9500421904172223e-07 -2.713568360248189e-07 1.1897624010972838e-07 2.9163762134070983e-07 1.3519714131703077e-07 6.29712880835472e-07 1.0139349711057515e-09 2.5954160435540624e-07 6.622850136779935e-08 1.5039657834138127e-07 -1.5514291925714085e-08 -3.496227809159493e-09 3.823199559012633e-07 -9.885959541140319e-08 1.2750618552335735e-06 6.49230227302163e-06 2.4086098714273044e-06 -4.968068261959979e-06 -1.0429226688802142e-05 1.5133807034493573e-06 -1.5415701063483942e-05
PC.PC6 -9.608424921370632e-06 -2.177403731957866e-07 -8.940760939695969e-07 1.2156022785674293e-06 1.3502455101260922e-06 1.4302354909489734e-07 -4.9298277569246244e-08 -1.250056492669632e-06 5.293585234775891e-07 -3.8649335465733675e-07 1.2152905754737566e-07 8.07969930899571e-06 2.97441411281988e-07 8.146650857338548e-08 -6.894088440756909e-07 1.6912651436865165e-07 2.2435904238746323e-06 2.9140791918820766e-07 5.201619859198702e-07 6.01830826949588e-07 6.418108332171534e-07 -4.925187521529013e-07 -5.760190465315648e-07 2.592579591442755e-07 2.4549621312182324e-07 -6.632515430552693e-07 6.970159971432111e-07 -1.8550603818910632e-06 8.236495586853772e-06 -3.294689943751722e-06 -1.0978634524331589e-05 -1.719614722003104e-05 7.562217971525715e-07
PC.PC7 3.5290997295391386e-06 -7.336406702025722e-08 1.2147366648335994e-06 -3.0585520571804653e-06 -4.2178406485244436e-06 -1.278758809582246e-06 -1.6263205428648505e-07 -2.3538628168045066e-07 1.1803935310017145e-07 2.269903458449237e-07 3.9500421904172027e-07 2.974414112819879e-07 6.708230829691215e-06 6.512128075676075e-07 7.130474903391715e-08 -6.068432625619747e-08 5.400791583776903e-07 -7.060672629219711e-07 -2.9081318392803558e-08 6.890041170174727e-07 3.0827769995061377e-07 2.4001200478838455e-07 -1.3282212102511335e-07 1.9813882948978204e-07 1.2319167506342738e-07 -1.4826803351758724e-07 9.466191277904295e-08 2.620949769135336e-06 1.2298533980093168e-05 1.8504696869591907e-06 -2.7473834348651743e-06 -1.2767553929821664e-05 -8.41771766617701e-06
PC.PC8 -1.763696297176531e-06 -7.157147664785642e-08 1.2170078812805947e-05 1.1972280741410267e-05 7.647274281822716e-06 1.5685385260018886e-06 1.0640225071323165e-07 -4.270435490948926e-08 -7.372470564175467e-08 -8.439102220975619e-08 -2.713568360248211e-07 8.146650857338522e-08 6.512128075676083e-07 8.424399499726643e-06 7.136084801315948e-08 -7.272062919429407e-07 1.739981561565753e-07 -9.320170336095338e-09 1.5721288336562502e-07 -5.0508215448583187e-08 3.2678557385262803e-08 2.2148842244905915e-07 -1.4163875161024445e-07 -4.132153324189011e-07 2.422421850589624e-07 -1.7494040360768196e-07 -1.5629931325805868e-06 -2.2662295137577466e-06 -3.33358671422874e-06 5.194631119454623e-06 -1.8774068219665675e-07 8.337401095107773e-06 -3.1052445410986794e-06
PC.PC9 -4.3647839319060715e-06 -2.2595530781758147e-07 4.0423208838531535e-06 9.253202842705175e-07 -3.1772144659584403e-06 -1.790854514911798e-06 1.0050811676681382e-07 8.126669141496557e-09 2.043529048699187e-08 2.013412273850309e-07 1.1897624010972756e-07 -6.894088440756913e-07 7.130474903391675e-08 7.136084801315932e-08 6.596083220900256e-06 8.63065912533765e-07 2.7531201601331795e-07 6.815052788601241e-08 -1.4174328818519059e-06 3.5361379890765167e-07 -1.3551717025902061e-08 1.0105751412318404e-07 -4.019257556078193e-07 1.6081489766977277e-07 9.102592305930387e-07 -3.304875609612131e-07 6.869704518205692e-07 2.64918605747355e-06 1.496284724618209e-05 -1.166391002272786e-05 5.871419002283675e-06 -1.861012755219138e-05 -1.593864055076327e-05
PC.PC10 -2.291854281451654e-06 1.9141639289845475e-07 1.0503600669038647e-06 7.769935667753275e-06 -1.0346945583634665e-06 -2.653674403058158e-06 -2.7582228231426277e-08 1.2864311751218385e-07 3.0834741799841037e-07 -7.796580563450069e-08 2.916376213407103e-07 1.6912651436865085e-07 -6.068432625619799e-08 -7.272062919429404e-07 8.63065912533766e-07 1.1286860130778784e-05 -6.480929651772868e-07 -7.977292691702821e-07 6.027318633988869e-07 1.4668388866390165e-07 -7.798580327610503e-08 -3.519745474020835e-08 2.216105589108261e-07 -8.938687213447581e-07 -2.3187616207247265e-07 1.7659476951099066e-07 7.354515467759634e-07 -2.254366051534914e-06 -3.10142867572489e-06 1.420438034124094e-05 5.506492691620962e-06 -3.1752290751824744e-06 6.234427865366632e-06
PC.PC11 -7.0263277026021505e-06 -1.8758769714406764e-08 -7.511939900100622e-07 -1.0273344148239252e-05 -5.400139521346682e-06 -4.449170819375955e-07 -1.6504595141356744e-08 -1.0569951065434098e-06 3.923929080031783e-07 -2.347091483099362e-07 1.3519714131703093e-07 2.243590423874632e-06 5.400791583776904e-07 1.739981561565757e-07 2.753120160133187e-07 -6.480929651772844e-07 7.862654205647363e-06 -4.630050441196683e-07 4.5335551611560853e-07 1.5817250166646875e-07 5.077105778833978e-07 -3.50719440889636e-07 -3.073970377203004e-07 -2.7527072795402474e-07 1.5303444206777712e-07 9.835433238690818e-08 5.5761837914136335e-06 -2.106973167778966e-06 -2.5977760240017963e-06 9.143381302126948e-06 -6.516487184872642e-06 2.4381515715831097e-06 2.043817930035891e-06
PC.PC12 -4.366242714510673e-06 -4.630854407917791e-07 1.3062258051387465e-05 1.7831210982965052e-05 1.5285372474170665e-05 3.826531311267367e-06 2.457624835756988e-07 -5.074716625692593e-07 -2.0294291103852763e-07 -6.549584081753428e-08 6.297128808354711e-07 2.9140791918820655e-07 -7.060672629219702e-07 -9.320170336095083e-09 6.815052788601314e-08 -7.977292691702842e-07 -4.6300504411966885e-07 1.2095269701644058e-05 -1.013280381208358e-06 -3.684510500254881e-08 4.378129781152208e-08 1.2312516840944468e-06 -7.931718384555866e-07 7.684251368867829e-08 9.23061016342391e-07 -5.0798216582821684e-08 1.4787013945360792e-07 9.439758767800397e-06 7.074765707193657e-06 -2.469443507870302e-05 7.021422245990308e-06 3.5698248932327563e-06 -2.4695782278660286e-05
PC.PC13 -1.2862821013524417e-05 -5.300927090966323e-07 -1.7227018584652549e-06 -3.467252831592118e-06 -3.7936731474110883e-06 -1.3562073231769998e-06 -3.3587234014455705e-07 9.561310283357232e-08 8.533777949679231e-08 -2.234878875531973e-08 1.0139349711062147e-09 5.201619859198705e-07 -2.9081318392803922e-08 1.5721288336562401e-07 -1.417432881851905e-06 6.027318633988874e-07 4.533555161156099e-07 -1.0132803812083572e-06 6.9146575068484685e-06 9.301473665341671e-08 -8.443977602856196e-09 1.274009809554413e-07 2.0672992206418046e-07 -4.45126582911742e-07 -6.088401680024667e-07 -4.6654097662864015e-07 2.812158516701811e-06 -9.645915928191976e-06 -2.3726616713727862e-05 1.7018027924045304e-05 -3.53237107265143e-06 3.530579585351485e-05 1.4433497682926933e-05
PC.PC14 6.631441693012692e-06 2.54531139920608e-07 1.100826625020891e-05 6.916073821645818e-06 1.3280426587693405e-06 -4.0329957686750495e-07 -1.2442588369245134e-07 -2.7338287159371733e-07 1.3957269159048477e-07 -8.701631932422454e-08 2.5954160435540454e-07 6.01830826949589e-07 6.890041170174729e-07 -5.050821544858476e-08 3.536137989076526e-07 1.4668388866390218e-07 1.5817250166647182e-07 -3.6845105002550595e-08 9.301473665342075e-08 7.218958260323738e-06 4.6158694636932037e-07 4.3213361910314213e-08 -7.132173358707404e-08 3.093286844382531e-07 3.7046182566201607e-07 -5.955571601898225e-07 -2.7634794909926424e-06 1.0880314162471378e-05 2.209016032585507e-06 5.381182199716406e-06 -1.1817183832797206e-05 -5.436054155445887e-06 4.1436261968156875e-07
PC.PC15 1.689584376909145e-06 1.8859645217502133e-07 -3.904567444849325e-07 6.0400991459198165e-06 9.512714619351077e-06 2.957497527731432e-06 2.189200558745241e-07 -2.180176598399836e-07 1.262401369550392e-07 -8.80596359987791e-08 6.622850136779966e-08 6.418108332171525e-07 3.0827769995061493e-07 3.267855738526241e-08 -1.3551717025902063e-08 -7.798580327610547e-08 5.077105778833975e-07 4.3781297811521943e-08 -8.44397760285656e-09 4.615869463693226e-07 6.695105988706814e-06 4.311873480361772e-07 1.773848863511351e-07 -3.04489092247636e-07 3.340444365803584e-07 2.801648904453978e-07 -2.2121136671334205e-06 -2.2887747441431226e-06 -3.2601299486419783e-06 5.438577646736349e-06 -6.70020349719892e-06 6.526336104317148e-06 4.575060556799242e-06
PC.PC16 2.1311862058337403e-06 -7.4349118685312e-09 -9.332657062943747e-06 -2.0098718133820556e-06 6.459571967741921e-06 3.2894540242859694e-06 -1.6148387904424604e-07 4.709240809038405e-08 -4.7452091109718354e-08 1.7679533832734676e-07 1.5039657834138247e-07 -4.925187521529021e-07 2.4001200478838625e-07 2.2148842244905814e-07 1.0105751412318378e-07 -3.5197454740209334e-08 -3.5071944088963774e-07 1.231251684094446e-06 1.2740098095543805e-07 4.321336191031753e-08 4.311873480361763e-07 7.61322897478458e-06 -5.17603462416669e-07 -2.3274106381803373e-06 -8.990110005870451e-07 1.6332925621173023e-07 -5.105525933060253e-07 -2.1328651231085445e-06 6.449049667595491e-06 -1.0636003573660264e-06 1.0811641800544322e-05 -1.2247255651571659e-06 -1.3674740524084139e-05
PC.PC17 5.460723583501833e-07 9.743323347642365e-08 3.579578609457037e-06 7.430697100026205e-06 1.0181637135131788e-05 3.3784416300657083e-06 -3.564895418072993e-08 -2.7749592624461436e-07 2.3968742058769905e-07 -1.6819737003214561e-07 -1.551429192571452e-08 -5.760190465315656e-07 -1.3282212102511343e-07 -1.4163875161024254e-07 -4.0192575560782037e-07 2.216105589108258e-07 -3.073970377203001e-07 -7.931718384555854e-07 2.0672992206418152e-07 -7.132173358707237e-08 1.7738488635113638e-07 -5.176034624166678e-07 5.481037104371527e-06 -1.2453343194335967e-07 -8.07209375466116e-07 -8.235301182394774e-08 -1.088859036910432e-06 -4.1988847560077875e-06 -5.917115381636046e-06 -1.0018409968903914e-06 3.599095226597917e-06 6.870463777560016e-06 1.110990174456815e-05
PC.PC18 3.2200146079870274e-06 -4.883169056357055e-08 -3.575004451326654e-06 -7.881961656349827e-06 -7.858319832339625e-06 -2.230347553545774e-06 2.2903011718271626e-07 -2.1208661717168347e-07 6.910265062475004e-08 -8.893781401296053e-07 -3.496227809159766e-09 2.592579591442754e-07 1.9813882948978154e-07 -4.1321533241889967e-07 1.608148976697722e-07 -8.938687213447575e-07 -2.7527072795402427e-07 7.684251368867696e-08 -4.451265829117413e-07 3.0932868443825153e-07 -3.044890922476353e-07 -2.327410638180338e-06 -1.2453343194335877e-07 1.2967420733356821e-05 1.3574149496976814e-06 1.6841400605411602e-06 5.400454237420003e-07 -4.948898358500684e-07 -1.7438451519906382e-06 -6.359548018844862e-06 -1.5025499019721769e-06 -1.0006017662128459e-05 2.777797591585194e-06
PC.PC19 7.343810083870318e-06 5.81056941354468e-08 1.6600509493096337e-05 1.4204883619006674e-05 7.881528537431213e-06 1.302069870314942e-06 4.861988722966669e-07 -3.8692109343147956e-07 -5.033098805557267e-07 3.154174679184186e-07 3.8231995590125893e-07 2.4549621312182377e-07 1.2319167506342897e-07 2.4224218505896007e-07 9.102592305930392e-07 -2.318761620724741e-07 1.5303444206777823e-07 9.230610163423866e-07 -6.088401680024652e-07 3.7046182566201453e-07 3.34044436580358e-07 -8.990110005870451e-07 -8.072093754661171e-07 1.357414949697682e-06 1.0418820368727624e-05 1.611152311373653e-06 -1.5973234050043013e-08 2.6417134948378186e-06 -4.94773137551285e-06 -4.44745309189887e-06 2.6996983171511953e-06 1.8019729798845543e-05 1.6889518815523014e-07
PC.PC20 6.5372379672454575e-06 -1.2728091317499003e-07 7.470801466423354e-06 -3.686237824773764e-06 -6.002562213626322e-06 -1.2923461039893185e-06 -2.814175151367908e-07 1.4608479503894247e-07 -2.6563473558764345e-07 4.842699977092773e-07 -9.885959541139967e-08 -6.632515430552683e-07 -1.482680335175881e-07 -1.749404036076766e-07 -3.304875609612122e-07 1.765947695109912e-07 9.835433238690706e-08 -5.0798216582815325e-08 -4.6654097662863883e-07 -5.9555716018982e-07 2.8016489044540083e-07 1.6332925621173e-07 -8.23530118239441e-08 1.684140060541157e-06 1.6111523113736583e-06 7.342729143678144e-06 -1.7510017595998433e-06 3.02345474299939e-06 -1.7850961624362568e-06 -8.397861018710398e-06 3.29934603878494e-06 -3.169140705981312e-06 6.656061460567537e-06
proband 8.882236476612586e-05 1.126957015786635e-06 0.00019901575829921574 0.00042491003542884564 0.00047311288923385943 0.00013523998512095486 -7.830492787946068e-08 1.346723652139221e-06 1.964664532947337e-06 -2.0825276265298606e-06 1.2750618552335978e-06 6.970159971432168e-07 9.466191277905771e-08 -1.5629931325805892e-06 6.869704518205796e-07 7.35451546775954e-07 5.576183791413621e-06 1.4787013945362197e-07 2.8121585167017874e-06 -2.7634794909926013e-06 -2.2121136671334e-06 -5.105525933059782e-07 -1.088859036910456e-06 5.400454237419965e-07 -1.597323405000235e-08 -1.7510017595999723e-06 0.0011872834455045993 -0.0006760174180352211 -0.0005818457798683763 0.00010560650324498144 4.6903940566483986e-05 -3.923464086323699e-05 -2.7234099606910773e-05
paternal -5.0619547447374045e-05 -4.898444362767046e-06 4.027598547388774e-06 -0.00013798363465625254 -0.00032534905220640023 -0.0001380563074268862 -3.374384564539657e-06 -8.902341028459089e-07 -3.2611686276430924e-06 1.414511623618541e-06 6.492302273021627e-06 -1.8550603818910535e-06 2.6209497691353205e-06 -2.2662295137577483e-06 2.64918605747354e-06 -2.254366051534922e-06 -2.10697316777895e-06 9.439758767800356e-06 -9.645915928191915e-06 1.0880314162471366e-05 -2.288774744143135e-06 -2.132865123108562e-06 -4.198884756007696e-06 -4.948898358500377e-07 2.641713494837767e-06 3.0234547429994e-06 -0.0006760174180352209 0.00462064475608886 0.0002064734002286479 -0.0030662224254519583 -0.002862431718388191 -9.355721246841339e-05 8.057926088895351e-05
maternal -8.940566365405284e-05 -7.096746574688736e-06 9.147935242744008e-05 0.00021013871282716235 0.00013152850116025775 2.7028296273002384e-05 1.0338985135923773e-07 -5.2969919844529e-06 2.0306124276634152e-06 8.855538797198344e-06 2.408609871427232e-06 8.236495586853746e-06 1.229853398009316e-05 -3.3335867142287654e-06 1.4962847246182105e-05 -3.1014286757249056e-06 -2.597776024001832e-06 7.074765707193638e-06 -2.3726616713727872e-05 2.2090160325855082e-06 -3.260129948641991e-06 6.449049667595448e-06 -5.9171153816359916e-06 -1.743845151990621e-06 -4.947731375512876e-06 -1.7850961624363064e-06 -0.0005818457798683793 0.00020647340022865226 0.004947266458106752 -0.00017117232937504903 9.923643943336946e-05 -0.0042573711043002865 -0.0026589012972983972
gpp -3.92472530428271e-05 8.404685424337503e-06 -0.00019367768278036942 -0.0002436914199362607 -0.00010599169603802994 -1.0324531705394594e-05 -3.114149999067815e-06 -3.3384996610481964e-06 -3.1221718711172735e-06 -8.003927517849442e-06 -4.96806826195992e-06 -3.294689943751715e-06 1.85046968695918e-06 5.194631119454619e-06 -1.1663910022727887e-05 1.420438034124099e-05 9.143381302126967e-06 -2.4694435078702992e-05 1.7018027924045253e-05 5.381182199716409e-06 5.438577646736352e-06 -1.063600357366011e-06 -1.0018409968904139e-06 -6.359548018844886e-06 -4.4474530918988514e-06 -8.397861018710365e-06 0.000105606503244981 -0.0030662224254519575 -0.00017117232937504558 0.007347715145543154 -0.0016691347808233431 0.0002858023453075201 8.616865872843651e-05
gpm 0.0001344701211524174 3.555764905556764e-06 -0.00018981989321908315 0.00011642209567160637 0.0003926674464597326 0.00017650555548365975 1.6870347987009824e-06 1.2127029188387155e-05 -4.523080071837283e-06 -6.3577216475945955e-06 -1.0429226688802227e-05 -1.0978634524331595e-05 -2.747383434865154e-06 -1.8774068219664746e-07 5.8714190022837056e-06 5.5064926916209255e-06 -6.5164871848726695e-06 7.021422245990344e-06 -3.5323710726514576e-06 -1.1817183832797208e-05 -6.700203497198912e-06 1.0811641800544303e-05 3.5990952265977933e-06 -1.5025499019722016e-06 2.6996983171512457e-06 3.2993460387850037e-06 4.690394056648415e-05 -0.0028624317183881935 9.9236439433371e-05 -0.0016691347808233418 0.007177044865476716 -0.00027816599039511084 6.794381223044516e-05
gmp -4.927249158726151e-05 7.488187720199097e-06 -0.00023967455626554998 -0.000430463912630612 -0.0003702719408422609 -0.00010633549484874787 -9.444900006936698e-06 2.3184970942149204e-06 -2.3147603903227906e-06 -3.3831080091085752e-06 1.5133807034494215e-06 -1.7196147220031e-05 -1.2767553929821666e-05 8.337401095107826e-06 -1.861012755219144e-05 -3.1752290751824507e-06 2.438151571583124e-06 3.569824893232739e-06 3.5305795853514806e-05 -5.4360541554458444e-06 6.526336104317164e-06 -1.2247255651571684e-06 6.870463777559993e-06 -1.0006017662128455e-05 1.8019729798845537e-05 -3.1691407059812564e-06 -3.923464086323452e-05 -9.355721246841725e-05 -0.0042573711043002865 0.0002858023453075228 -0.00027816599039510905 0.01015155070839318 -0.0020037731810162176
gmm 0.00016962489802819413 5.138308360398216e-06 -0.00013438685600088287 -0.0003108497304395875 -8.82938421412831e-05 3.287401464808775e-05 -3.942890002909072e-06 5.0606831629841864e-06 -1.2739343314528086e-05 -8.313629153398917e-06 -1.54157010634839e-05 7.562217971525642e-07 -8.417717666177019e-06 -3.105244541098684e-06 -1.593864055076325e-05 6.2344278653666456e-06 2.043817930035948e-06 -2.4695782278660252e-05 1.4433497682927029e-05 4.14362619681507e-07 4.575060556799238e-06 -1.3674740524084086e-05 1.1109901744568096e-05 2.7777975915851597e-06 1.688951881552535e-07 6.656061460567633e-06 -2.7234099606907592e-05 8.057926088895026e-05 -0.0026589012972984038 8.616865872843931e-05 6.794381223044569e-05 -0.0020037731810162115 0.007393048756448158
