 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -5.683183221476899e-06 1.222920021923002e-09 9.07532197150044e-06 1.0844170286495443e-06 -4.616307935480821e-06 -1.871775999168556e-06 1.1905941958928848e-07 2.031519615425506e-07 3.9537969608253303e-07 8.925021037019113e-07 6.373305254560415e-06 9.650712739156997e-08 3.956569879706462e-07 -5.826383667037253e-07 8.443195686291517e-08 4.946117036806753e-07 8.529007596433105e-09 6.123337344944929e-07 -1.4105237963285297e-08 3.2417612015145716e-07 4.571247611300681e-08 9.015538790573883e-08 -8.498735738088344e-08 2.3758285625337895e-07 4.448129818488298e-07 -1.9895277348009395e-08 4.0471798599427966e-07 7.033205357578771e-06 1.828253182638271e-06 -6.6047739662181835e-06 -9.262009936979274e-06 4.4066432039135477e-07 -1.2122255230974498e-05
PC.PC6 -5.329524485341857e-06 -1.2453361994557482e-07 7.802919774732813e-07 7.0043785313561125e-06 6.431085023727774e-06 1.2259446738777734e-06 -2.2111155430613477e-08 -1.0116992208441729e-06 4.0337914389956113e-07 -3.481262827126696e-07 9.650712739157007e-08 6.9838487237420125e-06 1.600560764375295e-07 -4.686824220831744e-08 -5.761935052035041e-07 1.889139614738109e-07 1.8855094305434533e-06 3.0633044715901847e-07 4.058750056941574e-07 4.6544050901337006e-07 4.858783814979266e-07 -4.1364289093973646e-07 -5.326510060399923e-07 3.611063642563992e-07 3.3966450051602574e-07 -4.568023422391666e-07 2.199844198662083e-06 -8.775327413063085e-07 8.542835024318436e-06 -8.7022384938429e-06 -6.113820633697439e-06 -1.9994678035548807e-05 1.5778025024715146e-06
PC.PC7 4.472421968708261e-06 -1.3871656340592778e-08 -5.10597877921063e-07 -3.894312454651962e-06 -4.344640017010414e-06 -9.994675465774513e-07 -1.791779197078363e-07 -1.988363623615454e-07 9.096409773731872e-08 1.9558193459999993e-07 3.956569879706451e-07 1.6005607643753114e-07 6.049669142314866e-06 6.948379879676423e-07 8.989547117667405e-08 -1.3097753118196347e-07 4.3156951981705904e-07 -6.817701438900394e-07 -2.433479519534976e-09 7.171931930451168e-07 2.657718655742349e-07 1.9825916904340293e-07 -1.128989123246489e-07 1.4836033602234845e-07 1.3326422508226407e-07 -1.23908720841898e-07 3.1124687222644316e-08 3.1537625401933664e-06 7.782820745874253e-06 1.308704236577905e-06 -1.359582945234332e-06 -6.2344865050613614e-06 -8.309927942519692e-06
PC.PC8 -5.687601990577597e-07 -1.0408590583949326e-07 1.845923759836084e-05 2.377231400822094e-05 1.6792528246658033e-05 3.7798402057202705e-06 1.1598953927861233e-07 -6.203998474238715e-08 -1.6702554554722224e-07 -1.946774388223755e-07 -5.826383667037248e-07 -4.6868242208315264e-08 6.948379879676392e-07 8.509338698602752e-06 2.9259042155298893e-08 -1.2821360777512459e-06 2.8871073177978446e-07 -2.307484936310521e-07 7.393773372827565e-08 -1.4490830337806887e-07 2.5808116731749794e-08 2.7304119845349865e-07 -1.850364446927555e-07 -8.694557390430523e-07 1.4933584297467657e-07 -2.777202549876464e-07 -7.325614844773691e-07 -5.768055030275593e-06 -2.2729814671596537e-06 8.024471128875294e-06 5.991019340880088e-07 1.1671940212962462e-05 -6.537297938893991e-06
PC.PC9 -7.324336777826799e-06 -4.155184481604384e-07 5.470432547235005e-06 1.7546707703311068e-06 -7.160141182026506e-07 -4.888202291822706e-07 8.441121775183958e-08 1.31559910537958e-07 4.187921060044912e-09 2.0760354744717184e-07 8.443195686291526e-08 -5.761935052035038e-07 8.989547117667444e-08 2.9259042155297424e-08 5.7480835274570955e-06 7.588943967073679e-07 3.042610146083135e-08 1.0338675328932978e-07 -1.051936293149227e-06 2.5503365816765017e-07 -2.5736924922919777e-08 4.27949841396779e-08 -1.217938772312021e-08 2.7038016559461568e-08 8.036589522644778e-07 -1.5237014669523314e-07 2.9563845688812493e-07 3.0745915944159075e-06 1.4610284479730809e-05 -9.977923303450983e-06 5.44431961098855e-06 -1.7240247436011992e-05 -1.476688288204869e-05
PC.PC10 1.9363704873771338e-06 3.8307339509739326e-07 5.420103199106631e-06 1.2466476273012557e-05 4.523996418422876e-06 -7.957102147551162e-07 -9.370878451364789e-08 2.8457349410531196e-07 4.792352736415647e-07 -8.957619962283065e-08 4.946117036806753e-07 1.8891396147381052e-07 -1.3097753118196268e-07 -1.2821360777512482e-06 7.588943967073685e-07 1.1099928882808927e-05 -8.802857613849707e-07 -5.840333493346388e-07 6.018714815155444e-07 1.9484314952840862e-07 -1.1497417574534064e-07 -1.9710271460345124e-07 2.7900981678736183e-07 -3.2715362961183196e-07 -1.2738287393993495e-07 2.542817429967879e-07 8.143967781438814e-07 5.332004362574294e-07 9.655398309019815e-08 7.556236919640267e-06 6.464011420246584e-06 -1.3148020578305119e-05 1.0021945195234372e-05
PC.PC11 -7.151066637276841e-06 -2.507568323931991e-07 -2.7695725628651664e-08 -4.225228835351384e-06 3.5967430037666174e-06 2.630116672881259e-06 4.4075465116598575e-09 -7.954022718475825e-07 2.543398645322123e-07 -1.7045831663151795e-07 8.52900759643338e-09 1.8855094305434545e-06 4.315695198170577e-07 2.887107317797841e-07 3.0426101460830796e-08 -8.802857613849716e-07 6.861251747452272e-06 -4.671430719804643e-07 4.888311670807832e-07 6.03527337304486e-08 3.907582760617191e-07 -1.8323053403139227e-07 -1.2206846399048938e-07 -4.528822511637232e-07 2.7905568604926733e-07 8.454994347457962e-08 6.090775640209389e-06 -4.22086724827934e-06 -2.2637010251854648e-07 9.831419426446529e-06 -5.152135537523057e-06 -2.306911407085859e-07 1.2514620945559799e-06
PC.PC12 -3.209182770885094e-06 -5.324044488293509e-07 7.44833955772763e-06 2.009399832381554e-05 2.3089071769654424e-05 6.506555538389513e-06 2.861863646952735e-07 -6.020433489678361e-07 -1.5756062282722778e-07 -3.8685390859226884e-08 6.123337344944942e-07 3.063304471590181e-07 -6.817701438900395e-07 -2.3074849363105716e-07 1.0338675328933104e-07 -5.840333493346387e-07 -4.671430719804648e-07 1.14742166470327e-05 -1.0879998054042268e-06 -4.1640743841455675e-08 1.3149561243306102e-07 1.3457503653262167e-06 -8.793618453887317e-07 2.48602641291388e-07 7.883196423465328e-07 -8.028114226509568e-08 2.219027566201953e-06 7.17686892472229e-06 5.061024624081881e-06 -2.0215522113162243e-05 2.694066641133902e-06 -2.412715278364568e-06 -1.7089788526120672e-05
PC.PC13 -1.2041506611321298e-05 -4.950536996120995e-07 -9.951837662173686e-07 -4.107489515511003e-06 -6.058521349597953e-06 -2.539140612788718e-06 -3.1152292003184815e-07 9.417489988350714e-08 1.0589980158197342e-08 -1.7976670646153803e-08 -1.4105237963286155e-08 4.0587500569415786e-07 -2.433479519534925e-09 7.393773372827424e-08 -1.0519362931492308e-06 6.018714815155451e-07 4.888311670807804e-07 -1.0879998054042317e-06 6.023839255163627e-06 1.3737157198614527e-07 -3.393376812718651e-08 1.4267556628028427e-07 3.1129617651562124e-08 -4.2832677052303586e-07 -6.128305583524068e-07 -3.48775278745562e-07 3.954137988911356e-06 -8.915718381008035e-06 -2.3599484684401557e-05 1.669524681215888e-05 -4.0674224685773554e-06 3.366171296114806e-05 1.4061397978435293e-05
PC.PC14 5.3941238339247144e-06 1.8977999284140308e-07 1.111295903598725e-05 3.5166050335997644e-06 -3.1481053506205733e-06 -1.7219990079775608e-06 -1.318310314182082e-07 -2.3362474301638183e-07 1.4399632097136644e-07 -6.442292451936713e-08 3.2417612015145763e-07 4.654405090133712e-07 7.171931930451146e-07 -1.4490830337806953e-07 2.550336581676506e-07 1.948431495284088e-07 6.035273373044861e-08 -4.1640743841453405e-08 1.3737157198614543e-07 6.37408086959152e-06 4.4484613231304523e-07 1.7494188623973554e-09 -6.402162851047212e-08 4.61870267171093e-07 3.573657274945221e-07 -3.8978979290905856e-07 -3.0448178217400893e-06 1.0742553746469324e-05 3.953923650483485e-07 3.0615714084221757e-06 -1.0069245307979723e-05 -2.6638222838903835e-06 1.292999252289614e-06
PC.PC15 3.4786767016454966e-06 2.772242457154551e-07 4.825716952200389e-07 9.324464451281782e-06 1.2368618152349438e-05 3.685612667447584e-06 1.862977547722295e-07 -1.7941450747138154e-07 3.7238177865258574e-08 -5.824795014822946e-08 4.571247611300593e-08 4.858783814979264e-07 2.657718655742356e-07 2.580811673174071e-08 -2.5736924922919826e-08 -1.1497417574534124e-07 3.907582760617179e-07 1.3149561243305742e-07 -3.393376812718727e-08 4.448461323130437e-07 5.851168954422646e-06 3.2809666550865504e-07 4.166562217818041e-08 -4.171384852701813e-07 3.8368050093165484e-07 1.8029596280521055e-07 -3.9507779871942364e-07 -1.3336848417049868e-06 -4.6497253625963985e-06 2.718023793753758e-06 -5.485868699072934e-06 7.295297375029748e-06 5.440361875665108e-06
PC.PC16 1.0629383562750958e-06 -1.850816171726364e-07 -1.3660489161163249e-05 -6.048306202188675e-07 1.3620836907924613e-05 6.3225007159214475e-06 -1.6483692255697595e-07 1.4919062772346465e-08 -8.91143259015333e-08 2.1452465663283046e-07 9.015538790573706e-08 -4.1364289093973376e-07 1.9825916904340134e-07 2.730411984535017e-07 4.2794984139678435e-08 -1.971027146034508e-07 -1.832305340313925e-07 1.3457503653262251e-06 1.426755662802841e-07 1.7494188623940082e-09 3.2809666550865605e-07 6.9324826184565715e-06 -3.836588264251834e-07 -2.5752571970769976e-06 -8.077360258172724e-07 -7.915307184735984e-08 -1.110913401906047e-06 2.334944510059814e-06 5.568871534969239e-06 -3.55311760728892e-06 8.833930641571649e-06 -1.9090683636358466e-06 -1.1058776845047867e-05
PC.PC17 -2.7345934792291747e-06 -3.8384205570682e-08 4.265532868278529e-06 -1.608854993421524e-06 -4.446665316944844e-06 -1.8871735181540012e-06 -2.6739918578770516e-08 -5.34910033161805e-08 1.6903684554064178e-07 -1.4766401909465996e-07 -8.498735738088343e-08 -5.326510060399913e-07 -1.1289891232464868e-07 -1.8503644469275483e-07 -1.2179387723119993e-08 2.7900981678736173e-07 -1.2206846399048882e-07 -8.793618453887321e-07 3.1129617651562124e-08 -6.402162851047157e-08 4.1665622178181145e-08 -3.836588264251821e-07 5.166711138612981e-06 -4.367843084306314e-08 -8.550131342762292e-07 -9.481404931796924e-08 -1.1986007094027836e-06 -3.3476754724546133e-06 -7.007435483930175e-06 3.2564248507795e-06 2.819824425729281e-07 1.0145472650750172e-05 8.794842921505464e-06
PC.PC18 1.9963581420010813e-06 -1.3933074402586787e-07 -2.743416702786296e-06 -9.307337385827425e-06 -7.25153668280434e-06 -1.4675375771419284e-06 2.219821577379322e-07 -2.380703342461124e-07 1.070410976740426e-07 -7.567801569161903e-07 2.3758285625337757e-07 3.6110636425639674e-07 1.4836033602234848e-07 -8.694557390430569e-07 2.703801655946234e-08 -3.271536296118346e-07 -4.5288225116372223e-07 2.486026412913817e-07 -4.283267705230345e-07 4.6187026717109293e-07 -4.171384852701842e-07 -2.5752571970769976e-06 -4.367843084306285e-08 1.3462185611174643e-05 1.361218279607081e-06 1.8884929988768987e-06 -2.0908438335215504e-06 -6.303641096695498e-06 -1.415588305328929e-06 -8.70459826883846e-07 1.5346022192486205e-06 -9.73182408663626e-06 4.9937049112466415e-06
PC.PC19 5.875724345813817e-06 1.0755496113946317e-07 1.8390113745582142e-05 8.63476467544725e-06 1.2057130907899457e-07 -1.2939165893950387e-06 4.271878293672731e-07 -3.3315316953727924e-07 -4.4727501280794495e-07 3.244504043396293e-07 4.4481298184883076e-07 3.396645005160241e-07 1.3326422508226544e-07 1.4933584297466783e-07 8.036589522644793e-07 -1.2738287393993688e-07 2.7905568604926924e-07 7.883196423465243e-07 -6.128305583524054e-07 3.573657274945197e-07 3.836805009316544e-07 -8.077360258172726e-07 -8.550131342762284e-07 1.3612182796070811e-06 9.793610107182034e-06 1.6115031240806014e-06 -2.3738190017165208e-07 4.679223821374775e-06 -2.9382999082270226e-06 -2.754582389134351e-06 -1.4331809957929017e-06 1.2407709211710187e-05 2.6826199870635174e-06
PC.PC20 5.841869034261616e-06 -7.345206112006607e-08 1.065874712855972e-05 -5.528472861642045e-06 -9.297571256406266e-06 -2.3045694261051924e-06 -2.867624308696121e-07 7.77749919979652e-08 -1.1827012645774921e-07 4.530443289771955e-07 -1.989527734800608e-08 -4.568023422391697e-07 -1.2390872084189513e-07 -2.77720254987648e-07 -1.5237014669522977e-07 2.542817429967854e-07 8.454994347458018e-08 -8.028114226510341e-08 -3.487752787455601e-07 -3.8978979290905364e-07 1.8029596280520636e-07 -7.915307184736448e-08 -9.48140493179679e-08 1.8884929988768993e-06 1.6115031240806052e-06 6.719675184067448e-06 -2.6419196486270926e-06 1.2782408368575791e-06 1.0961145162015145e-06 -6.4351180616157995e-06 3.659953323071869e-06 -5.6542534214422526e-06 7.013338958769525e-06
proband 9.453364706223663e-05 6.940009782281593e-08 0.00020582003197048104 0.0005347326699851268 0.0006487584463843498 0.0001989429648718601 3.137972307791234e-11 2.68397594966381e-06 1.98289937500044e-06 -2.1596266600226685e-06 4.047179859942942e-07 2.1998441986620927e-06 3.112468722263129e-08 -7.325614844773649e-07 2.956384568881218e-07 8.143967781439156e-07 6.090775640209414e-06 2.2190275662020433e-06 3.954137988911298e-06 -3.0448178217401033e-06 -3.95077798719256e-07 -1.1109134019061146e-06 -1.1986007094028048e-06 -2.0908438335214572e-06 -2.3738190017157476e-07 -2.641919648626936e-06 0.0014340481250676182 -0.0008265324054608853 -0.0007013977824201521 0.00011397351753871468 8.52288412746022e-05 -5.7308551076942936e-05 -8.875165201026188e-07
paternal -9.559410695761645e-05 -4.353828535635484e-06 -5.919402449906827e-05 -0.0003903993660192557 -0.0007095308548121561 -0.00027983024263684254 -2.4983062572080897e-06 -6.316320256079608e-07 -2.864298439755561e-06 2.2309829746112264e-06 7.033205357578785e-06 -8.775327413063426e-07 3.1537625401933906e-06 -5.7680550302755945e-06 3.0745915944159245e-06 5.33200436257397e-07 -4.220867248279429e-06 7.1768689247222084e-06 -8.91571838100801e-06 1.074255374646935e-05 -1.3336848417050726e-06 2.3349445100598935e-06 -3.3476754724545807e-06 -6.303641096695547e-06 4.6792238213747536e-06 1.2782408368574127e-06 -0.0008265324054608864 0.004223918751978098 0.00035302131708759394 -0.0027274123169310376 -0.002557296702277665 -9.789992527482623e-05 -1.3001336739270492e-05
maternal -5.399054769955734e-05 -4.031844388778403e-06 0.00012897348543053607 0.00018245816033760428 9.703354549188397e-05 1.9265508211442797e-05 -1.1707650592965264e-06 -4.823609641723853e-06 3.6357827303000252e-06 9.558745417178303e-06 1.8282531826382736e-06 8.5428350243184e-06 7.782820745874229e-06 -2.2729814671597588e-06 1.4610284479730782e-05 9.655398309019836e-08 -2.263701025185799e-07 5.061024624081906e-06 -2.3599484684401533e-05 3.953923650483092e-07 -4.649725362596619e-06 5.568871534969152e-06 -7.007435483930179e-06 -1.4155883053288623e-06 -2.938299908227017e-06 1.0961145162015177e-06 -0.0007013977824201537 0.000353021317087594 0.004302115394297582 -0.00026802503976344343 6.854251995598483e-05 -0.003563724649500303 -0.0022402295106055525
gpp -0.00013303586911123132 5.483409743548983e-06 -0.00017865503898007793 -0.0005376536383606051 -0.0005681861470336798 -0.00017475745309113747 -2.6986404554558153e-06 -1.953576223831047e-06 -4.611832579518479e-06 -7.016119736671887e-06 -6.604773966218212e-06 -8.702238493842873e-06 1.3087042365778952e-06 8.024471128875389e-06 -9.977923303451028e-06 7.556236919640293e-06 9.831419426446582e-06 -2.021552211316236e-05 1.6695246812158952e-05 3.061571408422189e-06 2.7180237937537055e-06 -3.5531176072887602e-06 3.2564248507795062e-06 -8.704598268840034e-07 -2.754582389134511e-06 -6.435118061615963e-06 0.00011397351753871669 -0.002727412316931041 -0.00026802503976344554 0.00642934160256915 -0.001313234942443955 0.0003585352100206004 0.00017273427151145968
gpm 0.00027198455877409504 3.6477002105085674e-06 -0.0001632439512356952 0.0007208327791578758 0.0013767967705985793 0.000540348977651312 1.790944538729678e-07 9.267646331349069e-06 -2.414729718184247e-06 -6.42228539814944e-06 -9.262009936979281e-06 -6.113820633697419e-06 -1.359582945234367e-06 5.991019340879886e-07 5.4443196109885886e-06 6.464011420246597e-06 -5.152135537522983e-06 2.694066641134155e-06 -4.067422468577449e-06 -1.006924530797975e-05 -5.485868699072887e-06 8.833930641571373e-06 2.8198244257288767e-07 1.534602219248739e-06 -1.4331809957927304e-06 3.659953323072282e-06 8.522884127460124e-05 -0.0025572967022776598 6.854251995598678e-05 -0.001313234942443962 0.006110646648065522 -0.0003306648026097888 0.00010551001420297006
gmp -7.098906595837775e-05 5.23652646982315e-06 -0.00021155917282101523 -0.0002634608024316541 -0.00018244670876510594 -5.894985978165633e-05 -7.72629449333027e-06 8.542828114744526e-07 -5.2292293747027975e-06 -1.0592551243210632e-06 4.4066432039133227e-07 -1.999467803554874e-05 -6.234486505061323e-06 1.1671940212962552e-05 -1.7240247436012e-05 -1.3148020578305095e-05 -2.3069114070854781e-07 -2.4127152783644956e-06 3.366171296114805e-05 -2.6638222838903535e-06 7.295297375030028e-06 -1.909068363635603e-06 1.0145472650750178e-05 -9.731824086636349e-06 1.2407709211710182e-05 -5.654253421442347e-06 -5.730855107693993e-05 -9.789992527482928e-05 -0.003563724649500304 0.0003585352100205992 -0.00033066480260978456 0.00915095327557964 -0.0021681803655317776
gmm 0.00010554558509107203 3.1940859580464633e-06 -0.00014923196205289896 -0.00041108500819946975 -0.00022917698556175074 -1.6785014517930928e-05 -2.91980149668325e-06 4.52872947708877e-06 -1.082881397803914e-05 -1.0530512725709875e-05 -1.2122255230974483e-05 1.5778025024715042e-06 -8.309927942519699e-06 -6.537297938893906e-06 -1.476688288204862e-05 1.0021945195234357e-05 1.2514620945559727e-06 -1.708978852612079e-05 1.4061397978435327e-05 1.292999252289663e-06 5.440361875665039e-06 -1.1058776845047957e-05 8.794842921505479e-06 4.993704911246573e-06 2.6826199870634607e-06 7.01333895876957e-06 -8.875165201028043e-07 -1.3001336739269054e-05 -0.0022402295106055533 0.00017273427151145846 0.00010551001420296968 -0.0021681803655317793 0.006638253636227685
