 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC6 -3.067979679496792e-06 -8.824068206395244e-08 -8.629264946673233e-08 5.766526722626621e-06 6.789776760959082e-06 1.827239550575449e-06 -1.2037769471772163e-08 -5.959723630373279e-07 2.632747877056567e-07 -2.0597929295335503e-07 4.463454784747536e-08 5.007511540165634e-06 1.4695195174883354e-07 -9.856561880010338e-09 -3.7619528988666816e-07 5.865782947846726e-08 1.1593893724425684e-06 1.5806407527036904e-07 1.325052546983733e-07 2.4737464411718916e-07 2.728478051178409e-07 -2.4308853606253366e-07 -1.9925790664495288e-07 1.5874211981307628e-07 1.5983076225691728e-07 -3.017106641259513e-07 9.450599400778714e-07 -5.795844210399394e-08 4.92030163055192e-06 -6.803948175123587e-06 -3.6889529651122714e-06 -1.0214109001645867e-05 -2.654834046537151e-07
PC.PC7 1.8623816325435224e-06 -7.274953013737207e-08 -1.1666654132808949e-07 -2.287324382000054e-06 -2.112251637228015e-06 -4.496918656090082e-07 -1.1041175248300422e-07 -1.2288004341185198e-07 5.982718791071032e-08 9.65681250769157e-08 2.324718008554644e-07 1.4695195174883325e-07 4.1553100331985895e-06 3.767402056510757e-07 4.79920966118926e-08 1.2351135525220654e-08 2.7213477818319407e-07 -4.165765726231769e-07 -1.6702845411791173e-08 3.378840670270831e-07 1.268217724022574e-07 9.764565371794068e-08 -3.749548907365421e-08 1.1383710747568969e-07 5.752105855416941e-08 -1.0647509025613325e-08 2.341081029349443e-07 2.4069691664948173e-06 5.491126596653068e-06 -8.267057466386955e-08 -7.754558747057911e-07 -5.175223511495856e-06 -4.705574971872727e-06
PC.PC8 -8.122366036466743e-07 -1.3054345050393115e-08 4.299556796842225e-06 5.592169164148124e-06 4.790834483501756e-06 1.242096919589441e-06 4.8263308350863016e-08 -9.836700871456372e-09 -2.5914917631102723e-08 -1.258626290051505e-07 -2.496215201516431e-07 -9.85656188001029e-09 3.7674020565107577e-07 5.391078056105114e-06 5.4872509445623216e-08 -2.2931211887657805e-07 3.734277711473931e-08 -1.5417192188535085e-08 4.530027195994657e-08 -4.822763838947691e-08 -7.08680116743512e-10 7.541913085898845e-08 -1.048804638266082e-07 -1.1348316380288962e-07 1.6294927973665983e-07 -1.0545640589021921e-07 -1.3214550625786728e-06 -6.578412096235973e-07 -3.478865668570498e-07 2.7927789612207766e-06 -3.0590557224052045e-07 3.7558927537416165e-06 -3.207368220942112e-06
PC.PC9 -2.477997095867574e-06 -1.1671903107261383e-07 2.11108775072141e-06 -1.494888022654799e-06 -3.210993181296668e-06 -1.0974058367533753e-06 6.600326584854953e-08 9.423406040715913e-08 5.5655312540196944e-09 1.4022275698548124e-07 4.433852531699899e-08 -3.761952898866685e-07 4.7992096611892844e-08 5.48725094456234e-08 4.1658816168353e-06 5.544647049979604e-07 3.988266494388796e-08 9.295397771656108e-08 -6.934589340371868e-07 1.9003842413616936e-07 -4.9823108060171073e-08 3.5119646029870474e-09 -7.759488836219091e-08 -4.379499048836425e-08 4.848840883949429e-07 -1.0036275734238065e-07 4.0392047583421343e-07 4.205404475286923e-06 8.384590367254247e-06 -9.046335004766408e-06 2.54838635744257e-06 -1.0671956852387244e-05 -8.632393791320615e-06
PC.PC10 -1.6821772219907522e-06 6.227612902938447e-08 7.66666607123923e-07 6.250645864160626e-06 1.6722534276969355e-06 -7.782559479865874e-07 -2.3737333614346743e-08 1.2969979662291222e-07 2.0067009472612376e-07 -2.2540896072079804e-08 1.884244157519661e-07 5.865782947846724e-08 1.2351135525220632e-08 -2.2931211887657842e-07 5.544647049979607e-07 7.232408794422521e-06 -4.937717748819015e-07 -4.0063868767077383e-07 3.5548778841141575e-07 7.55380302068921e-08 -4.538929391873427e-08 4.6125458382231014e-08 1.5761892976721784e-07 -7.016175144301659e-07 -3.0769711553123533e-08 8.188970725995244e-08 4.590250608674028e-07 -8.309307423142368e-07 2.5103913815743664e-07 7.296465651760806e-06 2.919217582131692e-06 -4.250098394616798e-06 2.9008332134109036e-06
PC.PC11 -4.2085257475375906e-06 -7.686799318772107e-08 -3.081575154172768e-07 -7.148544322917061e-06 -4.3600410718637875e-06 -4.938155680193377e-07 -2.7106237655518613e-08 -5.123564562712726e-07 1.9542291718889005e-07 -1.1113810433139298e-07 3.7197455689923266e-08 1.1593893724425676e-06 2.721347781831943e-07 3.734277711473914e-08 3.9882664943888094e-08 -4.937717748819014e-07 4.771539741609131e-06 -2.804616810813492e-07 3.1910553129837354e-07 4.9122922731836874e-08 2.657463180936204e-07 -1.2527262736022226e-07 -9.156163542027129e-08 -1.8075658974273913e-07 1.3792204369360291e-07 5.7406339740138015e-08 3.764312898841296e-06 -1.944832136385457e-06 1.1506106597058468e-06 4.934532567396335e-06 -3.3527572418508337e-06 2.2487454631912623e-07 -5.865727881087992e-07
PC.PC12 1.2976208308887247e-07 -2.223308849338212e-07 1.5567484442040806e-05 2.1970755532735307e-05 1.795809720383991e-05 4.229265084874124e-06 1.7755367223978418e-07 -3.489106214301183e-07 -1.4258375991938417e-07 2.3448265859414284e-09 3.531005398173075e-07 1.5806407527036896e-07 -4.1657657262317653e-07 -1.5417192188535078e-08 9.295397771656057e-08 -4.0063868767077404e-07 -2.804616810813483e-07 7.432685099369744e-06 -6.275183922611782e-07 -1.8296451665672697e-08 5.267515332687002e-08 8.166280949324536e-07 -4.7150203902951687e-07 2.3937581994412297e-08 4.483307552748797e-07 -9.031556375226588e-08 9.167353138473118e-07 3.86834168564813e-06 3.041701425201581e-06 -1.0293107299994601e-05 4.809105586737732e-07 1.940893051062119e-06 -1.2888761091837195e-05
PC.PC13 -7.40467459879248e-06 -2.6151115204200427e-07 2.8127772104096044e-08 -8.459086297792909e-07 -7.375000336693993e-07 -3.283301438767545e-07 -2.0012503437058614e-07 -4.704092587137313e-08 7.612914439715941e-08 -1.6429313810973608e-08 2.9691205592179097e-08 1.3250525469837324e-07 -1.670284541179133e-08 4.53002719599461e-08 -6.934589340371863e-07 3.5548778841141596e-07 3.191055312983747e-07 -6.275183922611788e-07 4.296732773023247e-06 9.951478129240803e-08 1.4541412721171676e-08 9.40665200372241e-08 6.17270823149054e-08 -2.5219125362327075e-07 -3.471196515025469e-07 -1.9148931274583837e-07 2.010875639729643e-06 -7.25468383652705e-06 -1.2693611391494049e-05 1.316606237367471e-05 -4.5390856324503215e-06 2.223125479871748e-05 6.244094955593158e-06
PC.PC14 2.341036906542418e-06 5.8712744971617414e-08 7.544900551021823e-06 5.559781360062574e-06 2.7165967304360764e-06 4.4996930100918015e-07 -8.992009763971665e-08 -1.7441009408875715e-07 8.862023322164101e-08 -4.034960812673613e-08 1.3276173608518447e-07 2.4737464411718884e-07 3.3788406702708323e-07 -4.822763838947707e-08 1.9003842413616894e-07 7.553803020689215e-08 4.912292273183786e-08 -1.8296451665674576e-08 9.951478129240889e-08 4.402883612168044e-06 2.638745727001952e-07 -6.703305537939926e-09 -3.7981877525110055e-08 1.6239205195119917e-07 2.182570305705359e-07 -2.9120191669368544e-07 -1.4607440554923293e-06 5.839493837480905e-06 -4.0254711364910546e-07 2.947592305002266e-06 -6.537066716618146e-06 2.944882266831021e-07 4.456447669695405e-08
PC.PC15 1.1918207036837894e-06 1.440682551493009e-07 -2.82681107160421e-07 2.9342256081900246e-06 4.63081828622084e-06 1.3776457173088778e-06 1.2287227240386695e-07 -1.49199323075738e-07 7.536818457914853e-08 -5.376439890655591e-08 6.560429638290852e-08 2.7284780511784075e-07 1.2682177240225758e-07 -7.086801167432471e-10 -4.982310806017101e-08 -4.538929391873408e-08 2.6574631809362037e-07 5.267515332687012e-08 1.454141272117153e-08 2.6387457270019667e-07 4.1565612380202275e-06 2.4095882893451276e-07 7.329236657645276e-08 -1.9671286910036903e-07 2.3567398367295011e-07 2.0219529008444065e-07 -9.914823374833809e-07 -1.6045584773390293e-06 -3.004149335683648e-06 2.3412726290738266e-06 -3.1357651374915647e-06 5.354925334216877e-06 3.454264652260583e-06
PC.PC16 2.46062017652087e-06 -1.5312997227151863e-09 -2.7977849249702073e-06 2.321676525851766e-06 6.532276920896312e-06 2.5135531071035513e-06 -1.0733966706784554e-07 6.392124781429437e-08 -6.38727359709062e-08 1.1690637186149553e-07 7.083837674125615e-08 -2.430885360625335e-07 9.764565371794039e-08 7.541913085898875e-08 3.5119646029869973e-09 4.612545838223114e-08 -1.252726273602223e-07 8.166280949324534e-07 9.406652003722395e-08 -6.703305537939681e-09 2.40958828934513e-07 4.7294940550810885e-06 -2.7843882932805495e-07 -1.3698475741161498e-06 -4.874659094941684e-07 -9.711199077708968e-11 -5.708887607059581e-07 5.648477258420364e-07 2.076366334796945e-06 -1.1205599162258387e-06 5.338878237096788e-06 -1.4953780720839386e-06 -3.909195053537423e-06
PC.PC17 1.3869731532386307e-06 4.226958119151648e-08 2.991770543320747e-06 6.646307060283149e-06 8.28599019898723e-06 2.687060885151112e-06 -2.0011600559034386e-08 -1.973719786015635e-08 1.1011840902069768e-07 -8.602565222660392e-08 -4.3111195149507477e-08 -1.9925790664495262e-07 -3.749548907365443e-08 -1.0488046382660881e-07 -7.759488836218998e-08 1.5761892976721823e-07 -9.156163542026988e-08 -4.7150203902951745e-07 6.172708231490733e-08 -3.7981877525110366e-08 7.329236657645253e-08 -2.784388293280553e-07 3.558443788542944e-06 -3.361211263167377e-08 -4.773985354631025e-07 -5.662867972913388e-08 -4.85081087869073e-07 -1.309791800725269e-06 -2.3136164514894913e-06 -1.6504422822641637e-06 2.0796208793896847e-06 3.102193026974959e-06 5.249117706822181e-06
PC.PC18 3.942443967766712e-06 3.172890372528692e-08 -5.707695637368692e-07 -3.188549164705913e-06 -5.008006746686759e-06 -1.7638386493103773e-06 1.4881339814754974e-07 -1.1298950649421374e-07 -8.387716491007251e-10 -5.013383929699064e-07 -6.809279895059175e-09 1.587421198130765e-07 1.1383710747568943e-07 -1.1348316380288922e-07 -4.379499048836473e-08 -7.016175144301652e-07 -1.8075658974273908e-07 2.3937581994414302e-08 -2.521912536232695e-07 1.6239205195119983e-07 -1.9671286910036885e-07 -1.3698475741161498e-06 -3.3612112631672874e-08 7.961826246725122e-06 5.952458446702392e-07 8.946828046726862e-07 -4.1281440717435093e-07 -2.9608902803675257e-07 3.1310543715003616e-07 -6.558927467824165e-06 2.4814538934417067e-06 -5.920625612745875e-06 -9.70260195292828e-07
PC.PC19 2.9460620256805963e-06 1.0788795981644003e-07 4.331307482789248e-06 -7.061417219866489e-06 -1.3183274971375714e-05 -4.552427179286764e-06 2.7353630751503293e-07 -1.718931595783446e-07 -2.358606062180584e-07 2.076492134370112e-07 2.8941092193745663e-07 1.5983076225691722e-07 5.752105855416937e-08 1.629492797366598e-07 4.848840883949423e-07 -3.0769711553123884e-08 1.3792204369360307e-07 4.4833075527488065e-07 -3.4711965150254656e-07 2.1825703057053643e-07 2.3567398367295017e-07 -4.874659094941675e-07 -4.77398535463102e-07 5.952458446702391e-07 6.54767053688118e-06 9.65218677599484e-07 5.1989827471426886e-08 3.468668374688252e-06 -2.076115973206743e-07 -7.0443718047192e-06 3.681231754451641e-06 8.709878266414607e-06 -4.602959227144101e-06
PC.PC20 2.494423635976293e-06 -2.0066328892394792e-08 3.1683156317809884e-06 -1.0723211752219013e-05 -1.5040763054064169e-05 -4.510769444348169e-06 -1.6232923179139446e-07 2.6648344144488262e-08 -9.989172246896116e-08 3.129251681474169e-07 -2.9817918603597486e-09 -3.0171066412595173e-07 -1.0647509025613253e-08 -1.0545640589021895e-07 -1.0036275734238114e-07 8.188970725995241e-08 5.74063397401381e-08 -9.03155637522638e-08 -1.9148931274583823e-07 -2.912019166936842e-07 2.0219529008444043e-07 -9.711199077792211e-11 -5.662867972913306e-08 8.946828046726869e-07 9.652186775994829e-07 4.677042173353e-06 -1.267462018393996e-06 2.1312660210403168e-06 3.06321911545894e-07 -7.549845733385765e-06 3.0721403688054187e-06 -2.329319553394069e-06 1.9706396515442396e-06
proband 7.892758757943878e-05 1.4936899565649504e-06 0.0001513915414653668 0.0003070871908528288 0.0003290321385866805 9.119363892863758e-05 4.9047705411473755e-08 1.3266437412307802e-06 9.039773068673046e-07 -1.2287810251927166e-06 1.0359683415435412e-06 9.450599400778678e-07 2.341081029349405e-07 -1.321455062578675e-06 4.0392047583420803e-07 4.590250608674103e-07 3.7643128988412974e-06 9.167353138472789e-07 2.0108756397296637e-06 -1.4607440554923232e-06 -9.914823374833877e-07 -5.708887607059661e-07 -4.850810878690665e-07 -4.128144071743774e-07 5.198982747140324e-08 -1.2674620183940495e-06 0.0008032199941638719 -0.00043000000304652873 -0.00036202747243702516 5.158411731836612e-05 4.493360122040642e-06 -3.911415401171634e-05 -4.4195748105650297e-05
paternal -0.00015391394592716387 -8.82373536575681e-06 -8.554038610861773e-05 -0.00017419717683913588 -0.00022827395064778968 -7.931598558905049e-05 -1.910036001899078e-06 2.3124882942761704e-07 -2.5813115469639357e-06 1.5909497695938833e-06 3.079524217375212e-06 -5.795844210399225e-08 2.406969166494815e-06 -6.57841209623606e-07 4.2054044752869305e-06 -8.309307423142541e-07 -1.9448321363854628e-06 3.868341685648179e-06 -7.254683836527057e-06 5.839493837480896e-06 -1.6045584773390278e-06 5.648477258420424e-07 -1.3097918007252117e-06 -2.9608902803673293e-07 3.4686683746882416e-06 2.131266021040337e-06 -0.0004300000030465275 0.0025428055037434645 0.00012475824264948047 -0.0015139013587179618 -0.0016896744902819914 6.7769754761004505e-06 6.589743319457565e-06
maternal -8.17635783968802e-05 -5.589736577658116e-06 1.2839331455651705e-05 5.8061606576661457e-05 3.687530371018959e-05 7.326080749852448e-06 -2.8471590616761135e-07 -3.177213938846015e-06 1.0675390656197633e-06 4.67319520277089e-06 -9.211542480833886e-07 4.920301630551924e-06 5.4911265966530795e-06 -3.478865668570375e-07 8.384590367254237e-06 2.5103913815742187e-07 1.1506106597058273e-06 3.0417014252016184e-06 -1.2693611391494047e-05 -4.0254711364909175e-07 -3.0041493356836366e-06 2.076366334796951e-06 -2.313616451489474e-06 3.1310543715002583e-07 -2.0761159732066064e-07 3.063219115459037e-07 -0.0003620274724370253 0.00012475824264948017 0.002659696876247158 -0.00012136862954714127 7.719729883660839e-05 -0.0023481267884484618 -0.0012866468845845818
gpp 5.707149459872574e-05 9.619793369900277e-06 -7.844168017256233e-07 -2.784368184877167e-05 -2.2452246480952786e-05 -1.0880408694466354e-05 -1.84415901976833e-06 -2.7265465992910933e-06 2.0617946239712406e-07 -4.8027045947035135e-06 -2.030058300771469e-06 -6.803948175123581e-06 -8.267057466386748e-08 2.7927789612207804e-06 -9.046335004766401e-06 7.2964656517608105e-06 4.934532567396342e-06 -1.0293107299994618e-05 1.316606237367468e-05 2.9475923050022517e-06 2.3412726290738325e-06 -1.1205599162258287e-06 -1.6504422822642192e-06 -6.558927467824166e-06 -7.044371804719183e-06 -7.549845733385735e-06 5.158411731836522e-05 -0.0015139013587179618 -0.00012136862954714114 0.0034898020238147342 -0.0004906401544927197 0.00016680159771099035 2.286998579882028e-05
gpm 0.00016888013103664857 5.730761058656931e-06 -0.000123663571473648 4.5981034616023114e-05 0.00019626581121813102 8.882386961193842e-05 5.105307481422521e-07 6.233773003622879e-06 -3.4351012765094593e-06 -3.6569513218034965e-06 -5.817478389021188e-06 -3.6889529651122587e-06 -7.754558747057944e-07 -3.059055722405063e-07 2.548386357442551e-06 2.9192175821316996e-06 -3.352757241850825e-06 4.809105586737475e-07 -4.539085632450293e-06 -6.537066716618131e-06 -3.135765137491564e-06 5.338878237096774e-06 2.079620879389661e-06 2.481453893441694e-06 3.6812317544516526e-06 3.072140368805373e-06 4.493360122039697e-06 -0.0016896744902819912 7.719729883660824e-05 -0.0004906401544927189 0.0036616269139659358 -0.00013889397315038635 0.00010004843964751115
gmp -1.1087354245288664e-05 6.098938814165484e-06 -0.000181076058074545 -0.00030449568979745473 -0.00023182716335855397 -5.5991907818579716e-05 -5.7541188712270786e-06 1.6331525973823807e-06 -1.0318153593295311e-06 -2.0504428442749205e-06 2.4572197416513864e-06 -1.0214109001645872e-05 -5.175223511495879e-06 3.7558927537416093e-06 -1.067195685238724e-05 -4.250098394616794e-06 2.2487454631915963e-07 1.9408930510620907e-06 2.2231254798717452e-05 2.944882266830732e-07 5.3549253342168675e-06 -1.4953780720839325e-06 3.1021930269748723e-06 -5.9206256127458666e-06 8.709878266414606e-06 -2.3293195533940448e-06 -3.911415401171465e-05 6.77697547610154e-06 -0.002348126788448467 0.0001668015977109899 -0.000138893973150388 0.005460674795793563 -0.0009744319194961867
gmm 0.00011908699027708999 4.677704453641705e-06 5.150041812747076e-06 -0.00014493403327163706 -0.00012292261517914417 -2.153417791070854e-05 -1.7970533009785589e-06 2.148987543233508e-06 -7.030326068855313e-06 -3.445675954903116e-06 -6.642211301032777e-06 -2.654834046537042e-07 -4.705574971872719e-06 -3.2073682209421203e-06 -8.632393791320593e-06 2.9008332134109125e-06 -5.865727881087967e-07 -1.2888761091837192e-05 6.244094955593152e-06 4.456447669694733e-08 3.4542646522605776e-06 -3.909195053537431e-06 5.249117706822217e-06 -9.702601952928013e-07 -4.602959227144097e-06 1.970639651544245e-06 -4.41957481056524e-05 6.589743319458341e-06 -0.0012866468845845762 2.2869985798820173e-05 0.00010004843964751168 -0.0009744319194961932 0.003724555536108628
