 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -4.2334854521666075e-06 1.6939158504711031e-09 1.46135299826881e-05 1.159319066171216e-05 6.4001243590391404e-06 1.1791370870042487e-06 1.188558106068607e-07 1.9233515870541137e-07 3.5051237236400654e-07 8.16486213343927e-07 6.468703301814753e-06 8.649247329664998e-08 3.700639967996034e-07 -3.056818231662242e-07 7.95718296841262e-08 2.7978128632704936e-07 9.848671172793306e-08 5.4728776584322e-07 3.945717384329729e-08 2.1451915939667176e-07 8.249551394354333e-08 9.975601544046685e-08 -5.496619314680036e-08 -1.0689314911592925e-08 4.5932981090113995e-07 -2.206412934172988e-08 1.4417266241435767e-06 5.197268731868859e-06 -1.0545798276194841e-06 -3.5141814349374676e-06 -9.960927102110512e-06 3.4776253698660755e-06 -1.0074123624677725e-05
PC.PC6 -7.568380515304242e-06 -2.3241589927080828e-07 -5.785911269566572e-07 5.616877492248789e-06 6.397064099460889e-06 1.571471980939513e-06 -1.9140785263046022e-08 -1.0135631376109805e-06 4.515062738033056e-07 -3.53490470776031e-07 8.649247329664931e-08 7.856409783739902e-06 2.9256381065300107e-07 3.874376161913816e-08 -6.274349285527205e-07 1.4983929980490343e-07 1.944527017260853e-06 2.4451362798306304e-07 3.6382586358089607e-07 5.013630845414549e-07 5.380121624158878e-07 -4.1724254161696186e-07 -3.979142461149123e-07 2.5860844987972704e-07 2.3534278952170228e-07 -5.366653383745025e-07 1.1469724738640928e-06 -5.01356185311539e-07 7.188471018359464e-06 -6.419088003023583e-06 -8.936373366371561e-06 -1.814192976332419e-05 2.250431569936484e-06
PC.PC7 3.087508113641076e-06 -9.161668351930474e-08 1.0392819698674137e-06 -2.3729378403188997e-06 -2.682750400502371e-06 -6.739499655763034e-07 -1.5722881002724234e-07 -1.8706399200574205e-07 1.1468479561163158e-07 1.9730730698335433e-07 3.7006399679960213e-07 2.925638106530016e-07 6.3209821744860775e-06 6.140578068883387e-07 7.545989978867739e-08 -3.326955049578327e-08 4.6272925439932067e-07 -6.687552030583715e-07 -1.170846766650677e-08 5.562912053119663e-07 2.3324648057304586e-07 1.5624469922884549e-07 -7.539102741615248e-08 1.987975685472126e-07 9.649305590429045e-08 -6.492035270143077e-08 2.7447069719568736e-07 2.6699002440619783e-06 8.632400812504402e-06 1.769564270522715e-06 -2.324598316422085e-06 -9.158495868944512e-06 -5.869476994230929e-06
PC.PC8 -1.3729086537063333e-06 -6.4688076124231e-08 1.0951353475285362e-05 1.287457064317796e-05 9.704792324484092e-06 2.313635912890432e-06 9.1127759978898e-08 -3.3578557204586e-08 -5.527542468268011e-08 -1.2792892885102664e-07 -3.05681823166224e-07 3.8743761619138884e-08 6.140578068883402e-07 8.113506150763416e-06 4.800475679959862e-08 -5.284445225700714e-07 1.1783697833230144e-07 -3.3653965750821404e-09 1.4556434940203536e-07 -4.067934946801054e-08 9.490564641387763e-09 1.6050541365426237e-07 -1.5898285807465344e-07 -2.152762082891044e-07 2.1672055952607532e-07 -1.828190376452045e-07 -1.501254303428255e-06 -1.9112109486011896e-06 -2.0649666365994586e-06 5.031421247522214e-06 -4.887396109878166e-07 6.911119532321133e-06 -3.6624572192728556e-06
PC.PC9 -3.7830758598595043e-06 -1.937512809322762e-07 4.542875085205646e-06 3.651329978927812e-07 -3.3864473785238158e-06 -1.7092547513967879e-06 1.0921633873216008e-07 1.1657908022830971e-07 4.308184738092408e-09 2.1945996576829722e-07 7.957182968412593e-08 -6.274349285527199e-07 7.54598997886773e-08 4.800475679959872e-08 6.405465976594004e-06 8.199745267955381e-07 1.7711580816297277e-07 9.831367631725666e-08 -1.1986879999568832e-06 2.8426555453948636e-07 -6.212041322599436e-08 5.605337566408162e-08 -1.948325803216351e-07 1.5302121088643297e-08 8.038874540476119e-07 -2.1456288592194716e-07 8.649601980837739e-07 3.963063191421206e-06 1.318304863884347e-05 -1.0411533207307426e-05 3.31412960482549e-06 -1.703928082951053e-05 -1.374877999286296e-05
PC.PC10 -1.844894573504866e-06 1.2565538542455434e-07 2.284619742764266e-06 1.3475833984791353e-05 6.744199573837938e-06 2.175563150234666e-08 -3.986153953528257e-08 1.5662187167138719e-07 2.808600254398706e-07 -4.399992871306791e-08 2.797812863270494e-07 1.4983929980490428e-07 -3.3269550495783506e-08 -5.284445225700715e-07 8.19974526795538e-07 1.0919805394160486e-05 -6.861471790971915e-07 -6.798478305592261e-07 5.616566329188428e-07 1.2292314160422505e-07 -6.910891664721466e-08 6.438892723961071e-08 2.1999549696603886e-07 -1.03865569707063e-06 -1.3554326478699013e-07 1.309872143078254e-07 8.302795715806837e-07 -1.5214983140314692e-06 -1.1132269454392681e-06 1.2182189961036609e-05 4.633362991733518e-06 -4.630759538265337e-06 4.682636280275559e-06
PC.PC11 -6.090701776044959e-06 -4.9033796735698e-08 -1.0253420880662392e-06 -1.0993869635863978e-05 -6.98529692574984e-06 -1.0750176176126826e-06 -3.161208424106727e-08 -8.755423772115375e-07 3.383014057139743e-07 -2.0760648083224521e-07 9.848671172793263e-08 1.9445270172608517e-06 4.6272925439931993e-07 1.1783697833230072e-07 1.7711580816297062e-07 -6.861471790971918e-07 7.413722315218255e-06 -4.5334790406665746e-07 4.834893694171058e-07 1.7014913377585352e-07 4.6821966950554723e-07 -2.531177987484699e-07 -1.7559255209256235e-07 -2.3774743476347294e-07 2.0668797622782634e-07 6.6011273507643e-08 5.978390872205056e-06 -2.6761210205147945e-06 1.7748770643949263e-07 8.862514500358773e-06 -6.5948102499929904e-06 1.1246112576237998e-06 -1.0995309108239756e-06
PC.PC12 -3.0973789296712273e-06 -4.613384465034394e-07 1.739482028434434e-05 2.4569570306279918e-05 2.1211209517044133e-05 5.450300635226244e-06 2.5397181706298687e-07 -4.833786546848901e-07 -2.1105582522026473e-07 -3.8326820105394296e-08 5.472877658432207e-07 2.4451362798306357e-07 -6.687552030583709e-07 -3.3653965750797035e-09 9.831367631725788e-08 -6.79847830559228e-07 -4.533479040666573e-07 1.1431426718929571e-05 -9.188526428248598e-07 -3.0224994381622514e-08 8.767862162934493e-08 1.1816437986723622e-06 -7.408420424888565e-07 4.2462605709422384e-08 8.253687891415079e-07 -8.738425357115703e-08 2.817883834853772e-07 7.621605575941748e-06 6.003730399507235e-06 -2.0043111486929265e-05 4.138455836101693e-06 2.1413514221987128e-06 -2.0399957030186035e-05
PC.PC13 -1.3859831528314023e-05 -5.569342979967595e-07 -1.6369987069898109e-06 -3.5637543719979753e-06 -3.2587488083627315e-06 -1.0313291926931798e-06 -3.0675544578948185e-07 -6.633248245785145e-09 1.147456465191003e-07 -3.493675013524608e-08 3.9457173843295705e-08 3.638258635808962e-07 -1.1708467666507007e-08 1.4556434940203208e-07 -1.1986879999568862e-06 5.616566329188423e-07 4.834893694171044e-07 -9.188526428248624e-07 6.726228982011278e-06 1.6510548687322668e-07 2.6025108219592012e-08 9.179206572520068e-08 1.2472510237895304e-07 -4.2873554240055414e-07 -5.531616869490623e-07 -3.9035732152952167e-07 2.7224583985945505e-06 -8.750807919741261e-06 -2.0448910898712268e-05 1.5692796362047156e-05 -4.97644281255759e-06 3.151875496955586e-05 1.2648569842559105e-05
PC.PC14 5.178635486708717e-06 1.9691003723651617e-07 1.1165396610113418e-05 6.6724062796196405e-06 1.4504030724553993e-06 -2.8303682295314896e-07 -1.3004266580219684e-07 -2.675788005123847e-07 1.4680640255041154e-07 -5.1380769054121836e-08 2.1451915939667298e-07 5.013630845414551e-07 5.562912053119668e-07 -4.0679349468010186e-08 2.8426555453948625e-07 1.2292314160422482e-07 1.7014913377585405e-07 -3.022499438161997e-08 1.65105486873228e-07 6.694596779820527e-06 4.3502478358604545e-07 -4.254981814189615e-08 -6.311152306836775e-08 2.707936765969041e-07 3.432608293890015e-07 -5.071198901647971e-07 -2.5348162850772227e-06 9.602423974289315e-06 -1.292305388420168e-06 5.506268803447413e-06 -1.1163584925780215e-05 -1.545488096546597e-06 2.7274896205797764e-06
PC.PC15 1.6460540309398977e-06 1.9345441714184394e-07 -4.652078785148062e-07 5.621116895608915e-06 8.926948826720783e-06 2.7306633753739364e-06 2.0364169157589498e-07 -2.2122385078591474e-07 1.3112176109281873e-07 -8.328605056110863e-08 8.249551394354395e-08 5.380121624158887e-07 2.3324648057304533e-07 9.4905646413879e-09 -6.212041322599407e-08 -6.91089166472146e-08 4.6821966950554744e-07 8.767862162934539e-08 2.6025108219592373e-08 4.3502478358604545e-07 6.345325393471553e-06 3.438601275906333e-07 1.312177605158908e-07 -3.115136674402429e-07 3.488554327665862e-07 2.9405368885703286e-07 -2.0657561436715667e-06 -2.043302074961807e-06 -3.945719830234388e-06 4.008850737825719e-06 -5.827918953534974e-06 6.593475598199251e-06 6.046539602368121e-06
PC.PC16 2.4584759253338e-06 -1.7057594117378397e-08 -8.88873935674985e-06 -6.825369316850512e-07 8.947682335632538e-06 4.309345121477194e-06 -1.7103878272826906e-07 8.575237827668005e-08 -6.825094834965641e-08 1.6216708842495172e-07 9.975601544046937e-08 -4.1724254161695863e-07 1.5624469922884427e-07 1.605054136542637e-07 5.605337566408399e-08 6.438892723961112e-08 -2.5311779874846726e-07 1.1816437986723664e-06 9.179206572520705e-08 -4.2549818141896126e-08 3.438601275906344e-07 7.203657491433061e-06 -4.397125207996629e-07 -2.1467699615693575e-06 -7.33351862725656e-07 8.060512994298776e-08 -3.4872606412772213e-07 -1.698230880068452e-06 2.905798830515492e-06 8.302552069952374e-07 8.392273148292923e-06 8.31032751308731e-07 -8.843668527468333e-06
PC.PC17 1.584389984582693e-06 7.903768561863316e-08 4.155400019485239e-06 7.945706265000018e-06 9.834485267381511e-06 3.103855335442907e-06 -2.471328000961487e-08 -1.0340935728180295e-07 1.8335434073218479e-07 -1.3479852916956255e-07 -5.496619314680022e-08 -3.9791424611491213e-07 -7.539102741615225e-08 -1.5898285807465352e-07 -1.9483258032163418e-07 2.1999549696603822e-07 -1.7559255209256177e-07 -7.40842042488856e-07 1.2472510237895198e-07 -6.311152306836687e-08 1.3121776051588976e-07 -4.3971252079966384e-07 5.395987778444162e-06 -8.759659299853108e-08 -7.451278667935584e-07 -9.938535550072608e-08 -9.592973409904587e-07 -2.930999866119144e-06 -3.855965297803716e-06 -5.752339652054729e-07 2.352712384107737e-06 5.063055897968758e-06 8.602138277885483e-06
PC.PC18 3.733407572546661e-06 1.6491782092078874e-08 -3.544014831376531e-06 -1.3181714721664632e-05 -1.6914515961714994e-05 -5.5886724367497384e-06 2.294588045633328e-07 -2.0325262697617868e-07 2.1405669587842202e-08 -7.960505209634822e-07 -1.0689314911591795e-08 2.5860844987972656e-07 1.9879756854721235e-07 -2.1527620828910247e-07 1.53021210886424e-08 -1.0386556970706307e-06 -2.3774743476347357e-07 4.246260570942366e-08 -4.287355424005537e-07 2.70793676596904e-07 -3.11513667440243e-07 -2.146769961569358e-06 -8.759659299853203e-08 1.2247159740808227e-05 1.0435964539514249e-06 1.460197648326837e-06 1.1605036679370825e-07 -5.651358669914382e-07 4.5580662765644937e-07 -9.233451088755219e-06 2.393153406270384e-06 -1.0935423747834747e-05 -2.04605925062386e-09
PC.PC19 6.801669150348901e-06 1.950942647695698e-07 1.5012467264896006e-05 3.1143207705423664e-06 -7.878897019732105e-06 -4.066886646985628e-06 4.291275259480873e-07 -3.201188105565368e-07 -4.0008615481200057e-07 3.398149006855873e-07 4.593298109011386e-07 2.353427895217015e-07 9.649305590429049e-08 2.1672055952607352e-07 8.038874540476107e-07 -1.3554326478699148e-07 2.0668797622782698e-07 8.253687891415039e-07 -5.531616869490608e-07 3.432608293889995e-07 3.488554327665849e-07 -7.333518627256543e-07 -7.451278667935614e-07 1.043596453951425e-06 9.895614405829181e-06 1.4533064818942263e-06 2.3746034417938685e-07 4.078577738695036e-06 -1.8330437558877465e-06 -9.787498308075194e-06 5.19060227498217e-06 1.5190963500366683e-05 -5.029963232062591e-06
PC.PC20 4.994956733593395e-06 -7.003799634035704e-08 7.52786101432706e-06 -9.088925768305154e-06 -1.5048450762735447e-05 -4.5279004336967605e-06 -2.576031961366197e-07 7.404017177064194e-08 -1.9574702628487987e-07 4.91062446036587e-07 -2.206412934172968e-08 -5.366653383745021e-07 -6.492035270143085e-08 -1.8281903764520315e-07 -2.145628859219491e-07 1.3098721430782587e-07 6.601127350764107e-08 -8.738425357115491e-08 -3.903573215295234e-07 -5.07119890164796e-07 2.9405368885703297e-07 8.060512994299129e-08 -9.938535550072553e-08 1.4601976483268335e-06 1.453306481894225e-06 7.042362973218414e-06 -1.7484485991373198e-06 3.3724214876585306e-06 2.9566708147722413e-07 -1.1013374161427127e-05 5.486690211772386e-06 -4.072716651315691e-06 3.670473353528879e-06
proband 9.466743041810425e-05 1.6334296653275917e-06 0.00018410761434053442 0.00037938324786094115 0.00041963465204753077 0.00011752375121819996 1.9464337796171448e-07 1.3889002244956129e-06 1.9227386855127843e-06 -2.1552434310219625e-06 1.441726624143583e-06 1.146972473864098e-06 2.744706971956869e-07 -1.5012543034282517e-06 8.649601980837661e-07 8.302795715806703e-07 5.978390872205055e-06 2.8178838348536666e-07 2.722458398594543e-06 -2.5348162850772138e-06 -2.0657561436715803e-06 -3.4872606412771996e-07 -9.592973409904654e-07 1.1605036679368049e-07 2.3746034417936604e-07 -1.7484485991374187e-06 0.0012343817899685642 -0.0006817423334601776 -0.0005910095185549073 9.77257047142075e-05 2.812059637215055e-05 -5.2994652318352154e-05 -4.209464013570815e-05
paternal -0.00011474056166416144 -8.675322060230529e-06 -1.1587347204211006e-05 -7.67507348832667e-05 -0.00020044763422093686 -8.916235328232668e-05 -2.982322952038781e-06 9.261245329897689e-07 -3.6422653190432024e-06 2.2498292982228004e-06 5.197268731868869e-06 -5.013561853115216e-07 2.6699002440619923e-06 -1.91121094860121e-06 3.963063191421232e-06 -1.5214983140314558e-06 -2.6761210205147823e-06 7.621605575941818e-06 -8.75080791974131e-06 9.602423974289296e-06 -2.0433020749617963e-06 -1.6982308800685088e-06 -2.9309998661191764e-06 -5.651358669914023e-07 4.07857773869508e-06 3.3724214876587733e-06 -0.0006817423334601784 0.004126391559402065 0.00022003630391670065 -0.002604570968998826 -0.0026239494471055396 -4.877094337754987e-05 6.812487238683107e-05
maternal -0.00011343741156159067 -8.751616926472738e-06 8.510741704318008e-05 0.00023059076895204096 0.00020168868568399962 5.7022113536004265e-05 -9.81301463476054e-08 -3.6936577858236294e-06 9.56697521079684e-07 7.817813327407508e-06 -1.054579827619496e-06 7.1884710183595e-06 8.632400812504409e-06 -2.0649666365994294e-06 1.3183048638843469e-05 -1.1132269454392704e-06 1.7748770643952383e-07 6.003730399507232e-06 -2.0448910898712176e-05 -1.292305388420154e-06 -3.945719830234387e-06 2.9057988305154407e-06 -3.8559652978037096e-06 4.558066276564867e-07 -1.833043755887646e-06 2.9566708147727596e-07 -0.0005910095185549071 0.00022003630391669956 0.004273440291702233 -0.00014187136678157778 8.079172121608439e-05 -0.003773500547965869 -0.002091496576298361
gpp -1.8877265038988334e-05 1.2365399399625675e-05 -0.0001649791541657164 -0.00039752253609241865 -0.00044000080009029937 -0.00014925086384720917 -3.0190229396702514e-06 -4.851432783572796e-06 -1.5931249703859321e-06 -7.706431990758e-06 -3.5141814349374914e-06 -6.419088003023626e-06 1.769564270522703e-06 5.0314212475222326e-06 -1.041153320730744e-05 1.2182189961036614e-05 8.862514500358752e-06 -2.0043111486929346e-05 1.569279636204717e-05 5.506268803447413e-06 4.0088507378257176e-06 8.302552069952482e-07 -5.752339652054319e-07 -9.23345108875521e-06 -9.787498308075194e-06 -1.1013374161427205e-05 9.772570471420774e-05 -0.0026045709689988266 -0.00014187136678157783 0.006194094337002053 -0.0012419941632144773 0.00024915254605459286 -4.4555665357878104e-05
gpm 0.00017491602518158024 3.4789269623202827e-06 -0.0001967836274885594 0.00016485139006044584 0.0004973872811940905 0.00022260153008128684 1.1236362042443683e-06 1.0125470208239599e-05 -5.069499936890088e-06 -5.97534335775521e-06 -9.960927102110491e-06 -8.93637336637155e-06 -2.3245983164220913e-06 -4.887396109877867e-07 3.314129604825471e-06 4.633362991733497e-06 -6.594810249993e-06 4.138455836101721e-06 -4.976442812557524e-06 -1.116358492578018e-05 -5.827918953534975e-06 8.392273148293015e-06 2.352712384107763e-06 2.3931534062703623e-06 5.19060227498217e-06 5.4866902117721845e-06 2.8120596372151e-05 -0.002623949447105539 8.079172121608363e-05 -0.0012419941632144783 0.006253521116207396 -0.00027051154597979065 0.00020465540354581424
gmp 9.086897175124989e-05 1.3856434598998583e-05 -0.0002829533587818383 -0.0003343093237299989 -0.0001331560716597477 -4.023570888903903e-06 -9.602477630329707e-06 2.194651628841335e-07 -5.951583291856929e-07 -3.713295611756266e-06 3.477625369866108e-06 -1.8141929763324248e-05 -9.15849586894453e-06 6.911119532321118e-06 -1.7039280829510512e-05 -4.630759538265303e-06 1.1246112576237494e-06 2.1413514221987454e-06 3.1518754969555736e-05 -1.5454880965466262e-06 6.593475598199266e-06 8.310327513088413e-07 5.063055897968799e-06 -1.093542374783479e-05 1.5190963500366568e-05 -4.072716651315699e-06 -5.299465231835139e-05 -4.8770943377548126e-05 -0.0037735005479658697 0.0002491525460545915 -0.00027051154597979157 0.00942303980975254 -0.0021364289153422956
gmm 6.909823425639337e-05 2.83878287994473e-06 -8.039914852014059e-05 -0.000523434954319546 -0.0005653064857399491 -0.00016104804772332692 -3.0101866973956414e-06 4.244528915807421e-06 -1.1583134649203614e-05 -5.594419997902628e-06 -1.0074123624677734e-05 2.250431569936466e-06 -5.869476994230926e-06 -3.6624572192728793e-06 -1.374877999286297e-05 4.682636280275544e-06 -1.099530910823985e-06 -2.0399957030186035e-05 1.2648569842559092e-05 2.7274896205797616e-06 6.04653960236812e-06 -8.843668527468338e-06 8.602138277885444e-06 -2.0460592506269765e-09 -5.029963232062629e-06 3.6704733535288726e-06 -4.209464013570879e-05 6.812487238683065e-05 -0.002091496576298361 -4.455566535787681e-05 0.00020465540354581418 -0.002136428915342295 0.0064758784837647045
