 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.572577804148226e-06 3.640245669297889e-08 1.3631289552738849e-05 1.0044869170881805e-05 5.952376036090793e-06 1.2306954968523492e-06 7.93917081698688e-08 1.7166941957687633e-07 4.1869361816543553e-07 8.010455752531817e-07 6.375202544411449e-06 1.5790914300013892e-07 3.237888740302008e-07 -3.0599571407571805e-07 -2.3671273183282043e-08 3.9638438404981224e-07 1.554444563061763e-07 4.426774278911808e-07 7.001055558879732e-08 1.528515253059467e-07 5.8154528067041995e-09 5.5192076619064406e-08 -3.582798204720966e-08 -4.4098962961557484e-08 4.523823844032371e-07 3.708271187171615e-08 -3.035372359061515e-06 2.2840654236725292e-06 -2.3672818502931177e-06 1.2651809670094139e-05 -1.7888756506346004e-06 1.3963408950473208e-05 2.931425025182432e-06
PC.PC6 -6.9923199908242705e-06 -1.7874614660894197e-07 -2.3794962866388976e-06 3.7736369415101504e-06 6.033618060972027e-06 1.660579050239966e-06 -8.77844224486845e-08 -9.892928038130138e-07 4.824710769584314e-07 -3.908799567122397e-07 1.5790914300013974e-07 7.5666496497124145e-06 2.634972194415602e-07 3.38871692410465e-08 -7.019472417066415e-07 3.059929488383948e-07 1.968927242128491e-06 1.8565642705222847e-07 4.6099467343629853e-07 4.7054939384820345e-07 4.505797758897356e-07 -4.1590310326177494e-07 -4.254588971335263e-07 1.8381607233972872e-07 2.86737130966017e-07 -4.901321342775071e-07 -7.331302206363333e-07 3.2038597333489436e-06 -6.357181811286881e-06 7.633654177192857e-06 -2.6960805966495195e-06 1.5132753529936643e-05 2.428637808593033e-06
PC.PC7 2.8611845830593104e-06 -9.475325116407654e-08 5.384358047481479e-07 -4.373155892136033e-06 -4.821174413341201e-06 -1.2415537271785398e-06 -1.4756388242077498e-07 -1.6101590283480934e-07 9.49215962945807e-08 2.168612080833379e-07 3.237888740302e-07 2.63497219441562e-07 6.143174036467156e-06 5.960070780409463e-07 6.460399332771702e-08 -5.858225771597939e-08 4.0551212375385896e-07 -6.428404090645993e-07 6.520468600024217e-08 5.466737940551666e-07 2.6045157699609336e-07 1.5134428843545696e-07 -4.844685009905061e-08 1.4402181988205532e-07 8.4569010125695e-08 -8.82129814386544e-08 1.7042672889298773e-07 -4.182253326537931e-06 -7.57824947203268e-06 -2.6516940357041944e-06 8.471354361568071e-06 1.96679069056751e-06 3.0890175429256087e-06
PC.PC8 -1.3686294251256269e-06 -5.7715296983012234e-08 1.0999768982866996e-05 1.246726715030096e-05 8.895929695943735e-06 2.034428204843492e-06 1.0573725549923477e-07 -4.492253037029458e-08 -6.648971278779867e-08 -1.1685417201715443e-07 -3.059957140757179e-07 3.388716924104629e-08 5.96007078040946e-07 7.893715229854304e-06 7.26371682593281e-08 -5.535932796129975e-07 1.2826430819456783e-07 -9.613929978279635e-09 1.0344305338242617e-07 3.68195348896621e-09 3.8090142712527356e-08 1.6804054911140357e-07 -1.3972403927409216e-07 -2.2363739058694147e-07 2.1463056817422224e-07 -1.8406486078978246e-07 5.701573877816604e-07 -7.620212607890912e-06 9.159016599999946e-06 1.573527287743006e-06 8.055588843482073e-06 -7.65860720070941e-06 -4.5889841652186045e-06
PC.PC9 -3.2167116247148372e-06 -1.2331138479059792e-07 2.9357507627680397e-06 -3.100621849311785e-06 -6.551858833044473e-06 -2.5060317679056544e-06 6.003676001444427e-08 1.269970941414341e-07 -1.0039561512104914e-07 1.7993639822255737e-07 -2.3671273183282725e-08 -7.019472417066416e-07 6.460399332771676e-08 7.263716825932757e-08 6.146453247100191e-06 7.704656280442827e-07 1.594172737777433e-07 2.0334003567956575e-08 -1.0385493688285416e-06 3.079217699907559e-07 5.7370085844116144e-08 4.2387334327938806e-08 -1.5334457798404325e-07 -2.1524510945889916e-08 8.268285895065286e-07 -2.667029478304434e-07 2.404373949188117e-06 -3.864665057057579e-06 -4.539303709562306e-07 -8.707252838417178e-06 5.496157997314423e-06 -5.158080490225427e-07 -6.93482814889235e-06
PC.PC10 -1.9346444806549327e-06 1.047972783369361e-07 4.124193725221809e-06 1.417007238196827e-05 7.222157933977598e-06 2.3856521394182943e-07 -1.3966992940425754e-08 1.0141697019707218e-07 4.3409076369579284e-07 7.427096865909544e-08 3.963843840498126e-07 3.0599294883839496e-07 -5.8582257715978535e-08 -5.535932796129985e-07 7.704656280442872e-07 1.0633984775235024e-05 -6.657848589413147e-07 -6.460644294037213e-07 5.586916482232077e-07 4.8238884140118614e-08 -1.1970438615047895e-07 -8.017765240911669e-09 2.1645195866688155e-07 -9.916906064777158e-07 -1.4281994938313098e-07 1.804005243538895e-07 2.138722016212076e-06 -1.717292380737396e-06 -8.630632222481336e-06 1.1934167472475464e-05 2.1822492512972477e-06 1.4155779974508172e-05 4.404985855763026e-07
PC.PC11 -5.687722595812947e-06 -2.735810254721764e-08 -1.4078855168613074e-06 -1.0943167560767509e-05 -6.868754805792323e-06 -9.620084835886564e-07 -4.2475684884007134e-09 -8.899521588244727e-07 3.867877448463936e-07 -1.899123249187386e-07 1.5544445630617566e-07 1.9689272421284884e-06 4.055121237538578e-07 1.2826430819456754e-07 1.594172737777432e-07 -6.657848589413156e-07 7.196067263271269e-06 -4.5030360029141807e-07 4.036158078820895e-07 1.5121753191749266e-07 4.546794248744615e-07 -2.6710245434502914e-07 -1.9010936712146038e-07 -1.4538820789646213e-07 2.2816479930926665e-07 1.4499666976857965e-07 -8.258575780881422e-07 4.041386173653562e-06 6.972089256641809e-06 1.376392385204251e-06 -5.826374851823317e-06 5.990382522562081e-06 -7.3774437334439385e-06
PC.PC12 -3.0216876614214923e-06 -4.053807817522286e-07 1.5514872679334725e-05 2.141699551855045e-05 1.8492186633521366e-05 4.700870855208728e-06 1.9923254566008908e-07 -4.322324007638925e-07 -3.4159622555772774e-07 -6.823986752844833e-08 4.4267742789118187e-07 1.8565642705222897e-07 -6.428404090645988e-07 -9.61392997828016e-09 2.0334003567957005e-08 -6.460644294037213e-07 -4.503036002914181e-07 1.1083943306616147e-05 -7.723634753719937e-07 1.7536775827136882e-08 1.3416210808166785e-07 1.1632591766335837e-06 -7.070071199431844e-07 -3.6353873756972505e-08 7.564266174509157e-07 -1.573058256826142e-07 -2.375412089083366e-06 5.741904710260693e-08 -9.366186579632106e-07 4.982160295713223e-06 -4.593077197090064e-06 -6.985233095566062e-06 -1.7637386071370708e-06
PC.PC13 -1.4274673787614684e-05 -6.719149702914638e-07 -1.0190738252810592e-06 -1.16578238009329e-06 -1.1999059403458523e-06 -4.481541368898451e-07 -2.414116509957697e-07 3.2900190865265005e-08 1.5057867048936684e-07 2.587442938322202e-09 7.001055558879582e-08 4.6099467343629504e-07 6.520468600024312e-08 1.0344305338242517e-07 -1.038549368828544e-06 5.586916482232057e-07 4.03615807882089e-07 -7.72363475371994e-07 6.328685661409062e-06 1.3279970738374809e-07 -5.171425615331841e-08 1.2340954708959712e-07 5.2759813867609324e-08 -4.067188637940344e-07 -6.117616066512911e-07 -3.6579937454960597e-07 -6.492516696106151e-07 -2.5268250540445176e-06 -1.1034644379437922e-05 4.291641066878382e-06 -6.497209791715423e-07 7.0461225051418534e-06 7.298135802809834e-06
PC.PC14 5.715681428641758e-06 2.5709403660556096e-07 1.1709402236449846e-05 7.918931728281159e-06 2.608096543549592e-06 1.1383494392170509e-07 -9.047263450140073e-08 -2.5994621081038036e-07 1.1350225242974617e-07 -1.0968782179621667e-08 1.5285152530594684e-07 4.7054939384820414e-07 5.466737940551664e-07 3.681953488966762e-09 3.079217699907573e-07 4.823888414011696e-08 1.5121753191749388e-07 1.7536775827139867e-08 1.3279970738374875e-07 6.545068470672949e-06 4.738601223971205e-07 6.752911385371385e-09 -2.9246461395342908e-08 2.7147666090065913e-07 3.349727197973212e-07 -5.388704870001813e-07 3.7655401372569253e-07 -1.0577655600442155e-05 1.3979419272439868e-05 3.987576047860909e-06 1.1489769758146982e-05 -1.6122948850078528e-05 -1.0954303331161642e-05
PC.PC15 2.288184234587226e-06 2.0375275385997663e-07 -1.7747648793528738e-06 5.640892029509496e-06 9.34250162162612e-06 2.9916779262599856e-06 2.074134264182426e-07 -1.767052496085643e-07 4.231144383817953e-08 -1.4405597810329657e-07 5.815452806705087e-09 4.505797758897364e-07 2.6045157699609236e-07 3.809014271252743e-08 5.737008584411688e-08 -1.197043861504795e-07 4.546794248744613e-07 1.3416210808167034e-07 -5.1714256153319394e-08 4.738601223971198e-07 6.247876649091342e-06 3.757360091625063e-07 1.0217344869476048e-07 -2.9459681971780934e-07 3.6302723458030504e-07 2.435348992814806e-07 5.418218806133088e-07 -9.591405792932673e-06 6.566998997139107e-06 -3.6957088917601216e-06 3.2517033076184467e-06 -2.1422078431820297e-06 -9.661169599052795e-06
PC.PC16 2.3064228233718178e-06 3.0142002768099736e-09 -7.882624963630651e-06 -5.440577997400565e-10 8.729025624295848e-06 4.052703194915734e-06 -1.6346331174694185e-07 7.525600142478894e-08 -1.2571480248830254e-07 1.9346170403654383e-07 5.519207661906175e-08 -4.159031032617747e-07 1.5134428843545796e-07 1.680405491114019e-07 4.238733432793613e-08 -8.017765240912428e-09 -2.671024543450315e-07 1.1632591766335856e-06 1.2340954708958987e-07 6.752911385370324e-09 3.757360091625114e-07 7.00841576673135e-06 -4.127313140343207e-07 -2.0787568438073344e-06 -7.449303760501814e-07 5.173356825852028e-08 -1.44059613137672e-06 8.452985778870867e-07 8.26783664138079e-06 -2.86483023260934e-07 6.236673155791922e-08 -1.2537064453485904e-05 -6.804797057033186e-06
PC.PC17 8.412803412805252e-07 4.984702643810885e-08 4.188611130179397e-06 7.943072796608537e-06 9.125111887964358e-06 2.6825826382652245e-06 9.86747869892169e-09 -1.2504394158862068e-07 2.120099220543511e-07 -1.3377414798851256e-07 -3.5827982047206995e-08 -4.254588971335255e-07 -4.844685009905028e-08 -1.3972403927409067e-07 -1.5334457798404225e-07 2.1645195866688343e-07 -1.9010936712146061e-07 -7.070071199431811e-07 5.275981386761125e-08 -2.9246461395338524e-08 1.0217344869476175e-07 -4.1273131403432153e-07 5.193438316430951e-06 -9.310907742869294e-08 -7.561527113927521e-07 -9.967335102363138e-08 -4.93804527281086e-07 -1.8811543126068703e-06 1.3693687580208437e-06 -4.597067720599015e-06 8.931781046388304e-06 -4.490751741412386e-06 3.961403626929024e-06
PC.PC18 4.6837878293217435e-06 1.0742080392719492e-07 -2.5471139081243993e-06 -9.50387550747312e-06 -1.2409375552837022e-05 -4.2605457768883395e-06 1.4120761498386427e-07 -2.1004887181140022e-07 -6.508553477644164e-08 -8.331867009873011e-07 -4.4098962961560164e-08 1.8381607233972994e-07 1.4402181988205556e-07 -2.236373905869413e-07 -2.1524510945890264e-08 -9.916906064777164e-07 -1.4538820789646265e-07 -3.635387375697582e-08 -4.067188637940342e-07 2.7147666090066114e-07 -2.945968197178106e-07 -2.0787568438073344e-06 -9.310907742869218e-08 1.2029713395033253e-05 1.1477259113703231e-06 1.4521382087379094e-06 3.0573575545115458e-06 1.8345258265447058e-05 1.5143673931127833e-05 -1.2782749676432524e-05 -2.087728794368073e-05 -7.188415275559473e-06 -1.371318337314139e-05
PC.PC19 6.7299766424468485e-06 1.967268385336472e-07 1.6038869098033952e-05 4.298390633261514e-06 -7.33127857468523e-06 -4.027243221222523e-06 4.6090480656106416e-07 -3.5416101675025554e-07 -3.6757714175088986e-07 3.2786197807605403e-07 4.5238238440323617e-07 2.867371309660159e-07 8.456901012569498e-08 2.1463056817422153e-07 8.268285895065294e-07 -1.4281994938313257e-07 2.2816479930926636e-07 7.56426617450913e-07 -6.117616066512907e-07 3.3497271979732196e-07 3.6302723458030514e-07 -7.449303760501786e-07 -7.56152711392749e-07 1.1477259113703259e-06 9.637304208796265e-06 1.4545950773316713e-06 2.4707377992089862e-06 5.37935549117194e-06 4.485551071880234e-06 -9.634081832874947e-06 -3.580683493606253e-06 5.032004424463765e-06 -8.883118812246108e-06
PC.PC20 4.993710877049814e-06 -6.981896776086497e-08 7.499917161354847e-06 -8.936789813926916e-06 -1.4327594129977324e-05 -4.319099518224098e-06 -2.763555029170208e-07 3.216638873052312e-08 -1.156197513374461e-07 4.596807402902862e-07 3.7082711871716e-08 -4.901321342775061e-07 -8.821298143865525e-08 -1.8406486078978233e-07 -2.6670294783044266e-07 1.804005243538899e-07 1.449966697685781e-07 -1.5730582568261498e-07 -3.657993745496059e-07 -5.388704870001799e-07 2.435348992814806e-07 5.1733568258521926e-08 -9.967335102363e-08 1.4521382087379126e-06 1.454595077331666e-06 6.88180418372373e-06 1.797101064761392e-08 7.309165031211427e-06 -2.9154698383389016e-06 -4.4261079698514285e-06 -4.174900896865628e-06 1.0926004950910397e-05 4.766398147789525e-06
proband -6.925508615950147e-06 4.857831875269428e-07 4.604954412258823e-05 -5.2335379266929236e-05 -6.888726965678637e-05 -1.1297042509419545e-05 1.6378579001689205e-07 -1.0693783750261578e-07 1.8010757949891535e-06 -8.15597651896678e-07 -3.0353723590615213e-06 -7.331302206363328e-07 1.7042672889297542e-07 5.701573877816436e-07 2.4043739491881057e-06 2.1387220162120668e-06 -8.258575780881534e-07 -2.375412089083356e-06 -6.492516696106286e-07 3.7655401372567845e-07 5.418218806133289e-07 -1.4405961313767074e-06 -4.938045272810993e-07 3.0573575545115293e-06 2.4707377992089684e-06 1.7971010647647714e-08 0.0011277311703298005 -0.0005901973874662886 -0.0005303710613056333 -6.28782639078197e-05 9.937287388156544e-05 -6.925038380018639e-05 4.510923693604315e-06
paternal 6.551653902113346e-05 -2.6380302535790173e-06 0.00034307588698324367 0.0008284529870233214 0.0008518673815612436 0.00022134001134448516 -3.523407545423323e-06 9.69331862416053e-07 -4.314015243842816e-06 -1.1669382064439941e-07 2.2840654236726165e-06 3.203859733348939e-06 -4.182253326537888e-06 -7.620212607890883e-06 -3.864665057057509e-06 -1.717292380737248e-06 4.041386173653577e-06 5.741904710259581e-08 -2.5268250540445016e-06 -1.0577655600442102e-05 -9.591405792932832e-06 8.452985778869959e-07 -1.881154312606839e-06 1.8345258265447075e-05 5.3793554911722705e-06 7.3091650312114035e-06 -0.0005901973874662848 0.004362411384490724 0.0002830111848470834 -0.0025408460124868295 -0.0034769915642056315 7.45352938523787e-05 -4.6558626717271867e-05
maternal 0.00012657628910833096 1.6210208095485975e-05 0.00017336718146869707 0.0004345046636025578 0.00032097832910898445 5.957287992247428e-05 2.735960268220702e-06 -4.813408327000792e-06 -8.04187808155342e-06 8.377119771550783e-07 -2.3672818502931062e-06 -6.357181811286856e-06 -7.578249472032673e-06 9.15901660000002e-06 -4.5393037095615007e-07 -8.630632222481356e-06 6.972089256641835e-06 -9.366186579631598e-07 -1.1034644379437866e-05 1.397941927243989e-05 6.566998997139142e-06 8.267836641380823e-06 1.3693687580208513e-06 1.5143673931127813e-05 4.4855510718802976e-06 -2.915469838338973e-06 -0.0005303710613056304 0.00028301118484708437 0.004645080853589817 -4.9500275155408695e-05 -9.478885952192363e-05 -0.003098569622659306 -0.003277369949954839
gpp 1.1830009459023917e-05 5.5403544466805965e-06 -0.00010831562898926235 -0.00016519089280833465 -6.504425092130734e-05 1.4822626874933476e-05 -1.4296043070916114e-06 -7.379058491403743e-07 8.845869324403446e-06 1.2022470054883787e-06 1.265180967009403e-05 7.633654177192845e-06 -2.6516940357042304e-06 1.573527287743042e-06 -8.707252838417171e-06 1.1934167472475435e-05 1.3763923852042367e-06 4.98216029571323e-06 4.291641066878391e-06 3.987576047860907e-06 -3.695708891760009e-06 -2.864830232609701e-07 -4.597067720598924e-06 -1.2782749676432556e-05 -9.634081832875035e-06 -4.42610796985151e-06 -6.287826390782438e-05 -0.00254084601248683 -4.950027515540623e-05 0.005942667543265311 -0.0007178898449857104 0.00013401285366068774 5.4203435378624845e-05
gmp -0.00013918009562794928 3.3317175702267495e-07 -0.0002255670750279351 -0.0008311445749730019 -0.0010186691609911102 -0.00032246295610609114 8.677225230330238e-06 -3.2028609635101135e-06 9.166174920471203e-06 1.0636307490722215e-05 -1.788875650634639e-06 -2.696080596649525e-06 8.471354361568068e-06 8.055588843482e-06 5.496157997314359e-06 2.1822492512970075e-06 -5.826374851823291e-06 -4.593077197090081e-06 -6.497209791715498e-07 1.1489769758146922e-05 3.2517033076185513e-06 6.236673155805148e-08 8.931781046388182e-06 -2.0877287943680703e-05 -3.5806834936065815e-06 -4.174900896865529e-06 9.937287388156398e-05 -0.0034769915642056276 -9.478885952192282e-05 -0.0007178898449857184 0.006979455939679299 -0.00018176418670525114 0.00011441656877043949
gpm 0.00011531403562343968 -1.3885630008906155e-06 -0.00023178471255783716 -0.00038684342048719454 -0.0001868284530399557 -7.529569681725859e-07 -4.8929349026144055e-06 4.859307087974518e-07 1.547598828831611e-05 1.7681245170889357e-06 1.3963408950473218e-05 1.513275352993661e-05 1.9667906905674975e-06 -7.658607200709423e-06 -5.158080490225822e-07 1.4155779974508211e-05 5.99038252256204e-06 -6.985233095566096e-06 7.046122505141811e-06 -1.6122948850078524e-05 -2.1422078431820526e-06 -1.2537064453485877e-05 -4.4907517414123666e-06 -7.188415275559488e-06 5.0320044244637194e-06 1.0926004950910431e-05 -6.925038380018978e-05 7.453529385238053e-05 -0.0030985696226593015 0.00013401285366068837 -0.00018176418670525185 0.006004337086411772 3.464355367116025e-05
gmm -0.00032937757796051175 -2.6116759616870092e-05 -0.00020886460202918097 -0.0005820878710017754 -0.000554693760283114 -0.00015944827611023415 4.922995858030566e-07 -2.300972846451352e-06 1.0887631937266798e-05 -8.111617131504283e-06 2.9314250251823883e-06 2.428637808593005e-06 3.0890175429256138e-06 -4.588984165218713e-06 -6.934828148892443e-06 4.4049858557631286e-07 -7.377443733443931e-06 -1.763738607137167e-06 7.298135802809793e-06 -1.0954303331161662e-05 -9.661169599052834e-06 -6.804797057033251e-06 3.961403626928998e-06 -1.3713183373141332e-05 -8.883118812246192e-06 4.766398147789572e-06 4.510923693602637e-06 -4.655862671727173e-05 -0.0032773699499548414 5.420343537862512e-05 0.00011441656877043946 3.464355367116743e-05 0.006006480047737434
