 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -2.0649631990862866e-06 1.1929894790353199e-07 1.1576877471276799e-05 8.117714002344764e-06 4.694605598184538e-06 1.1528539202097183e-06 8.484094857990562e-08 1.1560214082190242e-07 3.7025530518209053e-07 6.665801569024989e-07 5.218023774390962e-06 1.7673853938507703e-07 2.693920040914604e-07 -2.741098533749169e-07 -2.0049132530825366e-08 3.5233759700709793e-07 1.0884035029082657e-07 3.6065057371692885e-07 8.086541169965946e-08 1.0859999221142374e-07 5.711592370744895e-10 8.378322918444325e-08 -6.585591590312694e-08 -8.261164935331476e-08 4.123844033401815e-07 -2.2806263233458067e-08 -2.735422075965611e-06 3.78234099906309e-06 -1.7197390741755928e-06 8.259819771438872e-06 -2.5002152653368875e-06 1.1194760202010289e-05 2.542642047009743e-06
PC.PC6 -2.862365210806793e-06 -1.7597501449635608e-08 -2.6533561580551472e-06 9.616031431461459e-06 1.629001137107937e-05 5.589448367178983e-06 -4.607694645593399e-08 -9.400725506586444e-07 4.167253872488341e-07 -3.656648076510426e-07 1.767385393850767e-07 6.401858005049909e-06 2.8991138257352216e-07 1.9839698626675725e-08 -5.222785025321282e-07 2.9882929327256584e-07 1.6735111355130733e-06 1.2969651861926015e-07 3.827503313165122e-07 3.807901273981923e-07 3.2299392648413376e-07 -2.7907003660246266e-07 -3.4968670525971985e-07 2.349630277351208e-07 3.4337426844040034e-07 -4.312971983640461e-07 -1.0645844858003046e-06 2.6260893107103203e-06 -5.335116653985756e-06 4.372607093410609e-06 -7.472319302961163e-07 1.186358921585178e-05 2.884157252487691e-06
PC.PC7 2.503748806542021e-06 -3.8966405331046356e-08 4.4583838559904043e-07 -3.991477370665216e-06 -3.5269116903768063e-06 -5.995584180991646e-07 -1.3566937337080646e-07 -1.8130696402820016e-07 6.204987773085534e-08 2.0199541439996763e-07 2.6939200409146073e-07 2.8991138257352354e-07 4.939269740616667e-06 5.126913751175563e-07 6.310912510898641e-08 -7.118588175267741e-08 3.01987166738135e-07 -5.128834578319255e-07 8.977278324955347e-08 5.063365449502237e-07 2.0554126897707884e-07 1.30718180263084e-07 -4.118610595901896e-08 1.429078750158959e-07 4.240312862556541e-08 -8.771787723011792e-08 -2.35210738758245e-07 -4.583184126196159e-06 -6.5469003689097824e-06 -1.725610448184766e-06 8.213440890039464e-06 2.6868659781893657e-06 2.2885074240892544e-06
PC.PC8 -1.1773364914710628e-06 -1.0097122322727657e-07 8.671103840666973e-06 1.3290948283259994e-05 1.2142720922526495e-05 3.37017075222777e-06 9.90193257987861e-08 -6.639160257285568e-08 -3.5518464727234566e-08 -1.0704453772224274e-07 -2.741098533749167e-07 1.9839698626672503e-08 5.126913751175555e-07 6.5210979816215844e-06 5.995366340105387e-08 -3.9199863991737083e-07 1.1347700766540051e-07 -5.056837417765677e-09 1.0781067222974953e-07 3.386994259316345e-08 2.3874803931412087e-08 7.976915762475469e-08 -1.7272306970518107e-07 -2.438310295710567e-08 1.3332019675244666e-07 -1.6865207774587438e-07 -4.317709632181305e-08 -9.439518289223248e-06 8.069174033980144e-06 4.24593893179721e-06 8.474150886494197e-06 -4.688229233826542e-06 -5.128060217961074e-06
PC.PC9 -5.381119010406206e-06 -2.845054771240314e-07 3.7387891709369154e-06 1.2683265290858015e-06 5.016279443408749e-07 -8.484576831953242e-08 6.978046073653115e-08 1.2264737085018303e-07 -7.332569233410442e-08 1.184359506472776e-07 -2.004913253082533e-08 -5.222785025321278e-07 6.31091251089864e-08 5.995366340105359e-08 5.062587608749553e-06 5.912405662326278e-07 1.734830316486463e-08 3.7970047776290046e-08 -7.144250990218228e-07 1.2543347000550806e-07 2.998081949146343e-08 6.280537890566725e-08 7.826840018484145e-08 -4.3151161720916923e-08 7.505490397775569e-07 -1.6582509679796623e-07 1.693059029639106e-06 -2.527025679963958e-06 -1.687649418381061e-06 -4.2141486037220975e-06 1.102134016500776e-06 1.3897306608857174e-06 -5.121629814620205e-06
PC.PC10 -9.444169068501563e-07 1.1680610757576145e-07 4.942990737463558e-06 1.3613854904461875e-05 6.945035058180884e-06 4.0404664048790353e-07 -3.3168013166088275e-08 7.029415902911258e-08 3.6465507092966603e-07 5.632071627161626e-08 3.523375970070979e-07 2.9882929327256537e-07 -7.118588175267796e-08 -3.919986399173701e-07 5.912405662326299e-07 8.863710616763688e-06 -5.569363318828741e-07 -4.790252903294967e-07 4.846535038260337e-07 4.053829605691651e-08 -9.499306535902016e-08 5.902658192200651e-08 1.9259378657312303e-07 -9.964786688427171e-07 -1.222574819409256e-07 9.829525406204637e-08 2.4202672365054717e-06 6.971403201120737e-08 -6.440095321005271e-06 5.60908110684307e-06 3.054258135554077e-06 9.586144881515416e-06 8.509328076427562e-07
PC.PC11 -6.733968445225876e-06 -1.757230904203736e-07 -1.596358182728406e-06 -6.696532771729019e-06 -5.572407877128174e-07 1.0040318578396986e-06 -1.4700805395008643e-08 -7.721730036882044e-07 3.2609764015534833e-07 -1.4877367944101629e-07 1.0884035029082978e-07 1.6735111355130807e-06 3.0198716673813544e-07 1.1347700766540287e-07 1.7348303164865584e-08 -5.569363318828631e-07 6.0676707893247145e-06 -2.914515901517901e-07 2.3537016425712446e-07 2.293505941399021e-07 4.3494983639110873e-07 -2.878421784174076e-07 -1.728409128689121e-08 -1.615054170503402e-07 1.7160254746105107e-07 1.5779291614626676e-07 -1.1060747250816883e-06 6.981647253381372e-07 4.437919284080939e-06 2.5396060686296515e-06 -1.8749823139587316e-06 5.8705008137642645e-06 -4.833280757596292e-06
PC.PC12 -1.6840576444241528e-06 -3.0872899962521795e-07 1.362924708494295e-05 1.9195839644278596e-05 1.672253094810117e-05 4.267674583594613e-06 1.8227684644631813e-07 -3.9270477734656203e-07 -2.4848796861637165e-07 -1.5056066488086692e-08 3.6065057371692477e-07 1.2969651861925308e-07 -5.128834578319234e-07 -5.056837417770089e-09 3.7970047776289014e-08 -4.790252903294979e-07 -2.914515901517911e-07 9.180150779247305e-06 -8.029344521472303e-07 8.967465960779193e-08 2.1135765468700216e-07 9.424448312662923e-07 -6.000056241797852e-07 -1.3681426674307417e-07 6.403576251991245e-07 -1.2165735954976e-07 -2.993489258657121e-06 2.342301166531074e-06 1.7027751892864622e-07 2.1086088314549744e-06 -4.4768516896578226e-06 -8.884339575281233e-06 -9.731748645641296e-07
PC.PC13 -1.1619958846560495e-05 -5.415005242769428e-07 -1.6146981225087254e-06 -1.989612559575667e-06 -1.3732772010675454e-06 -3.4445377148971476e-07 -1.991649995419721e-07 6.822698407232167e-08 7.641757550605246e-08 1.6653308237631198e-08 8.086541169966192e-08 3.827503313165132e-07 8.977278324955326e-08 1.0781067222975282e-07 -7.144250990218223e-07 4.846535038260393e-07 2.3537016425711959e-07 -8.029344521472253e-07 5.33907289643724e-06 4.538192942662159e-08 -1.7956673362520923e-07 2.6417954037920855e-07 -1.880692130442968e-07 -3.3604142052231577e-07 -5.050999264373193e-07 -3.400478990608684e-07 -1.2429412676557603e-06 -2.1117092421846522e-06 -8.345949189435571e-06 3.1320514731994865e-06 3.8936599967705504e-08 7.11844497470371e-06 6.859944953697673e-06
PC.PC14 5.2901209445259364e-06 2.98635494625352e-07 1.0859153999927523e-05 3.2635727053655574e-06 -4.284552818937009e-06 -2.489108895966635e-06 -9.047139241564809e-08 -2.649729289607292e-07 1.1507762544512674e-07 -4.001494616992638e-09 1.0859999221142307e-07 3.807901273981926e-07 5.063365449502238e-07 3.3869942593163256e-08 1.2543347000550783e-07 4.053829605691732e-08 2.2935059413989669e-07 8.967465960779542e-08 4.538192942661812e-08 5.374475684012285e-06 4.995115451388598e-07 -8.713072173935016e-08 -1.546983284337762e-08 1.3897343819714513e-07 1.9423321244763676e-07 -4.046466610071569e-07 -8.909242146394467e-08 -1.0050519165384703e-05 1.1089538791939272e-05 2.1293963868085545e-06 1.2925721073185888e-05 -1.2646580816463708e-05 -9.285602989718471e-06
PC.PC15 3.61932306889122e-06 2.787268189893988e-07 -1.2306857195914292e-06 5.535587571306405e-06 7.714375314564982e-06 2.1702186316242064e-06 1.5290817769157632e-07 -1.6540213379228915e-07 2.591748172524974e-08 -1.0609742095609379e-07 5.711592370745882e-10 3.229939264841325e-07 2.055412689770793e-07 2.3874803931412448e-08 2.998081949146282e-08 -9.499306535902094e-08 4.3494983639111037e-07 2.11357654687003e-07 -1.7956673362520901e-07 4.995115451388601e-07 5.196186984997863e-06 1.3779232267647045e-07 7.280919364088239e-08 -3.7285189441281643e-07 2.405167776013436e-07 1.4923782506819365e-07 2.606441759721532e-07 -8.076911549534057e-06 6.234508673799639e-06 -5.36543450093719e-06 5.259385883021175e-06 -1.5022157638231774e-06 -9.947037270544611e-06
PC.PC16 2.8946971499291656e-06 2.3175193569586143e-08 -9.346041914570874e-06 3.181602283006708e-06 1.595283567299819e-05 6.983703850156235e-06 -1.419908238643941e-07 6.123862913105964e-08 -9.2181385612831e-08 1.8047430403504392e-07 8.37832291844368e-08 -2.7907003660247065e-07 1.307181802630867e-07 7.976915762474574e-08 6.280537890566517e-08 5.9026581921997565e-08 -2.878421784173976e-07 9.424448312662781e-07 2.6417954037921226e-07 -8.71307217393543e-08 1.377923226764646e-07 5.950316685855381e-06 -3.463458110472976e-07 -1.7518659408742342e-06 -5.301725931686611e-07 -7.831601992657264e-08 -8.360102633104649e-07 2.3398287684848232e-06 8.046358429835222e-06 4.927867899433033e-07 -3.714126983800775e-06 -1.1809022268978521e-05 -5.641153289250397e-06
PC.PC17 -9.412032187374301e-07 -5.318198275296751e-08 3.699693628886271e-06 5.059244994908492e-06 5.429064434243826e-06 1.6174851098296585e-06 1.3414843783297423e-08 -3.890394131614039e-08 1.6449910979539564e-07 -1.2385821385415356e-07 -6.585591590312703e-08 -3.4968670525971916e-07 -4.118610595901906e-08 -1.7272306970518051e-07 7.826840018484145e-08 1.9259378657312274e-07 -1.7284091286891555e-08 -6.000056241797855e-07 -1.8806921304429918e-07 -1.5469832843378074e-08 7.280919364088331e-08 -3.463458110472948e-07 4.5012969848900805e-06 -4.857932238651089e-08 -7.621320343747745e-07 -1.0087873657962698e-07 9.191760983934006e-07 -6.80770399181054e-07 1.4814802575884852e-08 -1.335464135350234e-06 2.5551649027494777e-06 -3.1575014900231388e-06 3.1620082355057438e-06
PC.PC18 4.060913865130183e-06 3.309582768748606e-08 -2.2271757867053765e-06 -6.262515180638784e-06 -5.6159170354127235e-06 -1.4539928641381413e-06 1.4982157603077263e-07 -2.2312706958878845e-07 -8.447713441686202e-08 -7.601359408632795e-07 -8.261164935331208e-08 2.3496302773512415e-07 1.429078750158941e-07 -2.438310295710454e-08 -4.315116172091646e-08 -9.964786688427133e-07 -1.6150541705033966e-07 -1.3681426674306967e-07 -3.3604142052231376e-07 1.3897343819714486e-07 -3.72851894412815e-07 -1.751865940874237e-06 -4.857932238651063e-08 1.0124313519839993e-05 1.092158387639699e-06 1.255810866965604e-06 3.306769726060531e-06 1.3979436422111606e-05 1.14230682726557e-05 -7.503379094527046e-06 -1.8222674434630755e-05 -4.008016643745899e-06 -1.0497608165765879e-05
PC.PC19 5.789001116412272e-06 1.3639430728917903e-07 1.6666759865709074e-05 9.308075071313128e-06 1.961129394918475e-06 -3.2332812006598025e-07 4.1532848334495126e-07 -3.1022165270248973e-07 -3.278550140025614e-07 2.4997435865743133e-07 4.123844033401796e-07 3.4337426844039674e-07 4.240312862556585e-08 1.333201967524439e-07 7.505490397775557e-07 -1.222574819409283e-07 1.7160254746104835e-07 6.403576251991265e-07 -5.050999264373256e-07 1.9423321244763448e-07 2.40516777601344e-07 -5.301725931686488e-07 -7.621320343747736e-07 1.0921583876396912e-06 8.308213296958188e-06 1.278706716286296e-06 2.312211103549026e-06 4.911069832119986e-06 2.608691041202209e-06 -9.294903933283994e-06 -2.435297117313522e-06 4.443092702647083e-06 -6.690967099514704e-06
PC.PC20 3.012967918907364e-06 -1.7681413917416282e-07 8.842376580751472e-06 -5.333573383838633e-06 -8.998517277665813e-06 -2.4078997889523826e-06 -2.3324591238855153e-07 5.8841506130945616e-08 -8.897535816833066e-08 3.786735236176004e-07 -2.280626323345775e-08 -4.312971983640441e-07 -8.771787723011817e-08 -1.6865207774587552e-07 -1.6582509679796512e-07 9.8295254062047e-08 1.57792916146266e-07 -1.2165735954976083e-07 -3.4004789906087105e-07 -4.046466610071588e-07 1.492378250681926e-07 -7.831601992657417e-08 -1.0087873657962737e-07 1.2558108669656046e-06 1.2787067162862958e-06 5.732177820756437e-06 5.651463159031322e-07 4.7968894002925765e-06 -3.4545550266218014e-06 -1.03819351850508e-06 -3.972613434703976e-06 9.088159939675497e-06 5.650046874396674e-06
proband 8.371768770226503e-06 9.20646217532755e-07 1.2667547452127155e-05 -5.4535151213513904e-05 -2.87593953925999e-05 1.4405182409610327e-05 1.4198718200710892e-07 4.4243601407170163e-07 1.420045814981787e-06 -1.0613249819342723e-06 -2.7354220759656402e-06 -1.0645844858003274e-06 -2.3521073875827258e-07 -4.3177096321812395e-08 1.69305902963912e-06 2.420267236505459e-06 -1.1060747250817213e-06 -2.9934892586571028e-06 -1.2429412676557743e-06 -8.909242146392906e-08 2.6064417597218136e-07 -8.36010263310461e-07 9.191760983934162e-07 3.3067697260605734e-06 2.3122111035490127e-06 5.651463159030951e-07 0.0011460471560107313 -0.0006180857778625531 -0.0005526445553369564 -5.5901735122338354e-05 0.00012170250984727128 -4.9942324174241606e-05 2.0197495935363512e-05
paternal 0.00010058990991326165 1.691621175947695e-06 0.0003288663450078298 0.0008079925582068538 0.0007906108151587092 0.00018713937940425398 -3.4188638426056784e-06 4.895047834911592e-07 -3.609190508952826e-06 -5.296718893675288e-07 3.78234099906313e-06 2.6260893107103054e-06 -4.583184126196105e-06 -9.43951828922322e-06 -2.527025679964049e-06 6.971403201116458e-08 6.981647253382195e-07 2.342301166531252e-06 -2.111709242184782e-06 -1.0050519165384753e-05 -8.076911549534006e-06 2.33982876848539e-06 -6.807703991811826e-07 1.3979436422111455e-05 4.911069832120066e-06 4.79688940029256e-06 -0.0006180857778625579 0.0038283041542376485 0.00033936745817586225 -0.0022269355586115275 -0.002998885142945463 -1.5952682360210164e-05 -1.9739281256069855e-05
maternal 0.00020372168285327823 1.989776195116382e-05 0.00018127876411105158 0.0004149522924139025 0.00026936029667508035 3.4235575951857394e-05 1.921337958178407e-06 -5.149347427289191e-06 -4.8768994989210335e-06 4.788090162633817e-08 -1.7197390741755216e-06 -5.335116653985788e-06 -6.546900368909789e-06 8.069174033980151e-06 -1.68764941838114e-06 -6.440095321005295e-06 4.437919284080974e-06 1.7027751892877518e-07 -8.34594918943564e-06 1.1089538791939233e-05 6.234508673799612e-06 8.046358429835465e-06 1.4814802575824105e-08 1.1423068272655637e-05 2.6086910412023122e-06 -3.454555026621595e-06 -0.0005526445553369648 0.00033936745817586555 0.0039837938480795 -4.18219011859274e-05 -0.0001639207362871778 -0.0026449734281734287 -0.002752718205578186
gpp -0.00010293540841999174 -1.9154701982911263e-06 -0.00012177304852417474 -0.0002947091753191629 -0.0001913607078571486 -9.752794433628673e-06 -1.3052838287394655e-06 2.0196463459133548e-06 5.161514491097578e-06 8.431160244676012e-07 8.259819771438813e-06 4.37260709341061e-06 -1.725610448184759e-06 4.245938931797244e-06 -4.214148603722003e-06 5.609081106843129e-06 2.539606068629616e-06 2.1086088314549003e-06 3.1320514731995153e-06 2.1293963868086112e-06 -5.3654345009371985e-06 4.927867899430874e-07 -1.3354641353501918e-06 -7.503379094527073e-06 -9.29490393328396e-06 -1.0381935185051328e-06 -5.590173512233074e-05 -0.0022269355586115465 -4.1821901185931175e-05 0.005447918380997393 -0.0009225920825123221 0.00011725381472331126 -1.7284785018628114e-05
gmp -0.00010624718169651493 -1.2896027897938526e-06 -0.00017783972541185477 -0.0006414380467068591 -0.000782100633295955 -0.00024845986860628605 7.389707055268494e-06 -5.107401893850586e-06 9.361998488512587e-06 9.913118456013265e-06 -2.500215265336895e-06 -7.472319302961091e-07 8.213440890039396e-06 8.474150886494102e-06 1.102134016500824e-06 3.054258135554083e-06 -1.8749823139588408e-06 -4.476851689657954e-06 3.8936599967762903e-08 1.2925721073185879e-05 5.2593858830210925e-06 -3.714126983801253e-06 2.5551649027496174e-06 -1.8222674434630545e-05 -2.4352971173136527e-06 -3.972613434703897e-06 0.00012170250984727252 -0.002998885142945446 -0.00016392073628717567 -0.0009225920825123452 0.0062562864193972285 -5.535275265084671e-05 0.00011993088790403518
gpm 3.45020378921865e-05 -5.329489653110896e-06 -0.00023198248952474609 -0.0004233812601495541 -0.0002531507874455737 -2.4199526642498294e-05 -3.859139573842823e-06 9.134989274211571e-07 1.1064490804173971e-05 3.104712944383672e-06 1.1194760202010254e-05 1.1863589215851872e-05 2.6868659781894e-06 -4.688229233826504e-06 1.389730660885795e-06 9.586144881515484e-06 5.870500813764303e-06 -8.884339575281463e-06 7.118444974703885e-06 -1.2646580816463657e-05 -1.5022157638231336e-06 -1.1809022268978755e-05 -3.1575014900230786e-06 -4.008016643745946e-06 4.4430927026469916e-06 9.088159939675334e-06 -4.9942324174232235e-05 -1.595268236021984e-05 -0.0026449734281734356 0.00011725381472331354 -5.535275265084001e-05 0.00517898034321205 -9.421340120048633e-05
gmm -0.0004066485539083344 -2.924828662014429e-05 -0.00019432504288154399 -0.0005331007567787811 -0.0004876623472306337 -0.0001394148292738305 1.6213900496128854e-06 -1.1616729243579649e-06 9.377027123416316e-06 -7.446918413955724e-06 2.542642047009728e-06 2.8841572524877383e-06 2.288507424089259e-06 -5.1280602179610835e-06 -5.121629814620141e-06 8.509328076427896e-07 -4.83328075759638e-06 -9.73174864564192e-07 6.859944953697724e-06 -9.285602989718456e-06 -9.947037270544669e-06 -5.641153289250828e-06 3.162008235505787e-06 -1.049760816576574e-05 -6.6909670995147124e-06 5.650046874396588e-06 2.019749593536919e-05 -1.9739281256071545e-05 -0.002752718205578196 -1.7284785018629714e-05 0.00011993088790403523 -9.421340120048265e-05 0.005202912367245889
