 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
intercept 0.00035284951084198977 2.7783045069344075e-06 -1.920869354805267e-06 -5.332905065068406e-06 2.3670955291437364e-06 3.5415423058304327e-06 7.958915687087217e-08 2.677287937718192e-06 -2.521280062166389e-06 1.0298908772323694e-06 -7.362728244092479e-08 6.895359328572178e-07 3.3518722333883807e-07 2.3628978042682845e-07 1.4207434824357528e-08 5.394506556327584e-07 9.238362881229536e-07 -6.115964918201485e-09 -1.3485357669304577e-06 -1.467803305120262e-07 -7.516687353870025e-07 3.26265385126176e-07 1.9153421152651057e-06 2.598346688758773e-07 2.109175948320688e-07 -1.1213438125484914e-06 1.0547013386319984e-06
AGE 2.7783045069344126e-06 6.442074120233402e-07 3.6681277918085965e-07 5.40623181026602e-07 -5.088008030815542e-07 -4.2098673191560277e-07 -2.005342493904277e-08 6.056542855028511e-08 -4.801529174385861e-08 2.3697390603934358e-08 5.8468382946514076e-08 2.387668070793101e-08 -5.375442714547295e-08 9.593319662678323e-09 1.3772793497109372e-08 4.8790070126205326e-08 6.645077896816732e-08 -2.7364117354395146e-09 -5.750878745819284e-08 1.3669745530394968e-08 3.510249773099215e-09 -7.633155715693798e-09 1.456146342696657e-08 -1.4186163773151585e-09 1.5787346751105515e-08 -3.709526970623805e-08 -1.2205415086306678e-07
sex -1.9208693548052955e-06 3.668127791808675e-07 0.0007630952979319484 5.9047617539954535e-05 -0.0002031814452066687 -5.075629210396271e-05 1.8979385498839625e-07 2.583301927056955e-07 -1.635891788305479e-07 1.1037221883315308e-07 7.266153502417188e-07 -5.039630082713284e-07 -2.640920241608495e-07 1.500973829678703e-07 -4.11298032880207e-07 -2.668388367198629e-07 1.587367888461133e-07 -1.4426387599829024e-07 -9.769985242292873e-08 4.576503206826653e-07 -2.399268183450605e-07 -5.162966123715555e-07 -2.1244166924748715e-07 -2.586603955894861e-07 -4.267901875808964e-07 4.0334552279565376e-07 1.5394913167133037e-06
age_sex -5.3329050650684575e-06 5.406231810266016e-07 5.904761753995389e-05 0.000375471752420785 -5.2525416727123955e-05 -0.00013139860146615227 3.649358509321205e-07 4.0542893759693186e-08 1.382644930924599e-07 2.5768765349856506e-07 -1.2574123904907148e-07 -2.872902195390925e-08 -3.7890735112770946e-07 8.475512256981156e-08 2.6159409859976126e-07 1.1556074784704432e-06 -6.585213968766664e-07 -2.3385069532583507e-07 4.441396765112103e-07 6.876687019004881e-09 -5.162818405344723e-07 -1.043851684602078e-07 -8.523656284547392e-07 -1.438235501563815e-08 1.3488214100514092e-07 2.544478092506582e-07 1.6951712276840308e-06
age2_sex 2.3670955291437893e-06 -5.088008030815547e-07 -0.00020318144520666782 -5.252541672712399e-05 0.00011982600248216206 4.3805801779328746e-05 -7.222151765319469e-08 -9.831340907460791e-08 1.3693868880511724e-07 -9.033332161143818e-08 -8.725333995081033e-08 8.70468517229522e-08 1.785358957943892e-07 -6.331773543592403e-08 1.9174115048443875e-07 -6.461511709356192e-08 1.631896194740876e-07 8.013072835796123e-08 3.342794963484572e-08 -2.6173838382839846e-07 7.963626236756083e-08 -1.6543179807114497e-07 1.2571438394913138e-07 -1.1872058698366635e-08 -3.6616654142528777e-08 -2.3718729376562177e-08 -5.789474015491435e-07
age3_sex 3.5415423058304865e-06 -4.209867319156011e-07 -5.0756292103962126e-05 -0.00013139860146615183 4.3805801779328577e-05 6.675170684599341e-05 -1.0232985216324492e-07 6.316848914697122e-08 2.346759396603729e-08 -3.652081073734389e-08 1.5060698115942295e-08 4.9581597480781434e-08 1.45184949807717e-07 -4.112297712872107e-08 -7.340273625364531e-08 -4.065428792002526e-07 2.9843539451002367e-07 7.210329277253826e-08 -2.1306286971739864e-07 -7.796343515953249e-08 1.3732970385363844e-07 -2.6910604443403502e-08 2.2110577480502458e-07 -8.738883250273871e-08 -1.0417383412444253e-07 -1.7366465508879297e-08 -8.409824825128642e-07
PC.PC1 7.958915687084962e-08 -2.005342493904291e-08 1.8979385498839588e-07 3.649358509321215e-07 -7.222151765319481e-08 -1.0232985216324586e-07 6.484012826585054e-07 -3.3400568739860625e-08 -5.0747974838718006e-08 -1.7421480017698864e-08 -4.640118993594571e-08 1.2320422538101768e-08 6.212578178250721e-09 3.658477833206056e-08 6.293086160855991e-08 -5.959754740969391e-09 -2.7393164336799916e-08 1.3518436957290277e-08 -8.521086372455219e-10 -3.9514511424926386e-08 4.773997440589825e-08 1.2289679061474134e-08 1.1842177642407029e-08 -1.2822734808915194e-08 -1.1058748430452703e-08 -2.3937325875573807e-09 1.9749533606704746e-07
PC.PC2 2.6772879377182813e-06 6.056542855028593e-08 2.583301927057003e-07 4.054289375969581e-08 -9.831340907461071e-08 6.316848914696944e-08 -3.3400568739859824e-08 1.333450673282467e-06 -8.447176572870424e-08 8.237204099347788e-08 1.6883685143258245e-08 5.88449455079766e-09 -3.2574212462556835e-09 -5.757123170381181e-08 2.9351917641455176e-08 7.131458235989289e-09 -2.9677960806445342e-08 -2.529198747503289e-08 -5.123626977876292e-08 -3.1363870252010606e-08 -3.458095219195018e-08 6.033268906983485e-08 1.755056507781892e-08 1.399515750013041e-08 9.088735982980444e-09 1.7399279281207426e-08 -4.839159151510445e-07
PC.PC3 -2.5212800621664053e-06 -4.8015291743858524e-08 -1.6358917883054742e-07 1.382644930924582e-07 1.3693868880511748e-07 2.3467593966038123e-08 -5.07479748387188e-08 -8.447176572870251e-08 1.3085504375471972e-06 -2.8614683996390663e-09 8.651869528287635e-08 2.1919510222455387e-10 3.820793373460941e-08 -8.244583137050421e-08 9.77671207970725e-09 2.8746230077762236e-08 -3.7977826641548695e-10 -2.7060993869610075e-08 1.0472215316888208e-08 4.693913258700468e-08 4.633257879021958e-08 -6.495166024211805e-08 -3.3448330121468595e-09 5.905732383752697e-08 2.4473527259286317e-08 -4.773417834910477e-09 1.2535724669512157e-06
PC.PC4 1.0298908772323715e-06 2.3697390603934335e-08 1.1037221883315165e-07 2.5768765349856495e-07 -9.033332161143816e-08 -3.652081073734431e-08 -1.7421480017698967e-08 8.237204099347735e-08 -2.861468399640472e-09 1.7997350987835385e-06 1.308185269867166e-07 -4.846096549533652e-08 1.1627563157787445e-07 7.918543473375554e-08 2.6782467895827572e-08 -1.714403148143747e-08 -3.747195971195123e-08 6.797112829080634e-08 -2.7371654513231858e-08 6.297339162053182e-08 -2.6361929761230977e-09 4.6358869758052056e-08 -5.7806255284289e-09 -1.0893551737607888e-08 -1.0416528673766857e-08 -5.192495897462572e-08 4.950224260252828e-08
