 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.00025093858576666285 1.7100113074607393e-06 -1.4724118492277843e-06 -1.0143717658184313e-05 4.30640535956769e-06 6.361293092865938e-06 1.027009615586657e-07 1.6890835377771931e-06 -8.801627990772139e-07 5.557737089283359e-07 5.9404588816948444e-08 3.7127717134141514e-07 -2.437566180287503e-07 3.129447466757224e-07 1.1914442761036364e-08 2.9096041245122236e-07 7.600209627882651e-07 1.2532971289339113e-07 -7.605128897612145e-07 -1.318691290204313e-07 -5.564559265139296e-07 2.8470893799875277e-07 1.3773772548420967e-06 1.090243451293836e-07 1.7093494084009086e-07 -7.659779172089155e-07 -5.788502045529074e-06 2.9602225234872483e-07 1.439883990096847e-05
AGE 1.7100113074607374e-06 6.577195701212969e-07 4.0512915071766107e-07 6.097963204502712e-07 -5.972740802609129e-07 -4.933750441922943e-07 -1.8559967380254956e-08 4.3057687660069195e-08 -4.42771985874084e-08 2.2713228369361604e-08 7.010778926053124e-08 3.692973573250579e-08 -4.3983704087963535e-08 1.032610948881263e-08 1.835525605501524e-08 4.1928085009922535e-08 5.8537422341466674e-08 1.1916232082631287e-10 -5.953950526169399e-08 1.6041619839409465e-08 6.002063235420901e-09 -1.1540509105138437e-08 4.769292158300653e-09 -6.498997118917233e-09 8.23157751677549e-09 -3.8259440681465905e-08 -5.2122656116631665e-08 9.546239331129726e-08 -4.4393039770460493e-07
sex -1.4724118492277697e-06 4.0512915071766244e-07 0.0010658773561541112 7.30308457475074e-05 -0.0002810785231538779 -5.983837825724835e-05 2.865281809141402e-07 2.8859030818797913e-07 -9.552826563846981e-08 2.9987350366342733e-07 1.405158238895438e-06 -7.218427493963037e-07 -2.0476607980849702e-07 1.6464137949282836e-07 -5.438523565197979e-07 4.7987704357655444e-08 4.99313503547332e-07 -5.940596251319809e-07 -1.94048414346086e-07 4.12506430140568e-07 -2.1566199978925282e-07 -8.067276494076844e-07 2.0040833701997082e-07 -3.5506028556492553e-07 -3.3378732508399164e-07 3.7394313831270294e-07 2.1218171614288105e-06 6.078822914780879e-06 -1.3471637085564063e-06
age_sex -1.0143717658184315e-05 6.097963204502729e-07 7.303084574750936e-05 0.0005623094998837253 -5.729911990113375e-05 -0.00020625846639027966 3.8121391807667415e-07 1.223599714337979e-07 1.3260827097529448e-07 4.840221568010512e-07 6.71559945805356e-08 2.277488779727854e-08 -4.552156428156138e-07 4.0939696666861645e-08 1.04275674413801e-08 1.0176239817686005e-06 -6.675314236004439e-07 -9.104958132933804e-08 5.048792382949673e-07 5.537770229428497e-08 -2.5246409942807046e-07 -3.248589560458531e-07 -9.438104928584007e-07 -2.609836237788857e-07 1.956227909854576e-08 2.2707012109124837e-07 1.1168957038273441e-06 3.2596325604420932e-06 -5.885101118125727e-07
age2_sex 4.306405359567698e-06 -5.97274080260913e-07 -0.0002810785231538772 -5.7299119901132874e-05 0.0001623183194333321 5.092452562860851e-05 -1.3504591090338532e-08 -5.93377610107165e-08 1.917944792660078e-07 -1.847402238504203e-07 -4.2621859236619885e-07 1.4743304026358364e-07 5.8940780082123425e-08 -7.690138909678265e-08 2.672862526731501e-07 -1.334308525292496e-07 1.1745416603038362e-07 2.0865664998035309e-07 1.2937848460454162e-07 -3.1730964435518686e-07 6.502725751328944e-08 -6.476938609493936e-08 5.0776944252186544e-08 -3.087204175314894e-09 9.32249464088387e-08 5.9429230138142785e-08 -2.69061132706631e-06 2.9102313445604015e-06 1.9465743721298475e-06
age3_sex 6.3612930928659585e-06 -4.933750441922962e-07 -5.9838378257249326e-05 -0.0002062584663902799 5.0924525628608925e-05 0.00010627453482599461 -6.881986495566826e-08 1.406489674523518e-08 6.491002774424784e-08 -1.7604460936018885e-07 -1.484449936718682e-07 4.09700039306255e-08 1.4707716529925603e-07 -1.106678067542168e-08 -7.867970814919863e-08 -3.1110825719832066e-07 2.640859250819879e-07 1.1961868612141677e-08 -2.0047327983316443e-07 -1.7759737893074767e-07 5.1084986797022474e-08 5.384219180036365e-08 2.5571135713512076e-07 1.2902108681301961e-08 5.246132151780469e-09 3.9987747601333904e-08 9.99173986274846e-07 -5.084754379212858e-06 -3.708689554540082e-07
PC.PC1 1.0270096155866696e-07 -1.8559967380254995e-08 2.865281809141388e-07 3.812139180766724e-07 -1.3504591090338307e-08 -6.881986495566728e-08 4.823196982037349e-07 -1.574342762048461e-08 -7.990506065790839e-10 -2.086010816648972e-08 -3.378266110494976e-08 9.028849064462155e-09 -9.772065077180882e-09 2.600724969065032e-08 4.396361947484719e-08 -1.0805481009949184e-08 -1.3572562027442807e-08 1.7362878131987776e-08 -3.751817577522248e-09 -2.4514031377706497e-08 3.1379800661859736e-08 3.672800489176981e-09 1.1408937286491545e-08 -1.379956716037888e-08 -9.567800535540537e-09 -3.033125888990512e-09 4.384875909607064e-08 3.5874902038167997e-08 3.832229976847203e-07
PC.PC2 1.689083537777226e-06 4.305768766006966e-08 2.8859030818798353e-07 1.2235997143380167e-07 -5.933776101071822e-08 1.4064896745233666e-08 -1.5743427620485205e-08 9.29938269694418e-07 -6.142307970630218e-08 6.211780301071289e-08 1.2878593087030126e-08 -1.7317831194806317e-08 -3.2104292956095635e-10 -2.920315552941061e-08 1.5242201599479296e-08 1.4662929092410849e-08 7.191594238158071e-09 -1.3269044232822663e-08 -4.435109426505594e-09 -9.730158076013808e-09 -1.8266281271702815e-08 4.3175691775554556e-08 1.1873297222464068e-08 2.0725614796823605e-10 6.595526787753817e-09 8.84414234221288e-09 -2.704329706591984e-07 -2.109145766326809e-07 -6.110674283267044e-07
PC.PC3 -8.801627990772216e-07 -4.427719858740848e-08 -9.552826563847003e-08 1.326082709752967e-07 1.9179447926600778e-07 6.491002774424658e-08 -7.990506065801995e-10 -6.142307970630287e-08 1.02629314129782e-06 1.584623038639448e-08 7.035913653912079e-08 8.54752378683559e-09 1.968817171553311e-08 -4.5994456144974514e-08 1.9823052305227885e-09 4.23567229900904e-08 -1.0811098686684336e-08 -2.628308713107215e-08 -7.250692989641031e-09 3.5273747621105806e-08 1.4807845901166956e-08 -4.5807351749524834e-08 -1.1363661570992761e-08 5.257928174900483e-08 1.7377864353659415e-08 9.471759048606616e-09 1.7593685057673987e-07 1.2277544219808367e-06 1.8584748945857496e-06
PC.PC4 5.557737089283417e-07 2.271322836936148e-08 2.9987350366342876e-07 4.840221568010551e-07 -1.8474022385042167e-07 -1.7604460936018988e-07 -2.086010816649017e-08 6.211780301071211e-08 1.5846230386394754e-08 1.3045917009997364e-06 9.432339659771985e-08 -4.5859607497954284e-08 1.2817532721084698e-07 5.323846226050205e-08 1.1266007727833131e-08 -3.1540721288162135e-08 -1.616654065648987e-08 6.39967896514615e-08 -1.581834919866464e-08 5.369903149980978e-08 7.264365847188168e-09 4.366657410187035e-08 -6.7713936997340015e-09 2.9483649906603157e-10 -9.312432852444035e-09 -4.510047704453911e-08 1.9758467802414396e-07 7.098381816582409e-07 -1.1466759235151798e-06
PC.PC5 5.9404588816944626e-08 7.010778926053141e-08 1.4051582388954403e-06 6.715599458053517e-08 -4.2621859236620007e-07 -1.4844499367186807e-07 -3.3782661104949764e-08 1.2878593087029553e-08 7.03591365391212e-08 9.432339659771993e-08 1.748563838885362e-06 4.4137848868116774e-08 1.3029035891646365e-09 -1.940072976138918e-08 -1.286525482731921e-08 3.6119753489737323e-08 1.5502069372909234e-08 2.2959952746930276e-08 -9.195432432307952e-09 -2.5765912933600633e-08 -2.7723904038078442e-08 -3.51743357509264e-08 -9.757342520673015e-09 1.0078415982641359e-07 1.9555780844246718e-08 6.514265072820082e-08 -6.349594682888631e-07 1.7736951777714118e-06 1.56101874685079e-06
PC.PC6 3.712771713414125e-07 3.692973573250586e-08 -7.218427493962992e-07 2.277488779728043e-08 1.4743304026358255e-07 4.097000393062425e-08 9.02884906446218e-09 -1.7317831194806218e-08 8.547523786835578e-09 -4.585960749795352e-08 4.413784886811692e-08 1.924711798466049e-06 9.486648368240708e-08 -2.393094954358853e-08 -9.144738670938415e-08 1.6824880366429045e-08 -1.854928710815447e-08 -6.769331901812705e-09 -2.7640052532022186e-08 1.864257231127788e-08 3.114248891346067e-08 -5.828097034421236e-08 -1.2212003569633335e-07 1.2914875947664178e-09 -2.2711377227866433e-08 -1.409530993966402e-08 1.0319031394514048e-07 5.844970198249152e-07 -2.2546263616009902e-08
PC.PC7 -2.4375661802876367e-07 -4.3983704087963535e-08 -2.0476607980849717e-07 -4.552156428156129e-07 5.8940780082122664e-08 1.4707716529925497e-07 -9.772065077180796e-09 -3.210429295607832e-10 1.968817171553314e-08 1.281753272108476e-07 1.3029035891643464e-09 9.486648368240662e-08 1.5272020388840425e-06 1.4482212261057914e-07 2.443432810467581e-08 -4.191383479579048e-08 -1.8175810553988888e-08 -5.573495292519205e-08 8.506535107107363e-09 9.47744021377548e-09 1.9646149521134623e-08 -2.282295791968805e-09 -2.1244111751433378e-08 -4.099719585903644e-08 -7.308674890311112e-09 -8.549307063623829e-09 4.378405407592978e-08 -9.476592620078587e-07 -8.371846923836501e-07
PC.PC8 3.1294474667572017e-07 1.0326109488812646e-08 1.6464137949283177e-07 4.0939696666863134e-08 -7.690138909678469e-08 -1.1066780675422395e-08 2.6007249690650346e-08 -2.920315552941077e-08 -4.599445614497433e-08 5.3238462260501825e-08 -1.9400729761388257e-08 -2.393094954358931e-08 1.4482212261057856e-07 2.123029125506108e-06 -4.461462304296316e-08 -8.639872831522555e-08 2.492376177417514e-09 -4.119728016199837e-08 1.3821171683196202e-08 -2.6729557503600454e-08 -4.982739264503297e-09 9.025851540439317e-08 -8.877002303340028e-08 -3.364070431063395e-07 1.5054163926865047e-08 -5.998141329590008e-08 1.6239577946069713e-07 -6.103275934175554e-07 1.3615709776061424e-06
PC.PC9 1.1914442761035107e-08 1.8355256055015243e-08 -5.438523565197971e-07 1.042756744138437e-08 2.6728625267315033e-07 -7.86797081492007e-08 4.3963619474847124e-08 1.5242201599479518e-08 1.9823052305230805e-09 1.1266007727833184e-08 -1.286525482731925e-08 -9.14473867093838e-08 2.4434328104676624e-08 -4.461462304296322e-08 2.0950329584141214e-06 7.014104626668373e-08 1.1070846196221495e-07 2.798351581826565e-10 -1.6469401089384244e-07 -1.0183157942785282e-08 -3.196250258760367e-08 -6.32273338958772e-09 5.528361357000391e-08 7.027256147294608e-10 1.833652757173795e-08 -5.670645151675574e-08 4.4749391055867576e-07 -3.9401577873645265e-07 -7.377543349225295e-07
