 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.03695639829367537 0.0006529614879605884 -0.0017583325875723881 0.03995669684882761 0.10313824311641669 0.05827439503069032 0.0002880838303168694 -1.9469778884742005e-05 0.0011978587471138035 9.700408097846541e-05 -6.958677228072356e-05 8.201401960570092e-05 -0.00010615263596664562 4.624092914070587e-05 -4.1396518822406086e-05 -8.317078896669263e-06 2.937935391052798e-05 5.033914926561001e-06 -5.6900593710880156e-05 -2.9683240219973646e-06 -0.0001476913860486376 -2.708262079657594e-06 6.5810136236740885e-06 4.464580041101454e-06 6.253040782610066e-05 6.105620196387675e-05 0.0007507475616223178 0.0016716047627702818 -0.00023225855482558302 -0.003534304131297235 0.000619061575866637 0.0008596026633145762 -0.0004207089555130167
AGE 0.0006529614879605848 5.415015820493707e-05 5.463723662669898e-06 -7.291361470367122e-05 -9.749379298376398e-05 -1.7589724578161953e-05 -1.8528541404071054e-06 3.4477828252640758e-06 -3.708603808574899e-06 -1.3206847892971217e-06 2.65419896310923e-07 -2.614296013167266e-06 8.499723966676559e-07 7.771515627528867e-07 1.5904737964132992e-07 1.8140790971496366e-06 -1.853644254662386e-06 -5.502038970595225e-06 -8.189469575024969e-07 3.056316705531006e-07 -5.427367107261053e-07 1.5155666438940748e-06 4.5722629741110404e-07 -2.284956516864903e-06 1.2043798307041922e-06 -1.8393331476350475e-06 7.743572494198424e-06 1.6168349027633433e-05 6.812009678596671e-05 7.166824827934975e-05 -0.00011795697290282062 -0.00010680325972596323 -5.163100691784086e-06
sex -0.0017583325875718471 5.4637236626682425e-06 0.04913427210138293 0.03622145781335598 -0.01946170121876006 -0.027507815496690593 4.52516786563285e-05 3.877610176545056e-05 0.00014579163383161492 1.083600395213733e-05 3.465198507304906e-05 1.541346563832933e-06 -1.660716560620651e-05 1.762406700248078e-05 -2.8005186973815964e-05 3.559375376393937e-05 2.019915726101811e-05 1.5484597136968994e-05 -1.977866687154928e-05 2.6159557293216316e-05 1.3607830226699824e-05 -3.743841556520284e-06 2.2392629816787856e-05 -4.780933871307999e-05 -4.252421384527039e-06 5.156990186082022e-05 -0.0009452787168633905 0.0016555415452866337 0.0007682745184881578 -0.003458846727378432 0.001892131864954166 -0.0006404444859318528 -0.0006154543662045223
age_sex 0.03995669684882977 -7.291361470365366e-05 0.036221457813354514 0.1750110960576029 0.2986947451684746 0.13674785759433378 0.00013987907820746365 6.436743644919368e-05 0.00027748739279943196 -3.359505438461986e-06 5.771474523682465e-05 6.760148325361882e-05 -4.287033447275491e-05 4.339856931995483e-05 -1.5563919110308884e-05 -3.7140898422441165e-05 -2.9216878598666764e-05 0.00010097414161340679 -1.8368905725567565e-05 3.879689400850995e-05 -9.145518608815012e-05 -7.779317979059125e-05 2.4941109395181605e-06 4.8913053457878915e-05 0.00010118260726193405 -6.002411723890028e-05 0.00030058499664882077 0.0030017638617597796 -0.00033225521053724524 -0.010917049029297196 0.007244345692468988 -0.0016736812498694014 4.030807569556724e-05
age2_sex 0.10313824311641931 -9.749379298372137e-05 -0.019461701218763835 0.2986947451684673 0.7454823795305705 0.40957809802935513 0.00039682225788850733 6.293790567585931e-05 0.0005628159795696183 -8.550524570403478e-05 0.0001951621889134569 0.00014483575952670531 -0.00012011171642023805 0.00011490333737353289 -1.1796295226827843e-05 -0.00016639408437570268 6.740532024212925e-05 0.00023335648531988955 -5.076953685903485e-05 3.902605964235807e-05 -0.0002191937818305156 -0.00017972022743650224 -3.2840239089898925e-05 0.00019076153013699307 0.00029796252899518596 -0.00012449041485898023 0.0035893119932786308 0.004323687490347975 -0.0031524655500989353 -0.018802662445749015 0.012789527083176967 -0.0021086955629669177 0.0032449448313090095
age3_sex 0.05827439503069102 -1.758972457813841e-05 -0.02750781549669277 0.13674785759432756 0.40957809802935 0.2420156932966411 0.00026394127253026015 1.4166425766559651e-05 0.00032888197146120683 -6.662202342050867e-05 0.00014209985251240433 7.047894179981699e-05 -8.717939481376358e-05 7.150377742085716e-05 -8.522061854963936e-06 -9.199818845659843e-05 8.068774945360057e-05 0.00012230837972626775 -4.2049966657680324e-05 7.042950202540545e-06 -0.00011609579568415408 -9.50296168388975e-05 -2.2641993817126425e-05 0.00010183464964673212 0.00018141690928616318 -4.742238109077168e-05 0.0025979628592602776 0.002258605378932756 -0.0020208702650756217 -0.008128507344204778 0.004825635539960836 -0.0010260808750645876 0.002399861604250025
PC.PC1 0.0002880838303168882 -1.8528541404070963e-06 4.525167865631454e-05 0.00013987907820749976 0.0003968222578886294 0.00026394127253033387 5.602208718472158e-05 1.1098515786959004e-05 5.737679159163076e-05 -7.993545461448591e-06 1.8508196194847955e-05 3.1204197959252447e-06 -1.865566788926283e-05 7.110364241779506e-06 -9.879650807694057e-06 4.208381147820403e-06 1.294382502387487e-05 2.3356355022617628e-06 -5.281002647498952e-06 -6.789896575695737e-06 4.645097377079362e-06 -6.246198570218002e-07 2.26917637800677e-07 1.8205235918733513e-07 -3.074048939778791e-07 2.026794518274611e-06 1.2250635192054453e-06 4.323282160612394e-05 8.833148309954612e-06 -0.00014979529494385334 9.466824099375212e-05 -7.792829427854846e-05 7.91254367596491e-05
PC.PC2 -1.946977888473524e-05 3.447782825264083e-06 3.877610176545889e-05 6.436743644922259e-05 6.293790567590409e-05 1.4166425766578106e-05 1.1098515786959048e-05 1.3927935732109933e-05 1.251632169039857e-06 -3.095820450979541e-06 5.693310096613442e-06 -9.678036869489462e-07 -3.402871812678049e-06 2.056122085155276e-06 -2.8149646430571962e-06 1.8227227182921162e-06 3.16191079934192e-07 -2.0861271409919027e-06 -3.2083136402027884e-06 -2.4436470989297353e-06 2.2272753148258693e-06 1.4666245002007635e-06 1.331459616809736e-07 -1.4320437331388555e-06 -4.187893082674204e-06 1.5964995564106468e-06 -3.0882326296041543e-06 6.410475270833226e-08 -7.010544523216939e-06 4.812278928790222e-05 -4.6689181052068296e-05 -5.387263793077774e-05 9.630801825243704e-06
PC.PC3 0.0011978587471137942 -3.7086038085751335e-06 0.00014579163383159982 0.0002774873927993929 0.0005628159795695674 0.0003288819714611876 5.7376791591630584e-05 1.251632169039735e-06 0.00015033073629291458 3.656878993568411e-06 5.909053574722143e-06 1.0400066227622279e-05 -2.188884166725896e-05 7.958473360158299e-06 -1.0895723175501672e-05 5.1355314308852766e-06 1.626651456476544e-05 3.1077439318142834e-06 -2.547787069859173e-06 -6.638738390149376e-06 -4.369257656935376e-06 1.6251010779541537e-06 1.5268687888157677e-06 -1.8156173327156994e-06 -5.729018711625073e-06 9.338808517189569e-06 1.945500462771919e-05 9.212086030358204e-05 -7.955146616379807e-05 -0.0002255383449053673 0.00012270409361452201 0.0001630316073922441 5.422076431291879e-05
PC.PC4 9.700408097845999e-05 -1.3206847892971623e-06 1.0836003952140423e-05 -3.3595054384705728e-06 -8.550524570406476e-05 -6.662202342052728e-05 -7.993545461448571e-06 -3.0958204509795237e-06 3.6568789935683693e-06 1.5836692054940327e-05 -5.5825706134147486e-06 6.215862661731207e-07 3.3911474242876716e-06 -2.5079656886644745e-06 1.0577566258085768e-06 -3.824097784932631e-07 -2.042846382401081e-06 1.0025728301632366e-06 2.1842036895953828e-07 2.3365597529176085e-06 -4.542984558259506e-06 1.2025679551096116e-06 -4.017933990986893e-07 -3.1056936366514606e-06 1.608326998685578e-06 4.7836886240969775e-06 1.7438099688917653e-06 -1.4240769695394464e-05 -5.1079965600807725e-06 2.9343519671688548e-05 3.7102888802900424e-05 4.4577342010782234e-05 -5.722578118576819e-05
