 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.3152226652889206e-08 6.236791709710446e-08 9.876658058980637e-07 -1.1282329641637839e-07 -1.6852455161039991e-07 4.265516251548975e-09 -4.024456559023526e-08 1.9623069083293854e-08 7.129783584482593e-08 1.1414202673643063e-07 1.974500223890619e-06 4.274853156906973e-08 2.4075644536573788e-08 -3.3937298476089834e-08 -1.365892966176053e-08 2.823964388936355e-08 1.898724834979361e-08 2.987219409201763e-08 -3.321260311948085e-09 -2.921638364962139e-08 -1.373088987620438e-08 -2.6857283073317757e-08 -4.578993781259234e-09 1.0951790387314317e-07 2.0589639898987422e-08 6.706560632383109e-08 6.703886296285237e-07
PC.PC6 5.186796321038339e-07 2.705498007699238e-08 -6.565821430716117e-07 4.965495437027922e-08 1.1745872108499739e-07 -3.954101520610633e-10 9.259916134487778e-09 -9.749608887141986e-09 4.849646471382712e-09 -4.945835447459509e-08 4.2748531569069603e-08 2.2809632930687367e-06 1.1464089650993658e-07 -2.3581536049054745e-08 -1.0672108234168621e-07 1.2630831288352994e-08 -4.265925360456498e-09 -8.256591582900984e-09 -7.280916147980032e-08 2.9265637844255085e-08 3.492024163644404e-08 -5.221649000165068e-08 -1.081832402081924e-07 -9.25997274626531e-09 -2.8783801917817172e-08 -1.7338829934400835e-08 3.025654503520158e-07
PC.PC7 3.114762169266917e-08 -5.356722168697723e-08 -3.2539045376973694e-07 -4.527932036476973e-07 1.847011464606732e-07 1.673585053134817e-07 -1.6751775658984147e-09 -1.0902299136172173e-09 3.771009092178667e-08 1.253543027397133e-07 2.4075644536574404e-08 1.1464089650993803e-07 1.7906503206578933e-06 1.6018733718637383e-07 2.6007470345861684e-08 -2.986872693724021e-08 -7.420633423417253e-09 -5.513752046266987e-08 -3.389746900728013e-09 -8.314498782352799e-09 1.0988602864823244e-08 -9.36035684983465e-09 -1.468633226548405e-08 -5.586630999779578e-08 -8.303221955856279e-09 -7.042812187382787e-09 -6.499601040157223e-07
PC.PC8 2.1326023275830488e-07 8.206878214823513e-09 1.150727418345374e-07 1.3563596408071962e-09 -3.725383472091942e-08 8.074507090140407e-09 2.7281935517696097e-08 -3.7477265288860305e-08 -6.402205159657329e-08 6.695074801402467e-08 -3.393729847608909e-08 -2.3581536049054388e-08 1.6018733718637386e-07 2.4492068917234986e-06 -3.500202273335623e-08 -5.6278990297261376e-08 -5.261346774333558e-09 -3.1127556067823195e-08 1.7894030157893503e-08 -2.877893397226442e-08 -1.6033880273277857e-09 1.1284312142069539e-07 -8.430078109104897e-08 -3.833540611510755e-07 1.6193352416998758e-08 -7.181017857942807e-08 5.033566606795428e-07
PC.PC9 2.965305056003205e-08 1.9567464891168593e-08 -5.144604024929109e-07 5.862029109513501e-08 2.428573697137377e-07 -3.46120978746196e-08 5.1178045661913494e-08 1.7929868172963724e-08 1.0650155449253577e-08 1.7793809235365282e-08 -1.3658929661760507e-08 -1.0672108234168702e-07 2.6007470345861387e-08 -3.5002022733357306e-08 2.40090140966209e-06 1.0391262087625029e-07 1.3867831062723441e-07 -4.474985903471537e-10 -1.8603668005083274e-07 6.097374285750303e-09 -4.74935820774107e-08 -1.1837425183692886e-08 1.857918782411964e-08 1.5338982544250837e-09 1.1024837223897452e-08 -5.979642082385728e-08 1.7049339277303408e-08
PC.PC10 3.680363480410138e-07 4.371023284639122e-08 -6.48273488792911e-08 1.0688891184421425e-06 -1.137583538700691e-07 -3.5315750716348326e-07 -9.51480567426039e-09 1.268834739591945e-08 3.141021953742434e-08 -2.6265203084354078e-08 2.8239643889363514e-08 1.2630831288352761e-08 -2.986872693723996e-08 -5.627899029726166e-08 1.0391262087624968e-07 2.9374393470928955e-06 -1.5839855389399643e-07 7.037337578759587e-08 5.2732539931933966e-08 5.560215746498794e-08 -4.455791776492996e-08 -4.345717619271895e-08 2.754959737110098e-08 2.5593709884328886e-07 2.875333165341942e-08 8.64724106891974e-08 7.713916629726723e-07
PC.PC11 7.642577053973255e-07 6.517728359275024e-08 3.065980512947175e-07 -6.569899376656444e-07 1.3024204134790901e-07 2.7610749919606016e-07 -1.9396800705038707e-08 -1.4208682496252273e-08 -5.819188972217058e-09 -2.837552974015681e-08 1.8987248349793726e-08 -4.265925360456403e-09 -7.420633423417378e-09 -5.26134677433391e-09 1.3867831062723508e-07 -1.58398553893995e-07 2.318516876494417e-06 -6.650236509631225e-08 1.3000478478287863e-08 6.286005353992928e-08 -2.7649344216274787e-08 1.4763121147561213e-07 5.6144910456875287e-08 -7.98235332260222e-08 4.325235524497206e-08 -1.4220395707789356e-08 2.5793285410484104e-07
PC.PC12 7.056532004984173e-08 -3.0187011700421684e-09 -4.985431966305229e-07 -2.0065587135926365e-07 2.4830184213184674e-07 9.825957989589391e-08 1.5908693173856055e-08 -2.030417718949549e-08 -3.235265954994203e-08 6.84495453031039e-08 2.987219409201748e-08 -8.256591582901027e-09 -5.513752046266985e-08 -3.1127556067823003e-08 -4.4749859034727956e-10 7.03733757875957e-08 -6.650236509631231e-08 2.450306645658138e-06 1.394840622209142e-09 7.918015456647713e-08 5.2114875252552604e-08 1.2625414347506576e-07 1.6008022199140312e-08 4.266155275983749e-09 1.227842983355299e-07 3.2869350630413497e-09 -4.936019638159354e-07
PC.PC13 -9.828699020926028e-07 -6.32773507906085e-08 -1.3826776076728065e-07 4.362455582618657e-07 6.564205536169874e-08 -1.8948850360453068e-07 -3.4021328998158516e-09 -2.3192433025903835e-08 1.6658323435483067e-09 -2.2431320645096127e-08 -3.3212603119480717e-09 -7.280916147980025e-08 -3.3897469007281692e-09 1.7894030157893153e-08 -1.8603668005083462e-07 5.273253993193399e-08 1.3000478478287693e-08 1.3948406222104112e-09 2.3155904703316946e-06 2.1204604528560232e-08 -1.1782269320645517e-08 -2.1251467406398338e-08 3.513446502402601e-08 1.1940340481200755e-08 -3.421681070133122e-08 -4.5054503703895304e-08 -3.020811118104937e-07
PC.PC14 -1.7535785276102667e-07 1.4707021369844898e-08 4.1787411778823793e-07 -1.8829805492192553e-08 -2.932178639461246e-07 -9.929691958091742e-08 -3.0246374580748267e-08 -1.9765356643557782e-08 3.813555839289488e-08 5.737246887362866e-08 -2.921638364962122e-08 2.9265637844255128e-08 -8.31449878235244e-09 -2.877893397226458e-08 6.097374285749996e-09 5.5602157464988204e-08 6.286005353992951e-08 7.918015456647576e-08 2.1204604528560037e-08 1.8446644607990654e-06 -2.426371453407184e-08 -1.9767952063652365e-07 -3.887502842651579e-08 6.39455608092667e-08 2.7776344203447258e-09 -5.6882294426570875e-08 -1.0840776138403082e-07
PC.PC15 -5.908139361098662e-07 1.3679287171535294e-09 -2.13411732270309e-07 -4.4118377543397915e-07 9.326843015035197e-08 1.2934836098226256e-07 4.1025377448261876e-08 -2.649370254182339e-08 3.777002197535887e-08 3.863400569733755e-09 -1.3730889876204913e-08 3.4920241636444104e-08 1.0988602864823709e-08 -1.603388027327401e-09 -4.7493582077411e-08 -4.455791776493021e-08 -2.764934421627509e-08 5.2114875252552743e-08 -1.178226932064612e-08 -2.4263714534070178e-08 2.1440765592126283e-06 -4.9773634768809873e-08 -8.101842391616008e-08 -7.987443660712352e-08 -3.346799855452496e-08 9.031774784794246e-08 -1.0015817106022838e-06
PC.PC16 3.1318566779322266e-07 -8.833041255264533e-09 -6.364191456912469e-07 -2.0906424249952561e-07 -1.2866869686246285e-07 7.609428445158976e-09 5.577662750301697e-09 4.8304717176485066e-08 -5.347948664307409e-08 4.423077200522221e-08 -2.6857283073317724e-08 -5.2216490001650675e-08 -9.360356849834512e-09 1.128431214206944e-07 -1.1837425183693322e-08 -4.3457176192719325e-08 1.4763121147561133e-07 1.2625414347506505e-07 -2.1251467406398288e-08 -1.9767952063652375e-07 -4.977363476880996e-08 2.2751970962631273e-06 9.563033220294097e-08 -2.860809309404088e-07 3.5928834279289835e-08 -3.920727019241133e-09 1.6459855572620786e-07
PC.PC17 1.5630464328249802e-06 1.3251577517674937e-08 -6.093598882894132e-08 -9.500464301895674e-07 1.2825579291504699e-07 2.59054441260987e-07 1.0633044426329032e-08 1.0754995642050318e-08 -3.5701807625824403e-09 -6.311656998552771e-09 -4.578993781259285e-09 -1.0818324020819222e-07 -1.4686332265484016e-08 -8.430078109104888e-08 1.8579187824119423e-08 2.7549597371100926e-08 5.61449104568753e-08 1.6008022199140838e-08 3.5134465024025945e-08 -3.887502842651575e-08 -8.101842391616028e-08 9.563033220294105e-08 2.719906152398273e-06 8.920846442888488e-08 -6.538687775814552e-09 -6.922594881861212e-09 -2.554286843282145e-07
PC.PC18 1.8213955455048614e-07 -9.126358481369382e-10 -2.685505303908361e-07 4.90017937474736e-08 -8.320111352872754e-08 -1.618724752309955e-07 -1.3239109648161235e-08 6.747173300503412e-09 5.465478181460768e-08 -4.779672481694881e-09 1.0951790387314241e-07 -9.259972746265344e-09 -5.586630999779572e-08 -3.8335406115107417e-07 1.533898254424794e-09 2.559370988432887e-07 -7.982353322602246e-08 4.266155275984716e-09 1.1940340481200409e-08 6.394556080926633e-08 -7.98744366071233e-08 -2.860809309404101e-07 8.920846442888472e-08 3.070652636222204e-06 -5.8843572794757935e-08 2.187342121920861e-07 1.1124268381165838e-07
PC.PC19 1.779662868220609e-07 1.3677882143040352e-08 -3.9115106892446305e-07 1.7386826798860677e-07 5.071347587645727e-08 -1.1368425061802522e-07 -1.050338453422584e-08 5.343907928057246e-09 2.0446784808483355e-08 -8.613013133016105e-09 2.058963989898742e-08 -2.8783801917817235e-08 -8.30322195585628e-09 1.6193352416998808e-08 1.102483722389768e-08 2.875333165341938e-08 4.325235524497199e-08 1.227842983355303e-07 -3.421681070133139e-08 2.7776344203445057e-09 -3.346799855452371e-08 3.5928834279290245e-08 -6.5386877758146745e-09 -5.88435727947585e-08 2.394696662781931e-06 1.3873688034894792e-07 -1.0635148414949368e-07
PC.PC20 -9.68053898277902e-07 -3.675150883216425e-08 3.9916612222430614e-07 3.7490335004764315e-07 -1.5981354020234806e-08 -5.785203692973604e-08 -4.30624334905828e-09 1.0699119234978342e-08 -4.060199590626034e-09 -4.773777571209034e-08 6.70656063238308e-08 -1.733882993440062e-08 -7.042812187382414e-09 -7.181017857942782e-08 -5.979642082385707e-08 8.6472410689197e-08 -1.4220395707789722e-08 3.2869350630411346e-09 -4.5054503703895476e-08 -5.688229442657143e-08 9.031774784794292e-08 -3.920727019240722e-09 -6.922594881861271e-09 2.18734212192086e-07 1.3873688034894843e-07 2.1444672689162082e-06 4.768966170239622e-07
proband 1.3392745589570264e-06 -1.2613099203029594e-07 2.1596142312982196e-06 1.401865323180223e-06 -9.983777670976881e-08 -8.090417593183546e-07 2.2960831728017164e-07 -5.711838628103068e-07 1.410419165205757e-06 3.787503443692221e-08 6.703886296285261e-07 3.025654503520154e-07 -6.499601040157232e-07 5.033566606795405e-07 1.704933927730386e-08 7.713916629726788e-07 2.579328541048377e-07 -4.936019638159332e-07 -3.020811118104914e-07 -1.0840776138403172e-07 -1.0015817106022853e-06 1.6459855572620765e-07 -2.5542868432821277e-07 1.112426838116602e-07 -1.0635148414949272e-07 4.768966170239635e-07 0.00017318144882177774
