 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -8.963070336570263e-07 5.38144645782446e-08 1.6587080574163472e-06 -4.772198163416232e-07 -5.793927691903311e-07 3.124883883373077e-08 3.4608979865428675e-08 5.102491233922751e-08 1.804108274549168e-07 2.826129169018886e-07 3.252243259771722e-06 1.3041281561529996e-07 1.3147123316795213e-07 -1.121902339902975e-07 -2.163757742240352e-08 2.152694254614858e-08 1.5295082821963007e-07 1.677699518102747e-07 -5.753951501967044e-08 4.1711558775179514e-08 -1.6245145524160523e-09 -7.51762875876778e-08 -3.3523806994399826e-08 1.2978612308300652e-07 2.4813835657094676e-07 4.834750383382155e-08 1.218950180200616e-07 -2.3362852414651495e-06 7.82008564284769e-06 2.3525363985689165e-06
PC.PC6 -3.497870998550479e-06 -9.150431678308983e-08 8.541074238447087e-07 7.631388168671817e-07 -6.216550800720539e-07 -5.350743484901119e-07 6.2680094202947125e-09 -5.494053108119911e-07 2.236133061396614e-07 -2.498771758509353e-07 1.3041281561530012e-07 3.977784398705309e-06 1.969267203722269e-07 4.195561481604744e-08 -1.301921496802517e-07 1.1898082717352476e-07 9.292394301315117e-07 4.526930183683443e-08 -3.206221313717023e-08 3.285355851537368e-07 2.0591535287472355e-07 -9.703163588088333e-08 -1.4242211606842504e-07 5.549227225265491e-08 1.401588496384263e-07 -1.846564294158206e-07 4.0783100705082284e-07 -3.2224086798063293e-06 6.391402190002143e-06 2.0093172759274664e-06
PC.PC7 -1.4067893632899128e-06 -1.4580905606566856e-07 -2.7960611291675205e-07 -1.3890513371476562e-06 -9.041989647698677e-07 -6.364963050434618e-08 -6.643953247019261e-08 -1.0570587098048873e-07 1.0637237027360337e-07 1.562674325112109e-07 1.3147123316795366e-07 1.9692672037222658e-07 3.121997152087635e-06 2.745719584602012e-07 3.0609770225411905e-08 -8.39659158754572e-09 2.136099484672596e-07 -1.831215685136619e-07 -1.8917842209965955e-08 2.890512384510077e-08 5.777049383602456e-08 -1.565642480656181e-08 -1.5539770591340136e-08 1.0076795758976129e-08 -9.095247662077201e-08 -6.477926983897876e-08 -3.815400973823334e-07 -2.972722363448428e-06 2.512193641055081e-06 6.333023381508992e-07
PC.PC8 6.648263684877601e-07 -1.0056759055577408e-09 -1.436837525341986e-06 3.2860743657975864e-06 5.109767536649498e-06 1.656370606231492e-06 9.348366043274211e-08 -1.214844820715699e-07 -3.291814432527984e-08 7.694211254926355e-08 -1.1219023399029858e-07 4.195561481604699e-08 2.7457195846020196e-07 4.03346509373922e-06 7.40854944423706e-08 4.650513584903578e-08 3.832975330859758e-08 -7.079240858850919e-08 5.970588948395933e-08 3.463438859495548e-08 -5.1624971618981404e-08 6.595201463034955e-08 -9.715383337411983e-08 -2.2474302776230512e-07 -7.213054179805868e-08 -1.7268294078121804e-07 -2.4095549330072334e-07 2.952063846252003e-06 1.027864295055461e-07 -1.035737199892955e-06
PC.PC9 -1.2673006855724604e-06 -5.8415094666188846e-08 -1.0557403870679735e-06 -1.0606577022385884e-06 -1.200073130064139e-06 -4.562513237634667e-07 3.071183538972469e-08 6.529898220732542e-08 -3.025672213354384e-08 9.993825429452568e-08 -2.163757742240361e-08 -1.3019214968025167e-07 3.0609770225411574e-08 7.408549444237011e-08 3.4037139977092325e-06 3.1308716215167944e-07 2.7920126316787964e-07 2.8054588954200283e-08 -3.917993928166229e-07 1.1545442155058738e-07 -1.3812845910924657e-08 4.055007659541524e-08 3.318893346284571e-08 -6.745856136429767e-08 2.5304382946438763e-07 -1.603232884449789e-07 4.831019080856292e-07 6.314037026180631e-07 -2.146466778641148e-07 -4.398289782355251e-06
PC.PC10 9.758635876438014e-07 1.9553823189873253e-07 3.0047721226851466e-06 1.2425145934694984e-06 -6.067905717173158e-06 -3.4126285807943586e-06 2.0773963262108353e-08 -1.2090512618833755e-08 1.3047699860263184e-07 7.484237388964668e-09 2.1526942546149003e-08 1.1898082717352589e-07 -8.396591587545368e-09 4.6505135849035404e-08 3.130871621516804e-07 5.102075799773509e-06 -2.755481785285821e-07 -9.430730816864065e-08 1.833460162432921e-07 3.939396091333695e-09 -6.049484390561357e-08 -2.95041630099243e-08 7.903281183257729e-08 -2.26540686243556e-07 1.338244012364677e-07 1.156540297463137e-07 2.7221108047672483e-06 -2.4392185762385227e-06 2.9597274072628506e-06 -5.869021345547622e-07
PC.PC11 -3.875333510784546e-06 -1.4293217080775564e-07 2.0287186092751542e-06 2.888880777804778e-07 2.613625396681181e-06 1.3415565909142104e-06 1.6813778773106492e-08 -4.4476627436644685e-07 2.0393290529194584e-07 -1.4952322274230388e-07 1.529508282196304e-07 9.292394301315112e-07 2.1360994846725984e-07 3.832975330859939e-08 2.792012631678809e-07 -2.755481785285855e-07 3.97365983435876e-06 -1.2088892178494418e-07 2.0227892921529986e-07 2.673333650009956e-07 1.534592558332282e-07 2.3081530991933497e-08 7.549171200880468e-08 -1.4668536644140763e-07 1.1053986674942004e-07 -5.243966691226426e-08 5.222435266900921e-08 -6.361330029217054e-07 4.421441772878693e-06 -5.935204084753977e-07
PC.PC12 -5.80306211134941e-07 -6.853519105574213e-08 7.353980926160547e-07 -7.764686990498996e-07 -7.395062330609292e-07 -3.683497085566337e-07 7.588095803136616e-08 -2.0613332996151634e-07 -7.028071947348573e-08 -1.4658526580716245e-08 1.6776995181027437e-07 4.526930183683394e-08 -1.8312156851366226e-07 -7.079240858850908e-08 2.805458895420019e-08 -9.430730816864183e-08 -1.2088892178494474e-07 5.00159307399802e-06 -2.9367529182019215e-07 1.0717663502273086e-07 1.386904265468006e-07 4.3910445623186476e-07 -2.3318732838541233e-07 7.891641524207052e-09 3.5004894680240085e-07 7.802292427683303e-09 -4.5400548460461853e-07 6.654007301117184e-07 -4.075724043553114e-06 1.0867980549556057e-06
PC.PC13 -5.19885119734989e-06 -2.5231991929693317e-07 1.3259234035860375e-06 4.7202723691362965e-07 -1.5668177382807317e-06 -1.114751748434576e-06 -4.156640382628195e-08 -9.753211011741091e-08 1.7712540554609182e-08 -4.011438397160882e-08 -5.753951501967052e-08 -3.2062213137172404e-08 -1.8917842209965912e-08 5.970588948395937e-08 -3.917993928166226e-07 1.833460162432918e-07 2.022789292152988e-07 -2.936752918201924e-07 3.3562535578712784e-06 4.67203719133404e-08 -4.196441956822216e-08 8.934766025888398e-08 7.905026474881454e-08 -2.268497057745215e-08 -2.3172500758672494e-07 -9.488628874411899e-08 -4.798134163372089e-07 -1.6961915343216842e-06 1.0520989725048735e-06 -7.337942542120693e-07
PC.PC14 -1.5449312440947848e-06 -1.643429974238839e-08 1.0534082122960796e-06 -7.533752087337413e-07 -1.3576856179641193e-06 -3.8939270977183834e-07 -6.094527484067945e-08 -1.4777414207313496e-07 1.3009478347344643e-07 4.95809955275961e-08 4.171155877517987e-08 3.2853558515373677e-07 2.890512384510042e-08 3.463438859495537e-08 1.1545442155058715e-07 3.939396091333401e-09 2.6733336500099503e-07 1.0717663502273199e-07 4.672037191334053e-08 2.9817394255371226e-06 1.3191907976532082e-07 -1.336980570681218e-07 -2.9967093655006415e-08 1.7833885391989352e-07 1.1115216830663278e-07 -1.0970615724779871e-07 -1.2639401214565984e-06 3.867215935244866e-06 -1.7384709175820038e-06 -2.183859485050638e-06
PC.PC15 -2.5601777375702693e-06 -1.3491348560483815e-08 -4.898107677044419e-07 -9.155347636294424e-07 -5.52957962641819e-07 -9.482750516622407e-08 1.9518452659671795e-08 -1.391367006608788e-07 4.857043488773204e-08 -1.1422407557702557e-08 -1.6245145524156031e-09 2.059153528747242e-07 5.7770493836024585e-08 -5.162497161898156e-08 -1.381284591092523e-08 -6.049484390561361e-08 1.5345925583322842e-07 1.38690426546801e-07 -4.1964419568221805e-08 1.319190797653223e-07 3.1435728805060723e-06 3.618640755908666e-08 -6.023532533616932e-08 -1.315011050825044e-07 1.9064318808660855e-07 9.603354219189805e-08 -1.117542692359435e-06 2.0098129048957116e-07 5.439940651226246e-07 -2.8016643384530472e-06
PC.PC16 1.2148651518522351e-06 -2.351813832030129e-08 -2.1306427313537363e-06 1.1446189313955523e-06 3.824399603037004e-06 1.4483564022541472e-06 -8.809696260603405e-08 8.277060336206849e-08 -4.429590137584184e-08 9.514117132896435e-08 -7.517628758767827e-08 -9.703163588088311e-08 -1.5656424806561684e-08 6.595201463034929e-08 4.055007659541517e-08 -2.9504163009922657e-08 2.3081530991933673e-08 4.391044562318644e-07 8.934766025888451e-08 -1.3369805706812064e-07 3.618640755908575e-08 3.389859925849945e-06 -1.6920091511669503e-08 -6.478377787201056e-07 -1.2851163517495294e-07 1.2266446977058814e-07 2.512968409002372e-07 2.426996491600447e-06 -4.514777147520828e-06 -1.6917099273054294e-06
PC.PC17 1.2247744256338515e-06 5.409708113930629e-09 1.224836323551475e-06 -9.227679102421879e-07 -1.5379242969403664e-06 -7.17175152807388e-07 1.6680703547356506e-08 -1.962294370723836e-08 4.367723883774061e-08 -3.7029964677723604e-08 -3.3523806994399694e-08 -1.4242211606842465e-07 -1.5539770591339997e-08 -9.715383337411938e-08 3.318893346284559e-08 7.903281183257693e-08 7.549171200880534e-08 -2.3318732838541212e-07 7.905026474881471e-08 -2.99670936550062e-08 -6.023532533616912e-08 -1.6920091511669295e-08 3.4749975569066855e-06 6.847172414885533e-08 -2.1736030293685194e-07 -2.9303022390888696e-08 8.589408817627512e-07 -1.706727937330631e-07 -1.3564121868961289e-06 1.5607461263238363e-06
PC.PC18 5.257552307930726e-07 4.572410151316756e-08 -2.1763271741299144e-06 -5.679178600329257e-06 -4.211718769748689e-06 -9.087002130667948e-07 1.0384077147757486e-08 -4.598542869110236e-08 2.828908363793619e-08 -1.0802296350728495e-07 1.2978612308300644e-07 5.5492272252654694e-08 1.0076795758975843e-08 -2.2474302776230483e-07 -6.745856136429826e-08 -2.265406862435583e-07 -1.4668536644140734e-07 7.891641524206572e-09 -2.2684970577452676e-08 1.7833885391989363e-07 -1.3150110508250441e-07 -6.478377787201057e-07 6.847172414885525e-08 5.150540252408323e-06 -4.254285642435222e-08 3.389193303052928e-07 4.2387253991321364e-07 5.185863547110229e-06 -3.4792320732559296e-06 -4.94757820300556e-06
PC.PC19 -1.0923419818398194e-06 -1.846381940025282e-08 -6.157049296425766e-07 -4.297901722131183e-09 -1.117227861026692e-06 -7.4015862813402e-07 7.991538717371142e-08 -1.4849513788924028e-07 2.4351699886609755e-09 1.6709780470273923e-07 2.481383565709466e-07 1.401588496384266e-07 -9.095247662077284e-08 -7.213054179805877e-08 2.530438294643876e-07 1.338244012364681e-07 1.1053986674942049e-07 3.500489468024e-07 -2.317250075867245e-07 1.1115216830663215e-07 1.9064318808660765e-07 -1.2851163517495405e-07 -2.1736030293685218e-07 -4.254285642435178e-08 4.569280663774256e-06 4.910876634839403e-07 4.893631171899483e-07 2.2330340828977167e-06 7.882509465990376e-07 -2.4089135781400614e-06
PC.PC20 1.2765519573527357e-06 -2.2796243130746175e-08 6.34260263880909e-07 -4.0259079538918854e-07 3.529964579758169e-07 4.576786679554216e-07 -1.2801389043871817e-07 5.773273498041555e-08 1.5368033977691154e-08 1.5707243937705748e-07 4.834750383382139e-08 -1.8465642941582065e-07 -6.477926983897905e-08 -1.726829407812174e-07 -1.6032328844497906e-07 1.1565402974631357e-07 -5.243966691226412e-08 7.80229242768385e-09 -9.488628874411968e-08 -1.0970615724779876e-07 9.60335421918979e-08 1.2266446977058796e-07 -2.9303022390888955e-08 3.389193303052918e-07 4.9108766348394e-07 3.475812559383953e-06 1.1641514124164416e-06 8.24614984021875e-07 2.95570884887131e-07 7.383580708694457e-07
proband -7.983496697483829e-06 2.2484632617153586e-07 3.162895578024893e-05 9.99468083102043e-06 -3.349704154398381e-05 -1.9127201805038617e-05 1.3025560449804501e-07 -1.0754734251614385e-06 1.7471809197951733e-06 1.5268205036676075e-06 1.2189501802004922e-07 4.07831007050814e-07 -3.8154009738234214e-07 -2.409554933007193e-07 4.831019080856376e-07 2.722110804767251e-06 5.2224352669004315e-08 -4.540054846046169e-07 -4.798134163372167e-07 -1.2639401214565946e-06 -1.1175426923594306e-06 2.5129684090024023e-07 8.58940881762755e-07 4.2387253991323196e-07 4.893631171899503e-07 1.1641514124164397e-06 0.000417852071357221 -0.0002039227663616982 -2.052144238827465e-05 -6.809034651977213e-06
maternal 2.5724200466733275e-06 3.906497285365138e-06 -9.235406907466173e-06 1.5229493586342986e-05 -4.008479697522171e-06 -2.9068049789405025e-06 -5.232558509495728e-07 -1.8611699101344296e-07 -1.5272350593972373e-06 -2.1635166113166107e-06 -2.336285241465168e-06 -3.2224086798063323e-06 -2.972722363448415e-06 2.952063846252002e-06 6.31403702618057e-07 -2.4392185762385502e-06 -6.361330029216983e-07 6.654007301117027e-07 -1.6961915343216277e-06 3.86721593524487e-06 2.0098129048957632e-07 2.4269964916004344e-06 -1.706727937330727e-07 5.1858635471101725e-06 2.233034082897698e-06 8.246149840218576e-07 -0.00020392276636170146 0.0016232679895047827 -0.0011486520271414926 -0.0010156203507452235
gpm 5.5019841953345174e-05 -1.8262121168334212e-06 -2.5548090494737497e-05 -4.974690350388473e-05 3.351079632394145e-05 3.253359012645841e-05 5.023686967066092e-07 -3.5315429234046803e-07 4.050305557164419e-06 2.535990635723183e-06 7.820085642847723e-06 6.391402190002159e-06 2.5121936410550914e-06 1.0278642950554063e-07 -2.1464667786409806e-07 2.959727407262899e-06 4.42144177287869e-06 -4.075724043553108e-06 1.0520989725048182e-06 -1.73847091758201e-06 5.439940651226064e-07 -4.514777147520821e-06 -1.3564121868961215e-06 -3.479232073255908e-06 7.882509465990401e-07 2.9557088488715364e-07 -2.0521442388271444e-05 -0.0011486520271414976 0.0029450723522617284 -0.00070836270399423
gmm -4.7441240227847945e-07 -5.544072796236946e-06 3.3078866426673385e-05 3.465574693846334e-05 2.32478590527479e-05 -4.379921307991543e-06 1.8496755810848173e-06 -1.833573255540001e-06 4.748795013835466e-06 -2.3216920724936205e-06 2.352536398568935e-06 2.0093172759274596e-06 6.333023381508737e-07 -1.035737199892953e-06 -4.3982897823552595e-06 -5.869021345547585e-07 -5.93520408475402e-07 1.0867980549556273e-06 -7.337942542121065e-07 -2.1838594850506414e-06 -2.801664338453046e-06 -1.6917099273054119e-06 1.5607461263238406e-06 -4.947578203005511e-06 -2.40891357814004e-06 7.383580708694496e-07 -6.8090346519748985e-06 -0.0010156203507452198 -0.0007083627039942372 0.002817495315379971
