 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.5651283434737175e-06 9.039381261423e-08 1.6591953774042442e-05 1.0932923394164915e-05 4.412392435127386e-06 3.288411203650927e-07 9.346867527195083e-08 2.0966993193760566e-07 5.262503711618711e-07 9.854207235922162e-07 8.285434956629504e-06 2.4118193479091804e-07 4.093533255584489e-07 -3.5476285491818653e-07 -1.388115126404929e-08 5.208674263245751e-07 2.2515273518621082e-07 6.139505613887138e-07 7.088296984632614e-08 2.2777710642468104e-07 -9.229770101643742e-09 1.0938179087938154e-07 -9.464108533355925e-10 -6.93559180404305e-08 4.820076589434664e-07 -2.3710910067038804e-08 -3.490630345916477e-06 1.6245061492690423e-06 -3.0250446030642114e-06 1.775701004887959e-05 -1.9045557368053385e-06 1.8289443555934522e-05 2.6295206677062752e-06
PC.PC6 -1.059097237238372e-05 -2.1339128324842952e-07 -2.828888055799466e-06 1.0074205710775874e-06 3.64941230295335e-06 1.1675954331652198e-06 -1.429223850853324e-07 -1.4362764668938174e-06 6.895832579333018e-07 -5.161563591533747e-07 2.4118193479091756e-07 9.652957915744627e-06 3.236101318552198e-07 7.485179778187058e-08 -9.385325018092222e-07 4.1886403539681456e-07 2.70701656990119e-06 3.0944118882896295e-07 6.896318613615428e-07 6.522259594734477e-07 6.402319496608612e-07 -6.00213540175051e-07 -7.131411010584271e-07 2.0240034547367268e-07 3.526650506462989e-07 -7.22467272564686e-07 -7.871529161516049e-07 3.613349935498915e-06 -1.0755793642925089e-05 1.266196863897717e-05 -4.466771556729023e-06 2.307817519161952e-05 2.824342180053564e-06
PC.PC7 4.047671360513069e-06 -1.0230664474352388e-07 1.8721158261453044e-07 -6.0861148449105495e-06 -7.014946587239655e-06 -1.972674196816248e-06 -1.8039867893897967e-07 -2.349954933630231e-07 1.0313842484679435e-07 2.7885594027747326e-07 4.0935332555844717e-07 3.2361013185521727e-07 8.021607413918505e-06 7.751531542527273e-07 5.7924455694782334e-08 -9.179621667110266e-08 5.848394009913905e-07 -8.388491286868442e-07 7.631206423306209e-08 7.830537851010329e-07 4.0310451068279697e-07 2.5942281588277797e-07 -1.0890140160287843e-07 1.7264929201996933e-07 1.4744655710698682e-07 -1.9090386090078878e-07 1.5551020838566467e-07 -5.155432937705316e-06 -1.0001574499244228e-05 -4.165941419772624e-06 1.1275271428813397e-05 2.0175701800347514e-06 4.3431934717755534e-06
PC.PC8 -1.5616486778569984e-06 -3.3318183142020317e-08 1.4735183836310214e-05 1.3863143872339602e-05 8.063067260437926e-06 1.4803992025812392e-06 1.4298900869687448e-07 -6.527089416314957e-08 -1.0359515655240932e-07 -9.973332722325108e-08 -3.547628549181849e-07 7.485179778187017e-08 7.751531542527277e-07 1.0100515706581771e-05 1.0986868095595027e-07 -9.10052799576308e-07 2.2177624386006412e-07 -2.500773050203917e-08 1.2015895651803115e-07 1.2263016031485153e-08 7.23209488312061e-08 2.7851324175222527e-07 -1.506666529111185e-07 -4.6891652522298173e-07 2.925870015458718e-07 -2.2697420226827558e-07 1.0057736507767623e-06 -1.0597396658512448e-05 1.3662100605180723e-05 4.3151701726239215e-06 1.0049376357827497e-05 -1.1495837929847469e-05 -8.661589342973632e-06
PC.PC9 -4.603567960142162e-06 -2.0528754563237147e-07 2.823055794156411e-06 -2.7825808179935595e-06 -7.030182855971131e-06 -2.8646403409994115e-06 6.548886060422969e-08 6.432992082226657e-08 -1.2938694902269182e-07 1.980126433742712e-07 -1.388115126404894e-08 -9.385325018092212e-07 5.792445569478064e-08 1.0986868095595283e-07 7.871988166201594e-06 9.988706330626116e-07 3.674467361946769e-07 -3.552602986351154e-08 -1.5136310052673534e-06 4.6118069095838535e-07 1.0022728606867597e-07 8.552214594740482e-08 -4.1024892922714855e-07 1.6262868195398883e-07 1.1525404156940412e-06 -4.2712632751331817e-07 3.136591142269625e-06 -4.094356032378756e-06 5.084402528617709e-07 -1.5109379792044712e-05 8.544514935627131e-06 -5.12408804775232e-07 -9.25742635756703e-06
PC.PC10 -3.2860841665025384e-06 1.9728320755428856e-07 3.3622500992939013e-06 9.851333597192626e-06 -1.149212023962328e-06 -3.0881074659212034e-06 -7.701286544839956e-09 8.231446057163512e-08 5.879131656003157e-07 6.082668933395015e-08 5.208674263245766e-07 4.1886403539681737e-07 -9.179621667110144e-08 -9.100527995763071e-07 9.98870633062611e-07 1.3465003666770525e-05 -7.767872394201318e-07 -8.956375967322426e-07 6.918252271348876e-07 7.078433991221173e-08 -1.5661301649272344e-07 -1.1198652354640958e-07 2.43095764368268e-07 -1.0481316265490344e-06 -2.611237270710753e-07 2.7797633945954816e-07 2.872723472854015e-06 -3.018131459625098e-06 -1.1065201852201135e-05 1.731588495000948e-05 2.3583809252451257e-06 1.8614652143132446e-05 -3.5171738182550826e-07
PC.PC11 -7.962707606469381e-06 1.5210192643423e-08 -7.904610361341036e-07 -1.2610468832579468e-05 -7.677704880090944e-06 -9.491610848339466e-07 7.973972601516674e-09 -1.2827750760921265e-06 5.315588455438949e-07 -2.515520080543528e-07 2.2515273518621042e-07 2.7070165699011884e-06 5.848394009913901e-07 2.2177624386006285e-07 3.6744673619467897e-07 -7.767872394201326e-07 9.407230208110106e-06 -5.340521351174332e-07 4.3429826288814217e-07 1.5430942612565648e-07 5.934562342064827e-07 -4.02864522955828e-07 -3.747947457317544e-07 -2.091723838707892e-07 2.1683390358147016e-07 1.8102933411361218e-07 -9.623979635560392e-07 7.322675692121475e-06 1.1232200391524592e-05 3.184381141081108e-07 -9.38857275343211e-06 6.361906562448051e-06 -1.2552751161510662e-05
PC.PC12 -4.265537788059643e-06 -4.7053861101566817e-07 1.4749780383066106e-05 2.078795313761094e-05 1.9475641792724755e-05 5.321135600267939e-06 2.2184206751522697e-07 -5.329291221109152e-07 -4.149633483329251e-07 -1.1517435179662527e-07 6.139505613887176e-07 3.0944118882896136e-07 -8.38849128686845e-07 -2.5007730502038454e-08 -3.5526029863511585e-08 -8.956375967322379e-07 -5.340521351174364e-07 1.4271683009511768e-05 -1.0051728148763782e-06 -5.975776153929991e-09 1.1806525056182241e-07 1.4422760017932142e-06 -9.038794427801954e-07 3.173191077523086e-08 1.0416218139515555e-06 -1.5032410614149786e-07 -2.7431354159217246e-06 5.627435720444823e-07 -9.374007333316786e-07 7.083044188567141e-06 -7.5395615878575974e-06 -6.212275854201092e-06 -6.116427628102313e-06
PC.PC13 -1.619436797704866e-05 -7.504982821101823e-07 -1.4327619769896985e-06 -2.6628274885488256e-06 -4.256672303562087e-06 -1.7009439281380952e-06 -3.2484685167377084e-07 1.1988361220460987e-07 1.67964853629688e-07 3.151381189213102e-08 7.088296984632395e-08 6.896318613615391e-07 7.631206423306382e-08 1.2015895651802953e-07 -1.5136310052673549e-06 6.918252271348862e-07 4.3429826288813883e-07 -1.0051728148763816e-06 8.051187198777582e-06 1.1116217289321313e-07 -5.914524154597012e-08 1.9311131124561142e-07 1.647279040449539e-07 -5.335168685022507e-07 -8.345885973275154e-07 -5.480634054723772e-07 -1.0903867605223485e-06 -3.5642655199090433e-06 -1.4528852531861164e-05 6.623015801416284e-06 -1.8147113094632063e-06 8.632607416581546e-06 8.395735245409525e-06
PC.PC14 8.330573758731657e-06 3.861435902697634e-07 1.362100334249675e-05 8.492126156913012e-06 1.186040428383085e-06 -6.298655328852554e-07 -1.0212790561137025e-07 -3.1114555781668747e-07 1.1696395895403152e-07 -5.465843213907689e-08 2.277771064246811e-07 6.522259594734509e-07 7.830537851010366e-07 1.226301603148702e-08 4.6118069095838604e-07 7.07843399122109e-08 1.5430942612566035e-07 -5.9757761539303344e-09 1.11162172893216e-07 8.674081953983847e-06 6.231397620271038e-07 1.1504447982898803e-07 -2.3252294841335085e-08 3.8940800483145644e-07 4.4379212329731704e-07 -7.90252476488342e-07 8.333798495256119e-07 -1.4102357868088556e-05 1.9937454329586792e-05 5.368584448176961e-06 1.4792000793243125e-05 -2.3746766572204032e-05 -1.5165974221162155e-05
PC.PC15 2.9133467041144745e-06 2.597558811102173e-07 -1.9003063678088059e-06 6.1346526221412455e-06 1.0096656592679728e-05 3.2177657304406324e-06 2.617369747797552e-07 -1.9856579318182208e-07 3.711521321827817e-08 -1.813523694912457e-07 -9.229770101645333e-09 6.402319496608606e-07 4.03104510682797e-07 7.232094883120663e-08 1.0022728606867463e-07 -1.5661301649272307e-07 5.934562342064824e-07 1.1806525056182359e-07 -5.9145241545968326e-08 6.231397620271048e-07 8.09574840416863e-06 5.847412017776436e-07 1.831547284034998e-07 -3.6759608807397433e-07 4.036014219577012e-07 2.878874784948347e-07 3.7607269646139424e-07 -1.355266161822702e-05 8.1420615445419e-06 -2.7838220180828622e-06 3.8978293045327945e-06 -2.692460391212967e-06 -1.2673680444990731e-05
PC.PC16 3.027541423883805e-06 4.884955780159401e-08 -9.380540338394115e-06 -1.0839845627859248e-06 8.034010682863534e-06 3.840821268074852e-06 -1.957239569978109e-07 7.669792661191894e-08 -1.6303862751361736e-07 2.429846191205208e-07 1.0938179087938493e-07 -6.002135401750496e-07 2.594228158827774e-07 2.785132417522263e-07 8.552214594740497e-08 -1.1198652354640989e-07 -4.028645229558276e-07 1.4422760017932195e-06 1.9311131124561484e-07 1.1504447982899016e-07 5.847412017776467e-07 9.088596570256592e-06 -5.666380841345695e-07 -2.734015379644261e-06 -1.0787219514315979e-06 1.3419997776646094e-07 -1.97177729446687e-06 1.3603424418343376e-06 1.2418455569675903e-05 -3.748255321247453e-07 -1.1468361712084724e-06 -1.7004289157274658e-05 -1.1203312994904369e-05
PC.PC17 -1.7987891810886318e-07 7.313796565244453e-08 4.378093007807488e-06 8.591767226409058e-06 1.0380196863935513e-05 3.1107564599563244e-06 9.93055138958372e-09 -3.4659620416943305e-07 3.0356727553124114e-07 -2.0100083149941252e-07 -9.464108533314746e-10 -7.131411010584256e-07 -1.0890140160287975e-07 -1.506666529111172e-07 -4.10248929227149e-07 2.430957643682693e-07 -3.747947457317537e-07 -9.038794427801911e-07 1.6472790404495716e-07 -2.325229484133425e-08 1.8315472840349886e-07 -5.666380841345705e-07 6.580427210269133e-06 -1.5817942124207653e-07 -9.790398938390537e-07 -1.1611323542016085e-07 -7.230397530480514e-07 -3.1527256918655677e-06 3.227227301930816e-06 -8.882643528960171e-06 1.369392244476061e-05 -8.197423448943639e-06 5.4238407670633765e-06
PC.PC18 5.0521501061273215e-06 3.777973292944753e-08 -2.7764263316397997e-06 -4.652515233383402e-06 -3.975935130840365e-06 -1.1214628768507432e-06 1.7436671729579912e-07 -2.415536225180071e-07 -4.027745353081959e-08 -1.1190136060887873e-06 -6.935591804043378e-08 2.0240034547367215e-07 1.726492920199685e-07 -4.689165252229807e-07 1.6262868195398872e-07 -1.0481316265490333e-06 -2.0917238387078807e-07 3.1731910775229475e-08 -5.335168685022527e-07 3.8940800483145326e-07 -3.675960880739759e-07 -2.7340153796442626e-06 -1.5817942124207494e-07 1.5595697194064764e-05 1.7259199459358116e-06 2.0084197840704273e-06 3.860516150622169e-06 2.2838237647204e-05 2.0086173284206005e-05 -1.6359067131004633e-05 -2.5429627583857735e-05 -9.87887470107423e-06 -1.8571388427820435e-05
PC.PC19 9.16912644293055e-06 8.738700870081991e-08 2.013579584503534e-05 1.7644669512220955e-05 9.48226194268307e-06 1.4964715380684717e-06 6.333017875409388e-07 -4.950756496741282e-07 -5.276093292644136e-07 3.7833284860494223e-07 4.820076589434702e-07 3.5266505064629846e-07 1.4744655710698737e-07 2.925870015458731e-07 1.1525404156940412e-06 -2.611237270710734e-07 2.1683390358146974e-07 1.0416218139515553e-06 -8.345885973275187e-07 4.437921232973214e-07 4.0360142195770215e-07 -1.0787219514316034e-06 -9.790398938390522e-07 1.7259199459358165e-06 1.237400725409918e-05 1.9460612364539507e-06 2.912235505688484e-06 5.3296969662629955e-06 4.587948560969353e-06 -1.1594423102453744e-05 -2.14051463471384e-06 8.215790106820985e-06 -1.0243690999597983e-05
PC.PC20 7.513541349087679e-06 -1.8019481276962947e-07 8.7942124200228e-06 -3.7534373028541285e-06 -5.951474892944441e-06 -1.2090357158808112e-06 -3.5084282348485247e-07 1.1001934876865983e-07 -2.039310890471937e-07 5.510995453148067e-07 -2.3710910067033887e-08 -7.22467272564687e-07 -1.9090386090078833e-07 -2.2697420226827465e-07 -4.2712632751332113e-07 2.779763394595497e-07 1.8102933411361371e-07 -1.503241061414992e-07 -5.480634054723826e-07 -7.902524764883372e-07 2.87887478494835e-07 1.3419997776645742e-07 -1.1611323542015986e-07 2.0084197840704277e-06 1.9460612364539515e-06 8.825774415815238e-06 1.5304760704469236e-07 9.732968968179222e-06 -6.0019138643241176e-06 -7.329502346626566e-06 -4.335700600009468e-06 1.6302710755091542e-05 7.543723441120533e-06
proband -2.2976492091072726e-05 -1.486519692550483e-07 7.291740974058115e-05 -4.4740214275710404e-05 -8.48007520255001e-05 -1.8925997519941915e-05 -1.0046063967439654e-07 -5.075757198886632e-07 1.8743486358239087e-06 -1.2496316979141522e-06 -3.4906303459164447e-06 -7.871529161516014e-07 1.5551020838567674e-07 1.0057736507767774e-06 3.1365911422696076e-06 2.872723472854016e-06 -9.623979635560577e-07 -2.7431354159217322e-06 -1.090386760522346e-06 8.333798495256132e-07 3.7607269646138937e-07 -1.9717772944668536e-06 -7.230397530480574e-07 3.860516150622148e-06 2.9122355056884326e-06 1.5304760704471703e-07 0.0012530304744078431 -0.0006650194042051718 -0.0005980459366555688 -4.214011644651235e-05 9.617726158605739e-05 -5.920157122145291e-05 7.849468451325284e-06
paternal 5.7995539942936095e-05 -4.0609870969494e-06 0.000374620115764584 0.0009519443505458004 0.0010281683621429347 0.00027713353247072945 -4.738885030126212e-06 1.9696955348667837e-06 -6.790695744430118e-06 4.5220712767101374e-07 1.62450614926918e-06 3.61334993549891e-06 -5.155432937705286e-06 -1.0597396658512438e-05 -4.0943560323785965e-06 -3.0181314596249585e-06 7.322675692121526e-06 5.627435720444708e-07 -3.56426551990908e-06 -1.4102357868088189e-05 -1.355266161822698e-05 1.3603424418341132e-06 -3.1527256918654526e-06 2.2838237647204067e-05 5.329696966263426e-06 9.732968968178888e-06 -0.0006650194042051635 0.005970276177143788 0.00029704579237604386 -0.0036253110332994205 -0.004735484699214271 4.185403529481529e-05 2.1505376874973888e-05
maternal 0.00019064026741671166 2.4633949172363638e-05 0.00018442559682313036 0.00034541120129004193 0.00014746183890859896 -6.548738438628586e-06 3.285982483386903e-06 -3.3979977910513976e-06 -1.137755715439903e-05 1.0859640954748305e-06 -3.025044603064164e-06 -1.0755793642925035e-05 -1.000157449924422e-05 1.36621006051807e-05 5.084402528617135e-07 -1.1065201852201134e-05 1.1232200391524677e-05 -9.374007333317205e-07 -1.4528852531861293e-05 1.9937454329586853e-05 8.142061544541931e-06 1.2418455569675832e-05 3.227227301930762e-06 2.0086173284205955e-05 4.5879485609694e-06 -6.0019138643241065e-06 -0.0005980459366555686 0.00029704579237604007 0.006365300536217189 9.38405300743433e-05 -0.00022264938071431904 -0.0043223812841880664 -0.004566824381439886
gpp 4.775113630431611e-05 9.676951422912754e-06 -9.785289958000314e-05 -0.0001606921583529772 -4.373509435106242e-05 3.5534901258127836e-05 -3.5451350894318588e-06 -4.5901379874046545e-07 1.4494124667094919e-05 -6.84930355163043e-07 1.7757010048879622e-05 1.2661968638977172e-05 -4.165941419772633e-06 4.315170172623938e-06 -1.5109379792044773e-05 1.7315884950009457e-05 3.1843811410806883e-07 7.083044188567149e-06 6.623015801416251e-06 5.368584448176834e-06 -2.7838220180829723e-06 -3.748255321246699e-07 -8.882643528960259e-06 -1.635906713100464e-05 -1.1594423102453929e-05 -7.329502346626473e-06 -4.214011644651935e-05 -0.0036253110332994084 9.384053007434375e-05 0.00841066263900542 -0.0011368693580923667 -1.4778767514342964e-06 -2.8239273534309002e-05
gmp -0.0001590734388776965 2.4073641917839727e-07 -0.0002803763571717599 -0.0009873113690733264 -0.0012166986292073791 -0.00038917580716151993 1.3758701742377472e-05 -7.232275877351544e-06 1.1915615591734336e-05 1.4474801719043274e-05 -1.9045557368055132e-06 -4.466771556729031e-06 1.1275271428813351e-05 1.0049376357827458e-05 8.544514935626958e-06 2.3583809252449428e-06 -9.388572753432143e-06 -7.539561587857537e-06 -1.8147113094631422e-06 1.47920007932427e-05 3.897829304532817e-06 -1.1468361712082295e-06 1.3693922444760532e-05 -2.5429627583857807e-05 -2.1405146347142347e-06 -4.33570060000915e-06 9.617726158604759e-05 -0.004735484699214264 -0.00022264938071432414 -0.0011368693580923641 0.009727043674346056 -6.329190963381002e-05 0.00010897158023988453
gpm 7.956495446025561e-05 -7.671916137652348e-06 -0.00023939078787449326 -0.00026977997812327285 1.6015776689122094e-05 7.584872842691697e-05 -6.246232649684937e-06 -1.9294117596280585e-06 2.2478260601310212e-05 8.287277134064068e-07 1.82894435559345e-05 2.307817519161947e-05 2.017570180034749e-06 -1.149583792984745e-05 -5.124088047751847e-07 1.8614652143132426e-05 6.361906562447983e-06 -6.212275854201011e-06 8.632607416581657e-06 -2.374676657220407e-05 -2.692460391212971e-06 -1.700428915727455e-05 -8.197423448943615e-06 -9.87887470107423e-06 8.215790106820925e-06 1.6302710755091468e-05 -5.920157122145321e-05 4.185403529482362e-05 -0.00432238128418807 -1.4778767514385355e-06 -6.329190963381973e-05 0.00821576058417586 0.0002197998394020331
gmm -0.00036338756325341755 -3.2914207091481005e-05 -0.0002374983287951276 -0.0005556900112458101 -0.00046668781071609763 -0.0001256150123812059 1.5143823694100408e-06 -5.666440655387213e-06 1.3594205286875004e-05 -9.9703516922265e-06 2.62952066770615e-06 2.824342180053569e-06 4.343193471775555e-06 -8.661589342973661e-06 -9.257426357566978e-06 -3.517173818254882e-07 -1.2552751161510686e-05 -6.116427628102387e-06 8.395735245409669e-06 -1.5165974221162316e-05 -1.267368044499079e-05 -1.1203312994904359e-05 5.423840767063421e-06 -1.8571388427820394e-05 -1.0243690999598014e-05 7.543723441120512e-06 7.849468451325632e-06 2.150537687497764e-05 -0.004566824381439896 -2.8239273534309242e-05 0.0001089715802398795 0.00021979983940203894 0.008100214441854029
