 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC8 5.469296966635378e-07 1.0635187701706034e-08 -1.3255253580139012e-06 1.5290285765426087e-06 3.1486313467803314e-06 1.0938254436876e-06 6.216189184000109e-08 -7.679685824614834e-08 -1.306304755059367e-08 8.37365301381378e-08 3.257510094920914e-09 5.510602533816272e-08 1.768697986195593e-07 2.2636215933617806e-06 6.589195926252304e-08 7.615631336645104e-08 1.099643825919061e-08 -1.3647707967654823e-08 6.148365600891697e-08 4.6355638666126084e-08 -2.8897128061958612e-08 1.6686570504116236e-08 -4.590828329972536e-08 -2.9361889607329647e-08 -8.259323622733869e-08 -1.1160184783528908e-07 -2.1058235754271367e-07 2.285727800693929e-06 -1.0164314522219751e-07 -1.413274253248554e-06
PC.PC9 -6.573799969027706e-07 -1.8313437072085108e-08 -1.2833107011025152e-06 -6.218705804179372e-07 -4.839180712231695e-07 -3.684837856104464e-07 1.0991652714497778e-08 -2.7880978844444474e-08 2.031477204453025e-09 3.870453123760885e-08 1.6116063921187648e-08 -8.718716528782172e-08 7.469145325183112e-09 6.589195926252352e-08 1.988905998534461e-06 2.0531713013352694e-07 2.1674494414970117e-07 1.4334848515153534e-08 -2.8338639051058043e-07 5.383143288212547e-08 2.8929715284032346e-08 6.259529994022143e-08 -5.051809398857293e-08 1.2243543362320561e-09 2.3154330603410962e-07 -1.514130639366762e-07 1.5390821505650394e-07 1.3774236938612362e-06 -2.4604503491369115e-07 -3.5642212905449645e-06
PC.PC10 1.476178285058387e-07 9.156972987388397e-08 1.982171730175142e-06 9.968908001006659e-07 -4.241953327304898e-06 -2.359817606961731e-06 2.4961682559309742e-08 -4.00428992336315e-08 6.591681158608564e-08 -1.641627732885919e-08 -1.9358927705620596e-08 1.1465359235226405e-07 -2.1006118138286384e-09 7.615631336645106e-08 2.0531713013352726e-07 2.9363251136290106e-06 -1.232264238501688e-07 -9.47495050760667e-08 1.188063222051153e-07 1.2866219629650509e-08 -3.797480298813171e-08 2.8208442555756395e-09 2.3789332506568453e-08 -2.2936506955872874e-07 2.651675454502798e-08 3.7546631422083304e-08 1.7505503593831738e-06 -1.457872829250028e-06 2.281495931623956e-06 -2.185072876953479e-07
PC.PC11 -3.593158481943783e-06 -8.6272991875051e-08 1.3512856309660833e-06 2.579495923568844e-07 1.5776197709206798e-06 6.726984827282215e-07 1.461282165045848e-08 -3.7176985477206264e-07 1.5720007870718876e-07 -1.2423343419295337e-07 1.210966905836769e-07 6.740472956450593e-07 1.5318244929086303e-07 1.0996438259190582e-08 2.1674494414970088e-07 -1.2322642385016807e-07 2.472348039095435e-06 -6.787567055686499e-08 8.869316512001051e-08 2.4882859822295726e-07 1.348582326291894e-07 -5.312330946616269e-08 9.435540532154922e-09 -8.904473600891143e-08 2.7941042997812073e-08 -6.664464241846591e-09 -2.863095377649264e-07 -8.33220393900792e-08 2.563448805728538e-06 -8.179760178088215e-07
PC.PC12 -2.1122477605190639e-07 -5.163353613252087e-08 7.945664947663964e-07 2.097158144978717e-07 -3.895646391706331e-07 -4.1403140905385333e-07 5.587897666712385e-08 -1.305942218483262e-07 -5.315913811608946e-08 2.208660415662603e-08 1.1319023894909134e-07 2.2509127948422643e-08 -1.285041033401085e-07 -1.3647707967654868e-08 1.4334848515153218e-08 -9.474950507606667e-08 -6.787567055686572e-08 3.1386050577225025e-06 -2.3235573876121906e-07 8.899080319740191e-08 1.0837373159820866e-07 2.671996047962134e-07 -1.5773885313757938e-07 -8.442980833988112e-08 3.4419665934328724e-07 7.523945551570459e-08 -4.80148202421434e-07 -2.306545920464686e-08 -1.5909451911013392e-06 1.649415096658197e-07
PC.PC13 -3.5482089330117613e-06 -1.867632440963873e-07 4.378743717954609e-07 4.137653069856107e-07 -3.185626027655871e-07 -3.8220136251599695e-07 -3.339688248073284e-08 -3.512532462832849e-08 6.043814663085514e-09 -2.709048713273556e-08 -4.87062229218166e-08 4.004893125459021e-08 4.985618244550688e-09 6.148365600891672e-08 -2.8338639051058075e-07 1.1880632220511528e-07 8.869316512001095e-08 -2.323557387612195e-07 2.0148645191880368e-06 2.0598575033616678e-09 -7.628948511133702e-08 9.491665074695368e-08 3.1334098216978745e-08 -2.1567523000290554e-08 -1.875554642708826e-07 -1.0293703910150274e-07 -3.9764219693066303e-07 -1.1361755092977736e-06 -1.197721406309176e-07 5.640763623686364e-07
PC.PC14 -9.359141132108303e-07 1.3776507579592379e-08 7.601098295810356e-07 -4.768004741426665e-07 -1.2076387892495286e-06 -5.27409353831063e-07 -4.4714404263883945e-08 -1.096367733659999e-07 8.475834129088034e-08 4.816584721688463e-08 4.1616703436745774e-09 2.5172644574393047e-07 3.0292480620283456e-08 4.635563866612615e-08 5.383143288212571e-08 1.2866219629650673e-08 2.4882859822295827e-07 8.899080319740253e-08 2.059857503361645e-09 1.7942625544984285e-06 8.674878274857737e-08 -7.917661426646268e-08 -2.4809901224293385e-08 6.744128442079032e-08 5.963168615534865e-08 -5.3679344545277676e-08 -7.320799461965528e-07 2.40196400884331e-06 -1.548116931247059e-06 -1.1095541607244453e-06
PC.PC15 -1.638068879983386e-06 -1.689762307018953e-08 -9.204362727038033e-08 -5.040735854566453e-07 -6.693352883524558e-07 -3.6320742056212806e-07 1.2557294373621927e-08 -9.166610077626847e-08 3.7473414483706635e-08 -9.32051482130793e-10 -2.2524688664209143e-09 1.7840717984319507e-07 3.4322342735862895e-08 -2.8897128061958496e-08 2.892971528403209e-08 -3.7974802988131375e-08 1.3485823262918954e-07 1.0837373159820879e-07 -7.628948511133666e-08 8.674878274857657e-08 1.929525252832194e-06 -1.277106434466428e-08 -1.2712004386273374e-08 -9.310082402001304e-08 1.450561329696211e-07 7.727340037566369e-09 -8.605830265225321e-07 4.205626534441313e-07 1.4876068421777904e-07 -2.416964492792816e-06
PC.PC16 5.465787713698482e-07 -9.771133601607055e-09 -1.959985840670664e-06 3.9427120410598454e-07 3.586804449058709e-06 1.7128196140812338e-06 -6.919012215836662e-08 2.7347021942006996e-08 -1.2980100693616222e-08 7.769479134325141e-08 -5.975471799811657e-08 -1.042503025948756e-07 -9.80497917182186e-10 1.6686570504116146e-08 6.259529994022125e-08 2.8208442555755754e-09 -5.3123309466162605e-08 2.671996047962123e-07 9.49166507469532e-08 -7.917661426646317e-08 -1.277106434466517e-08 2.046149941697227e-06 -6.333482762275313e-08 -3.979146328313114e-07 -7.244155930086626e-08 1.4925936315858605e-07 1.7700658251046937e-07 2.038363257256139e-06 -2.5772096907721907e-06 -2.564073338488949e-06
PC.PC17 8.263244588392599e-07 6.41045336339742e-08 -1.676514611931727e-07 -1.2405752227263466e-06 6.963871517958301e-07 7.379263538127788e-07 2.0984573540354935e-09 -8.993168570334332e-08 3.967680843747853e-08 -5.180374771535059e-08 -3.9705175793135816e-09 -2.2172080382874816e-07 -2.325879527528178e-08 -4.590828329972582e-08 -5.051809398857297e-08 2.378933250656956e-08 9.435540532154595e-09 -1.5773885313757952e-07 3.133409821697886e-08 -2.4809901224293332e-08 -1.2712004386273285e-08 -6.333482762275415e-08 1.8966590279903286e-06 4.8664762432219945e-08 -1.7112484182849483e-07 8.533089011195699e-09 -1.239509222355712e-07 1.2247122641737935e-06 -2.9352771907202335e-06 8.749483415578113e-07
PC.PC18 6.936316887988249e-07 6.4638703924136e-08 -1.2886037489056149e-06 -3.819750183319458e-06 -3.721521814355222e-06 -1.0019291104909687e-06 1.2725433073740338e-08 -4.898282763241291e-08 1.742292605032375e-08 -1.0210800319590753e-07 4.835555337695636e-08 4.576994485334162e-08 3.2630742755686095e-08 -2.9361889607329445e-08 1.2243543362321653e-09 -2.2936506955872858e-07 -8.904473600891148e-08 -8.44298083398809e-08 -2.1567523000290362e-08 6.74412844207902e-08 -9.310082402001251e-08 -3.979146328313116e-07 4.866476243222026e-08 2.9994899374389825e-06 1.693194472946378e-08 2.176435966305683e-07 5.418532358604444e-07 4.284634933160735e-06 -2.2255538509498937e-06 -4.3535053177262186e-06
PC.PC19 -8.578200872228531e-07 -4.5775119176302026e-08 -6.187443074700196e-07 -3.84480019773186e-07 -6.164955067941255e-07 -2.9232008158484035e-07 8.241008345076663e-08 -1.2978337169620255e-07 -3.2518018792966457e-08 1.0887736686360424e-07 1.659877395968903e-07 1.1683217558271471e-07 -6.995761475406129e-08 -8.259323622733796e-08 2.315433060341104e-07 2.651675454502845e-08 2.7941042997812675e-08 3.4419665934328914e-07 -1.8755546427088305e-07 5.963168615534869e-08 1.4505613296962202e-07 -7.244155930086496e-08 -1.7112484182849502e-07 1.6931944729464365e-08 2.866880466412819e-06 3.356954759528972e-07 3.626698184413836e-08 2.2324435104300984e-06 1.1588927311825686e-07 -2.514456007728989e-06
PC.PC20 1.33123881998944e-06 -4.300944341485155e-08 4.781011453716946e-07 -4.477741515651426e-07 9.49988952250111e-08 2.8490592044121724e-07 -9.159205279638618e-08 6.789007855594193e-08 -3.0121701149874814e-08 1.1152270219247356e-07 -1.736857194816018e-08 -1.570857394320868e-07 -4.3240967398339666e-08 -1.116018478352889e-07 -1.5141306393667484e-07 3.754663142208384e-08 -6.66446424184587e-09 7.523945551570469e-08 -1.029370391015025e-07 -5.3679344545277894e-08 7.727340037566437e-09 1.4925936315858658e-07 8.533089011196066e-09 2.1764359663056815e-07 3.3569547595289604e-07 2.0913707860886845e-06 7.106764487464084e-07 -2.613826498034694e-07 1.1531895192455822e-06 1.062019246218283e-06
proband -7.262783054754253e-06 1.0651624403879596e-08 1.3530146828835873e-05 7.93110594590117e-06 -1.154017592702527e-05 -7.668792509349302e-06 8.531325891903296e-08 -8.778622554305828e-07 1.0675518157129237e-06 1.0001750437979692e-06 1.352592238288407e-07 1.2767712458726145e-07 -3.344177954536449e-07 -2.1058235754272246e-07 1.53908215056504e-07 1.7505503593831726e-06 -2.8630953776492416e-07 -4.801482024214309e-07 -3.9764219693066006e-07 -7.320799461965537e-07 -8.60583026522534e-07 1.7700658251046786e-07 -1.2395092223557453e-07 5.418532358604528e-07 3.6266981844140926e-08 7.106764487464087e-07 0.0002905638634046766 -0.00015128407875519625 -2.5253126648784823e-05 1.518987632246268e-05
maternal 1.766404802250518e-05 3.5097607752261836e-06 -2.174895728440584e-05 3.4891016144257314e-06 -1.4966410327831622e-06 -2.9219682984133344e-06 -1.8588661941721672e-07 -3.34294952091994e-07 -1.097693978796342e-06 -1.0814591489942403e-06 -1.5096316605683356e-06 -2.9755013662408443e-06 -1.8579434253152003e-06 2.2857278006939542e-06 1.3774236938612402e-06 -1.4578728292500137e-06 -8.332203939008314e-08 -2.306545920467368e-08 -1.136175509297766e-06 2.4019640088433068e-06 4.205626534441162e-07 2.038363257256145e-06 1.2247122641737982e-06 4.284634933160745e-06 2.232443510430083e-06 -2.613826498034413e-07 -0.00015128407875519584 0.0011587200200461744 -0.0007711493889453122 -0.0007805353317778309
gpm 4.294126284892518e-05 -2.0593334459458243e-07 -1.4375491576657894e-07 -1.4422955750716767e-05 2.381933348045223e-05 2.1643675926401506e-05 -6.002108736683745e-07 -1.2461483357726186e-07 3.8289663898031414e-06 1.053238505155627e-06 5.59447544274288e-06 5.818497978268555e-06 5.240862930781462e-07 -1.0164314522222107e-07 -2.4604503491369084e-07 2.2814959316239607e-06 2.563448805728521e-06 -1.5909451911013145e-06 -1.1977214063091201e-07 -1.548116931247056e-06 1.487606842177855e-07 -2.5772096907721974e-06 -2.9352771907202356e-06 -2.2255538509499034e-06 1.1588927311826497e-07 1.1531895192455576e-06 -2.5253126648784823e-05 -0.0007711493889453126 0.0021206798338038557 -0.0005687328536303464
gmm -4.131868293366712e-05 -6.087987071327391e-06 2.9345618319205923e-05 9.52632250519088e-06 -5.985447579116143e-06 -1.2491047507151919e-05 1.8029926648125782e-06 -1.1790547240293725e-06 1.6845055106434587e-06 -1.8295381911668246e-06 9.451862045316383e-07 1.3863132151952127e-06 1.5165792583120158e-06 -1.4132742532485588e-06 -3.564221290544972e-06 -2.185072876953705e-07 -8.179760178088017e-07 1.6494150966583435e-07 5.6407636236862e-07 -1.1095541607244415e-06 -2.4169644927927926e-06 -2.5640733384889555e-06 8.749483415578079e-07 -4.353505317726235e-06 -2.514456007728978e-06 1.0620192462182644e-06 1.518987632246228e-05 -0.0007805353317778306 -0.0005687328536303463 0.0020611187700479666
