 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 -1.2547440799037002e-05 9.748213936925217e-08 1.940098388300912e-06 -4.916126597790891e-07 -1.0145022993846262e-06 3.605787833683079e-07 1.7164790851238835e-06 6.315364352389385e-07 7.116779216509566e-08 -7.751178863137558e-07 3.697096676117425e-06 6.3782146173503845e-09 -9.363798616945561e-07 4.240879959518059e-07 -2.016074117931568e-07 3.4003751953322214e-07 2.8862095656120996e-07 -3.617244926775069e-07 -2.796753229163683e-07 -1.0946203927078982e-06 1.621517350340987e-06 1.9015177659635585e-08 -6.326711710461417e-08 3.189224051699179e-07 -3.1071376831482694e-08 -4.1782936895516884e-07 -1.1567056662424453e-06 4.49836787091056e-06 2.01215524551381e-06
PC.PC6 6.261531548665446e-06 5.34498055439729e-08 -6.433221623306868e-07 -1.3545767369600507e-07 1.0636893698386103e-07 5.428794501613384e-08 4.460153921566016e-08 -4.766989067186975e-08 5.29141078348432e-07 3.638191617683414e-08 6.378214617351626e-09 2.5962010376841355e-06 1.4251890953389e-07 9.281729328484153e-09 -1.0526833090258933e-07 1.2367067049728594e-08 -1.2948194062959053e-07 -2.3151807461956072e-08 -1.4043380471777906e-07 -4.243374464175952e-08 2.5540692574891807e-08 1.1985664381956926e-08 -1.6866348239908787e-07 4.899448286368456e-09 -4.690493868868565e-08 5.185967729629257e-08 6.334867486157661e-08 1.7084491269048643e-06 5.922183036568704e-07
PC.PC7 -1.5835038453422985e-05 -5.2338963645645406e-08 -1.3356403067425646e-06 1.4619677327464928e-08 1.2819721351887568e-06 -5.969170521437305e-07 -1.967084760287435e-06 -4.0761487080115295e-07 -2.701479193689284e-06 4.2450256821225187e-07 -9.363798616945629e-07 1.4251890953389023e-07 2.762964583231643e-06 -2.3735856478938696e-07 3.500460680967542e-07 -2.1584653135016443e-07 -2.8959676637107965e-07 2.843246368362648e-08 1.6748485517195695e-07 4.6605240204153294e-07 -2.7929541871700843e-07 2.6353103210551867e-07 2.5751744006437168e-08 -8.828494523052318e-08 -6.333590283691937e-08 4.229940274586649e-07 -2.1141266383816693e-07 -2.087776767018389e-06 -9.512536394936173e-07
PC.PC8 5.33303696802402e-06 3.11186254038996e-08 3.3269489847006165e-07 -1.5179695133127946e-07 -1.8393083848335485e-07 5.595129141183478e-08 9.013079842379434e-07 1.7132252181514323e-07 1.0110607755217726e-06 -1.1105150225316282e-07 4.240879959518069e-07 9.281729328482927e-09 -2.3735856478938307e-07 2.6332060232962942e-06 -2.4724465499251634e-07 2.3350837773812275e-08 2.2644021109737883e-07 -1.7822759764390555e-07 -2.774357429419563e-08 -4.164746686978953e-07 5.107220891788732e-07 3.5837013630943444e-07 -1.204378458714636e-07 -4.120181620879615e-07 -1.8691809793601578e-07 8.592269961634052e-08 2.8651067657052365e-07 -8.280117813421763e-07 2.1269039222780068e-06
PC.PC9 -3.6228926237516834e-06 7.71380827903728e-08 -1.442792717776644e-06 -2.8397636113039084e-07 3.411466802907729e-07 1.009715009593076e-07 -9.686613965551582e-07 -2.9871505149889606e-07 -1.154495809315132e-06 8.1576377933638e-08 -2.0160741179316009e-07 -1.0526833090258819e-07 3.5004606809675114e-07 -2.472446549925195e-07 3.3526474522423836e-06 -9.136315893266348e-08 -2.2481005466842136e-07 -1.541586545562329e-07 -2.821299114253603e-07 -2.5554860576334805e-07 5.22846159237699e-07 -6.644114966278399e-08 -6.298736197758888e-08 1.023713672811673e-07 1.7284976885410638e-07 -5.381327366559214e-07 2.8149430508694636e-07 -5.029667953748722e-07 -7.659618372274304e-07
PC.PC10 -1.0962681322227777e-06 7.530523628612555e-08 9.174190266688456e-07 5.529161992910342e-07 -1.1480865221143186e-06 3.83635420611485e-07 3.9215157230085854e-07 1.6919977602421094e-07 2.3257784485922146e-07 -1.5823182025056923e-07 3.4003751953322314e-07 1.2367067049728415e-08 -2.15846531350164e-07 2.335083777381469e-08 -9.136315893266201e-08 3.0325596458920168e-06 1.1053656174774851e-07 -3.1929548878476045e-08 -4.322897720832175e-09 -2.2726828131983552e-07 4.792542744799956e-07 3.311734465698624e-07 -1.980303717623656e-08 3.803369747975739e-07 -1.607373835343999e-07 4.3662852551161373e-07 2.1031412765941827e-07 5.410826231304063e-07 1.318548578833441e-06
PC.PC11 1.7519295203055322e-06 7.58829297989169e-08 2.5270788151786793e-07 -7.002272376879608e-07 8.112221787090029e-07 -1.3429623370737233e-07 9.797193362272566e-07 3.3098329429624734e-07 9.11465168820371e-07 -1.4560497161939402e-07 2.8862095656121404e-07 -1.2948194062959095e-07 -2.8959676637107774e-07 2.264402110973793e-07 -2.248100546684206e-07 1.1053656174774929e-07 3.138591664784843e-06 -9.256062593377091e-08 1.394681666187438e-08 -3.782578433775194e-08 1.6285732336200525e-07 8.053715396869367e-07 -1.0404183745549987e-08 -1.1449366509321185e-07 -4.2246358599883625e-07 8.520687631808598e-07 1.9327691533114062e-07 3.36332124950751e-07 -7.74559184546609e-07
PC.PC12 2.630949638496995e-06 -2.7370306369937932e-08 -7.283617216306584e-07 1.5716016349573177e-07 5.728314514381338e-07 -2.399120343038181e-07 -3.898012621692683e-08 -6.118555850433857e-08 2.2021403631777917e-07 2.2487038295913994e-07 -3.6172449267750584e-07 -2.3151807461955596e-08 2.8432463683624818e-08 -1.7822759764390536e-07 -1.541586545562337e-07 -3.192954887847478e-08 -9.256062593376905e-08 2.775885046857745e-06 1.0144935400521084e-07 6.869314487225477e-07 -9.76249286788243e-07 -2.969802844005971e-07 6.554314897766791e-08 -1.35758596209908e-07 2.8832898448308545e-07 -5.2614451347081344e-08 2.0720034318744948e-07 -6.465882256960486e-07 -5.316865248420846e-07
PC.PC13 5.496140641383655e-07 -8.675780925065751e-08 -1.0755477133150942e-06 1.086583436940698e-06 6.868853929851177e-07 -7.582236677151873e-07 -2.3845324792022665e-07 -1.4786814276827934e-07 4.580029558808898e-08 1.0328277357688474e-07 -2.7967532291636826e-07 -1.4043380471777855e-07 1.6748485517195605e-07 -2.774357429419551e-08 -2.8212991142536104e-07 -4.322897720830747e-09 1.3946816661875145e-08 1.0144935400521043e-07 2.8342479238706772e-06 1.96288467102076e-07 -3.794889784451987e-07 1.4727314806838285e-07 4.011040050693741e-08 -3.3126725108160547e-08 -1.1813748899426844e-07 2.5884200700965457e-07 -1.3806289269089536e-07 3.922351465978066e-07 -1.4365156491721491e-06
PC.PC14 -1.537568488937976e-07 -2.289308978903134e-08 5.780474797331879e-08 1.3285511191073897e-06 9.881935412015484e-07 -1.40461919690238e-06 -7.076662594525642e-07 -1.5836319164719138e-07 -3.2176048191924784e-07 4.3398404633318437e-07 -1.0946203927079e-06 -4.243374464175834e-08 4.6605240204153013e-07 -4.164746686978945e-07 -2.555486057633526e-07 -2.272682813198337e-07 -3.7825784337748255e-08 6.86931448722551e-07 1.9628846710207665e-07 3.88047840245638e-06 -3.4854370691885955e-06 -1.8307083028788445e-06 9.519871435391097e-09 -2.970269268906633e-07 5.820099042078083e-07 -6.849765176021488e-07 -1.510998117382766e-08 -1.117080251072475e-06 6.64469410414139e-07
PC.PC15 -1.8183629116430356e-05 3.536240865532061e-08 -5.917860371782447e-07 -2.9116761228644484e-06 -1.1390551502167697e-06 1.7922196028007288e-06 3.3134134118503567e-07 1.2303748160515762e-07 -1.503780919348562e-06 -7.076871572414386e-07 1.6215173503409874e-06 2.5540692574889554e-08 -2.792954187170017e-07 5.107220891788699e-07 5.228461592377084e-07 4.792542744799923e-07 1.6285732336199813e-07 -9.762492867882486e-07 -3.794889784451988e-07 -3.4854370691885985e-06 8.943359206959606e-06 2.789136301133603e-06 -1.2379616451936576e-07 5.545135826237491e-07 -1.2031737357626732e-06 1.381631701811585e-06 -7.202712081701261e-07 -6.36978965334582e-07 -2.627572829730613e-06
PC.PC16 2.7035920489579146e-07 2.1824240020330373e-08 -1.6118332315389246e-06 -8.875582491100489e-07 -1.423322408234313e-07 3.2204360430186474e-07 8.360673352027208e-08 9.814634491942684e-08 1.1578221978176936e-07 7.338632597771992e-08 1.9015177659639767e-08 1.1985664381956365e-08 2.6353103210551904e-07 3.583701363094356e-07 -6.644114966277834e-08 3.311734465698619e-07 8.053715396869343e-07 -2.969802844006033e-07 1.4727314806838113e-07 -1.8307083028788589e-06 2.7891363011336177e-06 5.371438626190632e-06 6.47150174695191e-08 -8.288779186447585e-08 -1.3334134603998395e-06 2.7177747863647204e-06 3.133878301126993e-07 6.891227492797866e-08 -8.461197165216448e-07
PC.PC17 3.9783184204685934e-08 1.0828733745043366e-08 3.633332098377607e-07 -9.473000167019955e-07 -3.0272172738846346e-07 3.5126955741242455e-07 -3.750793069948749e-08 -3.255603476481506e-08 -1.2997272909436626e-07 -1.3000604669815885e-08 -6.326711710461411e-08 -1.6866348239908744e-07 2.5751744006437238e-08 -1.204378458714638e-07 -6.298736197758881e-08 -1.9803037176236514e-08 -1.0404183745549755e-08 6.554314897766831e-08 4.011040050693744e-08 9.519871435390796e-09 -1.2379616451936515e-07 6.47150174695196e-08 3.195833730504843e-06 5.406463770454381e-08 4.4899817301186e-08 6.849772863377034e-08 3.4287497351106203e-07 -9.448969148313618e-07 2.736705537642634e-07
PC.PC18 -2.3452095680072523e-06 -1.5617590880842244e-08 -1.2529489491191808e-06 -7.587080175868005e-08 7.974955632461976e-07 -5.423753876714897e-07 -1.012264329319959e-07 -6.7275739836479055e-09 -2.678325621917661e-07 -9.644444697471932e-08 3.1892240516991723e-07 4.899448286368631e-09 -8.828494523052338e-08 -4.120181620879606e-07 1.0237136728116752e-07 3.8033697479757375e-07 -1.1449366509321213e-07 -1.3575859620990878e-07 -3.312672510816065e-08 -2.9702692689066237e-07 5.545135826237475e-07 -8.288779186447662e-08 5.406463770454369e-08 3.386634879758548e-06 -9.867355852436661e-08 1.6763956779072254e-07 -1.793543437210827e-07 1.067319328781645e-06 -4.192091783002531e-07
PC.PC19 -1.5617607966524664e-06 5.879469699995403e-08 3.1918624772106716e-07 1.3198408414296229e-07 -5.682884264521147e-07 2.2100200820131436e-07 -4.019840234189489e-07 -1.1853379119220941e-07 -5.046420018406457e-07 -1.460534107446456e-08 -3.10713768314852e-08 -4.690493868868522e-08 -6.333590283692036e-08 -1.8691809793601682e-07 1.72849768854104e-07 -1.6073738353439981e-07 -4.224635859988356e-07 2.883289844830892e-07 -1.1813748899426701e-07 5.820099042078137e-07 -1.2031737357626798e-06 -1.333413460399841e-06 4.489981730118619e-08 -9.867355852436637e-08 3.428856343262783e-06 -1.5159208939450946e-06 1.7898319185004898e-07 -6.717452695121289e-07 -4.6021110568297044e-08
PC.PC20 3.6602353398009722e-06 -8.597500728113346e-08 1.1976305372918742e-07 1.05048928575503e-06 6.429672167491632e-07 -5.399091565955624e-07 3.3180715286998515e-07 1.273389785558585e-07 9.306639242374431e-07 1.993080175285451e-07 -4.178293689551653e-07 5.1859677296292114e-08 4.229940274586649e-07 8.59226996163424e-08 -5.381327366559172e-07 4.3662852551161426e-07 8.5206876318086e-07 -5.261445134708623e-08 2.588420070096531e-07 -6.849765176021596e-07 1.3816317018115983e-06 2.717774786364724e-06 6.849772863376994e-08 1.676395677907233e-07 -1.515920893945096e-06 5.953002552756206e-06 -1.2096160284793182e-08 7.828599713590002e-07 1.7330399681413267e-06
proband 1.8446643802550762e-06 2.4335584584009034e-07 8.728190158119187e-06 7.166626976513038e-06 -1.2571337018860287e-05 5.049220362469764e-06 4.110312298424159e-07 -6.019663915537949e-07 1.556474725770335e-06 5.312263295614945e-07 -1.1567056662424326e-06 6.334867486157306e-08 -2.1141266383818215e-07 2.865106765705256e-07 2.8149430508693873e-07 2.103141276594274e-07 1.9327691533114965e-07 2.0720034318745017e-07 -1.380628926908965e-07 -1.510998117382956e-08 -7.202712081701177e-07 3.13387830112698e-07 3.4287497351106245e-07 -1.7935434372108286e-07 1.7898319185004737e-07 -1.2096160284793748e-08 0.00041457927670276795 -0.00023183397053355608 -0.00022511976355083844
paternal 2.1995488079275786e-05 -5.607553526248301e-07 1.7618433761771926e-05 -1.920156333537439e-05 -5.841608071059347e-06 8.473862922651256e-06 -1.8729218320297847e-06 -1.2250189172376326e-06 2.0014474440110717e-06 1.1074104035090352e-06 4.4983678709105356e-06 1.7084491269048719e-06 -2.0877767670183834e-06 -8.280117813421743e-07 -5.029667953748715e-07 5.410826231304058e-07 3.3633212495074766e-07 -6.465882256960457e-07 3.9223514659780593e-07 -1.1170802510724667e-06 -6.369789653346121e-07 6.891227492798198e-08 -9.448969148313616e-07 1.0673193287816443e-06 -6.717452695121306e-07 7.828599713590173e-07 -0.00023183397053355508 0.0007798343750919257 -6.042174146928067e-05
maternal 3.113121206940418e-05 -1.4972208159024597e-06 -4.34599143437445e-06 -8.549552227392523e-06 1.3289843996694379e-05 -3.5751129176802713e-06 -4.7580672545208907e-07 -1.2938606850812997e-06 1.9600504455812863e-06 -1.6627439698263284e-06 2.012155245513828e-06 5.922183036568701e-07 -9.512536394936165e-07 2.126903922278023e-06 -7.659618372274329e-07 1.318548578833426e-06 -7.745591845466124e-07 -5.316865248420874e-07 -1.436515649172158e-06 6.64469410414132e-07 -2.627572829730613e-06 -8.461197165216497e-07 2.73670553764263e-07 -4.1920917830025803e-07 -4.6021110568292795e-08 1.7330399681413096e-06 -0.00022511976355083887 -6.0421741469280244e-05 0.0007489368832265661
